Jan 1, 2014|Wednesday|8|3|4|1|7|6|11|6|13|15|30|29|41|29|46|48|47|50|35|29|16|18|13|6|511|179|North
Jan 2, 2014|Thursday|3|0|3|6|6|18|59|92|54|42|53|30|45|55|69|63|59|46|36|24|32|36|16|4|851|179|North
Jan 3, 2014|Friday|6|3|4|3|4|24|48|60|29|45|31|29|30|38|33|43|50|38|27|20|25|7|6|9|612|179|North
Jan 4, 2014|Saturday|8|4|4|5|2|2|9|8|15|40|48|67|4|0|0|0|0|0|0|0|0|0|31|31|278|179|North
Jan 5, 2014|Sunday|10|7|2|0|0|3|7|6|13|28|34|45|31|49|37|34|26|30|27|12|16|13|7|6|443|179|North
Jan 6, 2014|Monday|1|0|1|1|4|11|41|49|37|35|39|26|31|43|34|35|34|32|26|11|4|16|7|6|524|179|North
Jan 7, 2014|Tuesday|1|3|2|2|4|20|54|70|63|52|58|39|41|62|69|73|71|63|40|21|22|27|28|6|891|179|North
Jan 8, 2014|Wednesday|6|5|1|4|9|25|64|99|61|65|59|73|67|61|52|58|68|63|47|33|24|19|15|12|990|179|North
Jan 9, 2014|Thursday|4|7|5|5|9|27|53|83|75|56|55|64|60|65|63|54|74|70|39|10|42|32|11|8|971|179|North
Jan 10, 2014|Friday|4|3|7|6|6|25|66|87|56|53|69|64|60|58|55|59|76|66|55|40|29|25|17|8|994|179|North
Jan 11, 2014|Saturday|6|2|4|4|4|12|13|35|50|76|96|83|84|55|61|68|60|57|54|48|34|33|22|10|971|179|North
Jan 12, 2014|Sunday|6|6|7|1|1|6|9|14|44|56|57|64|66|60|64|72|74|79|58|52|38|18|9|6|867|179|North
Jan 13, 2014|Monday|1|3|3|2|13|24|66|93|55|69|50|66|49|55|43|52|62|48|29|25|25|35|20|3|891|179|North
Jan 14, 2014|Tuesday|3|4|1|4|7|16|47|77|40|37|35|40|34|45|42|50|45|43|27|31|24|24|21|6|703|179|North
Jan 15, 2014|Wednesday|0|1|3|6|8|33|60|91|65|56|66|69|53|47|57|69|60|67|41|35|21|26|19|14|967|179|North
Jan 16, 2014|Thursday|7|3|3|6|6|11|24|49|39|31|36|31|18|44|29|24|15|14|15|9|8|7|2|3|434|179|North
Jan 17, 2014|Friday|1|10|6|5|7|23|63|77|60|66|83|52|69|61|64|67|88|78|60|45|20|19|18|11|1053|179|North
Jan 18, 2014|Saturday|5|3|6|2|2|6|13|21|19|27|30|30|23|26|26|38|43|33|40|17|17|26|15|10|478|179|North
Jan 19, 2014|Sunday|6|5|5|2|3|5|18|10|28|49|48|75|71|67|50|35|60|70|47|26|26|18|7|8|739|179|North
Jan 20, 2014|Monday|4|1|2|5|7|22|53|66|70|66|57|48|58|59|46|58|48|35|19|5|14|5|5|3|756|179|North
Jan 21, 2014|Tuesday|1|4|4|5|6|22|50|87|63|50|54|52|44|59|55|62|58|70|34|14|30|19|18|4|865|179|North
Jan 22, 2014|Wednesday|6|4|4|3|6|25|68|68|45|22|27|34|26|22|22|20|27|19|19|14|12|13|7|3|516|179|North
Jan 23, 2014|Thursday|3|3|2|5|5|20|57|70|60|49|69|59|60|55|61|68|52|65|44|35|21|24|5|7|899|179|North
Jan 24, 2014|Friday|1|4|4|4|7|17|56|81|42|70|73|68|66|68|60|56|71|68|31|33|19|25|19|7|950|179|North
Jan 25, 2014|Saturday|2|2|5|7|7|11|20|24|36|80|86|74|79|67|47|54|55|36|53|52|27|23|16|6|869|179|North
Jan 26, 2014|Sunday|4|1|1|0|4|5|6|7|16|24|16|20|15|19|16|4|4|4|3|3|1|0|3|0|176|179|North
Jan 27, 2014|Monday|0|1|0|1|5|11|28|44|52|40|43|38|52|52|42|47|45|43|29|19|22|16|9|5|644|179|North
Jan 28, 2014|Tuesday|3|6|5|2|2|18|61|81|57|50|60|50|52|57|51|54|56|74|43|25|18|24|8|11|868|179|North
* Jan 29,|2014|Wednesday|2|3|1|1|10|24|57|82|63|54|47|55|51|53|53|53|65|53|38|29|24|16|11|3|848|179|North
Jan 30, 2014|Thursday|5|1|4|3|4|19|62|81|49|33|30|45|34|42|50|49|55|37|31|22|22|19|12|7|716|179|North
Jan 31, 2014|Friday|5|3|6|2|12|17|68|81|52|56|53|52|58|60|83|68|74|96|48|40|36|26|19|6|1021|179|North
Jan 1, 2014|Wednesday|10|6|0|4|3|0|7|8|16|13|22|26|34|40|42|42|48|43|36|33|22|19|11|4|489|179|South
Jan 2, 2014|Thursday|2|4|1|4|5|15|21|48|53|46|47|65|74|49|67|64|84|93|62|45|24|27|3|6|909|179|South
Jan 3, 2014|Friday|3|3|0|1|7|16|13|28|40|29|34|33|59|24|37|40|52|54|42|28|18|9|9|11|590|179|South
Jan 4, 2014|Saturday|6|3|1|1|0|5|2|14|21|25|50|39|7|0|0|0|0|0|0|0|0|0|18|11|203|179|South
Jan 5, 2014|Sunday|7|2|1|1|1|1|3|3|23|23|41|30|40|43|33|50|27|29|21|10|10|13|3|2|417|179|South
Jan 6, 2014|Monday|3|1|0|1|4|11|15|27|29|27|31|40|35|32|44|36|61|66|28|18|20|10|3|2|544|179|South
Jan 7, 2014|Tuesday|3|5|3|1|2|13|24|36|47|49|43|47|57|62|63|72|97|101|70|44|52|15|16|7|929|179|South
Jan 8, 2014|Wednesday|5|1|5|1|10|11|23|47|69|42|56|50|62|77|81|95|89|110|76|33|31|22|13|8|1017|179|South
Jan 9, 2014|Thursday|2|1|1|6|6|13|28|54|52|68|41|51|53|80|66|83|82|83|68|40|42|27|10|5|962|179|South
Jan 10, 2014|Friday|10|2|7|6|4|12|22|45|49|56|49|65|72|64|95|87|106|110|71|50|34|35|22|8|1081|179|South
Jan 11, 2014|Saturday|5|1|1|4|6|5|14|15|48|53|66|78|80|83|62|86|79|67|46|46|28|24|20|17|934|179|South
Jan 12, 2014|Sunday|10|3|5|3|3|8|8|15|12|57|42|60|46|73|62|83|73|54|39|39|22|16|7|7|747|179|South
Jan 13, 2014|Monday|4|1|1|1|6|11|35|49|61|57|48|56|59|58|80|77|89|108|56|31|24|30|9|6|957|179|South
Jan 14, 2014|Tuesday|2|2|5|0|5|9|14|46|48|39|33|29|47|36|34|51|87|96|39|23|33|16|12|2|708|179|South
Jan 15, 2014|Wednesday|3|4|1|2|3|14|26|55|51|51|43|75|69|85|73|64|94|94|53|31|29|22|10|11|963|179|South
Jan 16, 2014|Thursday|0|5|2|4|5|9|19|20|37|24|25|31|30|38|33|36|35|18|16|4|5|7|4|4|411|179|South
Jan 17, 2014|Friday|4|3|1|2|3|12|33|49|64|48|50|62|62|79|91|107|103|101|65|51|39|56|35|14|1134|179|South
Jan 18, 2014|Saturday|5|5|1|2|0|9|10|15|12|21|35|32|27|28|32|38|44|47|30|35|21|36|27|14|526|179|South
Jan 19, 2014|Sunday|3|5|5|1|1|2|4|11|29|48|53|62|65|64|83|71|62|48|46|30|23|25|14|5|760|179|South
Jan 20, 2014|Monday|2|5|2|3|5|18|39|40|43|57|50|62|59|61|56|75|75|94|16|14|12|10|3|5|806|179|South
Jan 21, 2014|Tuesday|2|0|3|0|7|7|20|42|58|56|51|39|60|59|59|70|97|101|43|35|19|35|10|7|880|179|South
Jan 22, 2014|Wednesday|5|2|2|2|5|13|33|45|40|37|36|30|22|29|21|34|59|40|26|24|12|9|12|3|541|179|South
Jan 23, 2014|Thursday|4|1|2|3|3|11|22|41|62|54|55|69|49|66|68|75|99|112|55|39|28|34|5|7|964|179|South
