Jan 1, 2003|Wednesday|8|6|6|0|2|1|2|1|3|5|5|7|11|8|6|13|5|7|8|4|1|5|1|1|116|56|North
Jan 2, 2003|Thursday|0|0|0|1|0|2|2|12|17|12|6|10|11|7|13|9|15|23|7|9|5|16|5|2|184|56|North
Jan 3, 2003|Friday|0|1|0|0|0|1|2|15|13|12|10|10|8|18|17|17|13|12|6|11|8|16|3|8|201|56|North
Jan 4, 2003|Saturday|2|2|1|1|1|2|2|3|9|16|15|9|6|8|13|10|10|7|7|9|5|6|4|3|151|56|North
Jan 5, 2003|Sunday|1|6|0|0|0|1|0|0|4|7|5|10|15|11|10|7|10|6|7|5|3|3|2|1|114|56|North
Jan 6, 2003|Monday|0|0|0|0|0|0|4|10|18|10|8|7|5|8|11|14|8|10|9|10|4|4|6|2|148|56|North
Jan 7, 2003|Tuesday|0|0|0|0|0|1|3|10|20|13|10|9|10|14|15|14|32|20|14|3|6|7|3|1|205|56|North
Jan 8, 2003|Wednesday|0|0|0|0|1|1|4|12|16|9|18|12|11|13|13|18|15|11|14|3|5|8|2|4|190|56|North
Jan 9, 2003|Thursday|2|0|1|0|0|1|2|13|11|14|9|10|12|8|13|15|16|22|22|8|4|7|3|2|195|56|North
Jan 10, 2003|Friday|1|0|1|0|0|4|4|12|18|9|10|13|14|13|19|16|9|18|10|7|8|9|9|11|215|56|North
Jan 11, 2003|Saturday|3|4|1|0|0|1|0|3|5|8|5|12|15|12|8|10|12|11|5|8|12|6|6|10|157|56|North
Jan 12, 2003|Sunday|4|2|2|1|0|0|1|1|4|4|5|7|6|5|5|8|8|10|5|6|5|2|3|2|96|56|North
Jan 13, 2003|Monday|0|0|0|0|0|1|5|8|16|8|11|10|7|12|12|12|15|15|6|8|2|9|2|1|160|56|North
Jan 14, 2003|Tuesday|1|1|1|0|0|2|4|10|16|9|4|8|7|11|14|17|17|17|9|7|5|3|10|1|174|56|North
Jan 15, 2003|Wednesday|0|0|0|0|0|0|3|9|26|7|4|11|9|7|11|14|14|11|11|6|2|5|4|2|156|56|North
Jan 16, 2003|Thursday|0|1|0|0|0|3|1|9|14|13|7|12|13|15|16|21|9|15|18|12|3|4|7|1|194|56|North
Jan 17, 2003|Friday|0|0|2|0|0|1|4|14|21|11|14|12|15|6|15|18|14|9|11|11|13|5|3|3|202|56|North
Jan 18, 2003|Saturday|5|0|4|0|1|0|0|5|7|11|10|9|19|15|20|16|10|9|7|6|9|6|6|3|178|56|North
Jan 19, 2003|Sunday|2|1|2|2|1|0|1|1|5|2|8|12|6|13|12|7|6|4|8|5|3|4|3|2|110|56|North
Jan 20, 2003|Monday|0|0|0|0|0|0|3|11|20|16|17|17|11|23|16|17|11|10|18|6|4|4|6|1|211|56|North
Jan 21, 2003|Tuesday|0|0|0|0|1|0|5|16|19|14|14|12|11|13|16|14|20|13|16|11|5|3|15|1|219|56|North
Jan 22, 2003|Wednesday|1|0|0|0|0|0|4|18|11|5|8|8|8|11|5|8|12|15|11|5|5|5|2|0|142|56|North
Jan 23, 2003|Thursday|0|2|1|1|0|0|3|13|15|7|2|10|10|11|12|15|16|12|13|8|6|14|2|2|175|56|North
Jan 24, 2003|Friday|1|0|0|0|0|0|3|12|10|11|11|11|7|11|17|12|13|13|12|8|11|3|4|4|174|56|North
Jan 25, 2003|Saturday|7|1|0|1|0|0|2|3|23|13|8|6|7|10|5|18|17|14|8|6|7|2|5|2|165|56|North
Jan 26, 2003|Sunday|3|1|2|0|0|0|1|1|6|6|6|14|5|7|9|19|13|8|7|3|5|5|5|1|127|56|North
Jan 27, 2003|Monday|1|0|0|1|0|0|4|14|17|13|8|5|4|20|11|14|7|13|11|9|4|6|4|1|167|56|North
Jan 28, 2003|Tuesday|0|0|0|0|0|1|2|14|13|12|9|12|6|17|11|18|6|13|16|8|3|2|2|1|166|56|North
Jan 29, 2003|Wednesday|1|0|0|0|0|0|5|10|12|7|10|9|7|14|12|16|15|14|9|9|2|5|3|1|161|56|North
Jan 30, 2003|Thursday|0|0|0|1|0|2|3|10|20|15|9|13|10|17|13|16|20|16|3|7|2|1|7|3|188|56|North
Jan 31, 2003|Friday|0|2|0|0|0|1|4|7|10|10|19|10|7|10|20|21|14|7|10|14|13|7|18|8|212|56|North
Jan 1, 2003|Wednesday|2|8|6|2|2|1|0|2|1|8|6|5|5|5|3|10|6|11|1|6|4|5|3|1|103|56|South
Jan 2, 2003|Thursday|0|0|0|0|0|3|4|13|7|14|10|9|10|9|19|22|19|13|11|6|4|9|4|3|189|56|South
Jan 3, 2003|Friday|0|0|0|1|0|3|5|12|8|11|10|15|9|14|14|14|24|16|12|8|7|4|2|3|192|56|South
Jan 4, 2003|Saturday|2|3|0|3|0|1|1|5|6|7|10|13|10|13|10|7|7|6|5|9|4|8|3|4|137|56|South
Jan 5, 2003|Sunday|4|5|0|1|0|0|0|1|6|10|7|5|4|10|15|6|12|5|6|4|6|4|3|2|116|56|South
Jan 6, 2003|Monday|1|0|0|0|1|1|7|16|9|10|7|7|7|9|13|20|9|8|7|2|2|5|3|3|147|56|South
Jan 7, 2003|Tuesday|1|0|0|0|0|3|6|17|13|11|10|6|8|17|11|20|15|19|7|4|14|13|5|1|201|56|South
Jan 8, 2003|Wednesday|4|0|0|1|0|1|5|19|12|7|10|11|10|18|13|16|13|10|9|10|1|2|2|2|176|56|South
Jan 9, 2003|Thursday|1|0|0|0|1|3|4|9|13|8|10|9|14|11|12|23|15|13|11|3|4|21|4|0|189|56|South
* Jan 10,|2003|Friday|0|1|0|0|0|5|6|13|12|12|15|15|12|12|18|22|16|20|11|8|0|5|1|6|210|56|South
Jan 11, 2003|Saturday|0|3|2|0|1|2|1|5|8|10|12|11|9|6|10|9|12|17|7|2|4|4|2|2|139|56|South
Jan 12, 2003|Sunday|1|5|2|1|1|0|0|1|8|5|2|7|5|5|6|8|8|12|8|5|4|4|0|0|98|56|South
* Jan 13,|2003|Monday|1|1|0|0|0|4|5|12|8|15|10|2|7|11|14|18|4|12|9|6|3|5|6|2|155|56|South
* Jan 14,|2003|Tuesday|0|2|1|0|0|3|7|20|13|9|12|3|8|10|7|17|13|15|10|0|1|5|2|2|160|56|South
Jan 15, 2003|Wednesday|0|0|0|1|0|1|6|17|11|13|13|7|5|11|8|23|8|10|5|4|3|4|0|2|152|56|South
Jan 16, 2003|Thursday|3|1|0|0|0|3|4|14|14|9|11|9|8|16|13|16|17|8|7|4|7|4|5|0|173|56|South
Jan 17, 2003|Friday|0|0|1|0|0|2|6|12|8|11|11|9|11|10|11|20|11|13|17|11|4|7|1|4|180|56|South
Jan 18, 2003|Saturday|4|1|0|0|0|0|4|9|19|19|21|16|9|7|4|7|10|5|9|6|3|2|3|3|161|56|South
Jan 19, 2003|Sunday|1|3|2|2|1|0|2|2|7|5|12|5|8|8|5|9|5|7|4|4|5|5|5|1|108|56|South
Jan 20, 2003|Monday|3|1|0|0|0|3|5|13|16|20|13|18|13|12|11|24|12|10|9|2|11|7|2|3|208|56|South
Jan 21, 2003|Tuesday|0|1|0|0|1|3|8|22|15|14|15|9|6|9|17|33|16|16|3|2|2|11|6|3|212|56|South
Jan 22, 2003|Wednesday|0|0|0|1|0|2|5|18|5|8|7|9|10|9|11|21|13|10|4|4|6|2|0|1|146|56|South
Jan 23, 2003|Thursday|0|0|1|1|2|3|5|12|7|4|12|8|11|5|7|23|19|16|12|2|0|3|4|2|159|56|South
Jan 24, 2003|Friday|0|0|0|0|0|2|7|9|14|13|8|12|6|8|15|19|16|13|19|7|3|1|6|0|178|56|South
Jan 25, 2003|Saturday|3|2|0|0|0|1|1|4|10|8|16|17|7|10|5|11|12|6|6|8|4|29|7|3|170|56|South
Jan 26, 2003|Sunday|2|1|3|2|0|0|1|2|11|3|3|7|7|5|8|10|15|10|6|2|5|6|10|2|121|56|South
