DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2009",Thursday,1606,1827,1006,755,844,969,945,1072,1291,1977,2747,3076,3695,3122,3068,2711,2511,3011,2582,2238,1945,1636,1281,836,46751,321,False,East,321,Hennepin,False
"Jan 2, 2009",Friday,532,306,276,348,643,1335,2451,3466,3549,4206,4487,4402,4871,4961,5042,4905,4762,4632,3983,3169,2435,1934,1408,1001,69104,321,False,East,321,Hennepin,False
"Jan 3, 2009",Saturday,612,436,323,253,309,461,629,858,1230,1819,2313,2631,2743,2805,2649,2430,2072,1699,1528,1159,1010,932,832,703,32436,321,False,East,321,Hennepin,False
"Jan 4, 2009",Sunday,446,317,254,221,283,359,413,545,755,1152,1690,2193,2573,2861,3006,2813,2428,2174,1923,1992,1574,1244,935,654,32805,321,False,East,321,Hennepin,False
"Jan 5, 2009",Monday,402,243,202,279,662,2054,4238,5386,5007,4443,3913,4312,4444,4554,4939,5188,4761,4022,4195,3037,2397,2059,1492,1086,73315,321,False,East,321,Hennepin,False
"Jan 6, 2009",Tuesday,628,439,316,337,758,1913,4489,5834,5439,4533,3956,4481,4638,4702,5259,5488,4991,3536,3859,3258,2615,2492,1578,1040,76579,321,False,East,321,Hennepin,False
"Jan 7, 2009",Wednesday,664,475,319,339,721,1979,4389,5673,5469,4574,3973,4467,4512,4638,4748,5529,4983,4639,4656,3270,2666,2314,1773,1037,77807,321,False,East,321,Hennepin,False
"Jan 8, 2009",Thursday,684,479,323,347,695,1913,4190,5846,5445,4581,4225,4902,4750,4768,5287,5591,4730,4734,4779,3456,2852,2617,1827,1197,80218,321,False,East,321,Hennepin,False
"Jan 9, 2009",Friday,696,496,380,367,714,1662,3803,5251,4874,4268,4069,4573,4669,5026,5395,5849,5288,4806,4816,3532,2574,2553,2226,1563,79450,321,False,East,321,Hennepin,False
"Jan 10, 2009",Saturday,1095,667,436,429,575,811,1257,2102,2674,3579,4542,5133,5357,5259,5344,5148,4701,4651,3729,2887,2549,2395,2142,1531,68993,321,False,East,321,Hennepin,False
"Jan 11, 2009",Sunday,1063,668,417,371,491,699,913,1446,1873,2524,3377,4051,4682,4607,4569,4499,4234,3971,3251,2520,2058,1686,1237,771,55978,321,False,East,321,Hennepin,False
