Jan 1, 2009|Thursday|6|6|4|4|4|0|1|2|13|14|30|17|20|24|15|18|17|17|12|12|10|10|2|4|262|218|North
Jan 2, 2009|Friday|4|2|3|2|0|5|8|14|29|18|30|30|28|28|30|22|27|32|24|13|19|10|8|11|397|218|North
Jan 3, 2009|Saturday|3|6|0|4|3|3|2|2|8|13|18|17|5|17|18|14|9|7|11|5|0|3|1|3|172|218|North
Jan 4, 2009|Sunday|2|1|0|0|0|0|0|1|0|6|11|15|17|17|20|33|9|13|11|9|12|3|6|1|187|218|North
Jan 5, 2009|Monday|1|0|1|0|3|12|16|22|18|13|17|26|17|23|24|21|26|27|8|6|10|4|2|6|303|218|North
Jan 6, 2009|Tuesday|2|4|2|3|4|18|8|26|26|23|20|12|24|23|28|32|31|21|20|7|3|4|10|2|353|218|North
Jan 7, 2009|Wednesday|1|1|0|3|4|12|14|33|28|14|29|20|17|21|26|26|34|20|17|11|5|0|5|1|342|218|North
Jan 8, 2009|Thursday|4|2|0|3|3|19|12|28|21|18|17|15|16|16|27|34|28|22|19|13|12|11|15|8|363|218|North
Jan 9, 2009|Friday|4|3|4|2|3|11|12|24|20|10|18|17|6|24|20|30|32|36|17|8|3|12|7|6|329|218|North
Jan 10, 2009|Saturday|6|1|2|2|4|7|2|7|19|13|22|10|22|24|14|18|17|15|16|10|7|7|6|4|255|218|North
Jan 11, 2009|Sunday|2|2|4|2|0|1|1|0|15|5|11|15|17|16|23|27|24|14|10|6|12|7|6|4|224|218|North
Jan 12, 2009|Monday|2|2|3|1|2|7|9|12|8|13|16|11|8|10|10|7|1|1|5|3|2|0|3|0|136|218|North
* Jan 13,|2009|Tuesday|1|0|1|0|3|11|11|22|22|27|19|14|16|17|26|20|28|21|9|7|5|15|4|1|300|218|North
Jan 14, 2009|Wednesday|4|0|1|2|3|10|18|29|8|17|22|12|14|22|17|25|18|19|12|4|5|4|4|1|271|218|North
Jan 15, 2009|Thursday|1|2|0|1|4|4|9|23|24|16|9|20|15|24|24|17|19|22|16|11|5|7|6|3|282|218|North
Jan 16, 2009|Friday|0|1|1|4|0|11|10|22|15|19|22|15|14|22|19|32|35|34|33|18|8|8|8|3|354|218|North
Jan 17, 2009|Saturday|2|3|2|5|3|4|4|9|20|35|24|23|26|19|22|18|15|15|11|8|5|4|6|7|290|218|North
Jan 18, 2009|Sunday|1|1|1|0|3|1|5|2|10|10|17|20|23|22|11|30|15|25|22|9|9|10|4|3|254|218|North
Jan 19, 2009|Monday|3|0|0|1|3|13|13|23|13|18|24|23|28|22|30|32|26|22|18|10|4|4|9|1|340|218|North
Jan 20, 2009|Tuesday|3|4|0|0|4|15|16|31|18|21|19|19|15|22|24|29|43|29|15|7|11|6|5|7|363|218|North
Jan 21, 2009|Wednesday|2|0|1|2|4|13|14|23|14|16|25|21|15|27|26|29|27|17|24|14|12|5|4|6|341|218|North
Jan 22, 2009|Thursday|4|2|0|0|5|13|13|30|27|31|16|20|23|28|21|37|45|27|26|11|14|11|4|3|411|218|North
Jan 23, 2009|Friday|4|4|2|3|3|13|4|22|16|13|31|17|14|22|16|20|18|31|18|5|5|4|3|7|295|218|North
Jan 24, 2009|Saturday|3|5|1|4|1|6|1|9|15|27|21|19|12|20|16|18|28|32|21|10|9|13|11|7|309|218|North
Jan 25, 2009|Sunday|4|4|4|4|2|2|0|7|7|10|13|21|21|17|12|20|31|28|17|10|11|9|4|3|261|218|North
Jan 26, 2009|Monday|3|3|0|0|4|13|16|23|19|18|22|11|16|22|12|21|44|20|20|10|5|13|8|2|325|218|North
Jan 27, 2009|Tuesday|4|0|1|1|4|15|12|30|27|20|16|14|10|16|22|20|23|29|18|8|4|10|7|4|315|218|North
Jan 28, 2009|Wednesday|2|0|1|2|2|11|7|26|20|19|11|16|7|23|23|20|32|15|8|11|9|5|5|1|276|218|North
Jan 29, 2009|Thursday|3|1|1|2|2|10|8|21|17|13|13|20|14|21|16|18|43|31|18|13|9|27|12|6|339|218|North
Jan 30, 2009|Friday|4|3|3|1|2|13|10|20|14|9|25|18|23|40|37|50|42|31|34|27|9|9|10|8|442|218|North
Jan 31, 2009|Saturday|3|2|2|4|0|5|5|8|14|23|26|19|17|19|15|27|17|19|20|12|11|12|8|8|296|218|North
Jan 1, 2009|Thursday|1|0|1|3|2|2|2|2|8|6|25|12|29|17|19|25|22|23|11|9|14|7|0|1|241|218|South
Jan 2, 2009|Friday|0|1|1|2|4|3|11|17|20|24|21|31|27|38|35|37|42|32|23|22|13|10|9|3|426|218|South
Jan 3, 2009|Saturday|4|1|2|2|3|4|3|3|8|10|37|23|18|17|26|13|10|9|1|2|4|3|4|1|208|218|South
Jan 4, 2009|Sunday|2|0|0|0|2|1|0|2|1|7|32|27|21|30|24|22|17|12|8|9|6|1|2|1|227|218|South
Jan 5, 2009|Monday|1|1|1|1|1|10|14|21|21|22|22|12|25|18|22|24|40|30|7|6|10|6|2|2|319|218|South
Jan 6, 2009|Tuesday|1|0|2|6|1|9|15|28|16|25|23|23|22|31|24|28|46|35|10|7|4|12|5|1|374|218|South
Jan 7, 2009|Wednesday|1|0|0|6|2|6|21|24|23|22|18|29|20|28|22|29|30|34|13|9|4|2|3|3|349|218|South
Jan 8, 2009|Thursday|1|0|1|5|4|4|8|20|29|20|18|23|22|25|16|34|43|37|23|8|11|5|4|3|364|218|South
Jan 9, 2009|Friday|1|1|1|5|1|8|10|16|14|12|13|15|7|16|14|24|40|31|20|13|10|31|6|4|313|218|South
Jan 10, 2009|Saturday|0|2|3|2|2|3|4|7|9|18|24|23|22|18|20|10|23|18|19|13|17|11|6|4|278|218|South
Jan 11, 2009|Sunday|3|2|2|1|0|0|0|3|6|8|12|25|8|21|26|28|32|9|18|13|6|7|4|2|236|218|South
Jan 12, 2009|Monday|1|0|0|2|4|4|9|14|8|8|9|9|7|14|8|14|4|5|0|1|0|1|0|1|123|218|South
* Jan 13,|2009|Tuesday|0|0|1|2|3|3|5|14|14|29|20|22|20|20|26|32|39|34|9|1|5|2|0|1|302|218|South
Jan 14, 2009|Wednesday|1|1|1|5|0|6|13|22|19|16|13|10|11|18|17|34|18|27|11|6|2|3|2|5|261|218|South
Jan 15, 2009|Thursday|4|0|0|3|1|5|8|17|21|13|14|17|23|17|16|34|38|33|10|7|6|6|4|1|298|218|South
Jan 16, 2009|Friday|2|0|2|3|2|6|6|18|16|14|17|14|17|25|27|27|45|34|28|13|10|20|8|1|355|218|South
Jan 17, 2009|Saturday|2|0|1|4|5|3|2|9|11|17|10|20|19|17|17|35|20|11|24|12|9|9|2|2|261|218|South
Jan 18, 2009|Sunday|0|2|1|0|1|0|0|5|9|16|20|28|13|29|20|18|26|14|24|12|5|6|0|2|251|218|South
Jan 19, 2009|Monday|4|0|1|3|0|8|8|27|26|26|28|17|24|29|26|35|26|30|24|11|8|7|3|3|374|218|South
Jan 20, 2009|Tuesday|1|0|1|8|0|8|14|24|21|23|29|22|30|14|11|28|33|37|15|9|21|8|26|3|386|218|South
Jan 21, 2009|Wednesday|4|0|1|6|4|6|18|22|21|24|21|15|23|23|17|32|37|30|16|7|2|6|7|3|345|218|South
Jan 22, 2009|Thursday|1|0|2|3|5|5|13|18|14|24|28|30|23|30|27|30|48|28|28|13|11|28|5|3|417|218|South
Jan 23, 2009|Friday|0|2|0|6|2|9|8|16|18|13|10|16|15|23|19|20|27|36|11|12|6|2|3|3|277|218|South
Jan 24, 2009|Saturday|1|1|0|3|1|2|7|12|9|15|20|32|18|17|30|30|24|20|16|17|14|27|10|6|332|218|South
Jan 25, 2009|Sunday|2|0|2|2|0|0|3|12|9|11|20|29|24|25|21|20|39|25|22|10|4|3|1|2|286|218|South
Jan 26, 2009|Monday|3|1|1|2|3|7|16|21|15|15|27|25|16|19|21|45|38|29|15|9|3|10|2|2|345|218|South
Jan 27, 2009|Tuesday|1|2|1|5|6|7|14|24|17|18|22|22|15|33|23|35|41|32|18|11|4|4|2|1|358|218|South
Jan 28, 2009|Wednesday|1|0|1|7|1|7|13|18|22|10|24|13|19|14|23|28|31|35|11|3|5|3|2|4|295|218|South
Jan 29, 2009|Thursday|1|0|0|10|1|6|10|18|20|19|24|17|21|29|17|29|45|38|22|19|3|10|12|2|373|218|South
Jan 30, 2009|Friday|0|2|3|6|3|6|13|18|13|16|26|17|16|24|26|32|39|36|27|17|11|6|20|8|385|218|South
Jan 31, 2009|Saturday|14|27|2|1|2|2|1|4|9|22|26|13|30|22|20|24|21|20|17|18|18|10|6|4|333|218|South
Feb 1, 2009|Sunday|5|4|1|1|4|1|2|1|6|14|12|9|12|17|18|26|27|22|14|6|5|6|7|6|226|218|North
Feb 2, 2009|Monday|2|0|2|0|4|15|14|30|16|9|27|18|12|26|12|13|25|22|13|13|3|4|7|2|289|218|North
Feb 3, 2009|Tuesday|2|1|0|1|4|13|14|21|20|20|9|11|13|17|15|15|24|20|15|18|2|9|5|0|269|218|North
Feb 4, 2009|Wednesday|3|1|1|2|1|12|13|28|11|11|16|8|12|21|11|23|31|21|10|13|7|6|7|4|273|218|North
* Feb 5,|2009|Thursday|3|1|1|1|2|12|15|22|13|23|25|10|22|24|21|19|35|24|16|10|11|17|14|5|346|218|North
Feb 6, 2009|Friday|5|2|2|1|4|14|17|27|24|24|21|26|23|26|29|40|38|30|34|16|13|6|1|8|431|218|North
