DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2016",Friday,137,88,54,53,60,78,121,169,320,465,712,839,858,801,851,939,827,677,569,462,362,338,268,149,10197,32,False,North,32,Olmsted
"Jan 2, 2016",Saturday,57,51,35,50,74,95,124,304,491,745,1007,1106,1029,1059,1125,1069,1012,912,730,602,510,397,366,257,13207,32,False,North,32,Olmsted
"Jan 3, 2016",Sunday,90,78,44,59,65,75,119,225,332,490,729,826,920,949,1003,1106,1001,875,630,447,280,190,158,128,10819,32,False,North,32,Olmsted
"Jan 4, 2016",Monday,71,42,35,58,180,335,471,637,515,526,593,667,664,721,831,1044,1322,1291,687,471,363,264,150,137,12075,32,False,North,32,Olmsted
"Jan 5, 2016",Tuesday,66,60,50,57,173,311,461,666,504,625,637,694,725,773,899,1113,1379,1256,710,492,420,355,172,134,12732,32,False,North,32,Olmsted
"Jan 6, 2016",Wednesday,68,59,42,70,171,345,489,618,576,613,625,644,739,841,985,1063,1377,1251,613,489,372,274,168,116,12608,32,False,North,32,Olmsted
"Jan 7, 2016",Thursday,68,57,53,65,143,317,435,650,548,582,604,646,740,760,998,1157,1521,1335,728,492,372,282,177,130,12860,32,False,North,32,Olmsted
"Jan 8, 2016",Friday,73,50,36,68,125,281,445,543,532,559,633,722,788,862,1085,1344,1662,1301,822,558,419,344,274,353,13879,32,False,North,32,Olmsted
"Jan 9, 2016",Saturday,111,73,54,41,61,134,228,409,578,783,1006,1003,971,920,881,995,987,831,663,537,407,361,227,173,12434,32,False,North,32,Olmsted
"Jan 10, 2016",Sunday,98,55,33,27,44,97,127,257,484,712,707,758,694,634,718,815,859,739,516,408,327,206,140,91,9546,32,False,North,32,Olmsted
"Jan 11, 2016",Monday,45,32,34,57,168,326,457,621,494,546,587,600,665,638,820,983,1294,1179,609,415,349,242,173,124,11458,32,False,North,32,Olmsted
"Jan 12, 2016",Tuesday,58,51,33,47,151,280,451,593,507,512,568,640,661,678,837,1121,1384,1230,702,442,375,282,173,138,11914,32,False,North,32,Olmsted
"Jan 13, 2016",Wednesday,69,54,34,65,165,316,473,692,537,540,592,679,717,726,881,1073,1391,1343,679,501,474,284,171,129,12585,32,False,North,32,Olmsted
"Jan 14, 2016",Thursday,60,54,37,69,187,318,487,690,611,613,634,717,798,868,1000,1205,1438,1332,790,549,444,342,199,120,13562,32,False,North,32,Olmsted
"Jan 15, 2016",Friday,77,62,32,55,146,286,434,648,587,666,734,780,891,1003,1230,1467,1787,1515,953,681,499,403,290,206,15432,32,False,North,32,Olmsted
"Jan 16, 2016",Saturday,91,67,48,46,74,111,208,467,602,809,936,976,1017,899,905,957,997,782,592,557,390,355,228,211,12325,32,False,North,32,Olmsted
"Jan 17, 2016",Sunday,111,51,43,27,35,59,122,179,265,421,640,738,797,866,1033,876,796,727,608,473,327,192,142,105,9633,32,False,North,32,Olmsted
"Jan 18, 2016",Monday,49,36,33,55,125,283,362,492,497,639,662,664,724,813,875,1046,1269,1188,659,480,356,280,136,135,11858,32,False,North,32,Olmsted
"Jan 19, 2016",Tuesday,57,54,39,54,173,331,483,656,499,557,531,600,716,703,839,1086,1279,1273,688,496,390,303,176,130,12113,32,False,North,32,Olmsted
"Jan 20, 2016",Wednesday,55,51,51,68,164,311,524,694,580,556,602,615,740,778,885,1128,1324,1182,749,545,434,296,180,139,12651,32,False,North,32,Olmsted
"Jan 21, 2016",Thursday,82,59,54,71,184,351,514,698,576,611,656,729,839,769,955,1180,1436,1301,751,507,394,347,187,131,13382,32,False,North,32,Olmsted
"Jan 22, 2016",Friday,73,52,50,82,158,278,464,628,634,667,741,791,901,929,1161,1418,1723,1556,1018,681,501,437,265,185,15393,32,False,North,32,Olmsted
"Jan 23, 2016",Saturday,92,78,47,58,78,142,254,524,745,859,1027,1007,1044,1002,1054,1070,1113,894,740,590,439,367,275,177,13676,32,False,North,32,Olmsted
"Jan 24, 2016",Sunday,93,38,29,37,37,66,144,259,342,531,792,904,989,1077,1062,983,992,816,610,521,337,253,182,103,11197,32,False,North,32,Olmsted
"Jan 25, 2016",Monday,39,34,38,69,173,342,458,615,548,511,539,637,677,645,777,1012,1306,1096,548,400,301,255,125,102,11247,32,False,North,32,Olmsted
"Jan 26, 2016",Tuesday,60,46,39,66,160,310,424,616,511,523,545,614,684,679,781,1077,1355,1105,666,475,329,272,156,143,11636,32,False,North,32,Olmsted
"Jan 27, 2016",Wednesday,67,49,50,72,168,321,478,658,596,567,601,641,797,764,912,1091,1382,1282,733,553,413,277,158,136,12766,32,False,North,32,Olmsted
"Jan 28, 2016",Thursday,53,45,41,73,165,350,504,669,607,594,640,674,759,821,1039,1229,1491,1365,837,567,467,347,189,113,13639,32,False,North,32,Olmsted
"Jan 29, 2016",Friday,69,74,55,78,121,277,473,675,665,811,828,897,1014,1028,1284,1515,1652,1489,968,627,515,474,297,202,16088,32,False,North,32,Olmsted
"Jan 30, 2016",Saturday,99,67,41,75,65,154,284,512,749,1007,1060,1085,1064,1048,1032,1074,1033,961,674,586,482,368,265,172,13957,32,False,North,32,Olmsted
"Jan 31, 2016",Sunday,73,63,37,43,32,79,155,255,344,521,778,930,1006,913,1027,977,989,822,652,548,382,238,145,92,11101,32,False,North,32,Olmsted
"Jan 1, 2016",Friday,128,154,110,96,78,101,147,177,310,408,666,844,932,921,929,945,793,778,618,509,414,321,287,156,10822,32,False,South,32,Olmsted
"Jan 2, 2016",Saturday,106,97,49,57,52,105,210,272,494,640,911,1152,1013,933,982,1089,1016,967,908,594,527,448,395,269,13286,32,False,South,32,Olmsted
"Jan 3, 2016",Sunday,160,98,74,66,49,103,151,196,281,527,722,941,966,924,1028,1061,1018,950,771,570,400,339,225,155,11775,32,False,South,32,Olmsted
"Jan 4, 2016",Monday,122,79,67,68,111,337,928,1322,947,711,740,743,721,750,703,856,930,800,600,424,324,325,226,120,12954,32,False,South,32,Olmsted
"Jan 5, 2016",Tuesday,78,69,51,68,118,312,900,1309,960,821,750,745,664,692,736,881,941,888,583,418,275,308,239,134,12940,32,False,South,32,Olmsted
"Jan 6, 2016",Wednesday,95,61,53,58,106,319,915,1311,977,790,716,720,694,676,757,859,872,772,523,354,266,249,215,142,12500,32,False,South,32,Olmsted
"Jan 7, 2016",Thursday,76,50,52,71,126,288,858,1267,884,739,711,673,669,695,692,769,936,787,608,370,334,241,252,221,12369,32,False,South,32,Olmsted
"Jan 8, 2016",Friday,106,65,52,70,127,288,760,1142,854,691,689,695,676,757,752,906,1083,1100,836,535,356,319,367,213,13439,32,False,South,32,Olmsted
"Jan 9, 2016",Saturday,126,81,65,56,72,118,239,302,522,629,912,874,836,808,837,922,928,920,704,501,484,411,347,225,11919,32,False,South,32,Olmsted
"Jan 10, 2016",Sunday,167,84,53,39,36,72,119,178,292,473,643,805,720,611,697,718,1048,1234,951,618,444,303,286,173,10764,32,False,South,32,Olmsted
"Jan 11, 2016",Monday,92,71,63,69,114,311,928,1320,978,738,726,688,678,681,687,787,844,716,576,354,248,232,179,109,12189,32,False,South,32,Olmsted
"Jan 12, 2016",Tuesday,84,66,65,65,106,316,839,1279,954,782,701,619,664,612,612,770,822,793,581,360,254,304,246,193,12087,32,False,South,32,Olmsted
"Jan 13, 2016",Wednesday,73,55,47,66,109,325,848,1305,970,764,620,780,636,659,686,759,879,820,571,356,281,270,226,117,12222,32,False,South,32,Olmsted
"Jan 14, 2016",Thursday,126,77,55,66,144,316,886,1310,919,837,776,724,676,675,754,879,949,864,615,382,372,330,233,160,13125,32,False,South,32,Olmsted
"Jan 15, 2016",Friday,105,64,60,82,103,303,730,1247,941,788,807,747,761,781,868,1055,1167,1174,963,673,467,401,362,267,14916,32,False,South,32,Olmsted
"Jan 16, 2016",Saturday,126,92,53,72,71,106,242,388,582,782,917,968,1046,999,918,900,938,925,721,527,412,365,362,221,12733,32,False,South,32,Olmsted
"Jan 17, 2016",Sunday,160,88,53,53,34,68,136,206,306,422,589,703,769,766,833,816,864,803,634,555,444,293,215,115,9925,32,False,South,32,Olmsted
"Jan 18, 2016",Monday,90,90,55,76,95,310,766,1126,834,730,743,751,743,713,785,862,830,819,601,425,325,269,219,122,12379,32,False,South,32,Olmsted
"Jan 19, 2016",Tuesday,76,54,39,71,101,323,875,1274,966,822,703,640,658,637,668,819,879,829,590,341,313,295,218,133,12324,32,False,South,32,Olmsted
"Jan 20, 2016",Wednesday,76,63,40,66,118,314,837,1269,947,763,772,734,658,649,635,862,865,843,592,432,286,290,204,147,12462,32,False,South,32,Olmsted
"Jan 21, 2016",Thursday,92,80,40,72,115,350,843,1268,932,811,773,724,692,735,724,808,914,765,608,422,330,343,259,138,12838,32,False,South,32,Olmsted
"Jan 22, 2016",Friday,100,69,52,75,107,306,835,1164,857,749,761,710,761,767,829,983,1198,1206,898,645,456,443,362,181,14514,32,False,South,32,Olmsted
"Jan 23, 2016",Saturday,143,77,68,60,70,106,271,426,591,773,1030,986,937,908,961,1004,994,946,861,590,443,447,367,318,13377,32,False,South,32,Olmsted
"Jan 24, 2016",Sunday,163,106,57,51,37,88,186,180,355,531,685,913,956,915,991,970,1092,1065,840,640,527,352,263,148,12111,32,False,South,32,Olmsted
"Jan 25, 2016",Monday,93,79,51,75,113,341,884,1335,959,797,735,685,665,607,638,729,800,707,505,292,273,255,195,157,11970,32,False,South,32,Olmsted
"Jan 26, 2016",Tuesday,178,84,57,84,129,309,836,1251,931,757,693,694,608,639,636,712,781,778,543,335,296,286,248,111,11976,32,False,South,32,Olmsted
"Jan 27, 2016",Wednesday,100,79,44,71,114,339,907,1322,917,851,713,700,649,612,635,817,818,814,613,401,320,273,235,180,12524,32,False,South,32,Olmsted
"Jan 28, 2016",Thursday,107,67,48,79,128,343,857,1317,1034,790,726,681,696,658,721,861,929,859,664,434,387,348,270,126,13130,32,False,South,32,Olmsted
"Jan 29, 2016",Friday,108,75,58,79,122,291,811,1191,890,801,750,789,815,829,899,1141,1255,1200,951,631,486,415,342,205,15134,32,False,South,32,Olmsted
"Jan 30, 2016",Saturday,139,89,67,56,67,115,270,388,613,732,911,1000,920,907,949,1026,1062,941,797,685,541,467,429,264,13435,32,False,South,32,Olmsted
"Jan 31, 2016",Sunday,179,105,71,59,55,75,153,167,284,485,759,849,958,1037,1125,1071,1144,1106,998,748,573,374,259,129,12763,32,False,South,32,Olmsted
"Feb 1, 2016",Monday,54,48,32,52,177,373,486,623,548,557,634,679,735,759,874,1022,1363,1264,772,553,480,323,213,146,12767,32,False,North,32,Olmsted
"Feb 2, 2016",Tuesday,78,74,52,62,163,253,334,369,355,345,478,522,458,302,312,274,242,152,91,67,63,68,37,49,5200,32,False,North,32,Olmsted
"Feb 3, 2016",Wednesday,28,32,31,40,110,158,212,343,348,370,399,479,443,465,604,811,1074,1000,578,392,342,246,163,110,8778,32,False,North,32,Olmsted
"Feb 4, 2016",Thursday,67,58,34,58,174,322,479,695,574,590,646,645,776,825,986,1119,1514,1348,758,549,480,341,191,143,13372,32,False,North,32,Olmsted
"Feb 5, 2016",Friday,93,59,42,58,153,263,466,633,584,664,732,827,869,1071,1281,1479,1706,1555,966,705,594,450,281,186,15717,32,False,North,32,Olmsted
"Feb 6, 2016",Saturday,107,51,55,64,84,151,257,424,704,945,1117,954,1027,1029,1068,1128,1206,937,759,539,472,404,244,170,13896,32,False,North,32,Olmsted
"Feb 7, 2016",Sunday,114,42,45,48,39,82,125,204,348,488,686,767,851,964,1057,997,813,548,357,331,267,262,209,109,9753,32,False,North,32,Olmsted
"Feb 8, 2016",Monday,42,35,35,56,166,322,479,603,509,517,497,567,609,653,761,937,1201,1127,616,435,327,256,139,111,11000,32,False,North,32,Olmsted
"Feb 9, 2016",Tuesday,52,50,53,55,166,347,490,659,561,516,581,598,672,760,905,1077,1345,1259,712,519,397,284,166,122,12346,32,False,North,32,Olmsted
"Feb 10, 2016",Wednesday,70,64,45,71,178,322,499,665,569,607,621,623,712,757,902,1048,1345,1290,740,510,479,299,190,108,12714,32,False,North,32,Olmsted
"Feb 11, 2016",Thursday,71,49,40,66,157,329,491,689,603,593,673,656,827,914,947,1260,1565,1366,845,635,454,368,216,145,13959,32,False,North,32,Olmsted
"Feb 12, 2016",Friday,83,55,60,64,163,274,436,585,624,721,795,886,982,1136,1261,1464,1896,1682,1076,721,563,471,301,178,16477,32,False,North,32,Olmsted
"Feb 13, 2016",Saturday,103,83,56,53,76,115,248,475,682,943,1157,1184,1060,1066,1096,1147,1155,1082,816,674,524,399,252,180,14626,32,False,North,32,Olmsted
"Feb 14, 2016",Sunday,101,51,40,32,36,77,134,220,364,531,667,789,840,893,854,941,1014,798,601,513,340,245,148,119,10348,32,False,North,32,Olmsted
"Feb 15, 2016",Monday,56,33,47,56,173,338,422,588,626,667,736,759,788,842,985,1118,1314,1232,764,497,389,302,148,130,13010,32,False,North,32,Olmsted
"Feb 16, 2016",Tuesday,65,52,45,68,185,336,480,660,542,578,606,588,749,737,876,1095,1314,1289,769,490,412,368,169,135,12608,32,False,North,32,Olmsted
"Feb 17, 2016",Wednesday,70,63,51,77,195,330,482,690,566,652,634,712,750,785,950,1104,1475,1331,720,520,427,282,195,130,13191,32,False,North,32,Olmsted
"Feb 18, 2016",Thursday,82,53,47,80,177,325,535,734,633,618,621,764,719,885,994,1238,1506,1448,826,564,476,341,210,158,14034,32,False,North,32,Olmsted
"Feb 19, 2016",Friday,80,61,38,80,179,298,468,669,655,711,789,840,955,994,1322,1547,1820,1556,1007,738,570,541,272,229,16419,32,False,North,32,Olmsted
"Feb 20, 2016",Saturday,117,68,53,66,81,156,329,506,702,950,1185,1249,1231,1116,1185,1117,1073,901,746,671,598,430,409,205,15144,32,False,North,32,Olmsted
"Feb 21, 2016",Sunday,82,66,50,37,51,82,163,273,371,663,900,1001,1077,1041,1067,1108,1063,918,749,665,386,231,174,108,12326,32,False,North,32,Olmsted
"Feb 22, 2016",Monday,43,36,34,63,173,350,521,629,540,598,593,635,677,685,789,1058,1309,1207,692,545,392,412,165,127,12273,32,False,North,32,Olmsted
"Feb 23, 2016",Tuesday,58,55,44,73,188,320,481,626,598,555,604,629,732,706,886,1137,1375,1261,699,517,469,352,176,130,12671,32,False,North,32,Olmsted
"Feb 24, 2016",Wednesday,69,59,46,69,187,335,520,699,638,616,643,695,766,858,960,1108,1416,1304,739,543,440,457,177,144,13488,32,False,North,32,Olmsted
"Feb 25, 2016",Thursday,67,61,47,62,176,324,553,700,628,620,654,693,784,856,1033,1217,1559,1439,882,624,498,832,231,147,14687,32,False,North,32,Olmsted
"Feb 26, 2016",Friday,67,60,59,74,162,287,527,670,686,773,791,838,1013,1107,1280,1537,1631,1715,1097,685,600,444,224,198,16525,32,False,North,32,Olmsted
"Feb 27, 2016",Saturday,100,60,52,47,68,135,311,560,821,961,1160,1203,1096,1150,1156,1249,1236,983,864,710,661,526,459,224,15792,32,False,North,32,Olmsted
"Feb 28, 2016",Sunday,95,76,59,44,51,75,176,279,396,640,839,982,1081,1120,1296,1339,1338,1268,934,576,394,238,198,108,13602,32,False,North,32,Olmsted
"Feb 29, 2016",Monday,59,33,41,69,175,328,516,683,575,590,594,603,705,757,881,1122,1270,1257,738,533,430,381,156,120,12616,32,False,North,32,Olmsted
"Feb 1, 2016",Monday,87,78,40,75,129,357,916,1347,1014,842,797,778,785,730,713,890,984,878,671,437,369,349,235,158,13659,32,False,South,32,Olmsted
"Feb 2, 2016",Tuesday,103,82,48,75,103,277,676,802,525,430,369,296,338,225,172,146,139,122,86,61,40,43,43,29,5230,32,False,South,32,Olmsted
"Feb 3, 2016",Wednesday,42,38,27,42,79,202,467,654,522,458,417,509,535,550,594,605,669,626,479,297,253,254,210,116,8645,32,False,South,32,Olmsted
"Feb 4, 2016",Thursday,71,63,47,71,131,317,867,1348,1010,822,757,725,660,698,715,827,928,814,673,407,331,303,245,137,12967,32,False,South,32,Olmsted
"Feb 5, 2016",Friday,123,63,51,80,119,312,844,1262,938,822,818,754,795,802,846,1010,1130,1109,1013,596,459,395,290,197,14828,32,False,South,32,Olmsted
"Feb 6, 2016",Saturday,139,94,61,78,73,131,232,411,669,758,884,992,849,924,877,870,1043,943,775,605,578,485,522,418,13411,32,False,South,32,Olmsted
"Feb 7, 2016",Sunday,222,111,69,47,41,83,154,206,338,523,779,915,968,949,1029,1032,988,729,450,332,262,263,295,209,10994,32,False,South,32,Olmsted
"Feb 8, 2016",Monday,72,55,50,77,121,352,821,1247,910,769,684,654,627,591,607,720,861,750,553,332,267,267,194,104,11685,32,False,South,32,Olmsted
"Feb 9, 2016",Tuesday,84,60,58,66,116,339,900,1305,998,838,729,634,626,620,646,782,867,738,573,363,274,261,249,200,12326,32,False,South,32,Olmsted
"Feb 10, 2016",Wednesday,88,68,48,59,112,328,887,1350,932,813,730,695,652,671,664,831,830,835,602,382,308,273,228,166,12552,32,False,South,32,Olmsted
"Feb 11, 2016",Thursday,97,72,41,63,119,338,869,1229,1014,909,793,666,653,669,745,844,969,908,656,478,375,340,302,247,13396,32,False,South,32,Olmsted
"Feb 12, 2016",Friday,110,87,56,74,125,313,791,1161,895,906,859,947,902,923,931,1052,1167,1190,998,693,512,498,383,229,15802,32,False,South,32,Olmsted
"Feb 13, 2016",Saturday,165,103,58,67,69,98,270,423,529,744,1037,1098,1006,1036,1013,1022,1076,1014,902,606,632,532,423,277,14200,32,False,South,32,Olmsted
"Feb 14, 2016",Sunday,201,117,93,54,48,86,165,172,281,408,646,751,846,857,934,962,978,891,735,655,459,385,260,203,11187,32,False,South,32,Olmsted
"Feb 15, 2016",Monday,195,80,71,71,125,318,828,1158,956,893,857,762,935,855,838,1025,1005,888,700,485,356,318,233,132,14084,32,False,South,32,Olmsted
"Feb 16, 2016",Tuesday,83,70,50,87,120,355,905,1319,981,859,750,689,639,655,656,801,911,789,640,420,313,292,247,160,12791,32,False,South,32,Olmsted
"Feb 17, 2016",Wednesday,92,75,39,76,125,369,871,1293,1022,833,746,686,665,672,721,801,891,862,665,420,311,299,231,154,12919,32,False,South,32,Olmsted
"Feb 18, 2016",Thursday,107,67,47,72,133,311,921,1304,955,894,780,727,693,687,769,864,899,864,686,448,388,398,294,150,13458,32,False,South,32,Olmsted
"Feb 19, 2016",Friday,117,72,64,76,129,299,793,1201,968,820,852,769,796,784,879,1014,1123,1243,1108,730,483,419,375,200,15314,32,False,South,32,Olmsted
"Feb 20, 2016",Saturday,147,112,94,64,81,128,292,459,643,869,1087,1010,939,999,966,1027,1099,989,906,771,639,518,486,335,14660,32,False,South,32,Olmsted
"Feb 21, 2016",Sunday,176,122,57,70,48,65,149,220,333,554,774,971,1004,976,1051,1133,1200,1141,1039,954,727,418,270,164,13616,32,False,South,32,Olmsted
"Feb 22, 2016",Monday,116,79,63,75,128,379,966,1409,1013,863,745,754,712,726,680,857,973,877,677,372,338,267,243,158,13470,32,False,South,32,Olmsted
"Feb 23, 2016",Tuesday,103,66,45,73,139,340,921,1395,999,863,760,653,680,642,632,784,909,912,604,381,289,263,293,181,12927,32,False,South,32,Olmsted
"Feb 24, 2016",Wednesday,95,58,38,84,124,331,932,1302,1035,846,783,658,682,698,726,799,967,894,722,401,333,308,245,156,13217,32,False,South,32,Olmsted
"Feb 25, 2016",Thursday,110,69,68,77,127,345,868,1399,1023,868,704,757,703,692,702,862,1008,1126,973,484,401,313,307,155,14141,32,False,South,32,Olmsted
"Feb 26, 2016",Friday,116,79,47,74,127,307,825,1242,968,837,771,764,839,856,977,1168,1367,1384,1269,815,587,462,421,257,16559,32,False,South,32,Olmsted
"Feb 27, 2016",Saturday,165,125,77,64,86,150,259,446,681,930,1245,1307,1234,1066,1073,1141,1233,1123,926,725,600,515,534,379,16084,32,False,South,32,Olmsted
"Feb 28, 2016",Sunday,207,165,68,58,68,98,154,256,370,608,842,1024,1030,1025,1033,1115,1194,1122,1037,674,536,355,280,129,13448,32,False,South,32,Olmsted
"Feb 29, 2016",Monday,112,79,62,57,125,372,920,1442,1024,902,739,753,669,628,736,831,891,858,621,383,272,246,254,130,13106,32,False,South,32,Olmsted
"Mar 1, 2016",Tuesday,64,42,41,68,151,286,453,627,474,535,535,627,624,682,891,1088,1396,1292,652,489,385,274,181,117,11974,32,False,North,32,Olmsted
"Mar 2, 2016",Wednesday,57,60,40,71,179,338,503,693,594,613,627,664,787,777,938,1077,1423,1350,691,519,447,311,184,96,13039,32,False,North,32,Olmsted
"Mar 3, 2016",Thursday,72,60,35,79,189,333,517,675,650,663,605,686,777,844,1013,1267,1551,1248,786,638,587,424,201,162,14062,32,False,North,32,Olmsted
"Mar 4, 2016",Friday,79,54,49,76,160,326,445,685,715,752,763,841,993,1150,1220,1393,1808,1574,1012,666,589,713,473,261,16797,32,False,North,32,Olmsted
"Mar 5, 2016",Saturday,131,74,54,60,61,102,255,515,801,1025,1174,1144,1134,1204,1183,1182,1137,953,810,681,564,446,323,171,15184,32,False,North,32,Olmsted
"Mar 6, 2016",Sunday,130,43,41,39,54,79,152,301,398,672,913,960,1178,1188,1286,1469,1571,1391,1039,638,421,248,141,104,14456,32,False,North,32,Olmsted
"Mar 7, 2016",Monday,51,35,39,70,184,355,525,651,602,623,626,654,712,745,862,1051,1333,1262,681,434,373,283,167,105,12423,32,False,North,32,Olmsted
"Mar 8, 2016",Tuesday,66,51,42,63,177,331,478,644,571,590,611,656,724,780,888,1042,1399,1263,720,516,418,314,176,162,12682,32,False,North,32,Olmsted
"Mar 9, 2016",Wednesday,64,58,43,61,200,345,556,649,627,623,638,726,786,797,954,1187,1469,1308,732,587,443,311,219,139,13522,32,False,North,32,Olmsted
"Mar 10, 2016",Thursday,78,56,40,71,180,337,542,691,635,673,673,733,826,887,1009,1217,1538,1418,844,618,536,407,224,130,14363,32,False,North,32,Olmsted
"Mar 11, 2016",Friday,80,53,46,76,167,275,468,699,643,764,823,872,1012,1230,1282,1528,1773,1597,1134,813,739,594,293,198,17159,32,False,North,32,Olmsted
"Mar 12, 2016",Saturday,106,71,58,57,71,123,349,660,848,1003,1226,1252,1204,1136,1095,1104,1086,861,757,674,519,454,259,164,15137,32,False,North,32,Olmsted
"Mar 13, 2016",Sunday,92,63,39,56,79,140,211,335,595,840,1124,1212,1116,1144,1240,1192,979,795,610,437,287,164,116,0,12866,32,False,North,32,Olmsted
"Mar 14, 2016",Monday,54,45,39,60,182,372,509,698,574,596,660,642,753,810,905,1127,1370,1235,707,489,392,289,165,125,12798,32,False,North,32,Olmsted
"Mar 15, 2016",Tuesday,72,51,38,69,192,332,484,686,612,600,614,674,816,787,996,1191,1383,1328,777,507,446,314,192,135,13296,32,False,North,32,Olmsted
"Mar 16, 2016",Wednesday,78,62,47,78,191,297,520,738,611,630,613,742,782,835,994,1216,1444,1314,696,544,525,345,211,142,13655,32,False,North,32,Olmsted
"Mar 17, 2016",Thursday,84,55,55,78,175,285,461,677,639,651,651,776,794,869,978,1266,1509,1289,792,567,491,354,221,160,13877,32,False,North,32,Olmsted
"Mar 18, 2016",Friday,93,67,52,81,138,290,465,644,653,776,804,849,1121,1166,1245,1441,1789,1585,1024,774,635,474,290,194,16650,32,False,North,32,Olmsted
"Mar 19, 2016",Saturday,110,66,50,51,65,119,318,483,612,982,1170,1112,1082,1057,1099,1103,1240,1037,810,692,531,439,304,177,14709,32,False,North,32,Olmsted
"Mar 20, 2016",Sunday,112,62,45,39,45,86,120,267,368,579,835,1039,1161,1185,1333,1343,1499,1149,903,787,623,279,179,119,14157,32,False,North,32,Olmsted
"Mar 21, 2016",Monday,49,39,34,60,196,369,493,703,574,656,650,726,774,775,896,1131,1390,1268,733,586,397,302,171,139,13111,32,False,North,32,Olmsted
"Mar 22, 2016",Tuesday,79,67,44,66,178,336,513,671,634,609,681,738,849,873,986,1262,1551,1471,751,617,518,356,229,127,14206,32,False,North,32,Olmsted
"Mar 23, 2016",Wednesday,90,63,58,79,162,320,465,647,522,585,632,722,716,676,820,905,1068,840,423,246,199,109,81,72,10500,32,False,North,32,Olmsted
"Mar 24, 2016",Thursday,47,46,23,40,87,138,192,236,306,344,434,564,651,709,784,1001,1223,1130,735,528,464,363,251,177,10473,32,False,North,32,Olmsted
"Mar 25, 2016",Friday,97,67,49,68,153,232,386,553,632,781,921,1020,1157,1241,1459,1627,1757,1642,1026,660,590,431,262,189,17000,32,False,North,32,Olmsted
"Mar 26, 2016",Saturday,99,67,46,54,46,97,142,340,598,861,1159,1070,1064,1005,1031,1118,1079,961,776,690,553,450,265,185,13756,32,False,North,32,Olmsted
