DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2016",Friday,9,5,5,7,1,5,15,19,34,41,61,79,80,90,70,82,39,30,39,25,15,12,4,5,772,222,False,North
"Jan 2, 2016",Saturday,4,1,2,1,9,10,11,33,21,49,64,64,59,42,41,39,27,26,24,22,12,13,8,3,585,222,False,North
"Jan 3, 2016",Sunday,9,4,1,2,1,4,3,15,16,24,26,34,30,49,45,41,33,25,19,20,8,8,3,4,424,222,False,North
"Jan 4, 2016",Monday,0,2,1,1,6,11,18,24,18,25,25,26,27,32,30,32,34,26,25,9,5,4,3,2,386,222,False,North
"Jan 5, 2016",Tuesday,3,1,3,0,5,8,7,34,30,32,26,30,26,20,35,21,29,27,23,10,8,11,10,3,402,222,False,North
"Jan 6, 2016",Wednesday,1,0,2,1,2,6,16,26,32,30,27,30,29,23,29,25,19,28,13,10,12,6,2,0,369,222,False,North
"Jan 7, 2016",Thursday,4,2,4,8,4,9,14,36,31,22,27,32,35,36,37,38,39,38,35,20,20,8,10,11,520,222,False,North
"Jan 8, 2016",Friday,1,1,0,2,12,7,27,31,31,44,43,55,52,61,77,74,76,60,86,84,51,40,17,12,944,222,False,North
"Jan 9, 2016",Saturday,6,3,3,0,10,5,18,26,41,36,51,49,57,28,49,28,23,17,25,11,15,6,9,9,525,222,False,North
"Jan 10, 2016",Sunday,3,3,0,2,4,1,1,7,8,18,19,22,25,30,27,32,32,39,23,14,18,15,6,5,354,222,False,North
"Jan 11, 2016",Monday,0,1,1,0,7,9,13,19,21,19,25,20,32,19,26,28,27,16,13,4,9,7,2,2,320,222,False,North
"Jan 12, 2016",Tuesday,3,0,2,3,6,4,14,20,15,11,24,22,23,21,34,21,23,12,11,11,6,4,2,7,299,222,False,North
"Jan 13, 2016",Wednesday,3,2,0,1,6,5,13,27,24,20,26,31,32,27,35,20,23,24,12,21,9,6,7,3,377,222,False,North
"Jan 14, 2016",Thursday,3,1,2,5,4,10,21,28,30,26,40,36,35,37,38,45,46,39,27,24,24,12,4,6,543,222,False,North
"Jan 15, 2016",Friday,5,5,4,4,6,14,26,26,38,41,43,45,52,70,63,66,79,112,111,105,68,19,20,13,1035,222,False,North
"Jan 16, 2016",Saturday,4,5,2,2,3,8,12,22,23,34,52,47,29,29,36,25,36,25,24,20,8,9,1,2,458,222,False,North
"Jan 17, 2016",Sunday,2,1,0,1,1,1,4,7,9,12,20,21,33,31,22,25,24,35,30,20,11,11,1,5,327,222,False,North
"Jan 18, 2016",Monday,4,2,1,3,6,10,11,15,8,21,24,28,25,31,15,34,19,31,18,12,9,7,4,2,340,222,False,North
"Jan 19, 2016",Tuesday,6,2,1,1,3,4,16,21,22,21,21,34,33,23,21,32,19,18,17,12,9,6,4,2,348,222,False,North
"Jan 20, 2016",Wednesday,4,0,1,2,6,3,22,28,22,36,31,35,30,18,20,35,27,27,20,12,12,8,6,3,408,222,False,North
"Jan 21, 2016",Thursday,5,1,1,2,4,6,26,32,32,34,34,44,37,43,43,35,37,40,34,21,20,12,12,9,564,222,False,North
"Jan 22, 2016",Friday,3,5,3,6,8,9,25,38,60,58,72,57,68,80,76,80,123,129,165,171,102,36,21,12,1407,222,False,North
"Jan 23, 2016",Saturday,9,7,5,6,3,12,26,49,56,71,76,75,60,49,32,21,26,31,14,26,22,8,7,4,695,222,False,North
"Jan 24, 2016",Sunday,5,3,2,2,2,0,4,15,17,20,20,47,39,37,40,36,34,26,28,17,6,10,10,4,424,222,False,North
"Jan 25, 2016",Monday,2,2,1,3,3,10,15,36,23,17,11,14,33,24,21,21,21,14,14,6,9,4,4,2,310,222,False,North
"Jan 26, 2016",Tuesday,2,3,1,2,10,4,18,24,35,24,29,31,15,23,24,21,21,19,22,13,3,7,5,2,358,222,False,North
"Jan 27, 2016",Wednesday,2,4,4,0,5,6,17,30,21,34,26,28,23,27,22,36,33,21,15,14,10,6,3,2,389,222,False,North
"Jan 28, 2016",Thursday,1,3,0,1,7,7,16,37,33,35,39,39,39,21,37,39,52,52,54,36,20,13,14,10,605,222,False,North
"Jan 29, 2016",Friday,5,3,1,5,7,16,28,40,50,57,62,72,89,82,89,98,109,120,150,115,80,39,12,19,1348,222,False,North
"Jan 30, 2016",Saturday,5,5,0,1,3,3,21,57,61,81,85,73,64,44,35,37,36,31,18,17,14,11,7,5,714,222,False,North
"Jan 31, 2016",Sunday,6,0,4,0,1,2,8,9,15,31,22,28,27,36,45,45,37,26,29,22,11,11,7,4,426,222,False,North
"Jan 1, 2016",Friday,1,2,6,1,1,2,2,6,10,24,43,49,57,56,57,40,37,45,31,16,11,11,6,1,515,222,False,South
"Jan 2, 2016",Saturday,4,1,0,1,0,1,7,9,27,47,69,88,84,98,78,82,77,67,47,36,29,13,14,3,882,222,False,South
"Jan 3, 2016",Sunday,2,3,0,2,1,3,5,10,26,64,127,170,190,227,187,149,118,97,37,23,13,6,9,2,1471,222,False,South
"Jan 4, 2016",Monday,0,2,0,3,6,8,15,28,29,44,44,29,48,30,54,41,42,27,19,4,4,14,5,3,499,222,False,South
"Jan 5, 2016",Tuesday,3,2,1,1,2,7,12,33,31,22,25,21,37,26,32,30,26,25,15,8,7,7,2,1,376,222,False,South
"Jan 6, 2016",Wednesday,0,0,2,2,1,11,17,19,28,24,17,27,23,30,29,39,38,29,14,9,5,2,2,0,368,222,False,South
"Jan 7, 2016",Thursday,1,0,2,2,1,5,10,20,19,21,28,28,30,44,48,43,39,28,17,14,9,12,3,2,426,222,False,South
"Jan 8, 2016",Friday,1,1,2,2,2,6,15,23,31,29,22,39,31,47,52,46,45,36,20,11,9,11,8,0,489,222,False,South
"Jan 9, 2016",Saturday,4,1,1,0,0,3,6,5,23,38,39,47,41,29,45,34,47,50,38,23,15,9,2,7,507,222,False,South
"Jan 10, 2016",Sunday,2,2,3,1,0,2,6,13,36,75,104,112,85,78,70,69,86,49,29,21,12,2,2,2,861,222,False,South
"Jan 11, 2016",Monday,3,0,0,7,6,9,15,27,21,34,28,35,31,18,30,29,25,17,19,10,7,4,5,1,381,222,False,South
"Jan 12, 2016",Tuesday,3,0,0,1,5,4,13,32,17,22,28,21,28,9,27,30,24,21,17,7,4,3,1,0,317,222,False,South
"Jan 13, 2016",Wednesday,2,1,4,3,7,5,11,22,24,23,33,18,32,26,26,26,31,27,14,10,4,5,2,2,358,222,False,South
"Jan 14, 2016",Thursday,2,1,3,2,6,5,12,18,25,19,26,23,28,36,36,29,35,17,25,15,9,7,6,3,388,222,False,South
"Jan 15, 2016",Friday,1,0,1,3,4,2,9,19,24,27,24,27,42,25,50,44,45,32,27,26,19,17,5,4,477,222,False,South
"Jan 16, 2016",Saturday,0,1,1,0,2,3,9,17,22,30,34,27,41,43,31,21,31,24,18,13,7,10,4,5,394,222,False,South
"Jan 17, 2016",Sunday,1,1,2,1,1,0,1,5,20,32,58,81,75,110,120,84,62,46,25,35,15,7,4,1,787,222,False,South
