DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2016",Friday,17,9,4,1,2,6,3,9,15,28,40,31,45,44,47,47,26,41,19,24,21,15,9,7,510,400,False,North,400,Hennepin,False
"Jan 2, 2016",Saturday,1,4,1,1,0,3,5,19,27,46,50,60,63,54,59,64,55,43,42,42,40,25,21,11,736,400,False,North,400,Hennepin,False
"Jan 3, 2016",Sunday,7,3,2,3,1,2,6,10,14,41,46,69,58,49,56,55,63,51,54,28,19,11,8,5,661,400,False,North,400,Hennepin,False
"Jan 4, 2016",Monday,1,0,0,3,1,15,42,78,32,39,43,37,40,45,61,61,89,87,48,28,14,8,6,2,780,400,False,North,400,Hennepin,False
"Jan 5, 2016",Tuesday,0,2,0,0,2,11,43,86,54,45,31,50,47,52,71,63,102,86,54,22,19,11,8,2,861,400,False,North,400,Hennepin,False
"Jan 6, 2016",Wednesday,5,1,3,2,1,12,39,69,55,36,55,38,44,37,47,82,106,104,51,36,25,13,10,7,878,400,False,North,400,Hennepin,False
"Jan 7, 2016",Thursday,0,0,2,4,2,16,40,79,43,37,48,38,34,40,43,78,101,98,70,27,16,34,9,13,872,400,False,North,400,Hennepin,False
"Jan 8, 2016",Friday,5,1,0,4,2,13,40,67,49,42,36,33,37,61,63,83,118,82,50,34,18,24,18,13,893,400,False,North,400,Hennepin,False
"Jan 9, 2016",Saturday,4,2,1,3,0,4,6,24,38,51,57,58,61,50,64,53,59,42,30,18,30,20,15,15,705,400,False,North,400,Hennepin,False
"Jan 10, 2016",Sunday,3,3,0,1,1,1,1,8,27,32,51,41,23,20,30,40,44,32,25,27,10,5,10,6,441,400,False,North,400,Hennepin,False
"Jan 11, 2016",Monday,1,0,1,1,3,7,43,72,45,34,40,29,42,41,55,61,84,80,39,22,21,11,9,4,745,400,False,North,400,Hennepin,False
"Jan 12, 2016",Tuesday,3,2,0,2,1,11,40,77,45,47,35,35,34,34,50,69,87,84,47,20,14,11,11,10,769,400,False,North,400,Hennepin,False
"Jan 13, 2016",Wednesday,2,1,0,2,3,13,31,74,40,39,39,44,57,37,53,64,103,105,50,34,13,9,10,2,825,400,False,North,400,Hennepin,False
"Jan 14, 2016",Thursday,1,1,0,1,2,12,44,68,38,34,42,32,43,48,57,69,108,82,42,30,20,18,13,4,809,400,False,North,400,Hennepin,False
"Jan 15, 2016",Friday,4,1,0,0,0,13,37,76,41,33,36,49,40,47,72,77,115,85,66,26,17,32,15,13,895,400,False,North,400,Hennepin,False
"Jan 16, 2016",Saturday,5,1,3,2,1,3,5,22,62,53,47,45,46,50,50,45,38,35,36,37,25,18,13,13,655,400,False,North,400,Hennepin,False
