DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2016",Friday,26,27,25,24,24,29,24,38,57,87,138,190,200,236,218,219,253,193,167,135,115,72,41,41,2579,29,False,North,29,St Louis
"Jan 2, 2016",Saturday,27,18,12,13,17,19,31,63,78,91,136,160,222,200,279,252,277,267,198,205,136,133,137,53,3024,29,False,North,29,St Louis
"Jan 3, 2016",Sunday,38,35,19,12,17,20,29,23,56,81,90,135,193,206,248,281,273,234,203,127,81,52,33,27,2513,29,False,North,29,St Louis
"Jan 4, 2016",Monday,21,12,16,11,19,86,149,185,170,127,137,154,184,198,220,243,256,250,156,88,73,68,45,38,2906,29,False,North,29,St Louis
"Jan 5, 2016",Tuesday,19,20,8,7,25,71,147,189,191,176,162,169,175,189,232,252,277,253,173,108,106,139,51,24,3163,29,False,North,29,St Louis
"Jan 6, 2016",Wednesday,20,12,5,14,30,82,142,199,180,185,167,173,185,179,197,251,273,225,174,105,93,72,35,37,3035,29,False,North,29,St Louis
"Jan 7, 2016",Thursday,19,11,15,14,39,69,139,169,191,195,146,181,206,199,203,280,293,290,164,138,113,83,44,32,3233,29,False,North,29,St Louis
"Jan 8, 2016",Friday,27,20,10,16,34,60,117,173,154,169,156,235,237,249,255,328,344,315,266,191,163,136,84,41,3780,29,False,North,29,St Louis
"Jan 9, 2016",Saturday,42,21,14,7,20,32,61,96,136,159,175,192,164,212,208,229,229,206,180,195,118,87,64,95,2942,29,False,North,29,St Louis
"Jan 10, 2016",Sunday,50,28,22,6,19,15,31,28,36,72,116,165,159,173,156,205,224,189,183,155,114,87,42,25,2300,29,False,North,29,St Louis
"Jan 11, 2016",Monday,32,13,8,14,29,68,140,190,154,131,165,168,154,174,177,242,244,248,122,75,80,62,32,26,2748,29,False,North,29,St Louis
"Jan 12, 2016",Tuesday,22,9,16,7,20,64,137,203,184,160,184,146,167,168,195,248,275,261,151,85,82,79,70,25,2958,29,False,North,29,St Louis
"Jan 13, 2016",Wednesday,22,13,10,12,24,66,149,213,209,152,151,171,150,196,202,239,263,225,166,108,80,57,51,15,2944,29,False,North,29,St Louis
"Jan 14, 2016",Thursday,18,13,16,10,33,63,164,181,188,166,180,183,182,190,217,237,297,238,156,119,107,83,60,32,3133,29,False,North,29,St Louis
"Jan 15, 2016",Friday,22,23,9,15,33,62,135,151,133,145,158,175,240,247,288,359,381,355,341,241,231,159,126,72,4101,29,False,North,29,St Louis
"Jan 16, 2016",Saturday,38,12,12,9,25,30,67,47,95,102,163,195,210,194,208,198,251,251,214,145,140,104,126,81,2917,29,False,North,29,St Louis
"Jan 17, 2016",Sunday,16,21,11,12,10,14,16,25,44,72,79,126,168,145,173,188,218,195,188,146,106,78,37,36,2124,29,False,North,29,St Louis
"Jan 18, 2016",Monday,21,11,9,11,23,47,112,164,132,157,122,141,192,199,247,290,280,245,161,139,130,66,41,28,2968,29,False,North,29,St Louis
"Jan 19, 2016",Tuesday,24,15,12,7,19,60,153,203,207,182,166,169,174,199,198,232,289,248,169,111,93,97,49,22,3098,29,False,North,29,St Louis
"Jan 20, 2016",Wednesday,18,14,16,16,21,73,167,199,206,173,146,177,179,192,197,243,285,221,181,98,85,83,49,25,3064,29,False,North,29,St Louis
"Jan 21, 2016",Thursday,14,15,16,21,27,57,160,183,182,182,156,191,193,213,219,287,285,260,184,159,135,125,49,34,3347,29,False,North,29,St Louis
"Jan 22, 2016",Friday,22,15,12,12,37,59,147,172,167,173,192,212,234,272,301,357,432,382,298,222,201,199,129,51,4298,29,False,North,29,St Louis
