DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2016",Friday,262,247,167,98,67,101,180,260,424,718,1015,1225,1273,1316,1336,1238,1091,959,781,611,618,445,318,218,14968,335,False,North,335,Anoka
"Jan 2, 2016",Saturday,140,94,60,75,69,123,247,424,586,974,1161,1394,1419,1473,1401,1359,1236,1142,973,807,667,575,469,300,17168,335,False,North,335,Anoka
"Jan 3, 2016",Sunday,179,111,80,64,38,83,153,295,406,624,833,1007,1159,1173,1184,1232,1086,943,754,585,313,270,236,224,13032,335,False,North,335,Anoka
"Jan 4, 2016",Monday,110,69,62,78,151,341,712,961,834,847,785,847,1057,1127,1707,2615,3021,2595,1260,776,592,507,331,238,21623,335,False,North,335,Anoka
"Jan 5, 2016",Tuesday,177,119,75,93,141,361,746,1022,805,766,861,883,1018,1179,1919,2685,3027,2573,1476,910,664,540,355,259,22654,335,False,North,335,Anoka
"Jan 6, 2016",Wednesday,153,126,74,96,161,342,885,1077,755,837,805,911,1046,1198,1874,2693,2951,2533,1280,846,665,520,425,281,22534,335,False,North,335,Anoka
"Jan 7, 2016",Thursday,177,133,89,107,157,368,707,1001,783,856,871,964,1061,1268,1860,2664,2915,2577,1528,933,681,580,413,289,22982,335,False,North,335,Anoka
"Jan 8, 2016",Friday,162,127,108,110,143,321,665,987,807,938,1044,1149,1347,1599,2242,2872,2799,2362,1587,1036,786,679,610,414,24894,335,False,North,335,Anoka
"Jan 9, 2016",Saturday,231,141,106,81,83,167,282,534,878,996,1078,1120,1353,1302,1347,1355,1356,1224,976,819,682,591,504,356,17562,335,False,North,335,Anoka
"Jan 10, 2016",Sunday,210,105,72,63,51,87,137,260,369,529,810,1012,889,804,811,1183,1337,1135,840,713,422,313,245,135,12532,335,False,North,335,Anoka
"Jan 11, 2016",Monday,96,64,59,85,132,360,684,940,832,818,764,809,989,1146,1799,2504,2653,2216,1261,786,673,513,344,218,20745,335,False,North,335,Anoka
"Jan 12, 2016",Tuesday,180,99,86,95,155,301,705,929,709,845,819,877,1049,1276,1899,2538,2891,2449,1621,859,734,569,399,254,22338,335,False,North,335,Anoka
"Jan 13, 2016",Wednesday,162,106,87,87,145,341,752,972,761,731,831,931,1086,1200,1760,2491,2992,2432,1416,917,775,524,371,351,22221,335,False,North,335,Anoka
"Jan 14, 2016",Thursday,177,123,85,112,156,356,729,1019,811,882,916,1031,1100,1316,1970,2810,3002,2523,1491,1037,760,665,400,266,23737,335,False,North,335,Anoka
"Jan 15, 2016",Friday,164,114,101,119,144,301,719,987,887,1012,1112,1348,1626,1799,2432,3043,3092,2809,1787,1146,835,678,571,360,27186,335,False,North,335,Anoka
"Jan 16, 2016",Saturday,215,143,113,93,109,146,348,513,764,979,1123,1334,1360,1355,1364,1317,1314,1157,1012,853,651,596,518,363,17740,335,False,North,335,Anoka
"Jan 17, 2016",Sunday,209,114,87,51,66,74,130,249,382,547,991,1119,1162,1176,1109,1209,1203,1047,851,694,453,295,211,152,13581,335,False,North,335,Anoka
"Jan 18, 2016",Monday,110,57,60,69,132,278,546,781,725,866,1074,1172,1171,1272,1946,2485,2694,2419,1450,1000,602,460,327,234,21930,335,False,North,335,Anoka
"Jan 19, 2016",Tuesday,139,115,88,89,158,310,706,951,792,818,789,935,939,1188,1799,2706,3047,2503,1464,903,715,560,335,256,22305,335,False,North,335,Anoka
"Jan 20, 2016",Wednesday,168,101,86,92,143,315,674,880,752,780,816,867,1040,1180,1806,2543,2364,2726,1513,898,746,621,401,272,21784,335,False,North,335,Anoka
"Jan 21, 2016",Thursday,169,113,99,103,147,314,704,985,830,816,905,981,1112,1364,1986,2751,2943,2519,1506,1015,851,713,396,305,23627,335,False,North,335,Anoka
"Jan 22, 2016",Friday,194,106,99,96,163,306,684,1007,887,945,1061,1169,1487,1777,2376,3071,3029,2676,1760,1139,889,784,527,354,26586,335,False,North,335,Anoka
"Jan 23, 2016",Saturday,243,130,94,102,82,160,344,636,877,1227,1305,1365,1464,1418,1535,1368,1387,1165,963,915,728,732,600,320,19160,335,False,North,335,Anoka
"Jan 24, 2016",Sunday,216,106,103,65,64,96,189,404,514,781,918,1087,1198,1280,1220,1182,1122,1014,912,651,486,346,228,135,14317,335,False,North,335,Anoka
"Jan 25, 2016",Monday,82,73,53,88,144,338,611,964,735,736,771,865,1031,1013,1780,2416,2787,2255,1214,741,563,478,317,430,20485,335,False,North,335,Anoka
"Jan 26, 2016",Tuesday,185,105,102,91,172,343,712,958,822,789,768,867,942,1226,1813,2677,2877,2347,1381,902,690,579,343,277,21968,335,False,North,335,Anoka
"Jan 27, 2016",Wednesday,166,98,86,87,153,343,715,971,817,839,825,916,1110,1246,1861,2706,2873,2536,1451,928,754,607,431,274,22793,335,False,North,335,Anoka
