DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2016",Friday,96,88,71,61,72,108,112,174,248,468,614,959,894,827,807,846,808,692,569,385,323,277,241,119,9859,382,False,North,382,Dakota,False
"Jan 2, 2016",Saturday,62,32,43,52,88,129,182,242,448,759,999,1138,1129,1003,991,1047,1032,922,670,545,428,345,264,219,12769,382,False,North,382,Dakota,False
"Jan 3, 2016",Sunday,116,47,65,59,101,113,132,195,308,488,723,877,891,954,933,945,925,894,620,419,279,230,141,138,10593,382,False,North,382,Dakota,False
"Jan 4, 2016",Monday,74,36,48,66,182,661,1271,1209,862,641,597,632,717,596,681,750,829,809,542,316,243,220,134,97,12213,382,False,North,382,Dakota,False
"Jan 5, 2016",Tuesday,50,42,50,70,155,699,1245,1228,869,719,692,644,697,699,749,823,870,913,611,358,272,260,146,82,12943,382,False,North,382,Dakota,False
"Jan 6, 2016",Wednesday,71,40,54,68,196,677,1273,1236,825,712,637,631,653,691,767,793,879,868,539,300,279,229,176,79,12673,382,True,North,382,Dakota,False
"Jan 7, 2016",Thursday,56,32,55,97,177,661,1198,1186,832,705,663,709,692,753,734,880,990,1019,667,374,290,232,156,98,13256,382,False,North,382,Dakota,False
"Jan 8, 2016",Friday,59,44,48,89,160,484,1026,1084,825,647,671,705,739,811,816,1026,1053,1115,765,487,342,248,217,145,13606,382,False,North,382,Dakota,False
"Jan 9, 2016",Saturday,149,55,58,59,84,138,281,339,609,807,976,1162,1038,863,851,882,976,755,565,449,339,291,217,135,12078,382,False,North,382,Dakota,False
"Jan 10, 2016",Sunday,88,45,37,46,62,105,155,221,406,703,959,830,681,589,576,752,964,773,609,395,314,246,152,80,9788,382,False,North,382,Dakota,False
"Jan 11, 2016",Monday,48,35,39,61,167,647,1183,1237,925,649,578,586,635,634,597,711,785,734,471,317,224,190,142,101,11696,382,False,North,382,Dakota,False
"Jan 12, 2016",Tuesday,52,31,49,68,152,621,1116,1220,857,700,619,644,633,636,644,750,901,883,546,344,228,197,163,87,12141,382,False,North,382,Dakota,False
"Jan 13, 2016",Wednesday,57,49,41,56,192,673,1253,1260,935,675,634,638,674,677,691,809,883,960,614,365,291,258,159,93,12937,382,False,North,382,Dakota,False
"Jan 14, 2016",Thursday,53,40,58,71,178,713,1260,1292,936,749,695,700,724,716,818,876,940,983,624,433,300,315,161,116,13751,382,False,North,382,Dakota,False
"Jan 15, 2016",Friday,56,47,49,69,181,508,1056,1173,895,735,772,786,806,864,969,1050,1281,1380,914,559,425,302,211,145,15233,382,False,North,382,Dakota,False
"Jan 16, 2016",Saturday,89,47,39,70,79,155,246,428,617,870,942,1087,1004,1007,821,841,902,772,570,422,360,287,238,186,12079,382,False,North,382,Dakota,False
"Jan 17, 2016",Sunday,113,72,39,44,55,94,139,193,232,382,659,809,834,808,867,980,796,697,583,444,337,248,129,85,9639,382,False,North,382,Dakota,False
"Jan 18, 2016",Monday,51,36,39,69,141,515,869,837,696,628,651,719,671,766,794,789,855,864,539,439,294,224,129,89,11704,382,False,North,382,Dakota,False
"Jan 19, 2016",Tuesday,49,42,41,70,180,710,1241,1249,938,666,651,627,599,644,663,748,865,805,550,343,264,225,150,80,12400,382,False,North,382,Dakota,False
"Jan 20, 2016",Wednesday,53,44,38,78,197,676,1268,1285,907,683,637,615,636,715,722,829,872,881,582,386,286,257,160,88,12895,382,False,North,382,Dakota,False
"Jan 21, 2016",Thursday,62,59,44,89,194,734,1274,1268,923,735,661,727,779,766,754,868,913,942,631,388,290,226,182,101,13610,382,False,North,382,Dakota,False
"Jan 22, 2016",Friday,59,36,52,77,180,587,1120,1137,920,793,752,820,807,890,858,1055,1177,1218,918,629,372,343,256,146,15202,382,False,North,382,Dakota,False
"Jan 23, 2016",Saturday,85,56,53,58,92,178,308,415,646,854,1066,1093,1045,960,968,1006,1096,924,671,500,438,371,216,155,13254,382,False,North,382,Dakota,False
"Jan 24, 2016",Sunday,96,46,38,55,65,98,164,222,322,511,772,888,1009,990,1023,1001,983,912,628,479,402,282,184,108,11278,382,False,North,382,Dakota,False
"Jan 25, 2016",Monday,56,31,44,76,176,706,1283,1225,828,668,0,612,665,649,646,748,850,851,509,272,213,158,133,70,11469,382,False,North,382,Dakota,False
"Jan 26, 2016",Tuesday,42,47,50,76,189,650,1258,1197,830,647,545,618,624,658,662,761,850,837,534,319,259,215,164,92,12124,382,False,North,382,Dakota,False
"Jan 27, 2016",Wednesday,63,46,40,96,192,716,1314,1242,874,730,662,655,627,756,738,846,897,988,652,392,286,213,148,108,13281,382,False,North,382,Dakota,False
"Jan 28, 2016",Thursday,60,37,44,84,193,723,1290,1239,942,786,729,690,706,821,826,923,993,1041,697,427,329,308,202,91,14181,382,False,North,382,Dakota,False
"Jan 29, 2016",Friday,64,43,59,93,171,515,1107,1180,992,814,925,857,955,912,1022,1175,1214,1323,953,641,388,338,245,167,16153,382,False,North,382,Dakota,False
"Jan 30, 2016",Saturday,87,39,42,67,96,171,277,469,708,984,1147,1230,1043,1051,1055,1120,1018,933,718,506,436,343,252,171,13963,382,False,North,382,Dakota,False
"Jan 31, 2016",Sunday,87,54,55,37,51,89,134,229,328,519,791,974,1021,1082,935,1015,1003,962,647,528,390,266,174,88,11459,382,False,North,382,Dakota,False
"Jan 1, 2016",Friday,129,149,86,78,65,138,252,335,535,506,737,866,865,911,944,851,813,716,608,511,378,293,225,151,11142,382,True,South,382,Dakota,False
"Jan 2, 2016",Saturday,130,81,53,50,60,112,216,390,679,812,952,995,968,944,1008,1082,1032,1013,800,639,537,479,389,271,13692,382,True,South,382,Dakota,False
"Jan 3, 2016",Sunday,149,87,55,47,54,61,122,147,310,478,707,824,943,981,1035,1098,1115,950,777,559,375,262,164,100,11400,382,True,South,382,Dakota,False
"Jan 4, 2016",Monday,94,68,54,62,119,377,732,847,754,751,745,732,735,791,938,1409,1667,1642,768,475,389,339,210,148,14846,382,True,South,382,Dakota,False
"Jan 5, 2016",Tuesday,105,64,55,77,110,313,624,780,671,643,680,642,640,689,881,1301,1531,1519,833,503,418,355,268,190,13892,382,True,South,382,Dakota,False
"Jan 6, 2016",Wednesday,87,56,43,65,91,291,585,744,654,621,626,612,583,680,872,1161,1414,1385,698,447,356,318,278,136,12803,382,True,South,382,Dakota,False
"Jan 7, 2016",Thursday,86,51,49,64,100,298,554,712,638,654,585,592,604,690,819,1170,1464,1439,750,491,372,352,387,156,13077,382,False,South,382,Dakota,False
"Jan 8, 2016",Friday,102,63,64,100,117,225,509,647,544,578,604,637,718,756,945,1322,1552,1425,880,557,357,373,327,191,13593,382,False,South,382,Dakota,False
"Jan 9, 2016",Saturday,116,67,58,54,46,104,196,342,543,633,713,737,760,783,914,1085,1062,931,743,675,550,468,438,259,12277,382,False,South,382,Dakota,False
"Jan 10, 2016",Sunday,158,88,52,41,74,86,160,250,374,631,918,986,799,743,799,1125,1578,1355,994,660,494,360,375,134,13234,382,False,South,382,Dakota,False
"Jan 11, 2016",Monday,115,80,67,72,137,419,735,810,699,764,713,697,665,636,845,1144,1274,1266,704,469,335,272,196,119,13233,382,False,South,382,Dakota,False
"Jan 12, 2016",Tuesday,99,66,46,60,106,264,531,711,621,629,549,577,624,645,791,1164,1420,1278,725,432,352,363,375,130,12558,382,False,South,382,Dakota,False
"Jan 13, 2016",Wednesday,100,53,46,55,106,261,588,733,655,617,578,568,638,627,832,1152,1436,1352,700,480,399,378,216,170,12740,382,False,South,382,Dakota,False
"Jan 14, 2016",Thursday,122,66,50,74,92,275,616,737,668,694,634,605,637,695,902,1242,1430,1405,805,508,446,382,220,144,13449,382,False,South,382,Dakota,False
"Jan 15, 2016",Friday,106,60,56,64,86,245,599,744,646,655,674,708,737,915,1103,1426,1655,1497,1033,640,411,451,438,258,15207,382,False,South,382,Dakota,False
"Jan 16, 2016",Saturday,149,75,64,76,77,143,259,398,755,955,1011,1106,1016,939,1085,1270,1387,1239,915,698,560,471,391,318,15357,382,False,South,382,Dakota,False
"Jan 17, 2016",Sunday,145,78,50,43,31,68,156,207,274,539,896,994,957,928,1009,1114,1164,1062,902,744,521,353,227,163,12625,382,False,South,382,Dakota,False
"Jan 18, 2016",Monday,123,82,65,72,142,400,721,917,737,759,720,772,746,751,975,1295,1444,1198,846,517,434,346,238,126,14426,382,False,South,382,Dakota,False
"Jan 19, 2016",Tuesday,106,78,75,90,123,290,713,878,800,810,785,748,705,704,919,1294,1613,1759,840,575,483,413,214,150,15165,382,False,South,382,Dakota,False
"Jan 20, 2016",Wednesday,99,47,50,73,77,289,543,739,619,661,604,627,605,678,778,1187,1371,1335,796,516,435,387,241,143,12900,382,False,South,382,Dakota,False
"Jan 21, 2016",Thursday,110,63,49,70,95,316,575,724,685,655,597,670,643,704,832,1201,1368,1394,865,506,447,393,246,152,13360,382,False,South,382,Dakota,False
"Jan 22, 2016",Friday,115,62,49,60,101,265,551,664,580,637,676,663,788,874,1064,1391,1636,1581,1042,601,450,453,302,216,14821,382,False,South,382,Dakota,False
