Jan 1, 2011|Saturday|29|24|17|10|9|22|15|23|56|76|142|187|215|215|222|201|219|147|147|111|101|95|76|48|2407|175|East
Jan 2, 2011|Sunday|18|17|19|13|18|25|40|62|102|267|499|723|899|1062|1004|1244|1194|858|623|452|330|209|148|93|9919|175|East
Jan 3, 2011|Monday|63|54|59|56|116|156|230|377|360|413|477|560|593|640|634|610|614|503|405|308|219|159|152|78|7836|175|East
Jan 4, 2011|Tuesday|67|55|46|81|110|158|262|381|383|394|469|484|553|563|554|576|620|537|390|302|240|230|165|103|7723|175|East
Jan 5, 2011|Wednesday|67|49|49|80|109|164|251|380|436|426|430|463|526|523|568|547|615|537|374|303|272|187|140|87|7583|175|East
Jan 6, 2011|Thursday|58|43|46|75|103|150|264|406|408|440|502|491|537|601|662|671|712|624|435|351|295|193|153|106|8326|175|East
Jan 7, 2011|Friday|73|49|37|70|128|163|234|343|393|455|509|527|596|698|713|785|792|697|482|372|332|235|166|109|8958|175|East
Jan 8, 2011|Saturday|81|50|43|59|61|77|161|213|329|551|661|720|655|635|619|587|550|605|387|332|292|281|152|121|8222|175|East
Jan 9, 2011|Sunday|61|50|40|42|28|45|100|136|210|383|526|660|840|830|914|858|844|790|584|495|346|188|145|67|9182|175|East
Jan 10, 2011|Monday|57|38|54|73|147|179|281|397|355|366|414|399|467|466|504|512|533|494|334|261|197|183|127|77|6915|175|East
Jan 11, 2011|Tuesday|46|47|44|55|119|170|269|395|378|352|406|379|481|492|490|524|581|499|370|290|223|198|142|95|7045|175|East
* Jan 12,|2011|Wednesday|88|48|53|69|133|145|283|408|415|400|406|469|505|591|560|638|663|575|386|286|276|171|130|103|7801|175|East
Jan 13, 2011|Thursday|68|52|61|71|113|163|289|448|379|448|437|462|512|590|585|678|690|633|450|346|307|221|161|99|8263|175|East
Jan 14, 2011|Friday|60|66|51|75|110|143|241|387|364|419|529|603|667|718|818|749|699|760|553|418|315|196|175|102|9218|175|East
Jan 15, 2011|Saturday|48|42|47|43|44|82|107|181|264|420|601|643|585|625|589|513|478|437|343|281|239|177|129|90|7008|175|East
Jan 16, 2011|Sunday|68|52|40|38|38|44|59|127|192|342|558|710|806|846|816|903|762|654|543|414|240|191|150|74|8667|175|East
Jan 17, 2011|Monday|38|44|36|71|117|145|236|311|319|426|493|570|567|665|632|663|713|597|423|308|253|189|139|85|8040|175|East
Jan 18, 2011|Tuesday|49|37|54|71|138|172|275|404|396|436|410|449|485|502|554|521|586|556|388|282|246|213|179|102|7505|175|East
Jan 19, 2011|Wednesday|49|50|41|77|101|161|259|413|372|395|417|446|463|538|529|583|622|559|346|318|282|180|145|88|7434|175|East
Jan 20, 2011|Thursday|66|56|60|81|115|164|267|420|391|389|443|468|470|583|594|581|668|628|399|346|299|224|135|104|7951|175|East
Jan 21, 2011|Friday|71|57|40|69|102|137|229|316|329|413|469|524|588|643|735|737|783|765|662|465|333|202|149|106|8924|175|East
Jan 22, 2011|Saturday|78|42|37|49|50|75|120|205|301|465|618|631|617|549|537|515|502|427|379|322|285|186|144|113|7247|175|East
Jan 23, 2011|Sunday|66|45|33|35|27|57|76|117|214|382|567|798|800|750|761|775|717|676|544|407|279|213|110|63|8512|175|East
Jan 24, 2011|Monday|41|33|38|72|125|149|301|383|377|381|479|475|461|506|511|597|617|537|406|289|259|205|141|81|7464|175|East
Jan 25, 2011|Tuesday|44|41|59|70|126|180|301|417|442|447|412|441|483|501|535|560|633|587|447|302|284|205|144|88|7749|175|East
Jan 26, 2011|Wednesday|75|43|55|70|118|182|314|450|394|450|476|467|529|558|512|519|568|556|453|327|264|190|160|95|7825|175|East
Jan 27, 2011|Thursday|71|55|56|87|124|168|303|429|442|466|506|494|511|561|583|505|544|467|307|309|251|221|167|108|7735|175|East
Jan 28, 2011|Friday|73|49|47|82|117|137|260|385|359|446|540|544|553|681|705|842|836|723|499|359|326|210|144|119|9036|175|East
Jan 29, 2011|Saturday|59|46|35|52|41|78|110|255|311|467|668|634|556|591|579|528|526|493|387|294|257|238|173|110|7488|175|East
Jan 30, 2011|Sunday|59|41|44|43|34|56|68|157|208|395|606|803|867|857|878|981|876|766|629|455|271|192|106|78|9470|175|East
Jan 31, 2011|Monday|44|45|41|61|120|175|245|332|318|367|376|408|374|401|462|451|481|463|308|247|176|148|108|84|6235|175|East
Jan 1, 2011|Saturday|30|24|26|18|14|19|34|32|64|110|177|190|260|284|292|266|199|176|177|119|111|103|70|41|2836|175|West
Jan 2, 2011|Sunday|41|20|15|20|12|36|58|80|161|298|639|972|1000|900|829|728|697|584|473|364|286|205|156|100|8674|175|West
Jan 3, 2011|Monday|69|54|48|53|103|187|254|427|435|467|562|570|567|555|553|571|547|492|331|275|266|224|152|117|7879|175|West
Jan 4, 2011|Tuesday|75|60|65|50|82|194|263|422|405|450|485|542|535|576|551|606|644|581|397|275|293|233|196|124|8104|175|West
Jan 5, 2011|Wednesday|80|61|58|60|108|198|252|447|427|418|484|477|524|561|510|592|652|578|441|320|307|218|159|146|8078|175|West
Jan 6, 2011|Thursday|66|50|50|75|84|180|266|431|405|454|548|517|611|591|637|640|690|674|410|381|291|320|212|150|8733|175|West
Jan 7, 2011|Friday|80|60|52|81|94|149|249|403|396|453|537|600|668|753|705|823|831|842|690|635|436|324|216|173|10250|175|West
Jan 8, 2011|Saturday|92|72|57|40|72|76|122|313|400|617|734|757|729|654|626|669|592|561|525|411|336|307|196|119|9077|175|West
Jan 9, 2011|Sunday|96|62|62|19|30|29|70|123|210|339|499|737|689|823|922|993|958|892|717|497|405|264|166|110|9712|175|West
Jan 10, 2011|Monday|62|40|41|48|117|229|308|472|449|415|459|544|532|539|474|487|502|446|369|258|232|242|143|100|7508|175|West
Jan 11, 2011|Tuesday|79|51|60|58|86|167|272|347|362|334|375|383|568|504|491|582|622|534|324|285|282|237|175|131|7309|175|West
* Jan 12,|2011|Wednesday|77|58|60|57|91|173|299|399|423|387|478|495|510|536|552|598|593|505|408|358|288|230|166|114|7855|175|West
Jan 13, 2011|Thursday|94|76|66|58|100|162|264|462|418|413|470|450|485|518|619|566|659|606|377|364|324|250|221|139|8161|175|West
Jan 14, 2011|Friday|92|63|49|62|88|167|240|414|403|492|563|643|610|747|875|809|702|600|473|474|393|497|221|176|9853|175|West
Jan 15, 2011|Saturday|139|68|56|39|55|77|95|215|396|449|716|775|711|608|571|576|538|528|437|364|258|222|178|120|8191|175|West
Jan 16, 2011|Sunday|75|51|45|38|26|33|61|127|197|289|416|570|561|640|739|781|733|600|512|419|303|265|143|102|7726|175|West
Jan 17, 2011|Monday|52|41|51|54|97|180|243|375|388|444|483|540|562|534|598|568|618|595|401|329|294|219|155|93|7914|175|West
Jan 18, 2011|Tuesday|70|46|56|63|89|192|271|437|433|427|474|446|439|501|488|613|619|509|375|305|282|203|219|107|7664|175|West
Jan 19, 2011|Wednesday|67|64|52|58|113|197|252|397|411|401|490|432|485|455|496|548|600|550|403|348|241|229|153|130|7572|175|West
Jan 20, 2011|Thursday|91|64|55|79|88|190|265|420|398|420|449|455|473|498|583|608|680|615|446|322|307|243|190|111|8050|175|West
Jan 21, 2011|Friday|79|43|68|62|85|158|216|317|362|387|491|621|616|697|755|867|875|811|634|524|428|317|184|149|9746|175|West
Jan 22, 2011|Saturday|90|68|47|41|38|70|135|198|317|503|652|710|590|573|568|539|522|493|471|385|290|251|170|102|7823|175|West
Jan 23, 2011|Sunday|89|58|58|18|27|48|59|96|161|325|443|548|622|655|649|746|707|624|526|465|313|217|135|86|7675|175|West
Jan 24, 2011|Monday|72|54|46|32|101|216|291|459|427|452|504|515|493|461|547|543|594|554|339|290|273|211|173|103|7750|175|West
Jan 25, 2011|Tuesday|86|52|62|61|94|205|276|409|478|428|445|531|445|493|523|579|657|561|367|282|271|260|181|127|7873|175|West
Jan 26, 2011|Wednesday|65|60|46|57|90|223|278|468|416|413|511|486|471|531|544|598|660|604|446|292|265|252|168|148|8092|175|West
Jan 27, 2011|Thursday|74|65|63|63|98|200|296|453|456|439|499|523|496|553|613|678|643|681|475|408|386|291|188|113|8754|175|West
Jan 28, 2011|Friday|66|64|62|69|107|189|226|450|434|482|534|640|596|753|895|992|1035|942|796|665|450|345|214|149|11155|175|West
Jan 29, 2011|Saturday|118|71|52|27|54|85|123|257|404|621|699|640|596|604|544|595|537|526|456|362|321|303|188|126|8309|175|West
Jan 30, 2011|Sunday|84|56|59|35|32|42|59|102|166|309|469|591|662|708|800|874|895|786|662|493|311|238|137|106|8676|175|West
Jan 31, 2011|Monday|57|55|48|60|111|194|247|379|343|342|280|358|452|478|425|452|419|443|252|241|204|159|133|94|6226|175|West
Feb 1, 2011|Tuesday|51|38|48|76|103|154|277|357|360|390|398|391|422|470|525|550|585|517|375|249|235|170|144|74|6959|175|East
Feb 2, 2011|Wednesday|64|30|41|56|105|163|276|398|389|406|393|474|469|464|494|590|560|523|388|297|258|181|139|83|7241|175|East
Feb 3, 2011|Thursday|69|46|61|64|103|161|277|414|431|432|438|501|480|593|591|635|722|666|467|372|295|221|157|114|8310|175|East
Feb 4, 2011|Friday|72|52|43|81|102|181|250|356|391|468|506|550|646|764|804|882|851|786|572|486|387|224|186|110|9750|175|East
Feb 5, 2011|Saturday|96|64|44|52|53|86|152|259|382|517|675|593|510|483|509|484|428|433|328|251|184|173|108|87|6951|175|East
Feb 6, 2011|Sunday|58|41|29|38|38|54|62|114|242|395|563|642|656|716|730|689|505|347|305|283|212|214|172|92|7197|175|East
Feb 7, 2011|Monday|51|39|39|76|141|172|347|424|425|465|498|521|535|514|513|565|618|517|387|283|250|175|119|93|7767|175|East
