DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2011|Saturday|1|0|1|1|0|1|1|3|10|10|15|14|20|16|14|42|27|19|32|22|18|17|15|9|308|225|False|East
Jan 2, 2011|Sunday|9|4|3|2|0|3|5|18|30|26|35|52|62|36|57|59|67|42|50|23|21|13|7|5|629|225|False|East
Jan 3, 2011|Monday|4|7|2|1|3|11|12|45|51|52|64|60|68|61|77|78|126|142|70|44|35|24|24|12|1073|225|False|East
Jan 4, 2011|Tuesday|3|4|3|3|4|9|23|46|63|60|47|53|71|75|108|111|139|128|91|60|34|36|21|11|1203|225|False|East
Jan 5, 2011|Wednesday|5|2|1|1|4|11|18|53|55|54|57|65|73|76|98|124|131|141|69|40|30|38|37|6|1189|225|True|East
Jan 6, 2011|Thursday|5|4|2|2|4|9|19|52|52|69|54|55|69|77|89|123|145|159|67|66|31|62|23|17|1255|225|True|East
Jan 7, 2011|Friday|12|0|4|3|5|9|23|44|66|56|50|88|68|95|108|107|115|106|69|40|33|56|18|15|1190|225|False|East
Jan 8, 2011|Saturday|7|1|4|1|3|6|12|21|31|53|47|50|76|78|79|87|77|66|55|37|31|28|20|14|884|225|True|East
Jan 9, 2011|Sunday|9|6|2|5|3|1|13|10|16|33|31|50|46|78|67|71|71|53|46|33|21|11|6|8|690|225|True|East
Jan 10, 2011|Monday|4|1|0|1|7|10|16|56|51|60|54|68|63|78|100|103|140|131|69|30|37|19|22|9|1129|225|False|East
Jan 11, 2011|Tuesday|7|2|6|2|9|10|20|47|58|59|55|64|70|75|85|114|138|122|83|45|46|34|19|11|1181|225|False|East
Jan 12, 2011|Wednesday|9|2|2|4|6|9|24|54|55|51|72|72|76|100|99|127|149|149|69|58|30|27|20|11|1275|225|False|East
Jan 13, 2011|Thursday|4|3|2|2|4|10|22|45|68|63|53|53|65|85|108|135|178|138|85|52|43|39|17|12|1286|225|False|East
Jan 14, 2011|Friday|7|3|3|4|6|7|18|45|53|70|55|81|94|103|100|139|136|126|65|44|30|26|14|14|1243|225|False|East
Jan 15, 2011|Saturday|2|5|4|1|4|9|17|27|32|49|45|49|68|75|70|85|60|65|47|55|43|33|20|25|890|225|False|East
Jan 16, 2011|Sunday|3|11|5|2|0|1|11|13|18|33|39|36|50|53|65|66|47|42|49|27|15|13|6|10|615|225|False|East
Jan 17, 2011|Monday|4|3|5|2|3|6|17|54|45|58|65|47|47|60|83|104|112|127|62|40|20|22|12|7|1005|225|False|East
Jan 18, 2011|Tuesday|6|4|3|1|5|10|22|42|63|56|49|78|68|82|97|115|150|155|55|39|34|34|19|14|1201|225|False|East
Jan 19, 2011|Wednesday|7|2|0|2|3|7|28|42|67|58|51|59|77|65|94|142|152|143|71|40|34|30|13|5|1192|225|False|East
Jan 20, 2011|Thursday|5|3|4|4|4|7|29|42|54|48|53|50|68|76|92|115|135|147|66|56|40|25|18|9|1150|225|False|East
Jan 21, 2011|Friday|6|2|3|3|3|10|24|42|38|46|46|71|90|99|115|137|146|130|77|58|46|45|21|7|1265|225|False|East
Jan 22, 2011|Saturday|12|1|2|2|2|8|20|29|31|37|54|63|56|59|67|58|62|64|49|47|45|28|21|22|839|225|False|East
Jan 23, 2011|Sunday|8|4|3|3|1|2|9|8|14|25|30|31|52|51|46|66|39|48|35|21|16|11|10|8|541|225|False|East
Jan 24, 2011|Monday|3|3|1|1|3|8|28|48|55|45|59|56|81|67|80|116|115|110|65|45|27|31|9|8|1064|225|False|East
Jan 25, 2011|Tuesday|8|3|4|4|4|15|25|47|57|64|60|64|77|87|90|131|142|128|80|42|42|32|17|9|1232|225|False|East
Jan 26, 2011|Wednesday|7|5|2|3|4|11|19|52|60|70|71|75|77|78|103|146|142|143|69|51|35|36|15|8|1282|225|False|East
Jan 27, 2011|Thursday|7|4|2|4|5|10|25|54|58|59|62|64|79|95|106|118|158|143|64|55|45|21|13|10|1261|225|False|East
Jan 28, 2011|Friday|4|4|5|2|6|17|17|49|52|49|66|60|81|87|103|139|148|148|92|56|30|42|28|17|1302|225|False|East
Jan 29, 2011|Saturday|11|1|6|2|3|6|13|45|63|70|55|58|64|76|80|75|75|72|50|43|25|16|30|9|948|225|False|East
Jan 30, 2011|Sunday|5|8|3|0|0|3|7|14|14|22|33|23|45|60|63|84|56|47|32|38|35|14|8|2|616|225|False|East
Jan 31, 2011|Monday|5|3|4|2|10|13|22|45|67|48|69|46|62|69|72|120|108|102|65|49|39|21|19|5|1065|225|False|East
Jan 1, 2011|Saturday|0|2|1|1|3|5|6|2|10|13|13|19|21|26|36|24|25|22|26|23|14|16|13|3|324|225|False|West
Jan 2, 2011|Sunday|0|2|1|0|5|9|10|7|26|45|52|47|83|46|53|64|54|36|35|16|27|9|7|4|638|225|False|West
Jan 3, 2011|Monday|2|2|2|4|9|38|68|150|90|95|85|89|75|78|63|63|53|51|32|13|13|16|7|5|1103|225|False|West
Jan 4, 2011|Tuesday|1|0|1|1|12|29|75|139|94|99|86|78|89|94|92|81|75|69|38|24|28|14|6|9|1234|225|False|West
Jan 5, 2011|Wednesday|4|1|3|4|11|33|79|155|113|91|86|80|73|83|70|57|90|77|37|17|18|15|13|6|1216|225|False|West
Jan 6, 2011|Thursday|3|0|0|3|6|34|68|158|110|92|84|73|91|101|95|60|95|83|49|15|18|24|31|13|1306|225|False|West
Jan 7, 2011|Friday|1|5|1|6|11|29|66|147|86|83|68|75|70|81|66|68|74|57|43|24|19|20|6|7|1113|225|False|West
Jan 8, 2011|Saturday|4|5|2|3|7|12|14|25|44|61|87|71|73|73|65|59|52|49|41|38|27|21|19|24|876|225|False|West
Jan 9, 2011|Sunday|9|6|7|4|5|6|9|15|28|39|60|85|63|61|64|68|58|49|49|38|27|13|11|6|780|225|False|West
Jan 10, 2011|Monday|2|1|1|5|10|37|71|134|98|92|87|65|67|90|65|72|72|57|43|20|11|18|8|6|1132|225|False|West
Jan 11, 2011|Tuesday|1|1|0|4|8|34|71|148|94|71|73|70|76|74|70|77|79|75|48|15|18|20|12|8|1147|225|False|West
