DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2011|Saturday|3|1|2|1|2|2|2|7|14|14|22|34|26|31|33|27|20|14|10|11|7|3|6|2|294|222|False|North
Jan 2, 2011|Sunday|3|0|1|0|1|1|6|12|15|12|35|21|32|29|38|33|23|29|12|15|11|9|0|0|338|222|False|North
Jan 3, 2011|Monday|0|0|0|4|4|8|21|23|15|18|22|29|27|17|15|26|20|21|27|11|10|10|4|1|333|222|False|North
Jan 4, 2011|Tuesday|2|1|1|3|4|10|10|27|10|30|24|20|31|25|18|25|28|23|16|15|14|3|7|3|350|222|False|North
Jan 5, 2011|Wednesday|2|2|1|2|1|15|22|28|18|29|27|24|21|28|25|22|35|36|14|17|8|4|4|1|386|222|False|North
Jan 6, 2011|Thursday|3|4|5|4|9|8|17|30|25|38|32|39|27|31|35|41|31|39|40|23|14|12|2|7|516|222|False|North
Jan 7, 2011|Friday|0|2|2|4|4|13|9|36|26|35|35|50|48|49|61|51|72|102|81|114|79|28|26|2|929|222|False|North
Jan 8, 2011|Saturday|6|4|2|3|1|5|13|27|37|48|72|52|53|38|38|27|34|18|12|27|17|11|7|6|558|222|False|North
Jan 9, 2011|Sunday|3|1|1|1|0|5|7|10|7|24|29|19|23|27|54|44|34|13|22|17|11|5|3|2|362|222|False|North
Jan 10, 2011|Monday|5|1|2|4|4|9|20|36|15|20|22|22|27|29|28|25|14|25|14|7|9|4|0|5|347|222|False|North
Jan 11, 2011|Tuesday|6|3|0|1|5|9|14|16|28|14|33|19|27|22|26|21|24|19|16|10|3|10|4|2|332|222|False|North
Jan 12, 2011|Wednesday|0|3|1|0|6|9|14|21|16|22|22|33|22|20|32|31|25|39|14|11|9|8|3|1|362|222|False|North
