DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2012",Sunday,218,184,170,161,144,156,204,162,207,256,397,476,495,569,587,577,527,455,409,296,259,225,190,124,7448,38,False,North,38,St Louis
"Jan 2, 2012",Monday,59,56,43,38,75,183,313,453,444,499,641,721,829,902,829,818,707,614,466,346,306,232,238,128,9940,38,False,North,38,St Louis
"Jan 3, 2012",Tuesday,72,51,52,59,104,348,746,1224,973,741,794,875,948,941,943,1117,1127,1061,633,429,297,258,239,137,14169,38,False,North,38,St Louis
"Jan 4, 2012",Wednesday,95,56,58,52,109,330,783,1274,986,747,715,806,914,884,968,1046,1153,1091,666,401,285,261,255,179,14114,38,False,North,38,St Louis
"Jan 5, 2012",Thursday,104,98,74,54,114,331,795,1292,957,781,759,837,865,849,938,1067,1206,1044,648,446,356,305,279,150,14349,38,False,North,38,St Louis
"Jan 6, 2012",Friday,110,73,77,64,114,309,745,1200,986,801,850,904,978,899,1073,1179,1285,1130,693,521,430,348,308,228,15305,38,False,North,38,St Louis
"Jan 7, 2012",Saturday,150,101,114,55,69,153,275,288,389,574,723,816,820,845,809,702,658,635,490,368,339,276,308,200,10157,38,False,North,38,St Louis
"Jan 8, 2012",Sunday,142,120,142,40,62,129,252,185,273,365,534,674,694,690,720,721,586,572,457,386,286,248,216,138,8632,38,False,North,38,St Louis
"Jan 9, 2012",Monday,72,33,51,56,104,350,737,1403,1079,750,767,793,929,875,980,1128,1265,1008,619,388,294,288,244,137,14350,38,False,North,38,St Louis
"Jan 10, 2012",Tuesday,82,38,76,46,96,386,797,1367,1047,818,802,883,896,926,1003,1099,1234,1046,703,463,306,292,252,141,14799,38,False,North,38,St Louis
"Jan 11, 2012",Wednesday,92,67,68,63,96,363,804,1328,971,807,755,820,821,803,912,996,1144,942,602,404,292,275,245,141,13811,38,False,North,38,St Louis
"Jan 12, 2012",Thursday,97,90,57,49,115,374,761,1351,956,807,727,827,858,801,965,1095,1187,952,723,455,356,265,274,161,14303,38,False,North,38,St Louis
"Jan 13, 2012",Friday,95,86,47,49,115,305,747,1238,984,765,795,888,968,984,1070,1137,1296,1053,760,599,416,347,325,251,15320,38,False,North,38,St Louis
"Jan 14, 2012",Saturday,162,130,123,57,66,125,260,289,484,587,699,867,883,893,798,689,652,571,534,460,339,327,278,210,10483,38,False,North,38,St Louis
"Jan 15, 2012",Sunday,145,112,138,56,61,102,198,188,278,433,560,735,701,743,757,717,561,537,404,497,361,267,233,160,8944,38,False,North,38,St Louis
"Jan 16, 2012",Monday,86,86,51,56,115,332,646,1007,894,769,772,949,997,983,1000,1123,1193,1035,631,404,318,280,240,130,14097,38,False,North,38,St Louis
"Jan 17, 2012",Tuesday,70,71,62,53,108,366,799,1370,1016,843,743,825,915,817,965,1142,1244,1047,663,455,307,315,243,150,14589,38,False,North,38,St Louis
"Jan 18, 2012",Wednesday,93,61,62,47,92,325,784,1385,1098,786,744,808,817,866,964,1089,1187,1049,601,363,292,267,252,145,14177,38,False,North,38,St Louis
"Jan 19, 2012",Thursday,88,63,70,43,106,339,739,1094,763,431,676,777,783,848,956,1106,1292,1067,652,437,335,313,306,157,13441,38,False,North,38,St Louis
"Jan 20, 2012",Friday,92,73,63,46,103,289,716,1235,982,830,763,903,992,965,1004,1202,1307,1148,744,537,479,375,371,231,15450,38,False,North,38,St Louis
"Jan 21, 2012",Saturday,150,105,120,56,70,126,238,321,424,527,769,851,867,835,905,793,743,754,564,406,339,348,340,229,10880,38,False,North,38,St Louis
"Jan 22, 2012",Sunday,145,84,133,58,51,113,188,187,275,394,531,632,811,772,754,653,629,538,442,364,266,250,243,141,8654,38,False,North,38,St Louis
"Jan 23, 2012",Monday,86,49,41,50,112,351,758,1216,1031,742,726,677,744,751,831,1016,1158,996,575,413,327,263,258,123,13294,38,False,North,38,St Louis
"Jan 24, 2012",Tuesday,79,49,50,52,106,373,713,1354,1067,834,742,793,837,846,940,1130,1288,1130,662,478,394,342,230,114,14603,38,False,North,38,St Louis
"Jan 25, 2012",Wednesday,90,33,55,42,92,348,794,1408,1047,827,767,816,883,893,954,1184,1294,1040,696,486,378,317,271,173,14888,38,False,North,38,St Louis
"Jan 26, 2012",Thursday,87,87,90,47,104,354,795,1375,1044,888,805,854,877,897,1000,1117,1310,1100,644,468,403,408,349,156,15259,38,False,North,38,St Louis
"Jan 27, 2012",Friday,96,76,60,55,115,316,720,1262,1057,902,864,951,973,800,954,1039,1161,992,660,440,404,402,370,249,14918,38,False,North,38,St Louis
"Jan 28, 2012",Saturday,166,100,120,61,78,107,232,320,467,554,681,829,877,821,793,726,716,684,534,446,350,357,274,237,10530,38,False,North,38,St Louis
"Jan 29, 2012",Sunday,141,132,144,62,41,103,166,165,260,390,603,694,808,771,760,737,663,677,508,419,288,295,203,128,9158,38,False,North,38,St Louis
"Jan 30, 2012",Monday,76,56,58,37,120,348,751,1332,1022,782,770,795,880,873,966,1115,1213,1074,630,385,361,304,253,130,14331,38,False,North,38,St Louis
"Jan 31, 2012",Tuesday,84,47,42,57,114,355,819,1371,1045,820,813,854,903,850,1007,1213,1250,1092,707,442,343,313,258,138,14937,38,False,North,38,St Louis
