DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Oct 1, 2012",Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,False,North,103,St Louis,False
"Oct 2, 2012",Tuesday,0,0,0,0,0,0,0,0,0,0,1317,1319,0,1360,1384,1508,1532,1481,1203,878,659,459,434,230,13764,103,False,North,103,St Louis,False
"Oct 3, 2012",Wednesday,129,78,84,111,169,618,1573,2539,1802,1389,1285,1393,1421,1343,1523,1592,1707,1524,1195,833,645,575,481,255,24264,103,False,North,103,St Louis,False
"Oct 4, 2012",Thursday,113,95,92,94,171,594,1567,2543,1786,1382,1322,1339,1520,1452,1589,1720,1730,1677,1233,1006,750,614,488,280,25157,103,False,North,103,St Louis,False
"Oct 5, 2012",Friday,146,86,90,90,157,523,1393,2402,1698,1401,1450,1596,1768,1738,1898,2108,1938,2054,1736,1362,1067,925,656,436,28718,103,True,North,103,St Louis,False
"Oct 6, 2012",Saturday,250,143,113,94,102,229,440,560,1079,1419,1673,1830,1721,1567,1452,1427,1233,1168,1080,811,702,586,571,361,20611,103,False,North,103,St Louis,False
"Oct 7, 2012",Sunday,207,159,107,83,73,176,292,351,590,895,997,1169,1242,1228,1329,1224,1199,1241,1193,1038,814,717,515,250,17089,103,False,North,103,St Louis,False
"Oct 8, 2012",Monday,150,63,83,100,192,1078,1483,2620,1834,1318,1314,1298,1373,1296,1360,1486,1464,1351,1088,692,577,449,371,215,23255,103,True,North,103,St Louis,False
"Oct 9, 2012",Tuesday,128,76,73,82,164,594,1585,2657,1875,1336,1239,1320,1211,1241,1382,1469,1518,1463,1000,755,681,485,401,234,22969,103,False,North,103,St Louis,False
"Oct 10, 2012",Wednesday,118,79,74,100,158,563,1479,2449,1778,1310,1181,1168,1366,1302,1349,1620,1644,1455,1210,789,667,530,442,198,23029,103,False,North,103,St Louis,False
"Oct 11, 2012",Thursday,120,80,79,95,172,566,1471,1463,1805,1331,1330,1388,1322,1356,1418,1666,1708,1658,1320,907,741,600,540,285,23421,103,True,North,103,St Louis,False
"Oct 12, 2012",Friday,128,96,85,93,186,510,1390,2296,1700,1365,1396,1497,1752,1614,1837,2117,2048,1908,1809,1200,990,865,645,444,27971,103,False,North,103,St Louis,False
"Oct 13, 2012",Saturday,223,176,127,93,115,281,420,604,832,1086,1234,1504,1513,1441,1507,1411,1401,1250,1277,864,647,663,584,349,19602,103,False,North,103,St Louis,False
"Oct 14, 2012",Sunday,265,154,111,84,83,173,277,347,574,702,943,1125,1228,1225,1337,1243,1213,1210,1172,1015,853,664,515,232,16745,103,False,North,103,St Louis,False
"Oct 15, 2012",Monday,147,73,76,113,185,577,1478,2557,1826,1362,1217,1292,1356,1329,1396,1545,1578,1426,1074,786,593,477,377,230,23070,103,False,North,103,St Louis,False
"Oct 16, 2012",Tuesday,103,78,89,74,173,560,1421,2535,1784,1338,1153,1192,1259,1259,1358,1508,1497,1574,1211,813,679,554,417,223,22852,103,False,North,103,St Louis,False
"Oct 17, 2012",Wednesday,145,76,70,96,153,597,1541,2502,1855,1313,1277,1198,1289,1343,1561,1661,1797,1689,1323,961,791,685,545,271,24739,103,False,North,103,St Louis,False
"Oct 18, 2012",Thursday,141,100,91,96,168,552,1467,2363,1779,1471,1509,1792,1900,1748,1855,1908,1825,1826,1375,987,803,636,530,295,27217,103,False,North,103,St Louis,False
"Oct 19, 2012",Friday,183,124,94,93,156,482,1299,2104,1640,1435,1553,1390,1687,1695,1937,1948,1867,1892,1579,1125,995,780,685,427,27170,103,False,North,103,St Louis,False
"Oct 20, 2012",Saturday,254,148,137,104,97,263,434,513,784,1055,1397,1864,2650,1572,1523,1449,1349,1154,1110,910,811,643,594,422,21237,103,False,North,103,St Louis,False
"Oct 21, 2012",Sunday,264,219,150,95,78,171,320,311,608,721,1049,1160,1167,1190,1138,1324,1258,1286,1243,970,781,587,410,245,16745,103,False,North,103,St Louis,False
"Oct 22, 2012",Monday,119,84,73,100,189,585,1522,2503,1682,1302,1274,1270,1351,1284,1393,1478,1552,1369,1033,672,548,489,371,212,22455,103,False,North,103,St Louis,False
"Oct 23, 2012",Tuesday,111,95,84,90,161,548,1501,2367,1780,1301,1123,1178,1260,1229,1310,1447,1519,1354,1056,660,584,499,427,217,21901,103,False,North,103,St Louis,False
"Oct 24, 2012",Wednesday,112,67,90,91,158,568,1521,2503,1746,1338,1185,1305,1292,1321,1312,1549,1499,1413,1058,680,620,502,435,241,22606,103,False,North,103,St Louis,False
"Oct 25, 2012",Thursday,131,84,78,93,162,551,1408,2336,1664,1226,1158,1128,1193,1271,1364,1457,1539,1477,1177,796,645,560,529,277,22304,103,True,North,103,St Louis,False
"Oct 26, 2012",Friday,167,166,109,90,168,469,1349,2330,1650,1282,1270,1406,1542,1670,1635,1791,1934,1983,1752,1250,967,856,653,402,26891,103,False,North,103,St Louis,False
"Oct 27, 2012",Saturday,273,157,135,93,101,192,387,605,832,955,1221,1546,1540,1393,1315,1235,1309,1300,1309,963,758,670,696,424,19409,103,False,North,103,St Louis,False
"Oct 28, 2012",Sunday,279,171,162,102,98,160,279,385,623,709,871,1095,1194,1104,1145,1237,1209,1132,1069,931,751,586,453,229,15974,103,False,North,103,St Louis,False
"Oct 29, 2012",Monday,117,73,79,89,188,542,1463,2499,1654,1259,1219,1217,1309,1199,1325,1577,1526,1464,1046,701,516,438,407,213,22120,103,False,North,103,St Louis,False
"Oct 30, 2012",Tuesday,110,79,88,90,151,550,1453,2551,1721,1334,1231,1251,1286,1291,1338,1541,1533,1440,1101,734,552,471,390,217,22503,103,False,North,103,St Louis,False
"Oct 31, 2012",Wednesday,126,124,90,93,166,566,1479,2513,1774,1241,1115,1128,1287,1219,1381,1644,1609,1440,954,804,732,572,468,302,22827,103,False,North,103,St Louis,False
"Oct 1, 2012",Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,False,South,103,St Louis,False
"Oct 2, 2012",Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,1675,2086,2170,1941,1346,1037,879,530,373,299,13742,103,False,South,103,St Louis,False
"Oct 3, 2012",Wednesday,170,107,55,100,143,376,802,1259,1115,1128,1223,1243,1357,1467,1710,1909,2209,2063,1373,1089,883,590,400,284,23055,103,False,South,103,St Louis,False
"Oct 4, 2012",Thursday,164,108,102,90,132,358,772,1285,1199,1110,1184,1345,1450,1514,1761,2053,2204,2007,1242,982,794,674,445,300,23275,103,False,South,103,St Louis,False
"Oct 5, 2012",Friday,168,122,74,80,135,306,723,1128,1020,1078,1250,1401,1634,1724,1986,2201,2239,2000,1353,1045,889,850,573,410,24389,103,True,South,103,St Louis,False
"Oct 6, 2012",Saturday,239,165,149,96,85,174,310,515,742,1000,1125,1261,1362,1348,1404,1571,1570,1367,1213,1125,942,909,584,423,19679,103,False,South,103,St Louis,False
"Oct 7, 2012",Sunday,255,169,124,91,74,118,230,392,582,889,1372,1592,1856,1880,1872,1667,1554,1346,1229,1046,677,517,291,247,20070,103,False,South,103,St Louis,False
"Oct 8, 2012",Monday,106,70,78,76,154,365,738,1141,1092,1035,1112,1295,1351,1467,1566,1906,2098,1909,1187,933,742,542,359,267,21589,103,True,South,103,St Louis,False
"Oct 9, 2012",Tuesday,142,88,63,72,137,356,760,1138,1040,1131,1151,1275,1441,1390,1705,2139,2118,1931,1208,931,708,562,384,264,22134,103,False,South,103,St Louis,False
"Oct 10, 2012",Wednesday,145,94,67,79,122,347,770,1232,1033,996,1081,1195,1274,1408,1619,1966,2237,1976,1279,979,870,629,437,290,22125,103,False,South,103,St Louis,False
"Oct 11, 2012",Thursday,135,94,98,83,110,358,743,1208,1083,1107,1136,1336,1346,1406,1698,2037,2220,1969,1253,1030,911,694,501,333,22889,103,True,South,103,St Louis,False
"Oct 12, 2012",Friday,197,103,83,95,122,298,770,1183,1023,1165,1185,1464,1625,1708,2077,2050,2100,2207,1411,1074,934,1032,665,454,25025,103,False,South,103,St Louis,False
"Oct 13, 2012",Saturday,286,144,142,93,104,167,345,526,761,988,1168,1237,1376,1274,1355,1325,1411,1282,958,976,772,965,681,419,18755,103,False,South,103,St Louis,False
