DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2012",Sunday,94,62,49,35,45,55,72,101,180,455,519,527,488,536,542,682,602,548,400,337,229,224,105,79,6966,353,False,North,353,Scott
"Jan 2, 2012",Monday,33,34,28,46,110,144,191,255,294,440,485,610,559,663,624,584,629,561,424,315,263,209,138,84,7723,353,False,North,353,Scott
"Jan 3, 2012",Tuesday,35,21,43,63,185,491,886,908,632,524,451,456,477,477,468,502,535,561,333,244,214,170,129,88,8893,353,False,North,353,Scott
"Jan 4, 2012",Wednesday,38,31,31,71,175,462,863,899,617,502,466,511,500,538,509,582,585,622,371,260,185,182,121,80,9201,353,False,North,353,Scott
"Jan 5, 2012",Thursday,29,41,38,80,171,499,833,901,688,534,507,488,508,549,568,593,584,596,395,286,249,198,145,87,9567,353,False,North,353,Scott
"Jan 6, 2012",Friday,49,43,43,76,183,478,840,836,664,519,552,550,566,619,611,760,823,808,600,412,322,227,177,109,10867,353,False,North,353,Scott
"Jan 7, 2012",Saturday,64,51,42,49,75,151,204,294,434,607,704,743,698,686,665,639,723,671,456,403,282,268,190,126,9225,353,False,North,353,Scott
"Jan 8, 2012",Sunday,71,56,33,40,39,84,127,149,248,343,558,692,696,644,635,725,760,619,491,432,281,215,159,98,8195,353,False,North,353,Scott
"Jan 9, 2012",Monday,70,29,33,69,201,521,873,890,672,515,449,507,459,439,457,447,551,529,355,227,203,191,136,76,8899,353,False,North,353,Scott
"Jan 10, 2012",Tuesday,41,38,44,77,196,516,887,952,676,508,507,475,488,498,485,526,587,663,388,218,185,186,118,77,9336,353,False,North,353,Scott
"Jan 11, 2012",Wednesday,46,45,36,77,199,513,857,935,664,534,483,444,479,476,500,573,554,504,390,239,166,171,113,91,9089,353,False,North,353,Scott
"Jan 12, 2012",Thursday,47,43,37,65,161,467,851,928,668,497,452,494,468,560,523,555,629,609,424,282,263,180,118,87,9408,353,False,North,353,Scott
"Jan 13, 2012",Friday,46,39,30,70,132,425,783,823,657,506,608,551,599,657,654,817,799,782,669,451,321,295,250,130,11094,353,False,North,353,Scott
"Jan 14, 2012",Saturday,71,38,39,47,58,129,207,303,470,632,725,774,728,716,651,686,656,594,429,298,262,263,226,135,9137,353,False,North,353,Scott
