DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2012",Sunday,75,37,37,35,19,38,40,121,264,339,442,632,766,789,849,849,739,676,464,356,287,224,140,77,8295,175,False,East
"Jan 2, 2012",Monday,52,32,29,44,40,80,102,181,264,482,619,826,859,874,913,891,738,626,534,415,299,201,113,86,9300,175,False,East
"Jan 3, 2012",Tuesday,49,48,45,69,113,168,291,379,324,456,445,496,481,566,533,562,661,547,384,275,246,223,154,110,7625,175,False,East
"Jan 4, 2012",Wednesday,54,49,54,71,112,153,255,412,398,441,456,518,558,554,559,608,629,549,401,295,273,188,135,104,7826,175,False,East
"Jan 5, 2012",Thursday,69,66,52,93,125,176,259,433,422,459,545,494,620,582,603,685,745,687,450,384,346,284,173,94,8846,175,False,East
"Jan 6, 2012",Friday,70,51,68,81,104,168,282,411,413,475,584,637,629,728,821,798,907,748,610,480,363,262,212,127,10029,175,False,East
"Jan 7, 2012",Saturday,73,51,61,58,68,98,144,262,377,583,696,626,581,561,629,573,534,507,386,337,266,341,176,100,8088,175,False,East
"Jan 8, 2012",Sunday,72,58,45,33,48,68,82,132,194,381,590,784,817,845,819,867,864,813,568,489,329,222,153,97,9370,175,False,East
"Jan 9, 2012",Monday,76,45,43,87,144,179,307,411,395,427,481,511,510,533,544,610,624,579,381,327,252,231,137,91,7925,175,False,East
"Jan 10, 2012",Tuesday,72,44,45,78,107,175,266,444,415,452,479,519,492,606,642,598,634,635,427,361,266,256,174,102,8289,175,False,East
"Jan 11, 2012",Wednesday,74,41,53,86,100,173,278,424,372,412,423,454,484,569,593,623,636,580,353,323,252,185,142,94,7724,175,False,East
"Jan 12, 2012",Thursday,62,48,61,91,131,174,284,407,387,443,449,505,524,573,617,634,671,532,462,366,284,209,140,115,8169,175,False,East
"Jan 13, 2012",Friday,76,66,67,83,129,145,260,396,402,497,534,633,644,684,783,868,973,809,647,544,376,288,177,134,10215,175,False,East
"Jan 14, 2012",Saturday,70,60,50,48,54,75,130,229,363,533,690,674,624,594,585,509,549,435,409,302,243,207,163,87,7683,175,False,East
"Jan 15, 2012",Sunday,71,55,51,56,39,45,68,144,212,404,622,759,853,910,864,894,834,685,589,503,368,222,123,105,9476,175,False,East
"Jan 16, 2012",Monday,54,49,57,87,114,142,267,354,379,457,586,608,665,702,815,673,759,717,525,374,278,216,145,102,9125,175,False,East
"Jan 17, 2012",Tuesday,57,51,65,79,138,189,283,396,398,417,460,477,465,523,534,592,645,610,447,292,271,196,174,91,7850,175,False,East
"Jan 18, 2012",Wednesday,70,47,59,93,119,172,308,417,404,396,418,479,486,531,583,629,635,509,397,287,245,180,110,87,7661,175,False,East
"Jan 19, 2012",Thursday,66,48,54,69,116,152,256,405,379,398,423,473,494,572,577,585,730,625,459,342,261,187,157,112,7940,175,False,East
"Jan 20, 2012",Friday,61,51,51,82,99,144,254,362,391,448,521,597,639,719,826,894,1009,854,640,506,373,250,187,112,10070,175,False,East
"Jan 21, 2012",Saturday,91,68,51,44,56,79,142,226,363,563,692,682,653,646,575,551,509,447,409,288,251,181,132,109,7808,175,False,East
"Jan 22, 2012",Sunday,63,53,40,40,38,51,66,101,155,322,482,672,688,765,741,792,652,508,391,311,203,181,119,90,7524,175,False,East
"Jan 23, 2012",Monday,43,39,41,58,122,158,263,351,349,372,403,486,532,573,515,577,609,569,357,287,250,161,115,90,7320,175,False,East
"Jan 24, 2012",Tuesday,60,46,53,86,124,168,307,419,416,462,487,524,535,523,582,583,620,590,393,290,243,244,166,90,8011,175,False,East
"Jan 25, 2012",Wednesday,51,51,54,92,116,155,287,415,445,492,481,474,503,567,571,599,657,572,416,319,257,205,116,83,7978,175,False,East
"Jan 26, 2012",Thursday,80,42,59,88,121,194,283,394,428,490,499,505,528,631,654,723,746,668,479,427,289,288,168,123,8907,175,False,East
"Jan 27, 2012",Friday,86,56,57,95,115,170,235,376,361,414,570,592,697,814,886,939,910,907,689,528,452,333,195,118,10595,175,False,East
"Jan 28, 2012",Saturday,86,61,49,53,60,86,141,239,374,604,656,669,615,571,574,600,574,483,406,339,269,240,149,102,8000,175,False,East
"Jan 29, 2012",Sunday,65,68,49,42,33,57,75,168,285,463,600,830,864,938,885,916,879,783,596,501,319,212,130,71,9829,175,False,East
"Jan 30, 2012",Monday,59,55,53,71,131,184,277,380,384,440,454,495,542,584,552,613,684,575,390,297,207,213,136,82,7858,175,False,East
"Jan 31, 2012",Tuesday,56,49,50,74,131,173,273,392,398,462,463,470,478,569,567,648,690,589,374,278,257,235,146,91,7913,175,False,East
"Jan 1, 2012",Sunday,46,43,37,23,22,40,42,94,135,229,385,555,715,692,673,647,653,796,588,422,295,168,122,82,7504,175,False,West
"Jan 2, 2012",Monday,54,36,38,46,66,84,158,227,285,478,608,804,865,920,911,821,748,579,472,348,238,213,142,87,9228,175,False,West
"Jan 3, 2012",Tuesday,62,50,50,60,88,213,254,423,391,477,521,485,581,577,575,641,611,567,377,322,273,260,167,111,8136,175,False,West
"Jan 4, 2012",Wednesday,81,70,58,65,95,191,245,411,470,462,529,562,550,555,591,676,636,606,410,330,294,241,156,145,8429,175,False,West
"Jan 5, 2012",Thursday,103,67,61,64,89,211,292,425,451,490,544,618,573,597,601,678,729,644,491,420,316,280,179,129,9052,175,False,West
"Jan 6, 2012",Friday,89,58,70,85,98,200,235,405,425,494,610,627,683,636,708,850,905,1023,713,654,451,369,237,168,10793,175,False,West
"Jan 7, 2012",Saturday,91,81,46,46,53,92,143,253,420,606,729,707,662,644,666,696,638,595,497,357,216,280,192,160,8870,175,False,West
"Jan 8, 2012",Sunday,104,49,45,28,41,47,88,117,211,366,524,718,742,922,963,1042,1075,882,813,620,427,290,175,106,10395,175,False,West
"Jan 9, 2012",Monday,84,71,54,80,132,241,333,467,488,516,596,624,582,630,641,644,666,591,416,353,298,223,167,113,9010,175,False,West
"Jan 10, 2012",Tuesday,92,59,52,65,104,222,306,430,432,531,561,562,531,564,546,601,655,617,464,364,304,261,183,152,8658,175,False,West
"Jan 11, 2012",Wednesday,105,72,58,74,91,199,278,436,437,301,443,412,429,481,414,420,534,480,322,259,242,178,148,100,6913,175,False,West
"Jan 12, 2012",Thursday,85,49,63,69,97,181,261,341,365,428,454,452,488,530,552,542,647,539,384,316,238,253,164,99,7597,175,False,West
"Jan 13, 2012",Friday,69,38,51,52,89,150,236,293,336,394,529,553,632,779,910,891,872,901,761,568,473,315,218,144,10254,175,False,West
"Jan 14, 2012",Saturday,89,74,51,37,53,89,130,230,371,539,637,673,615,562,527,531,535,440,456,321,249,231,164,108,7712,175,False,West
"Jan 15, 2012",Sunday,70,59,38,21,41,40,78,157,233,323,474,628,687,690,746,808,751,714,601,463,361,228,164,92,8467,175,False,West
"Jan 16, 2012",Monday,62,62,71,78,129,176,270,466,415,446,496,567,629,668,728,716,691,606,473,376,287,225,168,128,8933,175,False,West
"Jan 17, 2012",Tuesday,76,62,61,69,91,180,277,405,418,399,454,524,470,489,437,531,595,501,325,282,221,218,141,103,7329,175,False,West
"Jan 18, 2012",Wednesday,66,53,49,52,70,161,272,372,407,382,461,447,481,485,507,521,585,467,284,276,241,192,128,117,7076,175,False,West
"Jan 19, 2012",Thursday,67,54,49,53,94,141,195,356,312,366,367,414,442,458,506,544,571,529,353,318,263,244,165,112,6973,175,False,West
