DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2012",Sunday,7,9,7,4,6,6,5,8,16,14,27,34,37,32,32,22,41,23,21,21,12,17,9,10,420,400,False,North,400,Hennepin
"Jan 2, 2012",Monday,4,4,4,0,3,2,9,10,18,34,34,41,42,42,37,48,41,49,28,14,11,21,10,7,513,400,False,North,400,Hennepin
"Jan 3, 2012",Tuesday,1,2,3,10,5,13,25,55,29,43,32,29,32,36,38,56,94,89,38,15,19,15,16,11,706,400,False,North,400,Hennepin
"Jan 4, 2012",Wednesday,5,6,1,0,3,11,39,46,42,40,30,39,38,40,42,59,79,60,45,31,24,22,11,9,722,400,False,North,400,Hennepin
"Jan 5, 2012",Thursday,13,1,3,0,1,13,34,47,46,40,49,21,36,42,55,64,78,80,57,26,17,21,14,5,763,400,False,North,400,Hennepin
"Jan 6, 2012",Friday,4,7,3,3,2,9,31,63,49,33,37,36,43,27,49,70,80,101,67,40,21,26,14,12,827,400,False,North,400,Hennepin
"Jan 7, 2012",Saturday,6,3,3,0,3,6,10,24,32,46,44,42,70,50,56,55,56,54,28,24,21,19,15,10,677,400,False,North,400,Hennepin
"Jan 8, 2012",Sunday,7,1,3,4,2,0,8,21,24,39,49,38,72,45,39,38,33,43,30,22,29,15,7,4,573,400,False,North,400,Hennepin
"Jan 9, 2012",Monday,2,1,1,0,3,8,31,56,37,35,27,40,21,41,35,72,76,93,36,19,16,12,14,3,679,400,False,North,400,Hennepin
"Jan 10, 2012",Tuesday,2,4,2,0,3,9,42,57,32,52,38,43,51,38,38,75,73,90,54,19,13,16,12,6,769,400,False,North,400,Hennepin
"Jan 11, 2012",Wednesday,2,4,0,2,4,6,37,62,38,33,41,31,40,36,38,50,79,67,52,29,24,10,10,5,700,400,False,North,400,Hennepin
"Jan 12, 2012",Thursday,19,14,3,2,9,12,36,54,53,45,28,36,41,42,36,48,46,24,18,24,17,15,17,10,649,400,False,North,400,Hennepin
"Jan 13, 2012",Friday,3,15,10,3,14,20,30,37,25,26,22,43,43,52,39,62,73,81,57,31,17,19,18,18,758,400,False,North,400,Hennepin
"Jan 14, 2012",Saturday,6,3,2,5,2,7,10,19,27,42,45,45,82,50,41,34,44,49,38,24,14,20,15,15,639,400,False,North,400,Hennepin
"Jan 15, 2012",Sunday,7,6,4,2,2,3,6,5,24,28,37,31,49,48,42,46,44,38,29,27,12,12,9,4,515,400,False,North,400,Hennepin
"Jan 16, 2012",Monday,1,3,0,1,4,7,32,44,31,31,44,40,43,46,49,63,69,67,44,24,9,16,11,3,682,400,False,North,400,Hennepin
"Jan 17, 2012",Tuesday,2,3,0,5,6,13,43,38,39,30,33,20,35,37,43,51,58,90,34,26,13,14,14,12,659,400,False,North,400,Hennepin
"Jan 18, 2012",Wednesday,24,14,11,3,12,14,34,49,36,31,32,26,38,41,43,49,70,68,66,29,18,11,6,5,730,400,False,North,400,Hennepin
"Jan 19, 2012",Thursday,9,3,2,1,0,19,38,53,38,32,29,25,32,29,35,47,75,71,54,24,16,14,8,5,659,400,False,North,400,Hennepin
"Jan 20, 2012",Friday,4,4,3,2,4,6,24,43,50,20,26,31,41,42,49,61,84,78,63,38,23,23,20,12,751,400,False,North,400,Hennepin
"Jan 21, 2012",Saturday,25,9,19,9,6,19,22,35,51,60,43,45,74,63,53,38,44,42,33,30,19,18,14,12,783,400,False,North,400,Hennepin
"Jan 22, 2012",Sunday,12,4,4,2,1,3,5,13,33,29,15,42,49,49,42,27,27,23,21,17,15,12,12,4,461,400,False,North,400,Hennepin
"Jan 23, 2012",Monday,3,2,0,1,4,9,34,54,39,28,28,23,32,38,32,38,80,76,46,26,10,15,7,10,635,400,False,North,400,Hennepin
"Jan 24, 2012",Tuesday,12,3,2,2,6,11,40,57,36,35,33,29,31,42,36,53,84,83,52,17,16,15,14,1,710,400,False,North,400,Hennepin
"Jan 25, 2012",Wednesday,9,1,1,1,3,8,31,51,43,28,36,28,33,22,36,58,78,74,54,17,18,20,4,4,658,400,False,North,400,Hennepin
"Jan 26, 2012",Thursday,4,3,2,0,3,7,31,55,15,23,30,36,26,36,34,75,100,72,53,34,20,24,13,6,702,400,False,North,400,Hennepin
"Jan 27, 2012",Friday,8,5,0,0,4,11,29,51,44,36,30,35,33,57,56,77,89,92,63,30,18,23,11,16,818,400,False,North,400,Hennepin
"Jan 28, 2012",Saturday,3,3,2,4,2,8,22,39,48,42,41,48,84,64,62,77,75,68,50,42,28,19,13,15,859,400,False,North,400,Hennepin
"Jan 29, 2012",Sunday,14,3,2,3,3,4,8,8,18,40,46,52,51,46,47,53,47,48,31,31,18,10,9,5,597,400,False,North,400,Hennepin
"Jan 30, 2012",Monday,2,2,0,2,3,13,33,66,31,32,18,34,39,44,41,59,75,74,43,15,13,13,11,2,665,400,False,North,400,Hennepin
"Jan 31, 2012",Tuesday,1,5,0,1,0,10,37,63,42,31,35,29,39,36,45,66,74,82,43,29,19,22,15,4,728,400,False,North,400,Hennepin
"Jan 1, 2012",Sunday,24,9,11,10,4,5,8,12,24,16,23,30,22,28,39,38,25,22,24,13,19,24,15,25,470,400,False,South,400,Hennepin
"Jan 2, 2012",Monday,21,24,3,3,7,21,12,23,21,22,25,36,37,53,18,25,23,30,33,21,18,25,31,10,542,400,False,South,400,Hennepin
"Jan 3, 2012",Tuesday,20,19,20,13,2,16,46,45,20,17,25,31,28,49,35,59,38,39,22,19,20,33,9,8,633,400,False,South,400,Hennepin
"Jan 4, 2012",Wednesday,7,8,13,10,18,17,30,73,62,43,27,33,42,40,60,58,60,62,31,24,22,20,22,3,785,400,False,South,400,Hennepin
"Jan 5, 2012",Thursday,3,1,19,14,17,16,46,12,59,29,28,32,38,49,49,50,72,77,45,34,29,27,17,9,772,400,False,South,400,Hennepin
"Jan 6, 2012",Friday,3,3,6,1,7,21,27,48,71,42,26,39,45,40,49,65,65,78,61,31,27,27,21,12,815,400,False,South,400,Hennepin
"Jan 7, 2012",Saturday,5,3,7,0,4,7,9,25,39,44,46,59,63,43,56,53,51,58,42,27,25,25,24,21,736,400,False,South,400,Hennepin
"Jan 8, 2012",Sunday,11,7,3,11,5,9,14,6,16,27,46,49,48,57,50,60,51,44,31,33,25,12,10,9,634,400,False,South,400,Hennepin
"Jan 9, 2012",Monday,4,5,1,2,7,21,5,19,25,29,31,36,38,39,45,55,56,69,42,22,18,16,14,16,615,400,False,South,400,Hennepin
"Jan 10, 2012",Tuesday,17,7,6,9,17,28,33,14,42,42,32,42,45,49,44,73,60,73,33,33,21,24,17,22,783,400,False,South,400,Hennepin
"Jan 11, 2012",Wednesday,11,4,3,3,6,14,46,57,61,44,40,29,47,28,27,30,60,20,28,28,26,8,8,2,630,400,False,South,400,Hennepin
"Jan 12, 2012",Thursday,2,4,1,0,6,16,50,79,58,53,39,45,50,37,34,29,77,66,31,31,23,21,10,6,768,400,False,South,400,Hennepin
"Jan 13, 2012",Friday,8,0,2,2,3,19,54,60,54,27,29,45,38,48,32,48,30,40,8,34,23,28,21,1,654,400,False,South,400,Hennepin
"Jan 14, 2012",Saturday,13,16,14,14,16,15,4,23,36,36,34,34,42,52,37,47,57,37,45,19,16,25,21,13,666,400,False,South,400,Hennepin
"Jan 15, 2012",Sunday,10,13,25,15,4,7,7,16,22,33,44,32,50,56,52,49,49,39,41,35,21,8,6,10,644,400,False,South,400,Hennepin
"Jan 16, 2012",Monday,3,2,3,2,7,20,44,71,49,34,29,28,27,36,35,49,52,53,35,25,20,13,8,6,651,400,True,South,400,Hennepin
"Jan 17, 2012",Tuesday,6,1,2,2,7,22,54,70,64,33,32,31,37,38,41,54,66,72,37,24,22,17,8,6,746,400,True,South,400,Hennepin
"Jan 18, 2012",Wednesday,5,1,3,2,5,17,50,71,49,39,34,32,36,42,37,61,61,57,41,31,28,15,7,6,730,400,True,South,400,Hennepin
"Jan 19, 2012",Thursday,4,1,2,0,8,20,51,64,58,36,29,33,36,45,45,60,70,59,36,20,25,20,7,5,734,400,True,South,400,Hennepin
"Jan 20, 2012",Friday,3,2,8,0,16,14,38,71,53,39,25,36,49,41,43,57,48,18,32,11,29,24,17,5,679,400,False,South,400,Hennepin
"Jan 21, 2012",Saturday,6,5,3,2,4,2,8,26,25,26,48,43,58,25,18,74,51,26,37,37,31,23,26,20,624,400,False,South,400,Hennepin
"Jan 22, 2012",Sunday,17,16,5,1,14,12,10,17,13,34,48,44,35,11,37,24,25,23,19,31,11,19,13,2,481,400,False,South,400,Hennepin
"Jan 23, 2012",Monday,3,2,3,2,8,21,47,76,52,36,31,30,29,39,38,52,56,57,38,27,21,14,9,10,701,400,True,South,400,Hennepin
"Jan 24, 2012",Tuesday,6,1,2,2,8,24,58,76,69,35,34,33,39,41,44,58,72,78,40,26,24,18,9,6,803,400,True,South,400,Hennepin
"Jan 25, 2012",Wednesday,5,1,3,2,5,18,54,76,53,42,37,34,39,45,40,65,66,61,44,33,30,16,7,10,786,400,True,South,400,Hennepin
"Jan 26, 2012",Thursday,4,1,2,0,9,21,55,69,62,39,31,35,39,48,48,64,75,63,39,21,27,21,8,9,790,400,True,South,400,Hennepin
