DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2012",Sunday,17,13,5,1,7,4,15,21,28,24,46,63,66,88,68,66,72,69,50,29,33,28,18,9,840,198,False,East,198,Renville
"Jan 2, 2012",Monday,4,0,2,4,5,9,16,12,27,57,56,74,64,70,69,119,98,76,54,35,44,26,24,8,953,198,False,East,198,Renville
"Jan 3, 2012",Tuesday,7,6,3,5,7,21,38,47,65,53,73,55,79,84,91,109,101,96,76,39,46,27,16,11,1155,198,False,East,198,Renville
"Jan 4, 2012",Wednesday,9,6,3,3,8,24,32,52,71,68,69,75,80,77,92,110,98,114,73,41,29,18,13,12,1177,198,False,East,198,Renville
"Jan 5, 2012",Thursday,7,5,4,7,9,19,31,62,69,80,71,71,99,100,102,122,106,113,77,29,41,49,24,12,1309,198,False,East,198,Renville
"Jan 6, 2012",Friday,10,8,6,3,9,14,37,48,61,92,68,86,83,80,90,125,102,115,78,47,49,67,27,19,1324,198,False,East,198,Renville
"Jan 7, 2012",Saturday,12,9,5,11,4,11,25,33,71,86,113,100,69,67,52,47,66,53,43,36,32,25,24,14,1008,198,False,East,198,Renville
"Jan 8, 2012",Sunday,15,7,6,3,5,6,17,11,33,44,53,63,72,78,92,76,60,83,66,38,31,22,17,5,903,198,False,East,198,Renville
"Jan 9, 2012",Monday,12,7,5,8,8,20,44,46,68,68,75,89,84,66,90,104,99,104,62,43,32,15,16,11,1176,198,False,East,198,Renville
"Jan 10, 2012",Tuesday,5,6,3,6,6,27,41,50,57,56,72,81,83,96,90,113,126,112,53,45,49,45,18,6,1246,198,False,East,198,Renville
"Jan 11, 2012",Wednesday,5,3,4,6,7,28,35,44,35,43,56,39,47,56,64,103,99,89,51,29,23,12,18,10,906,198,False,East,198,Renville
"Jan 12, 2012",Thursday,9,0,3,6,12,20,41,58,57,59,59,61,61,87,78,82,119,107,60,46,40,34,15,11,1125,198,False,East,198,Renville
"Jan 13, 2012",Friday,7,4,5,2,7,17,31,46,64,76,66,95,76,85,114,125,137,127,75,59,36,32,37,20,1343,198,False,East,198,Renville
"Jan 14, 2012",Saturday,18,7,5,7,6,8,17,30,52,59,66,75,61,56,62,48,45,45,72,35,33,22,18,12,859,198,False,East,198,Renville
"Jan 15, 2012",Sunday,5,1,4,5,3,3,13,12,25,36,39,60,76,60,90,90,74,65,46,48,35,29,17,10,846,198,False,East,198,Renville
"Jan 16, 2012",Monday,4,2,5,10,10,16,34,48,61,58,77,84,79,100,108,111,90,101,65,40,26,25,14,13,1181,198,False,East,198,Renville
"Jan 17, 2012",Tuesday,6,3,4,1,9,16,41,48,70,63,64,67,77,66,71,89,104,106,57,37,34,30,26,6,1095,198,False,East,198,Renville
"Jan 18, 2012",Wednesday,0,3,3,5,8,22,32,53,57,62,56,59,68,87,97,87,127,89,58,39,33,21,12,10,1088,198,False,East,198,Renville
"Jan 19, 2012",Thursday,4,3,5,4,7,21,38,48,53,59,66,68,107,87,94,124,108,114,46,34,40,34,23,7,1194,198,False,East,198,Renville
"Jan 20, 2012",Friday,6,3,6,5,10,15,31,42,55,82,73,52,88,104,103,123,137,120,83,39,46,46,33,9,1311,198,False,East,198,Renville
"Jan 21, 2012",Saturday,9,9,7,7,5,6,20,35,67,69,73,70,73,72,69,117,186,66,51,42,32,25,18,9,1137,198,False,East,198,Renville
"Jan 22, 2012",Sunday,5,6,6,4,4,6,10,11,34,31,55,52,68,63,82,65,64,51,38,29,21,18,12,3,738,198,False,East,198,Renville
"Jan 23, 2012",Monday,3,1,3,3,5,24,46,43,60,56,69,63,76,67,64,87,101,88,52,40,42,17,15,4,1029,198,False,East,198,Renville
"Jan 24, 2012",Tuesday,5,7,2,2,6,21,30,58,61,67,61,73,77,107,81,108,112,102,51,28,42,32,14,6,1153,198,False,East,198,Renville
"Jan 25, 2012",Wednesday,5,3,7,4,10,20,31,52,59,44,54,64,81,81,104,115,96,99,62,38,23,22,17,9,1100,198,False,East,198,Renville
"Jan 26, 2012",Thursday,9,7,4,6,7,26,33,49,66,58,65,74,91,77,104,106,104,108,53,41,38,29,32,14,1201,198,False,East,198,Renville
"Jan 27, 2012",Friday,8,6,8,4,7,14,34,46,69,56,63,93,90,99,97,118,117,106,74,41,24,32,31,15,1252,198,False,East,198,Renville
"Jan 28, 2012",Saturday,9,6,5,6,8,5,23,33,54,67,61,46,56,76,62,71,61,56,43,34,26,36,26,16,886,198,False,East,198,Renville
"Jan 29, 2012",Sunday,11,4,6,3,6,2,11,5,30,25,43,67,66,70,80,74,94,60,76,38,36,22,17,7,853,198,False,East,198,Renville
"Jan 30, 2012",Monday,1,3,2,8,8,22,39,43,66,58,83,75,73,71,90,112,110,105,65,54,45,31,22,12,1198,198,False,East,198,Renville
"Jan 31, 2012",Tuesday,2,6,6,6,7,19,33,54,76,64,84,70,98,79,94,119,126,106,71,55,31,32,23,4,1265,198,False,East,198,Renville
"Jan 1, 2012",Sunday,7,2,2,4,6,11,5,15,15,24,45,58,52,48,59,64,63,69,77,64,36,20,8,8,762,198,False,West,198,Renville
"Jan 2, 2012",Monday,6,2,3,2,5,15,16,32,43,51,44,65,88,71,92,96,74,66,95,50,21,21,13,12,983,198,False,West,198,Renville
"Jan 3, 2012",Tuesday,7,2,1,5,12,45,47,105,80,75,88,85,79,91,89,78,76,82,63,34,30,46,8,10,1238,198,False,West,198,Renville
"Jan 4, 2012",Wednesday,4,3,3,9,15,36,44,103,91,69,63,86,82,79,82,84,102,73,55,38,30,21,10,10,1192,198,False,West,198,Renville
"Jan 5, 2012",Thursday,6,3,4,7,17,33,42,136,102,83,91,101,92,73,100,94,92,107,73,32,26,28,18,18,1378,198,False,West,198,Renville
"Jan 6, 2012",Friday,8,2,3,3,16,33,49,113,80,72,76,101,92,81,83,89,111,87,95,68,43,40,15,12,1372,198,False,West,198,Renville
"Jan 7, 2012",Saturday,6,6,5,5,9,11,13,32,41,52,76,45,64,73,84,117,117,61,54,38,38,25,21,19,1012,198,False,West,198,Renville
"Jan 8, 2012",Sunday,12,13,4,4,3,8,8,19,24,36,40,70,81,63,63,57,75,88,51,43,37,33,17,11,860,198,False,West,198,Renville
"Jan 9, 2012",Monday,4,7,4,5,20,34,60,134,79,91,73,108,80,83,85,86,76,74,60,30,18,20,12,13,1256,198,False,West,198,Renville
"Jan 10, 2012",Tuesday,7,3,8,5,18,39,62,114,86,62,86,95,86,92,69,107,85,85,58,38,17,14,19,8,1263,198,False,West,198,Renville
"Jan 11, 2012",Wednesday,8,2,2,4,14,37,50,98,74,44,57,68,63,59,47,68,75,70,37,19,14,13,15,9,947,198,False,West,198,Renville
"Jan 12, 2012",Thursday,5,2,3,6,14,36,45,102,73,61,77,68,74,71,78,60,92,85,60,46,27,38,11,8,1142,198,False,West,198,Renville
"Jan 13, 2012",Friday,4,4,3,5,15,32,43,102,86,65,83,77,69,98,90,97,96,99,93,66,47,37,28,18,1357,198,False,West,198,Renville
"Jan 14, 2012",Saturday,13,8,5,2,4,20,20,32,50,64,61,88,52,45,64,48,51,50,41,44,31,28,16,7,844,198,False,West,198,Renville
