DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2015",Thursday,1241,1385,875,434,248,282,551,495,784,1224,1855,2470,2321,2180,2188,2519,2351,2374,2484,1651,1521,1410,1120,699,34662,326,False,East,326,Hennepin
"Jan 2, 2015",Friday,427,211,153,148,285,929,2277,3188,3270,2978,3178,3614,3532,3764,3967,4127,4360,4312,3933,2664,2144,1982,1779,1263,58485,326,False,East,326,Hennepin
"Jan 3, 2015",Saturday,836,489,310,197,197,325,810,1048,1814,2525,3118,3038,3220,3274,3347,3435,3425,3317,3423,2475,1907,1798,1586,1173,47087,326,False,East,326,Hennepin
"Jan 4, 2015",Sunday,810,439,363,195,153,226,568,695,1297,1994,2276,2402,2587,2843,2868,2964,2751,2465,2258,1939,1526,1226,929,528,36302,326,False,East,326,Hennepin
"Jan 5, 2015",Monday,278,174,123,161,356,1415,3751,4963,4594,3779,2973,3095,3146,3204,3735,4187,4568,3508,3059,2239,1799,1441,1214,646,58408,326,False,East,326,Hennepin
"Jan 6, 2015",Tuesday,357,274,233,175,402,1408,3483,3832,4063,3744,3179,3226,3347,3583,3785,4171,4030,3543,3693,2909,2123,1829,1326,749,59464,326,False,East,326,Hennepin
"Jan 7, 2015",Wednesday,388,267,257,174,340,1363,3531,4743,4409,3703,3192,3229,3200,3384,3669,4186,4441,4141,3708,2952,2366,1769,1320,764,61496,326,False,East,326,Hennepin
"Jan 8, 2015",Thursday,415,299,242,185,369,1404,3855,4794,3926,3685,3253,3342,3050,2834,2752,2376,2300,2547,2712,2236,1882,1584,1298,856,52196,326,False,East,326,Hennepin
"Jan 9, 2015",Friday,471,304,277,208,357,1391,3358,4226,4127,3681,3278,3670,3482,3805,3975,4261,4188,3634,3888,3080,2294,2201,1908,1293,63357,326,False,East,326,Hennepin
"Jan 10, 2015",Saturday,904,576,409,238,226,340,946,1448,2354,2869,3493,3584,3645,3561,3738,3504,3432,3621,4126,2837,2108,2043,2122,1419,53543,326,False,East,326,Hennepin
