DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2015",Thursday,5,7,4,2,1,4,8,5,10,16,24,17,21,22,30,18,29,12,21,9,5,8,6,4,288,229,False,East
"Jan 2, 2015",Friday,0,1,1,4,6,9,22,22,22,54,50,36,43,40,31,43,39,46,29,17,18,12,7,4,556,229,False,East
"Jan 3, 2015",Saturday,3,2,1,4,4,7,6,12,27,34,47,28,45,30,31,34,25,23,17,12,8,8,3,3,414,229,False,East
"Jan 4, 2015",Sunday,0,0,2,2,2,6,5,4,14,24,24,32,26,25,17,24,23,14,10,9,4,5,0,0,272,229,False,East
"Jan 5, 2015",Monday,0,1,1,2,9,29,40,33,30,28,11,29,22,20,25,30,24,36,12,7,4,8,6,5,412,229,False,East
"Jan 6, 2015",Tuesday,0,0,1,1,12,28,33,43,18,18,26,13,16,20,22,31,28,31,9,4,4,10,2,1,371,229,False,East
"Jan 7, 2015",Wednesday,0,0,1,2,7,24,27,34,25,25,22,18,16,24,24,37,28,37,15,10,4,11,4,3,398,229,False,East
"Jan 8, 2015",Thursday,2,0,0,3,7,31,33,39,32,17,4,31,17,15,18,15,13,5,5,5,1,1,1,0,295,229,False,East
"Jan 9, 2015",Friday,0,0,2,2,7,21,24,39,26,31,26,20,26,24,25,40,48,33,38,13,8,11,4,2,470,229,False,East
"Jan 10, 2015",Saturday,1,3,3,2,2,9,17,9,18,32,40,54,41,39,27,32,21,21,22,10,14,10,5,4,436,229,False,East
"Jan 11, 2015",Sunday,5,3,2,2,2,9,9,6,9,23,37,47,40,27,33,40,26,24,22,11,4,4,4,5,394,229,False,East
"Jan 12, 2015",Monday,0,1,1,2,7,22,35,33,37,23,29,28,33,34,24,34,26,35,21,15,8,9,4,3,464,229,False,East
"Jan 13, 2015",Tuesday,0,1,0,3,7,27,31,35,34,23,30,22,29,29,24,42,41,40,23,8,6,9,9,2,475,229,False,East
"Jan 14, 2015",Wednesday,0,0,0,2,8,28,37,45,40,26,26,27,29,31,22,33,45,39,28,8,4,8,4,1,491,229,False,East
"Jan 15, 2015",Thursday,0,0,2,1,5,27,36,38,30,33,32,27,27,43,33,46,36,47,29,8,5,8,9,1,523,229,False,East
"Jan 16, 2015",Friday,0,0,1,3,8,23,34,39,23,38,31,35,37,47,32,34,44,26,30,10,6,9,4,9,523,229,False,East
"Jan 17, 2015",Saturday,1,2,0,3,3,11,8,12,22,37,29,40,43,31,27,44,29,32,39,8,5,9,7,4,446,229,False,East
"Jan 18, 2015",Sunday,2,1,1,1,5,7,5,3,16,30,37,30,32,29,27,41,30,23,24,14,4,5,3,1,371,229,False,East
"Jan 19, 2015",Monday,1,2,1,4,5,29,38,37,31,34,40,25,33,34,36,41,38,36,22,4,5,10,4,1,511,229,False,East
"Jan 20, 2015",Tuesday,0,1,2,4,5,31,41,42,40,21,22,30,25,28,21,32,28,37,19,3,8,7,2,0,449,229,False,East
"Jan 21, 2015",Wednesday,2,0,1,1,3,28,41,39,35,14,21,22,26,24,29,34,28,30,14,8,7,9,3,2,421,229,False,East
"Jan 22, 2015",Thursday,1,0,1,1,4,28,42,42,34,33,25,31,29,24,27,48,30,31,38,9,7,5,5,1,496,229,False,East
"Jan 23, 2015",Friday,0,1,0,3,8,25,34,37,32,38,41,28,25,31,35,45,42,44,20,13,16,14,8,1,541,229,False,East
"Jan 24, 2015",Saturday,0,1,4,2,3,10,8,13,27,27,39,47,38,40,26,31,33,40,19,15,4,17,4,4,452,229,False,East
"Jan 25, 2015",Sunday,0,2,0,1,3,6,8,7,22,21,27,28,43,38,26,28,25,26,14,8,10,4,3,1,351,229,False,East
"Jan 26, 2015",Monday,0,0,1,3,5,22,39,32,29,24,16,26,28,30,15,30,28,42,22,6,13,10,6,2,429,229,False,East
"Jan 27, 2015",Tuesday,1,1,1,0,7,28,46,42,33,26,21,23,26,33,23,43,28,41,21,13,3,8,4,1,473,229,False,East
"Jan 28, 2015",Wednesday,1,0,1,2,6,26,39,33,33,35,41,32,24,32,26,33,31,47,31,14,5,8,4,5,509,229,False,East
"Jan 29, 2015",Thursday,2,1,2,0,6,27,42,39,35,25,35,16,35,35,27,34,40,37,23,13,6,4,11,1,496,229,False,East
"Jan 30, 2015",Friday,2,0,1,3,6,23,34,31,43,47,34,25,28,29,29,47,43,50,28,11,21,20,13,6,574,229,False,East
"Jan 31, 2015",Saturday,0,2,1,1,4,10,8,8,30,41,46,43,44,35,39,35,31,27,26,18,11,9,5,8,482,229,False,East
"Jan 1, 2015",Thursday,7,7,2,2,1,1,3,8,3,11,19,25,11,14,19,26,26,24,26,16,10,9,9,9,288,229,False,West
"Jan 2, 2015",Friday,1,2,2,3,3,3,7,13,21,22,28,18,39,45,41,48,54,53,41,22,29,24,14,15,548,229,False,West
"Jan 3, 2015",Saturday,8,3,1,1,0,3,4,8,11,25,21,30,32,38,43,49,29,30,25,27,18,10,12,3,431,229,False,West
"Jan 4, 2015",Sunday,3,2,1,1,2,1,2,3,3,5,7,20,25,33,19,19,20,22,14,16,9,8,3,4,242,229,False,West
"Jan 5, 2015",Monday,0,1,0,1,2,9,14,28,12,11,16,13,15,34,30,52,51,40,24,24,11,4,11,4,407,229,False,West
"Jan 6, 2015",Tuesday,2,2,1,1,3,7,10,27,9,14,14,19,19,24,29,37,47,39,26,19,18,14,5,5,391,229,False,West
"Jan 7, 2015",Wednesday,1,3,1,1,1,9,12,17,17,17,11,13,14,21,25,43,42,48,25,27,15,10,6,4,383,229,False,West
"Jan 8, 2015",Thursday,4,3,0,1,1,10,14,28,14,18,20,10,18,16,25,33,30,18,13,6,6,3,6,4,301,229,False,West
"Jan 9, 2015",Friday,0,2,0,0,3,8,5,19,24,12,11,18,19,33,42,30,54,59,40,23,28,26,13,16,485,229,False,West
"Jan 10, 2015",Saturday,3,4,1,0,1,2,5,12,8,8,20,24,37,52,51,40,28,29,29,27,28,21,14,9,453,229,False,West
"Jan 11, 2015",Sunday,6,3,0,2,1,0,8,12,19,11,18,29,29,41,37,24,35,31,32,27,13,11,5,0,394,229,False,West
"Jan 12, 2015",Monday,1,3,2,0,2,9,10,28,19,9,19,15,24,27,35,39,44,52,36,27,24,10,6,12,453,229,False,West
"Jan 13, 2015",Tuesday,4,5,0,0,1,9,13,32,22,16,19,25,15,19,32,42,46,40,37,30,25,18,8,9,467,229,False,West
"Jan 14, 2015",Wednesday,5,3,0,1,1,8,11,28,21,12,21,19,27,21,34,44,59,56,31,31,20,6,9,12,480,229,False,West
"Jan 15, 2015",Thursday,5,0,0,0,2,12,12,27,26,18,10,21,20,39,29,40,60,57,33,28,30,23,14,7,513,229,False,West
"Jan 16, 2015",Friday,4,1,3,2,3,7,6,21,21,24,20,27,21,41,39,54,62,58,39,31,24,21,16,13,558,229,False,West
"Jan 17, 2015",Saturday,6,0,3,2,2,1,5,8,11,14,21,29,24,22,49,33,34,35,31,31,32,28,19,8,448,229,False,West
"Jan 18, 2015",Sunday,10,2,2,3,0,1,3,5,8,6,18,22,20,41,24,30,27,26,43,29,11,18,6,4,359,229,False,West
"Jan 19, 2015",Monday,1,1,2,2,2,9,21,27,19,16,20,18,26,32,31,43,59,56,34,29,17,14,5,5,489,229,False,West
"Jan 20, 2015",Tuesday,3,1,2,5,3,10,15,26,13,15,23,19,18,21,29,43,53,57,21,31,12,21,5,8,454,229,False,West
"Jan 21, 2015",Wednesday,4,2,3,0,0,12,16,22,18,9,19,15,21,29,26,43,40,50,44,26,16,12,12,7,446,229,False,West
"Jan 22, 2015",Thursday,2,4,2,1,2,10,17,30,22,20,17,28,23,29,34,35,54,47,25,29,24,18,12,7,492,229,False,West
"Jan 23, 2015",Friday,4,1,1,1,3,10,12,22,18,11,19,30,32,35,41,53,52,45,40,38,23,24,14,14,543,229,False,West
"Jan 24, 2015",Saturday,3,4,1,1,2,3,3,10,13,15,25,21,30,34,34,30,36,33,29,28,20,16,14,7,412,229,False,West
"Jan 25, 2015",Sunday,4,4,1,0,1,1,5,8,11,8,13,21,26,40,42,40,39,31,42,26,8,9,4,2,386,229,False,West
"Jan 26, 2015",Monday,1,1,0,0,2,10,13,27,15,10,14,12,16,23,34,54,44,37,28,29,19,8,5,3,405,229,False,West
"Jan 27, 2015",Tuesday,4,5,0,1,3,12,19,22,17,22,17,24,19,31,21,42,45,53,38,29,22,12,5,4,467,229,False,West
"Jan 28, 2015",Wednesday,4,4,0,4,3,12,15,21,16,16,17,19,16,32,32,42,61,37,41,25,19,23,7,6,472,229,False,West
"Jan 29, 2015",Thursday,4,7,0,4,3,9,15,25,18,12,20,17,20,26,37,49,42,44,36,28,30,13,8,5,472,229,False,West
"Jan 30, 2015",Friday,8,6,1,3,1,9,18,28,21,13,19,28,29,36,35,50,63,68,45,29,32,17,13,8,580,229,False,West
"Jan 31, 2015",Saturday,6,2,1,2,0,2,6,8,15,17,14,22,30,43,32,46,48,44,41,30,15,24,8,9,465,229,False,West
"Feb 1, 2015",Sunday,5,3,1,4,1,11,7,4,12,28,22,37,28,24,23,19,19,14,8,3,15,14,7,0,309,229,False,East
"Feb 2, 2015",Monday,2,2,1,3,4,28,43,32,33,27,28,22,29,32,24,36,33,42,19,7,5,15,0,3,470,229,False,East
"Feb 3, 2015",Tuesday,0,1,2,3,6,28,50,37,28,38,27,14,23,23,15,22,22,35,17,10,4,5,4,1,415,229,False,East
"Feb 4, 2015",Wednesday,2,0,1,2,6,23,32,30,27,27,36,20,26,30,28,30,39,44,29,8,7,9,1,4,461,229,False,East
"Feb 5, 2015",Thursday,2,1,2,1,10,25,44,31,33,27,23,23,19,33,29,36,40,61,41,11,4,11,5,1,513,229,False,East
"Feb 6, 2015",Friday,2,0,1,2,7,31,38,38,37,32,23,32,36,34,32,35,50,49,40,14,9,15,11,1,569,229,False,East
"Feb 7, 2015",Saturday,1,3,5,2,3,3,12,11,24,32,44,46,40,38,24,39,50,34,23,13,14,13,7,5,486,229,False,East
"Feb 8, 2015",Sunday,3,1,1,0,1,7,6,3,11,27,23,37,47,24,30,32,21,29,13,15,6,8,2,1,348,229,False,East
"Feb 9, 2015",Monday,0,0,1,3,6,29,39,37,34,26,31,20,25,38,29,34,36,42,23,12,7,7,5,3,487,229,False,East
"Feb 10, 2015",Tuesday,0,0,1,2,4,29,38,37,25,15,5,13,13,17,19,22,11,14,16,3,1,3,2,0,290,229,False,East
"Feb 11, 2015",Wednesday,0,1,1,1,3,22,40,39,36,18,17,18,10,28,19,30,28,36,24,7,9,4,3,1,395,229,False,East
"Feb 12, 2015",Thursday,1,0,1,2,4,23,28,40,35,22,21,25,26,23,21,26,30,40,25,16,4,4,0,1,418,229,False,East
"Feb 13, 2015",Friday,0,1,1,3,4,23,33,39,25,41,36,21,30,43,30,44,43,40,37,14,7,10,6,4,535,229,False,East
"Feb 14, 2015",Saturday,5,3,5,0,6,4,13,14,35,44,54,43,31,29,29,25,26,31,21,14,13,8,3,2,458,229,False,East
"Feb 15, 2015",Sunday,6,0,0,4,4,3,7,9,13,22,19,31,34,34,23,32,15,22,16,16,7,11,2,4,334,229,False,East
"Feb 16, 2015",Monday,0,0,1,4,4,23,29,34,27,24,32,26,30,33,30,44,34,32,17,9,7,8,6,1,455,229,False,East
"Feb 17, 2015",Tuesday,0,0,1,0,8,31,42,40,31,37,23,22,27,33,31,45,32,40,22,7,3,8,10,1,494,229,False,East
"Feb 18, 2015",Wednesday,0,1,0,2,7,27,38,36,45,20,22,24,24,21,19,35,38,43,19,7,7,8,3,3,449,229,False,East
"Feb 19, 2015",Thursday,0,0,1,0,5,31,49,41,39,31,21,23,35,18,28,41,41,44,30,15,9,10,6,2,520,229,False,East
"Feb 20, 2015",Friday,1,0,1,2,6,21,42,34,35,35,26,28,38,31,20,45,56,36,35,16,16,13,10,2,549,229,False,East
"Feb 21, 2015",Saturday,3,1,2,1,3,9,5,14,31,34,36,32,35,31,17,39,38,21,19,14,13,17,7,3,425,229,False,East
"Feb 22, 2015",Sunday,3,1,3,1,2,8,9,9,9,31,37,33,29,21,19,20,22,17,17,14,6,9,1,2,323,229,False,East
"Feb 23, 2015",Monday,1,0,3,2,6,24,32,39,33,37,20,15,36,33,30,40,39,35,24,2,5,12,2,0,470,229,False,East
"Feb 24, 2015",Tuesday,1,1,2,0,7,24,32,38,25,32,28,16,22,29,28,31,48,39,19,9,5,14,5,3,458,229,False,East
"Feb 25, 2015",Wednesday,0,0,5,1,6,25,38,37,39,25,19,18,20,27,32,35,32,40,17,13,6,9,4,1,449,229,False,East
"Feb 26, 2015",Thursday,1,0,2,0,7,22,42,42,25,31,32,25,22,37,21,32,40,44,24,4,9,7,5,0,474,229,False,East
"Feb 27, 2015",Friday,0,0,1,4,2,21,37,31,28,44,40,37,25,39,36,44,40,49,36,23,11,14,4,4,570,229,False,East
"Feb 28, 2015",Saturday,4,2,0,4,3,7,7,25,40,44,69,41,47,29,41,41,25,19,17,12,6,12,4,5,504,229,True,East
"Feb 1, 2015",Sunday,5,4,3,0,0,1,3,5,10,8,20,10,20,29,38,31,28,35,18,13,11,10,5,0,307,229,False,West
"Feb 2, 2015",Monday,3,0,0,1,0,11,11,25,16,13,18,17,18,21,37,42,38,48,35,34,15,12,5,6,426,229,False,West
"Feb 3, 2015",Tuesday,2,4,1,3,5,10,15,24,9,9,19,22,21,24,27,36,40,45,25,15,18,14,5,7,400,229,False,West
"Feb 4, 2015",Wednesday,2,4,3,2,2,9,14,19,14,13,11,16,26,30,36,49,41,47,30,33,26,15,14,7,463,229,False,West
"Feb 5, 2015",Thursday,3,3,0,3,2,10,14,31,14,18,22,15,14,30,37,38,50,39,42,23,28,26,8,8,478,229,False,West
"Feb 6, 2015",Friday,7,3,0,2,3,10,14,20,20,15,29,23,27,33,42,47,60,61,39,37,28,33,17,10,580,229,False,West
"Feb 7, 2015",Saturday,5,3,0,3,0,3,7,12,13,7,19,23,40,42,38,44,32,33,33,38,27,23,18,9,472,229,False,West
"Feb 8, 2015",Sunday,5,2,0,2,0,2,6,7,12,9,9,26,34,36,40,32,42,34,23,24,11,6,4,3,369,229,False,West
"Feb 9, 2015",Monday,1,1,0,0,1,9,22,22,21,21,12,30,23,18,34,38,56,45,35,36,20,12,5,7,469,229,False,West
"Feb 10, 2015",Tuesday,1,1,3,3,0,13,16,19,11,13,7,5,7,19,17,33,25,35,24,18,15,2,7,2,296,229,False,West
"Feb 11, 2015",Wednesday,2,1,0,2,0,8,12,29,17,13,6,16,22,11,23,39,49,47,26,14,26,18,10,2,393,229,False,West
"Feb 12, 2015",Thursday,5,4,1,2,0,2,9,28,14,14,18,16,27,18,30,44,49,40,31,29,25,32,17,12,467,229,False,West
"Feb 13, 2015",Friday,1,3,0,1,1,6,14,13,17,13,24,19,23,40,35,49,51,47,40,29,23,31,14,10,504,229,False,West
"Feb 14, 2015",Saturday,4,3,1,1,2,1,4,9,10,18,36,27,18,29,46,33,40,33,28,37,27,31,17,8,463,229,False,West
"Feb 15, 2015",Sunday,9,3,0,0,0,1,4,6,10,8,15,23,26,33,24,32,27,33,26,21,27,5,6,1,340,229,False,West
"Feb 16, 2015",Monday,3,2,1,0,2,7,19,23,20,7,13,18,21,20,42,56,53,48,42,27,12,13,4,6,459,229,False,West
"Feb 17, 2015",Tuesday,3,7,0,2,1,8,17,28,17,23,20,24,19,30,43,47,56,51,30,22,23,14,11,8,504,229,False,West
"Feb 18, 2015",Wednesday,2,6,1,2,1,10,17,24,22,5,23,19,25,18,32,45,54,44,26,21,24,7,7,4,439,229,False,West
"Feb 19, 2015",Thursday,2,4,0,1,1,14,15,30,26,16,20,25,26,36,39,46,55,46,31,39,19,27,10,9,537,229,False,West
"Feb 20, 2015",Friday,3,3,1,1,2,6,9,25,14,15,13,29,23,32,47,47,53,47,38,37,31,19,18,16,529,229,False,West
"Feb 21, 2015",Saturday,5,4,2,0,0,4,8,13,14,19,17,27,17,51,30,37,23,39,26,23,19,23,17,6,424,229,False,West
"Feb 22, 2015",Sunday,1,3,4,0,0,1,7,9,9,4,13,16,29,24,43,32,28,27,22,18,14,6,5,0,315,229,False,West
