DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2015",Thursday,2,2,0,0,0,0,5,0,5,6,6,8,5,4,16,7,10,5,7,12,4,5,2,4,115,209,False,North,209,Polk,False
"Jan 2, 2015",Friday,2,0,1,0,2,4,9,14,10,13,7,8,18,13,15,11,15,10,8,3,7,3,8,0,181,209,False,North,209,Polk,False
"Jan 3, 2015",Saturday,0,0,0,1,1,0,1,3,2,3,2,1,1,3,4,5,2,7,2,2,3,3,3,1,50,209,False,North,209,Polk,False
"Jan 4, 2015",Sunday,1,0,2,0,0,2,2,4,4,5,14,16,4,13,7,7,6,18,9,7,5,2,6,1,135,209,False,North,209,Polk,False
"Jan 5, 2015",Monday,1,1,0,1,1,4,9,19,15,14,7,7,10,15,12,16,19,16,6,1,5,8,1,1,189,209,False,North,209,Polk,False
"Jan 6, 2015",Tuesday,2,1,0,0,1,4,11,20,13,14,12,12,12,17,15,15,27,18,10,5,4,4,6,0,223,209,False,North,209,Polk,False
"Jan 7, 2015",Wednesday,2,0,2,0,1,4,10,17,11,14,9,10,8,17,11,15,19,23,6,9,4,8,2,0,202,209,False,North,209,Polk,False
"Jan 8, 2015",Thursday,3,0,1,1,1,5,15,14,22,12,11,11,9,2,11,4,6,3,1,1,3,0,3,3,142,209,False,North,209,Polk,False
"Jan 9, 2015",Friday,1,0,1,0,1,3,12,14,17,6,13,9,9,18,8,19,45,26,14,13,12,8,16,5,270,209,False,North,209,Polk,False
"Jan 10, 2015",Saturday,3,1,1,0,0,4,5,2,8,4,6,10,8,4,3,5,6,7,8,9,9,2,7,3,115,209,False,North,209,Polk,False
"Jan 11, 2015",Sunday,3,1,2,2,0,2,4,3,1,8,8,2,6,10,16,12,12,13,11,10,6,5,4,2,143,209,False,North,209,Polk,False
"Jan 12, 2015",Monday,1,0,0,0,1,6,15,24,10,17,21,12,16,14,17,15,21,17,19,7,3,5,1,1,243,209,False,North,209,Polk,False
"Jan 13, 2015",Tuesday,1,1,0,1,0,6,17,21,10,16,12,14,17,11,18,20,19,16,7,5,6,11,13,1,243,209,True,North,209,Polk,False
"Jan 14, 2015",Wednesday,0,1,0,0,2,2,12,20,11,15,13,13,16,14,13,21,25,15,7,4,4,6,2,2,218,209,False,North,209,Polk,False
