DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2015",Thursday,16,9,6,5,5,3,4,12,9,34,35,38,24,29,40,35,40,30,39,16,20,13,8,5,475,400,False,North,400,Hennepin,False
"Jan 2, 2015",Friday,2,1,1,2,1,12,23,35,34,27,48,44,56,63,46,58,60,71,55,22,19,11,12,5,708,400,False,North,400,Hennepin,False
"Jan 3, 2015",Saturday,5,4,1,0,1,3,12,11,35,37,54,53,48,49,54,51,47,49,40,15,20,17,16,5,627,400,False,North,400,Hennepin,False
"Jan 4, 2015",Sunday,5,4,2,1,4,1,6,6,11,27,39,35,35,41,33,32,34,33,27,14,8,2,4,2,406,400,False,North,400,Hennepin,False
"Jan 5, 2015",Monday,1,2,0,0,6,14,46,67,43,33,29,24,21,34,50,67,67,74,48,23,17,11,3,2,682,400,False,North,400,Hennepin,False
"Jan 6, 2015",Tuesday,1,3,2,2,10,15,36,70,38,31,26,34,39,39,40,60,65,89,53,18,16,23,3,3,716,400,False,North,400,Hennepin,False
"Jan 7, 2015",Wednesday,2,1,2,2,5,13,29,52,35,30,35,32,30,44,45,49,90,76,51,28,21,4,5,3,684,400,False,North,400,Hennepin,False
"Jan 8, 2015",Thursday,3,2,3,1,3,14,35,61,43,38,28,33,35,34,60,65,70,84,50,20,17,14,8,9,730,400,False,North,400,Hennepin,False
"Jan 9, 2015",Friday,0,2,5,2,5,15,39,55,49,41,34,49,66,47,54,62,77,81,53,30,20,15,17,5,823,400,False,North,400,Hennepin,False
"Jan 10, 2015",Saturday,7,2,2,0,1,5,16,33,36,45,60,45,74,50,48,56,48,58,29,24,13,25,17,16,710,400,False,North,400,Hennepin,False
"Jan 11, 2015",Sunday,10,7,0,2,2,5,12,14,41,53,32,54,50,38,41,40,36,29,24,22,16,10,7,4,549,400,False,North,400,Hennepin,False
"Jan 12, 2015",Monday,3,1,0,1,5,18,41,59,51,47,38,24,33,41,39,61,77,90,51,19,16,11,4,4,734,400,False,North,400,Hennepin,False
"Jan 13, 2015",Tuesday,3,3,2,3,4,12,44,72,37,38,32,38,38,30,50,66,88,93,34,31,23,19,12,2,774,400,False,North,400,Hennepin,False
"Jan 14, 2015",Wednesday,3,0,1,3,5,13,43,71,40,42,45,40,25,43,56,68,84,81,58,22,21,12,8,4,788,400,False,North,400,Hennepin,False
