DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2015",Thursday,2,4,0,0,0,0,1,1,3,2,3,4,7,5,6,10,5,10,6,3,4,3,2,0,81,231,False,East,231,Wadena,False
"Jan 2, 2015",Friday,0,0,0,0,1,0,2,5,4,3,14,6,8,5,8,11,5,14,7,7,3,1,2,2,108,231,False,East,231,Wadena,False
"Jan 3, 2015",Saturday,0,1,1,1,0,1,2,2,4,4,7,8,5,3,8,12,8,6,4,1,5,1,3,3,90,231,False,East,231,Wadena,False
"Jan 4, 2015",Sunday,0,2,0,2,0,0,0,1,1,3,1,5,0,4,5,6,10,4,2,6,3,3,0,1,59,231,False,East,231,Wadena,False
"Jan 5, 2015",Monday,0,0,0,1,1,0,1,4,2,8,5,4,4,8,6,7,9,7,6,2,2,2,2,0,81,231,False,East,231,Wadena,False
"Jan 6, 2015",Tuesday,0,0,0,0,1,1,1,4,4,8,1,6,9,6,10,11,10,6,8,3,0,1,0,3,93,231,False,East,231,Wadena,False
"Jan 7, 2015",Wednesday,0,0,0,0,1,1,4,4,5,5,7,5,5,14,8,7,9,10,10,2,2,3,4,0,106,231,False,East,231,Wadena,False
"Jan 8, 2015",Thursday,1,0,0,1,1,0,1,1,5,6,4,10,4,6,4,8,7,10,6,4,1,2,1,1,84,231,False,East,231,Wadena,False
"Jan 9, 2015",Friday,1,0,0,0,0,2,3,3,2,3,6,11,8,6,12,7,13,10,8,6,3,3,2,2,111,231,False,East,231,Wadena,False
"Jan 10, 2015",Saturday,2,0,0,0,0,0,2,3,3,5,6,5,8,11,7,12,4,6,1,6,6,2,1,3,93,231,False,East,231,Wadena,False
"Jan 11, 2015",Sunday,1,1,0,0,1,0,0,0,3,2,6,3,6,8,4,12,6,7,5,3,3,2,0,2,75,231,False,East,231,Wadena,False
"Jan 12, 2015",Monday,0,0,0,1,1,0,3,7,4,4,3,5,6,7,9,8,11,10,4,2,3,2,0,2,92,231,False,East,231,Wadena,False
"Jan 13, 2015",Tuesday,0,0,0,0,3,0,1,4,8,9,5,5,7,6,7,9,6,11,8,3,2,8,2,1,105,231,False,East,231,Wadena,False
"Jan 14, 2015",Wednesday,0,0,0,0,1,0,2,0,6,3,4,7,7,6,8,9,14,4,13,4,0,3,1,1,93,231,False,East,231,Wadena,False
"Jan 15, 2015",Thursday,2,3,2,0,2,0,4,3,6,6,0,5,7,6,3,11,11,14,4,4,2,2,0,2,99,231,False,East,231,Wadena,False
"Jan 16, 2015",Friday,1,0,0,3,0,0,3,5,5,6,4,9,10,12,7,14,9,9,9,8,6,3,2,1,126,231,False,East,231,Wadena,False
"Jan 17, 2015",Saturday,3,1,0,1,0,0,1,2,4,9,4,6,15,12,7,7,7,3,6,3,7,3,1,1,103,231,False,East,231,Wadena,False
"Jan 18, 2015",Sunday,6,0,0,0,0,3,1,1,0,1,1,5,6,4,6,6,5,4,3,4,6,4,2,5,73,231,False,East,231,Wadena,False
"Jan 19, 2015",Monday,1,0,1,1,1,1,0,6,9,4,8,11,5,10,8,7,11,11,5,7,6,3,0,2,118,231,False,East,231,Wadena,False
"Jan 20, 2015",Tuesday,0,0,0,0,1,1,1,6,5,8,9,4,5,10,5,6,10,24,13,6,0,3,1,2,120,231,False,East,231,Wadena,False
"Jan 21, 2015",Wednesday,0,1,0,0,1,0,5,3,6,8,4,5,5,10,4,3,8,7,8,5,4,1,1,0,89,231,False,East,231,Wadena,False
"Jan 22, 2015",Thursday,1,2,0,1,0,1,2,1,6,6,5,5,6,7,3,11,10,15,5,5,0,5,2,0,99,231,False,East,231,Wadena,False
"Jan 23, 2015",Friday,0,0,0,0,0,1,2,3,3,3,6,4,10,6,6,9,18,5,8,5,4,4,3,4,104,231,False,East,231,Wadena,False
"Jan 24, 2015",Saturday,3,0,0,0,1,1,4,4,4,5,12,4,4,12,11,7,13,8,5,3,4,4,2,1,112,231,False,East,231,Wadena,False
"Jan 25, 2015",Sunday,3,0,0,1,0,1,0,0,5,4,3,8,10,5,5,5,8,9,5,3,0,5,1,1,82,231,False,East,231,Wadena,False
"Jan 26, 2015",Monday,0,0,0,0,2,0,5,2,6,6,9,8,9,12,8,10,7,4,9,3,3,6,1,1,111,231,False,East,231,Wadena,False
"Jan 27, 2015",Tuesday,0,1,0,2,0,1,3,6,4,3,6,11,5,9,5,5,6,6,9,5,4,2,1,1,95,231,False,East,231,Wadena,False
