DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2012|Sunday|26|30|34|18|21|15|18|17|29|47|69|130|166|181|192|247|238|201|150|133|87|54|54|41|2198|29|False|North
Jan 2, 2012|Monday|18|13|9|12|17|28|50|63|66|89|131|155|159|228|216|273|287|243|196|141|108|90|65|28|2685|29|False|North
Jan 3, 2012|Tuesday|13|10|17|14|31|83|172|205|155|135|166|153|166|183|198|235|287|249|189|121|92|72|56|27|3029|29|False|North
Jan 4, 2012|Wednesday|18|13|10|11|31|80|161|184|185|177|185|168|159|191|227|232|257|266|152|95|79|69|46|33|3029|29|False|North
Jan 5, 2012|Thursday|25|20|21|12|23|85|167|189|203|198|181|172|197|211|228|235|304|256|218|130|94|114|65|40|3388|29|False|North
Jan 6, 2012|Friday|21|11|16|14|31|75|150|150|196|194|166|178|253|257|313|363|379|392|286|224|164|152|103|47|4135|29|False|North
Jan 7, 2012|Saturday|37|21|18|18|19|31|55|86|152|148|182|195|241|213|200|252|254|234|179|164|131|108|100|52|3090|29|False|North
Jan 8, 2012|Sunday|34|19|20|14|18|18|31|35|66|85|97|129|157|185|233|294|256|288|227|177|119|88|57|37|2684|29|False|North
Jan 9, 2012|Monday|20|23|11|12|30|96|206|206|209|189|197|156|198|226|200|228|249|225|141|97|97|70|70|34|3190|29|False|North
Jan 10, 2012|Tuesday|18|8|13|17|31|84|204|209|223|182|187|170|203|191|201|245|305|273|175|143|122|90|70|33|3397|29|False|North
Jan 11, 2012|Wednesday|28|11|16|14|26|86|186|215|200|174|174|151|156|186|207|214|243|215|120|95|60|68|38|32|2915|29|False|North
Jan 12, 2012|Thursday|10|12|7|10|25|77|179|181|163|172|153|184|202|170|225|256|271|278|160|144|108|91|44|41|3163|29|False|North
Jan 13, 2012|Friday|19|16|15|20|21|84|161|188|171|177|184|196|222|293|303|388|387|357|311|261|239|160|125|58|4356|29|False|North
Jan 14, 2012|Saturday|33|28|18|17|18|42|66|77|99|133|186|170|214|183|186|260|263|269|193|154|115|125|77|46|2972|29|False|North
Jan 15, 2012|Sunday|21|16|15|16|14|21|38|34|43|79|99|135|188|218|219|268|284|276|215|151|136|101|48|26|2661|29|False|North
Jan 16, 2012|Monday|21|15|13|22|26|76|165|160|163|166|157|184|199|221|245|294|244|254|160|131|113|82|51|20|3182|29|False|North
Jan 17, 2012|Tuesday|8|11|13|9|28|98|164|202|199|192|163|151|177|183|174|215|239|256|184|101|85|71|66|26|3015|29|False|North
Jan 18, 2012|Wednesday|16|13|15|10|22|70|166|190|210|178|165|181|194|169|195|222|247|232|139|99|74|64|40|33|2944|29|False|North
Jan 19, 2012|Thursday|11|16|12|11|22|74|137|202|157|152|166|150|160|187|219|208|284|226|198|139|120|89|70|33|3043|29|False|North
Jan 20, 2012|Friday|14|20|14|14|23|75|146|165|202|168|185|140|210|244|265|322|349|317|262|234|184|163|163|63|3942|29|False|North
Jan 21, 2012|Saturday|29|18|16|19|9|47|52|61|102|100|180|198|218|191|202|230|267|231|176|184|133|107|139|75|2984|29|False|North
Jan 22, 2012|Sunday|28|19|13|14|19|28|29|30|42|91|134|123|189|244|238|220|227|231|196|141|97|74|58|28|2513|29|False|North
Jan 23, 2012|Monday|20|14|12|13|22|90|162|185|161|143|163|115|158|204|175|190|239|225|128|87|85|71|53|26|2741|29|False|North
Jan 24, 2012|Tuesday|19|17|12|19|23|77|164|186|222|181|139|166|164|180|203|207|249|260|162|107|87|73|59|38|3014|29|False|North
Jan 25, 2012|Wednesday|13|11|15|12|24|69|170|190|211|185|168|167|191|200|184|231|264|261|180|104|87|85|55|41|3118|29|False|North
