DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2013|Tuesday|2|1|4|0|1|1|0|2|3|6|5|10|3|4|8|6|5|6|5|4|4|1|5|1|87|54|False|North
Jan 2, 2013|Wednesday|2|0|0|1|2|3|7|11|10|10|6|5|13|13|11|15|22|8|7|2|5|3|3|3|162|54|False|North
Jan 3, 2013|Thursday|1|2|0|0|3|2|9|13|14|12|14|14|9|12|15|10|11|11|6|5|4|2|4|2|175|54|False|North
Jan 4, 2013|Friday|2|0|0|1|1|3|7|10|13|18|11|21|14|12|12|15|13|20|11|3|9|2|2|6|206|54|False|North
Jan 5, 2013|Saturday|2|2|0|1|0|1|0|7|9|6|10|9|5|15|14|11|7|7|5|3|3|2|2|2|123|54|False|North
Jan 6, 2013|Sunday|1|1|0|0|0|0|1|3|4|7|9|12|2|12|8|9|7|10|4|4|2|0|4|0|100|54|False|North
Jan 7, 2013|Monday|1|0|0|0|3|7|9|13|5|13|6|12|1|14|9|9|15|7|7|4|3|2|3|3|146|54|False|North
Jan 8, 2013|Tuesday|4|3|0|1|3|6|10|14|20|14|10|17|17|11|10|17|21|13|5|10|3|16|5|2|232|54|False|North
Jan 9, 2013|Wednesday|3|4|0|0|3|5|12|12|12|12|10|11|12|10|20|9|22|15|11|7|8|3|2|3|206|54|False|North
Jan 10, 2013|Thursday|2|0|0|0|0|7|10|12|15|10|13|14|10|7|16|9|15|12|3|7|3|6|1|2|174|54|False|North
Jan 11, 2013|Friday|1|0|1|1|1|3|10|13|10|12|13|8|8|6|7|6|14|11|7|3|4|4|3|2|148|54|False|North
Jan 12, 2013|Saturday|4|1|0|0|0|2|1|6|5|10|2|9|5|10|8|6|5|7|3|6|3|7|4|3|107|54|False|North
Jan 13, 2013|Sunday|0|0|0|0|0|0|0|5|1|2|5|7|7|9|6|14|12|6|6|9|3|2|2|0|96|54|False|North
Jan 14, 2013|Monday|0|0|1|0|5|5|12|12|8|11|11|11|10|10|9|9|12|15|5|7|2|3|3|4|165|54|False|North
Jan 15, 2013|Tuesday|0|1|1|1|4|3|10|9|12|17|17|12|5|13|11|14|23|13|9|6|3|7|3|1|195|54|False|North
Jan 16, 2013|Wednesday|3|1|0|1|4|5|12|15|15|12|17|11|14|16|12|11|14|10|6|5|4|3|3|2|196|54|False|North
Jan 17, 2013|Thursday|2|0|1|0|5|5|9|15|12|8|14|5|8|11|10|15|19|7|5|5|5|1|3|3|168|54|False|North
Jan 18, 2013|Friday|3|2|1|0|1|2|9|18|15|9|6|15|11|11|6|14|11|11|6|8|9|7|1|3|179|54|False|North
Jan 19, 2013|Saturday|1|1|2|0|0|0|5|3|7|4|8|6|10|5|6|15|8|6|8|3|2|3|3|1|107|54|False|North
Jan 20, 2013|Sunday|1|0|1|0|0|1|2|5|2|1|6|7|9|8|10|9|3|8|3|2|2|0|3|0|83|54|False|North
Jan 21, 2013|Monday|0|0|0|1|2|3|6|12|6|9|7|8|7|13|14|12|10|8|7|7|5|5|1|2|145|54|False|North
Jan 22, 2013|Tuesday|0|3|2|1|3|3|6|14|11|10|8|11|14|13|15|16|14|9|8|5|3|1|4|3|177|54|False|North
Jan 23, 2013|Wednesday|3|1|3|1|4|3|6|14|10|9|5|12|12|13|10|16|11|13|7|4|5|3|6|1|172|54|False|North
Jan 24, 2013|Thursday|2|1|0|2|2|1|6|20|11|15|12|14|9|10|19|21|16|13|4|7|6|3|3|2|199|54|False|North
Jan 25, 2013|Friday|2|1|0|1|1|1|8|11|8|8|8|9|17|9|14|12|20|11|10|9|6|9|2|3|180|54|False|North
Jan 26, 2013|Saturday|0|3|2|2|0|0|3|8|12|3|9|10|4|8|3|12|5|5|7|7|4|4|4|2|117|54|False|North
Jan 27, 2013|Sunday|4|3|2|1|0|0|1|4|3|7|7|6|3|2|1|3|4|3|3|3|0|0|1|0|61|54|False|North
Jan 28, 2013|Monday|0|0|0|1|1|3|4|10|2|2|7|2|6|5|10|7|19|10|5|4|2|2|2|1|105|54|False|North
Jan 29, 2013|Tuesday|0|0|0|0|1|1|1|8|3|8|7|4|7|6|4|12|15|10|8|5|6|4|1|1|112|54|False|North
Jan 30, 2013|Wednesday|1|1|0|1|3|2|8|11|8|8|8|11|13|15|13|13|20|6|16|7|5|6|1|5|182|54|False|North
Jan 31, 2013|Thursday|1|1|0|3|1|5|10|16|8|14|11|12|11|13|8|10|18|15|5|3|3|4|1|2|175|54|False|North
Jan 1, 2013|Tuesday|4|4|0|3|1|0|1|3|3|6|4|10|8|6|13|9|5|3|4|2|1|2|0|1|93|54|False|South
Jan 2, 2013|Wednesday|0|2|0|1|2|8|19|9|9|13|9|7|6|10|9|15|20|7|5|6|2|2|2|3|166|54|False|South
Jan 3, 2013|Thursday|1|0|1|1|6|3|19|12|15|6|13|13|10|7|11|10|17|11|6|2|3|4|2|2|175|54|False|South
Jan 4, 2013|Friday|0|0|0|0|3|3|17|15|10|11|11|16|10|5|17|9|15|14|6|5|5|3|4|3|182|54|False|South
Jan 5, 2013|Saturday|3|0|2|0|1|1|5|7|8|4|6|9|9|9|9|4|11|7|3|4|3|5|3|1|114|54|False|South
Jan 6, 2013|Sunday|2|1|0|0|0|2|0|0|6|11|12|6|5|3|10|7|5|7|6|2|4|2|1|0|92|54|False|South
Jan 7, 2013|Monday|1|2|1|0|3|3|13|8|12|14|8|9|5|11|16|11|16|11|6|2|4|2|2|2|162|54|False|South
Jan 8, 2013|Tuesday|1|0|0|0|5|5|19|17|17|11|18|16|8|15|11|17|19|10|14|6|1|4|3|1|218|54|False|South
Jan 9, 2013|Wednesday|1|1|1|4|3|4|19|16|10|19|14|16|10|6|14|11|22|13|11|9|5|3|2|3|217|54|False|South
Jan 10, 2013|Thursday|1|0|1|0|3|3|18|12|14|15|14|9|8|9|10|10|19|15|4|2|5|0|0|2|174|54|False|South
Jan 11, 2013|Friday|2|4|0|0|3|4|15|12|4|9|6|12|6|6|10|9|13|9|9|8|3|4|0|2|150|54|False|South
Jan 12, 2013|Saturday|4|0|0|0|0|1|6|3|3|5|5|2|10|13|7|4|8|10|9|2|0|1|2|0|95|54|False|South
Jan 13, 2013|Sunday|2|1|0|0|0|2|3|3|2|9|7|2|6|6|5|9|9|4|4|6|1|2|3|0|86|54|False|South
Jan 14, 2013|Monday|0|0|1|0|5|7|16|13|10|9|8|7|9|15|11|12|23|10|3|2|2|2|2|1|168|54|False|South
Jan 15, 2013|Tuesday|3|1|1|1|6|4|19|20|11|12|15|12|9|7|10|13|17|4|4|1|3|5|1|2|181|54|False|South
Jan 16, 2013|Wednesday|0|2|1|1|4|3|16|14|10|15|15|18|10|14|11|6|19|8|5|4|2|1|1|3|183|54|False|South
Jan 17, 2013|Thursday|1|0|1|0|3|7|16|16|10|9|13|3|10|10|5|13|21|9|9|3|3|1|2|1|166|54|False|South
Jan 18, 2013|Friday|0|1|0|1|3|5|11|22|10|7|9|19|6|9|11|4|15|16|3|4|5|4|1|5|171|54|False|South
Jan 19, 2013|Saturday|0|0|2|0|0|1|4|5|7|4|13|8|8|3|11|7|12|4|2|2|6|3|0|1|103|54|False|South
Jan 20, 2013|Sunday|1|1|0|0|0|0|0|4|2|10|7|6|5|5|10|12|9|5|6|2|1|1|0|0|87|54|False|South
Jan 21, 2013|Monday|1|0|0|0|3|8|9|6|4|10|7|7|8|7|13|8|13|13|8|5|2|3|1|2|138|54|False|South
Jan 22, 2013|Tuesday|2|0|2|1|4|3|19|13|8|11|8|15|13|12|13|8|11|8|5|7|5|4|1|1|174|54|False|South
Jan 23, 2013|Wednesday|2|1|2|1|3|0|14|9|6|13|17|17|12|6|10|11|20|10|6|3|2|3|2|0|170|54|False|South
Jan 24, 2013|Thursday|0|1|2|0|2|4|18|16|11|13|11|15|10|7|14|9|8|14|7|6|3|1|4|1|177|54|False|South
Jan 25, 2013|Friday|2|0|1|0|4|5|13|13|5|3|3|11|5|7|8|7|13|13|9|5|6|4|5|2|144|54|False|South
Jan 26, 2013|Saturday|1|2|0|0|2|0|7|2|12|8|9|6|7|11|9|8|9|4|5|0|0|0|3|2|107|54|False|South
Jan 27, 2013|Sunday|4|0|0|0|0|1|1|2|2|11|2|3|2|4|1|4|4|1|3|3|2|0|0|0|50|54|False|South
Jan 28, 2013|Monday|0|0|2|0|1|3|6|3|4|10|9|4|8|6|5|5|12|14|4|2|0|0|0|2|100|54|False|South
Jan 29, 2013|Tuesday|0|0|0|0|0|2|12|8|5|3|8|4|7|8|9|12|15|6|3|4|0|3|0|0|109|54|False|South
Jan 30, 2013|Wednesday|0|3|0|0|3|2|12|18|9|13|10|14|8|14|10|6|11|9|5|4|6|1|4|1|163|54|False|South
Jan 31, 2013|Thursday|4|0|1|0|0|3|18|17|13|11|14|14|6|9|7|9|7|12|5|3|3|1|1|0|158|54|False|South
Feb 1, 2013|Friday|1|1|1|1|2|2|6|11|3|7|7|10|12|9|10|16|19|6|5|7|11|2|1|1|151|54|False|North
Feb 2, 2013|Saturday|2|0|3|1|0|0|2|4|7|3|9|3|7|4|7|7|14|7|5|6|4|2|4|2|103|54|False|North
Feb 3, 2013|Sunday|1|0|0|0|0|0|2|3|5|2|8|11|6|6|3|8|8|10|6|1|4|2|4|0|90|54|False|North
Feb 4, 2013|Monday|0|0|0|0|2|2|6|5|5|4|3|11|11|7|8|6|20|10|4|6|6|5|2|1|124|54|False|North
Feb 5, 2013|Tuesday|0|0|1|0|2|4|4|7|5|3|4|13|7|15|7|10|15|9|7|3|4|0|5|2|127|54|False|North
Feb 6, 2013|Wednesday|1|2|0|1|4|2|5|10|7|10|12|10|10|5|12|13|12|11|10|6|5|4|1|4|157|54|True|North
