Jan 1, 2013|Tuesday|240|215|175|107|59|68|73|97|152|231|391|476|662|740|803|803|721|639|564|425|289|222|170|109|8431|420|East
Jan 2, 2013|Wednesday|63|51|45|24|35|78|215|393|447|526|591|675|851|837|966|1121|1238|1344|1007|720|598|401|259|136|12621|420|East
Jan 3, 2013|Thursday|94|54|38|27|42|80|213|431|493|540|592|795|866|850|987|1127|1216|1300|943|658|600|457|259|166|12828|420|East
Jan 4, 2013|Friday|87|51|57|35|35|91|240|460|435|538|630|801|953|993|1040|1131|1342|1377|1195|866|656|571|418|250|14252|420|East
Jan 5, 2013|Saturday|159|135|92|44|41|53|105|325|429|581|809|952|1172|1229|1219|1192|1137|1039|909|569|386|374|418|235|13604|420|East
Jan 6, 2013|Sunday|148|92|82|40|38|52|87|222|288|406|585|844|1058|1061|1026|1047|1022|958|681|476|362|266|195|122|11158|420|East
Jan 7, 2013|Monday|64|42|49|34|33|95|237|456|470|473|594|729|795|790|919|1060|1255|1238|970|649|539|382|241|132|12246|420|East
Jan 8, 2013|Tuesday|84|53|43|33|37|104|224|445|496|564|643|737|797|839|952|1052|1275|1311|994|686|617|412|297|146|12841|420|East
Jan 9, 2013|Wednesday|80|58|53|34|40|97|223|460|488|516|547|737|789|839|895|1046|1266|1310|1076|725|632|483|266|161|12821|420|East
Jan 10, 2013|Thursday|86|63|44|36|47|99|219|470|506|529|614|765|805|801|915|1123|1246|1324|1026|713|545|492|230|191|12889|420|East
Jan 11, 2013|Friday|73|58|41|41|59|96|221|432|487|543|666|790|893|946|1059|1125|1409|1485|1040|778|579|527|383|288|14019|420|East
Jan 12, 2013|Saturday|175|117|95|59|52|72|100|229|379|539|767|909|1042|1120|1164|1133|1111|955|782|608|520|491|367|269|13055|420|East
Jan 13, 2013|Sunday|166|119|78|44|45|64|82|131|218|349|543|795|1020|1011|909|918|864|741|601|429|304|248|166|110|9955|420|East
Jan 14, 2013|Monday|56|37|41|23|36|96|236|447|493|509|596|691|718|763|911|1020|1204|1276|953|629|546|421|216|121|12039|420|East
Jan 15, 2013|Tuesday|64|40|48|39|47|96|263|469|491|513|516|786|784|765|878|1036|1271|1299|972|705|532|422|270|129|12435|420|East
Jan 16, 2013|Wednesday|76|49|45|38|35|94|227|489|493|564|603|734|872|838|862|1115|1212|1279|995|697|711|449|298|147|12922|420|East
Jan 17, 2013|Thursday|82|60|46|28|36|94|249|484|484|542|601|757|782|839|925|1102|1331|1316|986|707|604|516|284|179|13034|420|East
Jan 18, 2013|Friday|98|71|51|38|54|97|251|505|493|525|700|858|916|962|1177|1212|1397|1395|1062|824|623|562|379|283|14533|420|East
Jan 19, 2013|Saturday|174|128|87|52|45|56|106|246|370|564|769|1041|1163|1134|1238|1171|1130|928|814|599|512|457|385|289|13458|420|East
Jan 20, 2013|Sunday|185|123|82|45|44|45|74|154|249|365|522|787|1046|1043|967|932|840|753|607|495|337|317|194|141|10347|420|East
Jan 21, 2013|Monday|70|53|33|40|51|73|164|300|351|469|517|703|779|857|985|1079|1166|1149|843|585|500|360|188|116|11431|420|East
Jan 22, 2013|Tuesday|66|38|46|26|41|89|241|435|465|533|539|681|732|697|846|1048|1170|1273|780|596|540|403|250|157|11692|420|East
Jan 23, 2013|Wednesday|66|49|45|24|40|79|229|422|526|534|568|672|788|775|953|1024|1248|1345|911|670|602|422|259|140|12391|420|East
Jan 24, 2013|Thursday|88|47|31|41|41|93|227|461|508|519|558|681|763|779|900|1103|1283|1306|954|682|557|452|259|175|12508|420|East
