DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2006|Sunday|3|1|1|2|0|1|0|0|3|4|5|10|14|6|8|7|7|10|6|3|3|3|1|1|99|54|False|North
Jan 2, 2006|Monday|1|1|0|0|0|1|2|3|6|6|5|8|8|3|9|7|5|9|6|2|2|2|1|0|87|54|False|North
Jan 3, 2006|Tuesday|2|0|0|0|2|4|8|5|7|12|12|15|8|8|8|22|20|15|6|4|4|2|2|0|166|54|False|North
Jan 4, 2006|Wednesday|0|0|0|1|3|3|5|6|6|10|14|11|6|8|14|16|6|15|3|6|2|2|1|1|139|54|False|North
Jan 5, 2006|Thursday|0|0|0|0|3|5|5|6|7|14|10|10|10|8|11|16|16|10|11|4|2|0|2|0|150|54|False|North
Jan 6, 2006|Friday|1|2|0|0|3|3|6|6|9|10|9|8|4|10|14|14|12|9|12|8|3|10|3|3|159|54|False|North
Jan 7, 2006|Saturday|2|1|0|0|2|2|1|3|9|5|8|4|9|11|16|11|10|7|8|1|2|6|4|0|122|54|False|North
Jan 8, 2006|Sunday|4|1|0|0|0|1|1|0|6|4|7|10|18|4|8|6|15|9|3|3|3|0|2|1|106|54|False|North
Jan 9, 2006|Monday|1|0|0|0|3|3|4|3|4|7|8|7|9|7|8|14|20|9|12|5|2|2|3|0|131|54|False|North
Jan 10, 2006|Tuesday|1|1|1|0|2|5|9|6|8|9|14|13|6|10|10|16|18|6|12|3|8|5|3|0|166|54|False|North
Jan 11, 2006|Wednesday|1|0|1|0|3|5|6|4|7|11|7|12|1|9|9|16|21|16|5|5|3|2|4|2|150|54|False|North
Jan 12, 2006|Thursday|0|0|0|0|3|7|4|12|13|9|7|16|8|6|13|16|18|7|4|9|2|4|2|1|161|54|False|North
Jan 13, 2006|Friday|1|1|2|0|4|4|6|7|5|15|9|6|6|13|12|14|13|9|10|9|4|9|3|4|166|54|False|North
Jan 14, 2006|Saturday|1|0|0|0|0|1|1|4|3|8|7|7|11|12|8|12|8|10|3|6|1|6|0|2|111|54|False|North
Jan 15, 2006|Sunday|4|2|0|0|0|0|1|1|2|4|6|9|5|11|5|12|4|7|12|8|2|1|1|2|99|54|False|North
Jan 16, 2006|Monday|1|1|0|0|2|4|5|5|13|11|7|10|9|7|9|17|10|8|9|5|5|3|2|0|143|54|False|North
Jan 17, 2006|Tuesday|0|0|0|0|2|1|7|8|7|5|8|7|7|9|6|8|10|15|7|3|6|2|2|3|123|54|False|North
Jan 18, 2006|Wednesday|0|0|0|0|3|3|5|5|6|6|7|9|8|8|8|9|21|12|4|4|8|4|0|1|131|54|False|North
Jan 19, 2006|Thursday|0|1|1|0|2|2|6|4|8|9|11|10|6|7|10|12|15|9|6|6|3|2|2|1|133|54|False|North
Jan 20, 2006|Friday|2|0|1|0|2|3|6|5|6|18|8|5|7|11|9|12|19|14|9|7|7|7|4|2|164|54|False|North
Jan 21, 2006|Saturday|4|2|1|1|0|0|0|6|5|6|5|10|12|5|10|9|14|8|7|5|5|7|6|5|133|54|False|North
Jan 22, 2006|Sunday|0|4|0|0|0|0|1|2|3|3|8|12|7|11|15|7|7|10|7|4|6|1|3|1|112|54|False|North
Jan 23, 2006|Monday|1|0|0|0|2|4|5|10|7|11|10|7|9|9|7|8|17|12|10|6|9|3|1|2|150|54|False|North
Jan 24, 2006|Tuesday|1|1|1|0|1|6|7|2|8|8|8|9|6|9|9|8|13|10|10|8|1|7|2|1|136|54|False|North
Jan 25, 2006|Wednesday|0|2|1|0|5|3|8|9|10|12|15|9|9|10|7|20|21|11|7|4|4|5|3|1|176|54|False|North
Jan 26, 2006|Thursday|1|1|1|0|3|2|5|8|5|14|6|10|9|13|8|17|14|14|9|3|5|7|4|0|159|54|False|North
Jan 27, 2006|Friday|1|2|0|1|1|3|5|3|14|14|11|8|30|17|18|10|15|10|13|4|5|1|3|2|191|54|False|North
Jan 28, 2006|Saturday|5|0|2|0|0|0|0|5|6|11|8|10|8|10|3|9|15|3|4|4|6|5|2|1|117|54|False|North
Jan 29, 2006|Sunday|0|2|0|0|0|0|0|1|1|5|4|3|9|7|6|13|6|6|5|5|2|2|1|0|78|54|False|North
Jan 30, 2006|Monday|0|0|0|1|2|4|8|3|6|5|12|7|8|9|16|9|19|16|13|6|4|6|2|1|157|54|False|North
Jan 31, 2006|Tuesday|0|1|1|0|3|7|9|7|15|10|12|12|8|11|12|10|20|10|5|3|1|5|2|0|164|54|False|North
Jan 1, 2006|Sunday|6|3|5|0|1|1|0|1|0|7|6|7|10|10|8|8|6|17|3|2|4|2|1|1|109|54|False|South
Jan 2, 2006|Monday|0|1|0|2|0|1|3|4|7|6|2|5|6|4|3|9|11|5|3|4|1|0|1|2|80|54|False|South
Jan 3, 2006|Tuesday|1|0|0|0|2|3|14|12|10|11|13|16|10|10|12|18|17|15|8|1|7|0|1|0|181|54|False|South
