DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2014",Wednesday,2,0,0,2,3,4,2,8,8,10,16,30,27,34,24,24,22,22,22,8,5,3,3,1,280,222,False,North,222,Aitkin,False
"Jan 2, 2014",Thursday,0,0,1,2,4,8,13,25,20,24,25,25,32,43,31,38,41,36,18,23,13,10,8,5,445,222,False,North,222,Aitkin,False
"Jan 3, 2014",Friday,2,2,5,2,6,9,14,18,34,28,41,39,58,55,51,68,59,78,71,61,48,30,10,6,795,222,False,North,222,Aitkin,False
"Jan 4, 2014",Saturday,2,1,3,4,4,7,4,15,18,19,40,55,31,21,29,21,22,23,19,18,5,13,3,5,382,222,False,North,222,Aitkin,False
"Jan 5, 2014",Sunday,6,0,0,1,2,2,3,8,9,13,7,19,23,26,24,15,17,15,11,6,7,2,3,0,219,222,False,North,222,Aitkin,False
"Jan 6, 2014",Monday,1,0,2,1,1,4,9,6,8,5,9,13,11,12,14,11,15,12,9,3,5,6,3,0,160,222,False,North,222,Aitkin,False
"Jan 7, 2014",Tuesday,0,0,2,1,5,5,9,6,25,19,19,16,19,14,19,15,17,19,17,12,4,7,2,2,254,222,False,North,222,Aitkin,False
"Jan 8, 2014",Wednesday,3,1,1,2,6,5,16,14,27,13,18,25,15,33,31,23,26,24,11,11,9,5,2,3,324,222,False,North,222,Aitkin,False
"Jan 9, 2014",Thursday,2,3,2,3,4,17,19,24,25,28,29,38,35,32,38,45,36,41,33,22,13,7,7,7,510,222,False,North,222,Aitkin,False
"Jan 10, 2014",Friday,3,4,7,2,6,6,14,24,30,42,52,46,50,71,80,69,96,131,129,141,95,45,15,8,1166,222,False,North,222,Aitkin,False
"Jan 11, 2014",Saturday,3,2,9,6,3,22,20,29,40,63,79,60,51,38,32,33,34,13,18,18,10,10,7,2,602,222,False,North,222,Aitkin,False
"Jan 12, 2014",Sunday,2,2,0,2,1,2,10,11,15,13,35,30,33,34,36,29,28,33,33,15,7,7,6,1,385,222,False,North,222,Aitkin,False
