DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2014",Wednesday,4,6,5,1,2,1,0,4,4,6,7,12,10,17,12,11,18,13,7,9,1,3,1,2,156,44,False,East,44,Crow Wing
"Jan 2, 2014",Thursday,2,0,1,1,3,3,23,25,22,14,16,20,14,13,13,28,27,20,15,5,4,4,6,2,281,44,False,East,44,Crow Wing
"Jan 3, 2014",Friday,0,0,0,1,2,5,23,17,24,24,16,21,22,20,22,27,20,25,16,5,7,5,4,5,311,44,False,East,44,Crow Wing
"Jan 4, 2014",Saturday,0,1,1,1,2,3,1,6,8,11,15,15,20,22,20,15,17,13,10,5,4,5,1,3,199,44,False,East,44,Crow Wing
"Jan 5, 2014",Sunday,1,1,1,0,0,2,0,5,10,3,10,7,15,11,14,10,9,6,8,4,5,2,3,0,127,44,False,East,44,Crow Wing
"Jan 6, 2014",Monday,0,0,0,2,1,4,19,8,9,10,10,10,14,12,13,15,10,15,5,6,5,2,1,1,172,44,False,East,44,Crow Wing
"Jan 7, 2014",Tuesday,1,1,0,1,2,5,23,18,13,15,14,18,8,22,22,18,14,21,10,6,1,4,3,0,240,44,False,East,44,Crow Wing
"Jan 8, 2014",Wednesday,0,1,0,1,3,5,22,17,19,9,17,13,15,20,22,25,21,19,19,8,11,5,8,1,281,44,False,East,44,Crow Wing
"Jan 9, 2014",Thursday,1,0,0,1,3,5,26,19,24,17,25,16,18,21,20,32,19,25,10,6,6,18,2,1,315,44,False,East,44,Crow Wing
"Jan 10, 2014",Friday,1,0,0,0,3,12,22,19,28,20,15,25,22,19,23,32,26,25,13,14,4,10,4,2,339,44,False,East,44,Crow Wing
"Jan 11, 2014",Saturday,2,1,0,1,2,5,9,5,11,15,29,20,26,27,21,15,24,16,14,27,13,7,14,12,316,44,False,East,44,Crow Wing
"Jan 12, 2014",Sunday,0,1,0,1,0,2,3,12,10,17,18,9,21,16,12,14,15,14,7,6,5,3,2,1,189,44,False,East,44,Crow Wing
"Jan 13, 2014",Monday,2,0,0,2,3,11,24,25,28,15,18,18,21,16,26,20,16,27,11,3,7,13,4,0,310,44,False,East,44,Crow Wing
