DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2014",Wednesday,3,1,1,4,0,0,3,4,3,4,4,9,10,9,7,14,10,12,9,9,6,5,0,2,129,209,False,North
"Jan 2, 2014",Thursday,0,1,0,0,0,5,11,21,13,16,15,10,16,10,9,23,19,14,6,6,1,7,3,2,208,209,False,North
"Jan 3, 2014",Friday,0,1,0,0,1,2,8,21,7,6,18,8,13,10,7,11,15,6,4,1,0,1,1,2,143,209,False,North
"Jan 4, 2014",Saturday,0,0,0,0,0,0,0,3,3,5,5,11,5,9,6,7,5,6,7,0,11,6,7,1,97,209,False,North
"Jan 5, 2014",Sunday,4,2,1,0,0,1,0,2,1,2,3,4,4,10,4,6,7,12,5,4,4,1,0,0,77,209,False,North
"Jan 6, 2014",Monday,0,0,2,0,1,1,9,13,8,16,8,12,9,12,14,17,13,14,6,3,5,1,4,2,170,209,False,North
"Jan 7, 2014",Tuesday,0,1,0,0,2,2,11,23,10,17,4,8,16,12,13,12,19,17,9,4,1,2,5,3,191,209,False,North
"Jan 8, 2014",Wednesday,1,0,0,1,2,4,15,16,15,6,12,14,15,18,19,14,12,26,12,4,3,4,4,1,218,209,False,North
"Jan 9, 2014",Thursday,1,2,1,0,4,2,19,15,18,18,18,12,12,16,11,16,22,29,8,5,7,9,6,3,254,209,False,North
"Jan 10, 2014",Friday,1,0,0,0,3,6,7,19,25,10,15,11,14,9,14,19,22,16,11,12,11,9,8,2,244,209,False,North
"Jan 11, 2014",Saturday,6,2,0,1,1,1,3,1,9,8,12,7,10,10,7,13,13,15,12,8,5,7,6,6,163,209,False,North
"Jan 12, 2014",Sunday,2,2,3,3,2,1,2,2,6,2,11,9,6,8,14,13,12,10,14,11,7,6,2,2,150,209,False,North
"Jan 13, 2014",Monday,0,0,0,0,3,5,13,17,14,16,17,13,9,18,26,19,22,20,9,6,7,6,5,3,248,209,False,North
"Jan 14, 2014",Tuesday,1,0,0,0,0,3,10,14,14,16,12,9,20,10,8,19,19,19,12,4,10,4,2,1,207,209,False,North
"Jan 15, 2014",Wednesday,0,2,1,0,2,3,14,12,11,14,12,10,11,14,11,9,13,15,5,4,2,0,3,0,168,209,False,North
"Jan 16, 2014",Thursday,1,0,0,0,0,0,2,3,1,6,0,0,0,1,1,2,1,2,4,3,2,1,2,1,33,209,False,North
"Jan 17, 2014",Friday,0,0,1,0,1,5,10,16,12,8,11,13,10,19,25,22,20,15,20,6,16,10,13,6,259,209,False,North
"Jan 18, 2014",Saturday,4,3,0,4,2,3,2,3,5,10,3,12,9,7,12,7,9,5,9,6,3,4,5,1,128,209,False,North
"Jan 19, 2014",Sunday,1,3,1,0,1,1,1,1,0,5,4,16,7,9,19,12,8,9,7,13,6,2,7,2,135,209,False,North
"Jan 20, 2014",Monday,1,0,0,0,2,2,15,11,14,6,14,18,13,22,13,19,18,29,15,4,4,1,0,0,221,209,False,North
"Jan 21, 2014",Tuesday,0,1,1,0,1,2,17,19,12,19,12,9,10,9,15,19,13,17,15,8,1,1,5,2,208,209,False,North
"Jan 22, 2014",Wednesday,0,0,0,0,0,2,2,10,8,5,1,3,2,9,10,6,12,11,8,3,5,0,4,3,104,209,False,North
"Jan 23, 2014",Thursday,0,0,0,0,3,4,17,24,12,21,6,17,13,14,17,16,15,23,13,10,4,23,5,4,261,209,False,North
"Jan 24, 2014",Friday,1,0,1,0,2,3,10,19,10,15,18,15,17,17,15,22,17,15,6,1,4,3,0,0,211,209,False,North
"Jan 25, 2014",Saturday,3,0,1,0,0,1,5,7,6,5,8,4,5,10,21,9,9,5,11,3,13,3,5,3,137,209,False,North
"Jan 26, 2014",Sunday,2,4,1,0,0,1,2,0,4,0,0,3,1,0,0,1,0,1,1,0,1,2,1,1,26,209,False,North
"Jan 27, 2014",Monday,0,0,0,0,1,3,6,15,15,19,10,19,11,14,14,17,18,13,9,5,4,5,13,2,213,209,False,North
"Jan 28, 2014",Tuesday,0,2,1,0,2,4,8,30,14,19,16,15,17,14,8,16,14,28,12,4,3,3,3,0,233,209,False,North
"Jan 29, 2014",Wednesday,1,0,0,0,1,3,13,25,14,13,15,19,22,17,26,15,19,21,19,8,9,4,4,3,271,209,False,North
"Jan 30, 2014",Thursday,0,0,1,0,2,7,18,23,18,22,12,22,10,12,14,14,25,21,15,7,10,5,3,3,264,209,False,North
"Jan 31, 2014",Friday,1,4,1,1,2,4,12,25,10,13,10,13,21,22,26,14,25,22,21,9,10,6,4,4,280,209,False,North
"Jan 1, 2014",Wednesday,3,1,2,1,0,0,1,1,4,4,5,11,9,9,10,6,11,6,7,9,3,5,1,0,109,209,False,South
"Jan 2, 2014",Thursday,1,0,0,0,0,4,10,13,6,8,17,15,18,17,16,24,17,16,10,1,3,10,3,0,209,209,False,South
"Jan 3, 2014",Friday,0,0,0,0,0,1,5,16,7,13,15,15,15,21,11,5,20,5,1,3,1,1,1,0,156,209,False,South
"Jan 4, 2014",Saturday,1,0,0,0,0,4,1,2,3,5,7,10,10,18,7,12,11,8,3,3,4,2,1,1,113,209,False,South
"Jan 5, 2014",Sunday,0,0,0,1,0,1,2,5,1,2,5,3,8,9,9,7,4,2,3,0,2,0,1,1,66,209,False,South
"Jan 6, 2014",Monday,0,0,0,0,1,1,8,10,11,5,9,11,5,12,13,13,16,15,8,1,5,2,1,1,148,209,False,South
"Jan 7, 2014",Tuesday,1,0,0,0,1,1,10,10,13,10,16,14,10,11,18,22,18,20,9,6,5,13,1,1,210,209,False,South
"Jan 8, 2014",Wednesday,0,0,1,1,1,4,12,17,10,13,13,14,20,13,30,15,27,21,9,2,2,3,3,1,232,209,False,South
"Jan 9, 2014",Thursday,0,2,0,0,1,6,13,20,13,17,20,8,12,18,19,24,24,28,16,9,5,3,5,0,263,209,False,South
"Jan 10, 2014",Friday,1,1,0,0,1,0,13,8,22,24,22,19,20,20,29,22,29,31,15,5,1,3,2,2,290,209,False,South
"Jan 11, 2014",Saturday,1,0,0,1,0,0,3,3,6,17,19,15,16,7,9,10,12,10,7,15,6,3,10,1,171,209,False,South
"Jan 12, 2014",Sunday,0,2,1,0,0,1,4,1,3,8,7,9,16,7,12,18,18,7,7,4,3,3,2,2,135,209,False,South
