DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2014",Wednesday,19,34,16,5,3,9,13,14,27,54,69,83,86,73,62,62,61,42,32,28,16,11,4,6,829,410,False,North,410,Scott
"Jan 2, 2014",Thursday,3,1,2,9,20,71,173,163,114,92,80,68,85,52,83,77,64,85,36,27,23,16,7,8,1359,410,False,North,410,Scott
"Jan 3, 2014",Friday,5,2,3,5,18,69,179,169,119,92,86,75,74,57,70,59,88,85,62,31,26,28,15,20,1437,410,False,North,410,Scott
"Jan 4, 2014",Saturday,7,6,7,3,10,19,36,56,85,107,86,92,98,86,83,92,83,69,83,42,42,29,16,12,1249,410,False,North,410,Scott
"Jan 5, 2014",Sunday,9,7,5,8,3,13,15,20,31,58,75,63,71,70,82,66,48,44,26,25,12,7,4,3,765,410,False,North,410,Scott
"Jan 6, 2014",Monday,2,4,3,4,17,59,120,136,89,68,35,42,40,55,62,45,60,45,32,21,14,11,5,11,980,410,False,North,410,Scott
"Jan 7, 2014",Tuesday,6,4,3,4,20,67,143,146,97,72,73,67,59,53,68,61,70,76,55,27,19,14,9,4,1217,410,False,North,410,Scott
"Jan 8, 2014",Wednesday,4,6,8,4,20,79,172,189,135,57,73,63,64,57,84,51,91,87,70,23,12,15,5,5,1374,410,False,North,410,Scott
"Jan 9, 2014",Thursday,1,1,4,8,21,75,198,196,131,69,63,73,68,67,81,73,69,84,65,32,30,23,10,7,1449,410,False,North,410,Scott
"Jan 10, 2014",Friday,1,0,2,6,26,72,186,198,129,69,81,80,66,87,74,82,92,91,68,54,29,35,26,9,1563,410,False,North,410,Scott
"Jan 11, 2014",Saturday,4,3,8,4,11,18,44,54,95,89,94,107,103,93,83,98,79,72,66,30,29,31,24,14,1253,410,False,North,410,Scott
"Jan 12, 2014",Sunday,18,8,9,5,2,14,22,32,63,81,109,75,87,105,66,86,71,79,45,34,22,11,8,7,1059,410,False,North,410,Scott
"Jan 13, 2014",Monday,2,4,1,8,19,77,199,197,121,79,70,63,68,54,87,60,75,72,63,38,19,15,7,4,1402,410,False,North,410,Scott
"Jan 14, 2014",Tuesday,2,7,6,13,28,90,191,176,120,61,52,56,46,41,65,81,60,69,52,25,20,19,10,2,1292,410,False,North,410,Scott
"Jan 15, 2014",Wednesday,3,4,5,13,24,88,202,177,119,79,74,68,52,48,67,68,69,88,69,33,15,9,7,5,1386,410,False,North,410,Scott
"Jan 16, 2014",Thursday,4,7,5,12,24,93,178,181,116,71,68,54,61,53,54,49,62,66,41,27,25,17,12,12,1292,410,False,North,410,Scott
"Jan 17, 2014",Friday,6,7,3,6,17,74,181,157,117,76,79,81,75,82,74,96,84,86,61,44,26,14,17,10,1473,410,False,North,410,Scott
"Jan 18, 2014",Saturday,4,7,6,5,17,24,33,48,47,66,73,72,74,97,87,76,95,62,64,39,37,32,29,18,1112,410,False,North,410,Scott
"Jan 19, 2014",Sunday,9,5,10,4,5,18,27,31,52,83,104,76,89,104,88,78,66,65,40,42,21,11,18,8,1054,410,False,North,410,Scott
"Jan 20, 2014",Monday,5,1,5,4,21,63,150,149,110,87,76,70,66,76,66,58,64,68,49,35,22,15,3,5,1268,410,False,North,410,Scott
"Jan 21, 2014",Tuesday,4,3,4,5,23,75,179,197,129,80,65,56,69,56,68,75,67,68,63,23,25,20,6,6,1366,410,False,North,410,Scott
"Jan 22, 2014",Wednesday,3,3,7,10,30,82,164,191,117,77,59,46,48,57,63,54,77,62,68,28,20,16,14,5,1301,410,False,North,410,Scott
"Jan 23, 2014",Thursday,3,2,4,6,20,71,160,178,89,69,54,54,59,62,68,54,64,53,58,30,27,14,7,2,1208,410,False,North,410,Scott
"Jan 24, 2014",Friday,3,2,3,6,19,74,174,195,130,92,101,65,76,67,70,78,96,78,54,43,18,19,14,12,1489,410,False,North,410,Scott
"Jan 25, 2014",Saturday,5,7,8,4,6,20,34,54,77,89,79,81,82,79,76,80,71,58,59,24,24,19,32,19,1087,410,False,North,410,Scott
"Jan 26, 2014",Sunday,15,7,9,10,11,12,20,28,40,68,75,65,79,69,62,46,53,33,27,15,7,10,7,3,771,410,False,North,410,Scott
"Jan 27, 2014",Monday,4,1,1,6,30,54,128,140,94,67,58,40,45,38,48,49,67,52,45,21,13,9,4,4,1018,410,False,North,410,Scott
"Jan 28, 2014",Tuesday,6,2,2,6,20,71,147,187,96,75,58,61,71,52,57,57,77,75,59,35,17,14,8,4,1257,410,False,North,410,Scott
"Jan 29, 2014",Wednesday,4,1,4,8,21,83,185,187,126,78,67,67,69,79,52,73,69,88,59,37,19,10,9,5,1400,410,False,North,410,Scott
"Jan 30, 2014",Thursday,4,2,2,13,25,97,165,158,113,53,40,43,46,56,56,62,73,64,51,26,15,21,3,4,1192,410,False,North,410,Scott
