DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2014",Wednesday,74,59,36,24,16,46,65,117,150,245,384,520,608,669,695,648,556,465,337,243,149,114,74,55,6349,110,False,North,110,St Louis,False
"Jan 2, 2014",Thursday,28,23,21,28,58,111,195,459,509,588,790,922,1032,1028,1115,1156,1168,879,594,412,265,228,113,82,11804,110,False,North,110,St Louis,False
"Jan 3, 2014",Friday,44,28,25,24,53,101,204,465,527,712,913,1094,1143,1127,1200,1139,1172,804,637,435,316,292,124,96,12675,110,False,North,110,St Louis,False
"Jan 4, 2014",Saturday,40,29,28,33,45,55,81,200,302,496,720,962,1030,1085,1042,1016,814,642,507,388,306,191,117,86,10215,110,False,North,110,St Louis,False
"Jan 5, 2014",Sunday,49,25,27,15,22,41,56,111,147,248,420,567,642,655,648,610,474,359,308,199,143,104,69,59,5998,110,False,North,110,St Louis,False
"Jan 6, 2014",Monday,23,15,12,13,41,89,153,302,351,426,542,651,699,660,697,777,799,638,439,320,209,139,81,63,8139,110,True,North,110,St Louis,False
"Jan 7, 2014",Tuesday,37,29,16,24,56,130,198,435,469,551,694,805,924,915,960,1065,1066,916,615,429,310,191,107,73,11015,110,True,North,110,St Louis,False
"Jan 8, 2014",Wednesday,37,27,18,21,54,126,212,449,477,611,755,898,960,941,1004,1073,1142,944,666,449,324,199,124,82,11593,110,True,North,110,St Louis,False
"Jan 9, 2014",Thursday,48,27,26,22,58,132,219,455,503,595,768,879,1001,959,1006,1108,1136,945,683,472,337,224,138,87,11828,110,True,North,110,St Louis,False
"Jan 10, 2014",Friday,44,33,23,24,51,95,197,412,493,566,753,898,1021,1013,1086,1105,1152,939,702,524,379,299,174,103,12086,110,True,North,110,St Louis,False
"Jan 11, 2014",Saturday,58,44,28,29,41,67,104,198,331,526,784,1013,1088,1098,1127,985,839,710,535,371,277,240,196,100,10789,110,True,North,110,St Louis,False
"Jan 12, 2014",Sunday,63,36,32,17,28,52,92,116,186,324,573,725,887,863,853,809,675,484,410,293,176,144,108,75,8021,110,True,North,110,St Louis,False
"Jan 13, 2014",Monday,34,22,18,20,60,130,225,442,514,624,794,954,1024,966,1021,1139,1171,935,643,468,306,204,119,89,11922,110,True,North,110,St Louis,False
"Jan 14, 2014",Tuesday,38,30,17,25,59,136,208,457,493,578,729,846,971,961,1008,1119,1120,962,646,450,326,201,112,80,11572,110,True,North,110,St Louis,False
"Jan 15, 2014",Wednesday,38,28,19,22,57,132,223,472,501,642,794,943,1009,988,1055,1127,1200,992,700,472,340,209,130,86,12179,110,True,North,110,St Louis,False
"Jan 16, 2014",Thursday,37,29,27,23,51,120,205,421,480,515,622,693,815,784,881,1038,1012,819,576,398,331,233,148,89,10347,110,False,North,110,St Louis,False
"Jan 17, 2014",Friday,39,38,24,18,53,94,186,416,518,586,797,955,1104,1121,1157,1206,1246,1064,770,556,414,344,295,121,13122,110,False,North,110,St Louis,False
"Jan 18, 2014",Saturday,64,31,36,27,45,43,119,172,305,511,800,910,1014,1133,1207,992,898,798,653,446,344,265,338,109,11260,110,False,North,110,St Louis,False
"Jan 19, 2014",Sunday,48,34,39,26,41,36,68,130,191,327,592,745,853,859,858,711,658,531,391,283,172,156,105,79,7933,110,False,North,110,St Louis,False
"Jan 20, 2014",Monday,46,27,14,18,45,116,148,356,393,577,706,969,1093,1163,1130,1156,1091,990,621,478,309,191,109,56,11802,110,False,North,110,St Louis,False
"Jan 21, 2014",Tuesday,45,22,20,20,56,119,182,408,458,498,655,834,862,913,901,1108,1159,926,588,416,297,179,104,61,10831,110,False,North,110,St Louis,False
"Jan 22, 2014",Wednesday,30,24,12,16,54,117,160,395,469,558,614,750,849,773,886,947,1040,915,561,366,300,195,110,63,10204,110,False,North,110,St Louis,False
"Jan 23, 2014",Thursday,42,28,17,21,60,116,157,372,468,492,586,735,816,864,977,1047,1151,911,593,436,326,207,101,84,10607,110,False,North,110,St Louis,False
"Jan 24, 2014",Friday,39,26,18,22,53,125,165,416,489,612,779,970,1084,1052,1026,1079,1172,964,747,477,409,309,162,105,12300,110,False,North,110,St Louis,False
"Jan 25, 2014",Saturday,73,45,36,22,52,53,86,183,292,549,691,1022,1038,1095,1202,1029,924,798,670,487,341,305,140,89,11222,110,False,North,110,St Louis,False
"Jan 26, 2014",Sunday,61,35,36,22,33,59,86,116,158,273,472,584,754,702,704,705,611,439,337,220,152,125,89,60,6833,110,False,North,110,St Louis,False
"Jan 27, 2014",Monday,36,24,14,23,47,118,160,338,329,437,516,626,673,789,798,881,952,798,486,368,268,159,96,67,9003,110,False,North,110,St Louis,False
"Jan 28, 2014",Tuesday,36,20,24,11,51,106,164,331,392,413,554,726,814,892,852,963,1039,876,537,376,271,187,97,64,9796,110,False,North,110,St Louis,False
