DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2010",Friday,2,3,2,0,0,1,0,4,1,5,6,11,14,16,15,10,12,8,3,3,3,2,2,2,125,214,False,North,214,Lake,False
"Jan 2, 2010",Saturday,0,1,0,0,0,0,1,3,7,7,6,15,12,10,4,15,6,5,9,4,8,1,4,2,120,214,False,North,214,Lake,False
"Jan 3, 2010",Sunday,2,1,0,0,0,1,2,3,3,8,9,10,14,7,8,6,7,8,5,3,3,2,0,1,103,214,False,North,214,Lake,False
"Jan 4, 2010",Monday,1,0,0,0,0,1,1,3,4,11,4,8,11,4,8,10,10,8,8,3,4,3,1,2,105,214,False,North,214,Lake,False
"Jan 5, 2010",Tuesday,1,0,0,0,0,1,1,3,9,9,10,9,11,8,7,14,11,10,6,4,6,6,2,1,129,214,False,North,214,Lake,False
"Jan 6, 2010",Wednesday,0,0,0,0,0,1,0,1,11,7,6,7,8,10,7,15,10,5,5,5,4,1,1,0,104,214,False,North,214,Lake,False
"Jan 7, 2010",Thursday,1,0,0,0,1,2,2,6,4,6,8,9,7,9,9,16,9,3,12,2,6,1,2,1,116,214,False,North,214,Lake,False
"Jan 8, 2010",Friday,1,1,2,0,0,0,1,4,7,6,10,9,9,9,13,25,10,4,5,7,2,3,4,3,135,214,False,North,214,Lake,False
"Jan 9, 2010",Saturday,3,1,3,0,0,1,1,1,8,7,5,10,17,12,6,7,11,4,4,3,3,5,6,0,118,214,False,North,214,Lake,False
"Jan 10, 2010",Sunday,0,0,0,0,2,0,1,2,3,6,8,8,8,11,13,13,7,9,5,3,1,0,1,0,101,214,False,North,214,Lake,False
"Jan 11, 2010",Monday,1,0,0,1,2,1,1,6,3,6,5,5,7,10,6,7,7,6,12,6,2,4,3,2,103,214,False,North,214,Lake,False
