DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2010",Friday,116,137,83,62,64,81,90,134,222,428,599,833,875,996,1044,985,916,769,614,498,428,317,245,177,10713,208,False,North,208,Steele
"Jan 2, 2010",Saturday,97,70,70,71,69,95,111,189,333,580,839,991,1023,1186,1273,1323,1343,1139,889,727,583,499,309,203,14012,208,False,North,208,Steele
"Jan 3, 2010",Sunday,151,110,62,85,72,80,139,168,393,790,795,808,762,796,864,1341,1297,1166,960,703,524,377,239,152,12834,208,False,North,208,Steele
"Jan 4, 2010",Monday,102,88,85,111,171,315,462,676,512,548,592,589,528,522,760,933,984,863,656,437,345,323,207,184,10993,208,False,North,208,Steele
"Jan 5, 2010",Tuesday,97,80,79,107,160,335,493,686,574,539,607,577,577,634,717,956,996,943,602,432,316,311,249,186,11253,208,False,North,208,Steele
"Jan 6, 2010",Wednesday,102,94,90,113,182,354,498,707,593,572,613,626,679,798,785,970,972,779,535,397,316,257,195,151,11378,208,False,North,208,Steele
"Jan 7, 2010",Thursday,82,73,72,105,138,273,383,601,396,352,308,351,383,392,459,587,605,480,342,235,180,169,144,115,7225,208,False,North,208,Steele
"Jan 8, 2010",Friday,70,64,85,91,138,250,414,568,514,551,678,716,766,863,994,1187,1247,1092,721,558,503,391,287,201,12949,208,False,North,208,Steele
"Jan 9, 2010",Saturday,130,107,76,76,100,144,224,353,540,679,859,970,908,934,915,939,831,728,587,486,401,339,251,162,11739,208,True,North,208,Steele
"Jan 10, 2010",Sunday,102,82,52,49,53,78,107,156,255,396,618,834,935,1084,1045,1090,999,868,706,579,450,323,243,150,11254,208,True,North,208,Steele
"Jan 11, 2010",Monday,85,68,71,90,175,346,480,635,526,540,550,623,621,656,724,805,870,771,554,394,345,269,203,144,10545,208,True,North,208,Steele
"Jan 12, 2010",Tuesday,90,72,66,98,162,364,517,767,589,581,544,541,533,647,758,898,957,755,537,415,356,335,253,160,10995,208,False,North,208,Steele
"Jan 13, 2010",Wednesday,92,77,87,109,195,371,512,711,599,536,573,630,662,721,772,884,961,844,593,471,373,296,237,175,11481,208,True,North,208,Steele
"Jan 14, 2010",Thursday,96,82,75,106,202,358,507,680,566,584,600,624,692,761,840,954,1071,956,701,520,433,372,253,177,12210,208,True,North,208,Steele
"Jan 15, 2010",Friday,119,101,97,108,205,357,469,689,591,656,708,770,852,1002,1110,1321,1398,1240,948,711,601,477,349,244,15123,208,True,North,208,Steele
"Jan 16, 2010",Saturday,134,111,79,79,103,149,232,366,559,703,890,1005,941,968,948,973,861,754,608,504,416,352,261,168,12164,208,True,North,208,Steele
"Jan 17, 2010",Sunday,117,94,60,57,61,89,123,179,292,455,710,958,1074,1245,1201,1253,1148,998,811,666,517,371,279,175,12933,208,True,North,208,Steele
"Jan 18, 2010",Monday,98,78,82,104,201,399,552,731,605,622,633,718,714,755,833,927,1002,888,638,453,397,309,234,165,12138,208,True,North,208,Steele
"Jan 19, 2010",Tuesday,86,72,71,98,173,354,474,672,547,530,557,595,613,643,702,869,982,853,570,395,344,288,231,151,10870,208,True,North,208,Steele
"Jan 20, 2010",Wednesday,82,68,78,97,174,330,455,632,533,477,509,560,588,641,686,786,854,750,527,419,332,263,211,152,10204,208,True,North,208,Steele
"Jan 21, 2010",Thursday,82,70,64,90,172,305,432,580,483,498,511,532,590,649,716,813,913,815,597,443,369,317,216,152,10409,208,True,North,208,Steele
"Jan 22, 2010",Friday,104,88,85,94,179,311,409,601,516,572,617,672,743,874,968,1152,1220,1082,827,620,524,416,304,214,13192,208,True,North,208,Steele
"Jan 23, 2010",Saturday,93,76,54,54,71,103,160,252,386,485,614,693,649,667,654,671,594,520,419,347,287,242,180,116,8387,208,True,North,208,Steele
"Jan 24, 2010",Sunday,76,61,39,37,40,59,81,117,192,298,465,628,703,816,786,821,752,653,531,436,339,243,183,115,8471,208,True,North,208,Steele
