DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2010",Friday,140,166,106,78,73,88,126,239,449,777,1260,1572,1551,1559,1335,1281,1111,908,738,651,475,376,304,170,15533,200,False,North,200,Wright
"Jan 2, 2010",Saturday,117,104,51,59,39,68,118,242,422,792,1103,1353,1287,1280,1268,1147,1100,1012,778,732,520,430,452,262,14736,200,False,North,200,Wright
"Jan 3, 2010",Sunday,138,94,58,57,48,37,85,164,269,488,973,1187,1144,1152,1240,1583,2154,1548,1126,759,511,358,275,174,15622,200,False,North,200,Wright
"Jan 4, 2010",Monday,129,90,78,81,103,189,483,819,687,807,907,966,891,962,1036,1113,1174,1127,800,627,494,392,303,190,14448,200,False,North,200,Wright
"Jan 5, 2010",Tuesday,160,97,85,90,130,202,475,814,731,836,827,883,894,918,1055,1182,1258,1097,914,628,503,453,313,227,14772,200,False,North,200,Wright
"Jan 6, 2010",Wednesday,168,108,93,76,125,189,511,886,779,792,824,878,883,944,1062,1301,1358,1168,877,594,472,408,378,298,15172,200,False,North,200,Wright
"Jan 7, 2010",Thursday,146,133,96,108,126,178,466,795,658,605,658,770,793,874,952,1123,1049,938,785,726,689,413,365,235,13681,200,False,North,200,Wright
"Jan 8, 2010",Friday,162,103,92,99,110,213,466,811,681,827,1029,1163,1221,1378,1488,1698,1662,1475,1494,1154,776,492,421,325,19340,200,False,North,200,Wright
"Jan 9, 2010",Saturday,192,111,85,73,78,135,266,478,655,954,1186,1302,1243,1240,1284,1193,1185,1089,943,738,618,471,450,356,16325,200,False,North,200,Wright
"Jan 10, 2010",Sunday,171,133,58,67,47,71,147,218,371,652,934,1267,1526,1654,1663,1641,1637,1482,1247,951,894,548,396,209,17984,200,False,North,200,Wright
"Jan 11, 2010",Monday,144,105,67,81,138,264,690,1096,913,933,971,928,914,983,997,1244,1108,1140,877,599,450,375,389,393,15799,200,False,North,200,Wright
"Jan 12, 2010",Tuesday,188,97,94,115,133,222,582,1045,965,936,910,1004,881,931,975,1246,1226,1095,834,618,473,473,347,256,15646,200,False,North,200,Wright
"Jan 13, 2010",Wednesday,143,109,98,109,118,197,609,1048,990,990,990,853,950,938,1050,1180,1329,1157,940,690,519,486,432,224,16149,200,False,North,200,Wright
"Jan 14, 2010",Thursday,162,100,98,113,135,244,597,1102,974,944,997,974,1057,979,1124,1362,1490,1230,1061,803,683,603,403,273,17508,200,False,North,200,Wright
