DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2010|Friday|23|30|15|8|4|7|10|13|25|44|43|63|68|64|60|52|43|48|56|21|25|18|11|23|774|410|False|North
Jan 2, 2010|Saturday|7|5|3|4|5|7|18|29|38|64|80|88|67|79|70|82|52|54|43|33|21|25|17|12|903|410|False|North
Jan 3, 2010|Sunday|9|3|4|3|7|9|6|22|57|55|79|68|53|51|56|60|75|62|38|23|23|12|13|2|790|410|False|North
Jan 4, 2010|Monday|4|1|0|6|12|72|136|182|106|65|64|60|72|56|71|67|63|54|54|34|25|22|5|4|1235|410|False|North
Jan 5, 2010|Tuesday|5|4|0|7|10|74|139|198|100|88|56|59|60|62|73|68|70|56|59|31|21|16|6|8|1270|410|False|North
Jan 6, 2010|Wednesday|10|2|3|6|15|68|153|172|111|53|55|75|56|57|77|56|73|67|62|39|30|17|8|7|1272|410|False|North
Jan 7, 2010|Thursday|2|3|5|8|15|73|139|175|99|60|45|49|57|59|59|58|60|45|42|23|22|26|10|8|1142|410|False|North
Jan 8, 2010|Friday|3|6|2|8|17|67|119|174|98|80|66|71|69|58|83|61|56|73|75|36|29|27|26|16|1320|410|False|North
Jan 9, 2010|Saturday|15|8|7|3|3|18|25|48|56|76|91|94|76|92|61|70|74|76|61|42|33|36|32|19|1116|410|False|North
Jan 10, 2010|Sunday|15|7|11|4|2|9|16|30|57|70|80|92|65|82|70|54|73|52|43|45|17|19|9|4|926|410|False|North
Jan 11, 2010|Monday|6|3|1|6|16|76|139|174|108|76|56|59|74|50|67|71|76|74|56|27|22|13|6|6|1262|410|False|North
Jan 12, 2010|Tuesday|8|2|0|7|15|77|139|196|111|62|64|61|58|53|71|65|64|78|73|31|16|15|14|6|1286|410|False|North
Jan 13, 2010|Wednesday|0|4|2|6|21|75|148|191|112|61|59|61|67|60|62|63|63|72|79|22|21|15|10|8|1282|410|False|North
Jan 14, 2010|Thursday|2|6|2|8|16|80|149|193|111|78|61|68|70|62|71|61|79|60|46|38|18|26|14|3|1322|410|False|North
Jan 15, 2010|Friday|6|3|1|8|13|70|136|198|103|79|77|72|69|72|68|83|84|81|70|47|31|20|20|8|1419|410|False|North
Jan 16, 2010|Saturday|12|11|7|8|5|11|28|62|65|98|82|80|81|96|103|70|81|71|79|33|28|15|19|16|1161|410|False|North
Jan 17, 2010|Sunday|17|4|2|5|7|6|14|24|59|68|96|75|45|51|39|72|85|69|42|37|19|19|11|6|872|410|False|North
Jan 18, 2010|Monday|6|3|0|7|15|61|116|142|94|83|71|88|73|66|57|89|75|81|57|33|16|18|3|4|1258|410|False|North
Jan 19, 2010|Tuesday|2|4|2|4|15|78|143|180|127|69|61|69|66|54|55|57|58|53|55|33|20|14|15|6|1240|410|False|North
Jan 20, 2010|Wednesday|5|3|2|8|21|78|134|190|98|71|55|75|59|71|61|73|83|66|54|36|20|17|10|4|1294|410|False|North
Jan 21, 2010|Thursday|2|5|1|7|21|66|155|182|105|68|52|46|55|56|73|57|75|74|44|25|21|15|10|17|1232|410|False|North
Jan 22, 2010|Friday|5|3|8|6|15|64|129|176|99|74|74|73|73|76|69|65|81|75|61|36|21|21|18|11|1333|410|False|North
Jan 23, 2010|Saturday|4|4|7|1|8|14|27|40|58|67|80|85|66|93|68|79|70|66|48|30|27|14|15|16|987|410|False|North
Jan 24, 2010|Sunday|19|9|7|2|5|10|14|20|49|64|67|84|74|70|60|60|66|42|14|15|8|76|25|7|867|410|False|North
