DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2016|Friday|0|1|1|2|1|0|2|3|5|4|2|3|9|6|5|8|6|11|5|2|4|4|3|1|88|41|False|North
Jan 2, 2016|Saturday|1|0|1|0|0|0|1|2|6|4|3|6|9|6|7|5|18|2|6|5|3|5|1|2|93|41|False|North
Jan 3, 2016|Sunday|1|0|2|0|1|0|1|0|3|6|8|3|4|8|7|8|8|8|7|6|4|3|2|1|91|41|False|North
Jan 4, 2016|Monday|4|0|0|0|1|1|2|12|27|20|15|15|11|13|17|11|11|9|12|10|9|3|0|1|204|41|False|North
Jan 5, 2016|Tuesday|3|1|0|0|0|1|0|13|28|17|14|15|12|14|5|11|9|13|9|2|6|4|3|2|182|41|False|North
Jan 6, 2016|Wednesday|1|0|0|0|1|0|2|8|22|32|16|14|10|13|11|12|14|10|11|6|5|7|6|3|204|41|False|North
Jan 7, 2016|Thursday|1|0|0|0|1|1|1|3|26|23|12|9|12|10|10|4|11|8|11|6|4|1|1|1|156|41|False|North
Jan 8, 2016|Friday|0|2|0|0|1|0|1|8|22|24|12|8|8|5|12|7|12|9|12|8|4|3|1|3|162|41|False|North
Jan 9, 2016|Saturday|1|1|0|0|0|1|0|0|5|3|10|6|5|5|5|6|6|2|0|3|2|3|1|1|66|41|False|North
Jan 10, 2016|Sunday|2|1|0|1|0|0|0|2|2|4|3|1|6|3|0|7|6|7|10|2|4|0|1|1|63|41|False|North
Jan 11, 2016|Monday|0|0|0|0|0|0|0|9|26|22|13|10|12|10|10|12|11|9|4|13|8|3|1|3|176|41|False|North
Jan 12, 2016|Tuesday|1|1|0|0|1|0|0|10|26|28|8|7|10|7|6|12|11|8|9|7|6|0|2|0|160|41|False|North
Jan 13, 2016|Wednesday|1|0|1|0|1|0|1|11|29|32|8|9|13|14|14|9|15|11|13|5|5|2|2|1|197|41|False|North
Jan 14, 2016|Thursday|0|0|1|0|1|0|1|4|21|26|10|12|12|11|8|5|7|10|9|10|3|0|3|3|157|41|False|North
Jan 15, 2016|Friday|1|0|2|1|1|2|3|9|22|18|10|13|11|12|17|7|12|10|11|4|6|3|0|0|175|41|False|North
Jan 16, 2016|Saturday|0|0|0|1|0|0|0|6|4|7|3|1|4|6|7|6|4|3|10|4|4|8|0|1|79|41|False|North
Jan 17, 2016|Sunday|0|0|2|0|0|0|0|3|3|5|2|2|1|1|7|4|8|4|5|7|1|1|2|2|60|41|False|North
