DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2006",Sunday,26,19,10,7,11,7,6,14,30,60,69,68,55,73,63,47,52,43,53,51,26,34,16,12,852,410,False,North
"Jan 2, 2006",Monday,7,6,5,4,4,30,28,46,63,54,75,58,100,90,83,61,77,65,37,39,20,23,5,6,986,410,False,North
"Jan 3, 2006",Tuesday,5,1,3,5,24,83,171,178,155,73,79,62,76,72,79,61,82,58,63,37,28,16,10,5,1426,410,False,North
"Jan 4, 2006",Wednesday,4,5,3,3,15,80,169,173,133,71,57,79,66,50,74,82,63,86,50,35,26,20,16,5,1365,410,False,North
"Jan 5, 2006",Thursday,4,6,4,5,14,83,165,184,132,73,62,70,51,65,60,75,69,79,70,26,22,28,12,8,1367,410,False,North
"Jan 6, 2006",Friday,5,1,4,4,10,86,157,189,132,92,66,71,68,80,69,80,92,95,91,42,28,32,33,16,1543,410,False,North
"Jan 7, 2006",Saturday,15,10,7,3,8,17,34,45,66,83,90,87,99,95,86,93,80,79,64,44,27,43,23,16,1214,410,False,North
"Jan 8, 2006",Sunday,14,9,4,3,3,9,12,24,61,75,80,76,82,71,86,47,76,60,48,33,33,17,16,5,944,410,False,North
"Jan 9, 2006",Monday,3,1,4,7,16,91,154,202,145,70,64,69,60,71,59,71,95,77,47,47,23,17,15,2,1410,410,False,North
"Jan 10, 2006",Tuesday,7,1,3,5,19,85,173,195,146,88,72,75,77,59,67,77,71,79,65,39,29,20,6,6,1464,410,False,North
"Jan 11, 2006",Wednesday,7,3,3,4,14,81,169,186,153,74,78,78,75,57,62,86,88,75,65,39,27,20,14,5,1463,410,False,North
"Jan 12, 2006",Thursday,6,2,3,3,17,79,166,199,116,96,69,78,57,51,60,84,90,81,61,37,31,25,20,9,1440,410,False,North
"Jan 13, 2006",Friday,7,2,2,6,20,76,147,177,119,85,76,84,66,62,87,104,90,80,82,37,16,23,27,34,1509,410,False,North
"Jan 14, 2006",Saturday,25,13,6,1,4,11,25,40,75,99,93,102,76,82,86,84,86,66,63,46,25,27,19,15,1169,410,False,North
"Jan 15, 2006",Sunday,3,1,5,2,1,9,8,36,50,63,94,89,80,61,78,83,64,58,43,46,24,23,11,5,937,410,False,North
"Jan 16, 2006",Monday,11,5,6,3,20,69,133,155,107,87,74,86,67,70,73,89,68,44,50,17,16,23,14,3,1290,410,False,North
"Jan 17, 2006",Tuesday,3,2,7,4,21,80,144,175,145,78,65,70,60,54,58,76,64,67,59,22,29,19,5,7,1314,410,False,North
"Jan 18, 2006",Wednesday,7,3,4,3,24,74,190,191,134,97,66,70,53,62,75,77,103,81,50,27,24,22,8,3,1448,410,False,North
"Jan 19, 2006",Thursday,3,2,3,5,19,86,170,166,141,61,71,66,74,61,75,93,73,54,69,38,27,27,11,12,1407,410,False,North
"Jan 20, 2006",Friday,6,2,5,7,10,74,159,184,139,93,68,61,72,65,73,105,79,76,77,48,26,30,21,13,1493,410,False,North
"Jan 21, 2006",Saturday,11,5,7,7,3,15,28,53,65,99,111,97,77,109,90,87,99,80,45,37,23,32,12,22,1214,410,False,North
"Jan 22, 2006",Sunday,10,9,6,6,3,9,14,31,54,57,84,88,74,81,63,76,75,65,55,36,24,16,6,4,946,410,False,North
"Jan 23, 2006",Monday,2,1,7,3,14,78,164,177,137,72,67,52,54,59,60,70,76,62,47,30,24,8,17,3,1284,410,False,North
"Jan 24, 2006",Tuesday,4,3,4,6,20,90,161,197,139,91,63,56,61,62,70,68,81,56,65,33,19,14,6,5,1374,410,False,North
"Jan 25, 2006",Wednesday,10,2,2,4,16,92,159,199,148,89,68,67,54,60,71,68,85,74,68,30,42,21,15,6,1450,410,False,North
"Jan 26, 2006",Thursday,6,3,2,5,11,78,169,191,140,87,54,62,56,68,74,71,80,86,62,49,26,24,10,9,1423,410,False,North
"Jan 27, 2006",Friday,8,2,4,4,12,86,160,169,132,93,63,66,66,69,77,81,96,120,67,46,27,20,18,17,1503,410,False,North
