DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2006",Sunday,363,352,240,127,99,61,102,125,276,317,545,681,821,863,843,778,782,758,767,677,489,380,301,233,10980,365,False,North,365,Anoka,False
"Jan 2, 2006",Monday,157,94,69,56,45,102,174,262,281,404,537,763,884,937,1099,1177,1146,1035,838,743,561,484,328,193,12369,365,False,North,365,Anoka,False
"Jan 3, 2006",Tuesday,143,76,51,46,59,169,439,624,600,627,613,817,875,977,1340,1894,2125,2188,1507,1026,730,636,411,312,18285,365,False,North,365,Anoka,False
"Jan 4, 2006",Wednesday,202,125,114,75,73,160,437,623,544,632,632,819,946,1000,1393,1917,2156,2088,1587,1024,830,707,458,354,18896,365,False,North,365,Anoka,False
"Jan 5, 2006",Thursday,203,116,120,81,81,177,396,582,581,603,705,823,917,1025,1347,1908,2229,2188,1610,1048,841,772,543,375,19271,365,False,North,365,Anoka,False
"Jan 6, 2006",Friday,223,155,129,89,76,167,381,536,599,601,796,880,1082,1207,1568,1971,2243,2080,1617,1125,848,772,624,505,20274,365,False,North,365,Anoka,False
"Jan 7, 2006",Saturday,312,200,161,104,55,92,189,297,431,654,832,1014,1226,1219,1257,1225,1285,1174,1080,835,688,611,560,426,15927,365,False,North,365,Anoka,False
"Jan 8, 2006",Sunday,296,235,166,83,61,72,120,174,336,483,728,717,959,1069,985,1055,1089,923,882,666,480,392,270,168,12409,365,False,North,365,Anoka,False
"Jan 9, 2006",Monday,103,67,48,53,53,162,424,570,556,572,622,760,875,970,1365,1864,2150,2061,1494,985,768,680,467,322,17991,365,False,North,365,Anoka,False
"Jan 10, 2006",Tuesday,183,110,92,74,72,154,416,628,556,674,636,766,891,983,1351,1892,2239,2141,1578,1045,902,770,435,301,18889,365,False,North,365,Anoka,False
"Jan 11, 2006",Wednesday,207,133,106,75,61,162,424,603,605,635,650,858,920,960,1410,1877,2175,2100,1592,1099,909,773,475,368,19177,365,False,North,365,Anoka,False
"Jan 12, 2006",Thursday,204,118,113,76,88,170,432,583,603,629,645,787,937,1051,1409,1747,2135,2068,1594,1092,902,841,542,338,19104,365,False,North,365,Anoka,False
"Jan 13, 2006",Friday,203,134,122,83,65,151,402,582,613,661,761,924,1183,1167,1603,1989,2168,1961,1569,1109,873,812,615,556,20306,365,False,North,365,Anoka,False
"Jan 14, 2006",Saturday,376,214,152,87,65,106,169,277,495,722,905,1100,1182,1224,1205,1223,1273,1322,1093,832,719,692,686,432,16551,365,False,North,365,Anoka,False
"Jan 15, 2006",Sunday,320,174,165,80,56,57,108,183,349,492,733,761,1032,1099,1057,1029,1040,1026,882,668,549,425,317,241,12843,365,False,North,365,Anoka,False
"Jan 16, 2006",Monday,162,74,60,39,58,163,378,464,468,568,756,879,939,1043,1399,1837,1993,1792,1288,896,664,561,420,280,17181,365,False,North,365,Anoka,False
"Jan 17, 2006",Tuesday,179,110,94,73,69,160,424,626,528,627,621,754,872,892,1390,1840,2118,2100,1527,1019,884,733,434,307,18381,365,False,North,365,Anoka,False
"Jan 18, 2006",Wednesday,173,118,97,74,75,143,409,581,568,569,683,784,957,973,1375,1877,2119,1961,1576,1043,940,759,518,327,18699,365,False,North,365,Anoka,False
"Jan 19, 2006",Thursday,180,121,101,87,80,164,427,570,580,604,686,760,843,951,1297,1831,2172,1873,1565,1080,844,757,503,373,18449,365,False,North,365,Anoka,False
"Jan 20, 2006",Friday,196,152,122,82,60,150,408,572,639,610,761,933,1082,1192,1564,2026,2280,2077,1532,1186,844,841,719,523,20551,365,False,North,365,Anoka,False
"Jan 21, 2006",Saturday,337,224,148,114,56,108,186,337,525,658,891,1101,1283,1374,1298,1289,1209,1266,1039,823,685,671,640,497,16759,365,False,North,365,Anoka,False
"Jan 22, 2006",Sunday,324,188,162,86,49,55,132,168,377,469,744,796,972,1080,1011,999,987,932,836,659,484,408,287,173,12378,365,False,North,365,Anoka,False
"Jan 23, 2006",Monday,95,49,41,37,54,179,430,588,559,573,598,748,913,926,1292,1867,2172,2045,1452,942,767,679,388,280,17674,365,False,North,365,Anoka,False
"Jan 24, 2006",Tuesday,187,109,93,65,68,170,465,634,588,601,605,730,813,976,1297,1865,2142,1884,1596,1034,891,776,480,301,18370,365,False,North,365,Anoka,False
"Jan 25, 2006",Wednesday,179,142,106,64,58,161,442,582,604,567,675,753,879,982,1283,1907,2197,2091,1520,1043,928,773,462,359,18757,365,False,North,365,Anoka,False
"Jan 26, 2006",Thursday,211,109,86,89,73,176,442,646,596,625,661,789,887,1045,1501,1898,2170,2108,1583,1140,954,795,581,368,19533,365,False,North,365,Anoka,False
"Jan 27, 2006",Friday,260,157,128,72,57,153,412,561,596,687,844,985,1163,1338,1630,1962,2226,2007,1662,1186,894,832,604,511,20927,365,False,North,365,Anoka,False
"Jan 28, 2006",Saturday,332,205,164,70,63,110,193,298,486,733,979,1081,1264,1267,1288,1300,1175,1273,1051,792,676,665,574,433,16472,365,False,North,365,Anoka,False
"Jan 29, 2006",Sunday,321,211,157,79,68,50,103,169,354,480,704,728,933,971,1024,1035,994,942,871,624,544,360,261,198,12181,365,False,North,365,Anoka,False
"Jan 30, 2006",Monday,105,85,69,45,53,170,465,581,567,613,766,767,883,938,1366,1818,2162,2003,1463,974,751,665,454,280,18043,365,False,North,365,Anoka,False
"Jan 31, 2006",Tuesday,163,117,93,62,61,194,425,616,599,615,690,797,969,977,1369,1834,2180,2042,1587,1059,882,661,506,334,18832,365,False,North,365,Anoka,False
"Jan 1, 2006",Sunday,350,383,221,140,95,113,135,180,300,496,669,872,1070,945,814,778,697,652,676,544,475,374,277,181,11437,365,False,South,365,Anoka,False
"Jan 2, 2006",Monday,120,95,54,88,160,375,447,492,567,681,868,1012,1078,1023,1033,991,975,893,700,499,454,388,234,117,13344,365,False,South,365,Anoka,False
"Jan 3, 2006",Tuesday,64,72,66,163,541,1566,2102,1923,1474,1158,929,942,1026,893,892,884,1024,949,762,521,407,445,242,124,19169,365,False,South,365,Anoka,False
"Jan 4, 2006",Wednesday,63,58,78,150,514,1579,2128,1936,1415,1197,943,970,1013,907,955,931,1060,1014,807,526,457,417,236,146,19500,365,False,South,365,Anoka,False
"Jan 5, 2006",Thursday,77,66,68,153,522,1532,2127,2021,1377,1124,912,953,1010,975,888,907,1030,1052,855,481,495,507,237,170,19539,365,False,South,365,Anoka,False
"Jan 6, 2006",Friday,70,78,77,152,461,1445,1976,1955,1436,1186,912,1058,988,1015,963,983,1122,1109,1000,611,429,442,366,259,20093,365,False,South,365,Anoka,False
"Jan 7, 2006",Saturday,164,130,71,87,156,261,405,501,741,1010,1102,1290,1160,1187,1103,1006,1147,994,826,675,513,472,398,295,15694,365,False,South,365,Anoka,False
"Jan 8, 2006",Sunday,244,165,98,59,85,165,179,257,427,647,1003,1026,1268,1024,1021,1095,949,889,694,633,543,406,210,101,13188,365,False,South,365,Anoka,False
"Jan 9, 2006",Monday,65,56,64,157,528,1493,1830,2040,1486,1095,830,982,942,909,928,924,1019,1036,750,477,431,404,217,130,18793,365,False,South,365,Anoka,False
"Jan 10, 2006",Tuesday,63,51,73,143,527,1595,2170,2005,1506,1131,920,933,1064,925,872,934,1023,964,827,528,398,453,265,127,19497,365,False,South,365,Anoka,False
"Jan 11, 2006",Wednesday,85,45,71,141,519,1532,2149,2033,1481,1155,949,972,958,917,951,950,1097,1036,833,544,547,418,266,143,19792,365,False,South,365,Anoka,False
"Jan 12, 2006",Thursday,81,61,67,146,520,1403,2145,1956,1441,1126,953,978,1029,887,860,940,1053,989,905,503,459,487,260,123,19372,365,False,South,365,Anoka,False
"Jan 13, 2006",Friday,98,72,75,156,476,1456,2004,1915,1373,1109,1049,1039,1023,941,934,982,1143,1186,945,571,466,460,389,296,20158,365,False,South,365,Anoka,False
"Jan 14, 2006",Saturday,169,125,103,116,149,261,371,556,751,1004,1150,1235,1210,1115,1095,1065,1084,1053,864,650,544,502,410,300,15882,365,False,South,365,Anoka,False
"Jan 15, 2006",Sunday,264,167,124,65,83,140,196,255,429,723,1030,1005,1361,1033,971,965,989,955,771,543,541,480,252,163,13505,365,False,South,365,Anoka,False
"Jan 16, 2006",Monday,95,61,60,138,456,1327,1782,1547,1133,1079,1026,1131,1139,1119,982,970,1025,925,730,451,400,385,240,120,18321,365,False,South,365,Anoka,False
"Jan 17, 2006",Tuesday,74,51,66,173,528,1539,2102,1991,1404,1136,934,894,937,815,836,938,1081,994,731,479,402,460,225,119,18909,365,False,South,365,Anoka,False
"Jan 18, 2006",Wednesday,67,55,61,151,503,1594,2160,2041,1492,1152,911,943,924,910,895,938,1096,1036,833,467,454,455,256,117,19511,365,False,South,365,Anoka,False
"Jan 19, 2006",Thursday,70,55,76,155,524,1582,2118,2041,1445,1181,920,897,918,806,815,929,966,916,757,492,458,474,275,147,19017,365,False,South,365,Anoka,False
"Jan 20, 2006",Friday,79,76,65,147,459,1419,2070,1921,1338,1164,975,1049,1043,919,962,1031,1148,1158,964,640,460,511,426,288,20312,365,False,South,365,Anoka,False
"Jan 21, 2006",Saturday,191,161,97,113,161,265,434,546,815,967,1147,1251,1262,1074,1138,1110,1106,1188,991,660,559,508,365,305,16414,365,False,South,365,Anoka,False
"Jan 22, 2006",Sunday,263,145,110,56,81,145,188,242,453,668,991,1003,1396,1182,985,954,938,938,782,552,440,394,199,102,13207,365,False,South,365,Anoka,False
"Jan 23, 2006",Monday,52,53,52,136,523,1515,2107,2006,1382,1078,899,921,887,864,856,887,1005,988,754,447,401,395,234,100,18542,365,False,South,365,Anoka,False
"Jan 24, 2006",Tuesday,51,48,52,139,533,1555,2119,1869,1439,1148,868,881,897,859,889,931,1048,1058,716,469,406,449,234,101,18759,365,False,South,365,Anoka,False
"Jan 25, 2006",Wednesday,64,59,67,144,524,1575,2106,2029,1414,1122,905,904,857,859,860,986,1061,1047,875,514,514,411,272,96,19265,365,False,South,365,Anoka,False
"Jan 26, 2006",Thursday,65,63,54,159,523,1596,2176,1953,1488,1104,924,983,926,893,979,967,1120,1049,811,553,513,522,304,141,19866,365,False,South,365,Anoka,False
"Jan 27, 2006",Friday,91,84,72,146,468,1474,1967,1919,1455,1142,1055,1146,1093,975,1023,1008,1039,1204,966,669,505,502,375,239,20617,365,False,South,365,Anoka,False
"Jan 28, 2006",Saturday,199,151,64,93,166,280,366,582,806,1063,1191,1281,1286,1142,1134,1075,1065,1056,846,619,510,399,424,296,16094,365,False,South,365,Anoka,False
"Jan 29, 2006",Sunday,242,177,110,84,86,157,168,254,437,656,1006,1033,1258,1097,1004,1025,958,904,754,533,490,397,198,93,13121,365,False,South,365,Anoka,False
"Jan 30, 2006",Monday,72,58,65,151,510,1572,2081,1921,1390,1053,921,982,941,914,936,894,994,1006,723,480,367,410,222,94,18757,365,False,South,365,Anoka,False
"Jan 31, 2006",Tuesday,74,56,69,140,517,1579,2075,2023,1425,1244,978,920,980,890,912,920,1048,1023,776,535,450,386,243,129,19392,365,False,South,365,Anoka,False
"Feb 1, 2006",Wednesday,192,138,103,64,76,197,441,629,612,619,658,764,885,1006,1314,1882,2165,2043,1476,1000,907,763,489,323,18746,365,False,North,365,Anoka,False
"Feb 2, 2006",Thursday,174,129,112,74,78,190,415,621,616,609,680,805,924,1053,1324,1874,2188,2081,1598,1071,907,750,456,353,19082,365,False,North,365,Anoka,False
"Feb 3, 2006",Friday,196,145,130,70,70,165,396,564,633,643,720,887,1066,1231,1555,1998,2192,2093,1610,1176,857,835,635,492,20359,365,False,North,365,Anoka,False
"Feb 4, 2006",Saturday,282,209,154,89,67,93,156,306,456,661,923,1059,1213,1191,1262,1233,1282,1292,1047,822,730,692,578,435,16232,365,False,North,365,Anoka,False
"Feb 5, 2006",Sunday,295,183,150,86,57,47,108,176,329,465,728,831,1037,1032,1143,1137,1188,867,659,537,453,589,343,183,12623,365,False,North,365,Anoka,False
"Feb 6, 2006",Monday,108,55,58,44,55,156,416,597,553,620,650,735,862,977,1349,1839,2090,2125,1447,946,851,616,390,265,17804,365,False,North,365,Anoka,False
"Feb 7, 2006",Tuesday,149,108,88,64,56,177,409,646,592,611,670,761,886,995,1378,1856,2148,2058,1422,1088,889,762,486,313,18612,365,False,North,365,Anoka,False
"Feb 8, 2006",Wednesday,155,123,104,70,54,175,441,633,636,610,646,747,999,1058,1392,1870,2180,2088,1597,1025,939,750,508,313,19113,365,False,North,365,Anoka,False
"Feb 9, 2006",Thursday,193,98,107,65,69,184,410,616,609,616,678,834,984,1045,1162,1624,1751,1825,1566,1186,867,731,504,367,18091,365,False,North,365,Anoka,False
"Feb 10, 2006",Friday,211,163,141,88,80,178,437,575,601,678,722,902,1133,1193,1536,1948,2180,2014,1534,1088,803,780,598,482,20065,365,False,North,365,Anoka,False
"Feb 11, 2006",Saturday,354,184,171,100,54,86,168,313,507,718,908,1089,1267,1243,1247,1291,1361,1260,1077,836,661,656,580,416,16547,365,False,North,365,Anoka,False
"Feb 12, 2006",Sunday,305,199,136,81,53,68,200,314,381,540,816,864,1077,1113,996,1112,1142,1027,916,709,490,398,276,205,13418,365,False,North,365,Anoka,False
"Feb 13, 2006",Monday,87,61,46,44,47,173,397,608,594,650,776,773,944,1083,1372,1874,2157,2099,1510,1018,860,762,455,291,18681,365,False,North,365,Anoka,False
"Feb 14, 2006",Tuesday,156,108,97,73,59,173,434,599,649,599,646,829,950,1094,1412,2008,2210,2193,1595,1007,838,692,510,335,19266,365,False,North,365,Anoka,False
"Feb 15, 2006",Wednesday,163,121,110,89,54,188,421,634,609,579,678,800,966,966,1412,2039,2250,2017,1561,1082,900,752,484,317,19192,365,False,North,365,Anoka,False
"Feb 16, 2006",Thursday,177,112,115,90,65,180,411,597,599,561,671,782,907,1024,1335,1827,2117,1967,1433,981,890,797,503,373,18514,365,False,North,365,Anoka,False
"Feb 17, 2006",Friday,213,143,139,89,50,124,364,563,637,662,772,945,1093,1183,1457,1945,2130,1835,1446,947,780,741,598,422,19278,365,False,North,365,Anoka,False
"Feb 18, 2006",Saturday,294,197,144,73,53,73,119,260,375,613,800,1010,1093,1110,1152,1161,1168,1022,960,779,587,627,527,536,14733,365,False,North,365,Anoka,False
"Feb 19, 2006",Sunday,369,198,146,71,50,32,100,181,337,498,706,779,936,1026,992,1003,1032,981,859,739,485,399,271,214,12404,365,False,North,365,Anoka,False
"Feb 20, 2006",Monday,129,79,45,58,63,167,412,471,550,609,735,856,1022,1108,1309,1799,2036,1875,1418,993,755,640,392,323,17844,365,False,North,365,Anoka,False
"Feb 21, 2006",Tuesday,194,126,93,65,60,176,468,582,627,623,655,802,967,1041,1334,1889,2152,2076,1599,976,831,710,424,301,18771,365,False,North,365,Anoka,False
"Feb 22, 2006",Wednesday,189,116,98,83,44,195,414,635,591,614,656,797,930,982,1350,1901,2157,2058,1519,1062,928,746,426,337,18828,365,False,North,365,Anoka,False
"Feb 23, 2006",Thursday,186,109,105,89,64,194,431,595,645,570,695,801,936,967,1411,1938,2125,2021,1644,1097,954,772,445,347,19141,365,False,North,365,Anoka,False
"Feb 24, 2006",Friday,206,146,124,95,73,154,387,592,634,697,719,932,1045,1148,1579,2065,2186,2146,1565,1194,899,739,596,471,20392,365,False,North,365,Anoka,False
"Feb 25, 2006",Saturday,273,203,142,88,65,83,177,317,540,726,944,1097,1202,1277,1393,1322,1273,1250,1057,894,724,625,489,421,16582,365,False,North,365,Anoka,False
"Feb 26, 2006",Sunday,269,177,141,74,57,63,101,176,341,533,839,845,1112,1105,1031,1059,1027,1018,876,653,519,345,237,173,12771,365,False,North,365,Anoka,False
"Feb 27, 2006",Monday,105,59,56,49,50,183,421,627,534,646,658,797,897,977,1393,1860,2084,2074,1507,1010,735,698,395,269,18084,365,False,North,365,Anoka,False
"Feb 28, 2006",Tuesday,180,98,86,87,54,189,477,610,604,679,674,779,919,1016,1439,1910,2158,2060,1577,1008,922,706,461,320,19013,365,False,North,365,Anoka,False
"Feb 1, 2006",Wednesday,83,100,114,191,508,1529,2135,1928,1398,1086,880,876,955,882,848,907,1052,992,843,514,468,426,240,122,19077,365,False,South,365,Anoka,False
"Feb 2, 2006",Thursday,53,64,77,139,536,1588,2091,2051,1414,1139,885,980,961,910,865,938,1028,998,850,507,487,489,242,142,19434,365,False,South,365,Anoka,False
"Feb 3, 2006",Friday,90,71,69,139,465,1463,2009,1916,1348,1108,912,1021,939,964,998,998,1159,1177,971,613,471,445,361,241,19948,365,False,South,365,Anoka,False
"Feb 4, 2006",Saturday,164,121,83,74,169,269,390,536,880,1009,1209,1205,1178,1108,1014,1027,1068,1007,884,734,597,477,377,314,15894,365,False,South,365,Anoka,False
"Feb 5, 2006",Sunday,209,151,102,64,82,148,195,270,452,743,986,1085,1287,960,995,1036,1022,761,537,530,443,807,343,166,13374,365,False,South,365,Anoka,False
"Feb 6, 2006",Monday,80,47,52,140,508,1549,2103,1970,1443,1061,874,905,930,888,899,907,1021,964,847,498,379,391,209,104,18769,365,False,South,365,Anoka,False
"Feb 7, 2006",Tuesday,56,45,66,135,516,1587,2141,2087,1440,1115,975,885,900,929,889,902,996,1066,848,504,490,453,242,97,19364,365,False,South,365,Anoka,False
