DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2006",Sunday,78,80,41,33,27,25,56,94,153,247,386,539,618,702,743,681,564,475,397,287,223,167,119,83,6818,110,False,North,110,St Louis,False
"Jan 2, 2006",Monday,40,21,20,17,30,49,83,164,231,390,705,878,1057,1123,1221,1178,923,701,554,446,319,234,131,98,10613,110,False,North,110,St Louis,False
"Jan 3, 2006",Tuesday,67,29,31,35,41,117,182,307,429,604,755,965,1123,1118,1151,1218,1171,988,656,490,339,236,145,76,12273,110,False,North,110,St Louis,False
"Jan 4, 2006",Wednesday,47,26,27,23,40,101,175,315,462,591,713,831,1040,998,1051,1127,1174,1045,686,503,339,240,130,97,11781,110,False,North,110,St Louis,False
"Jan 5, 2006",Thursday,51,30,35,16,46,114,176,365,438,578,725,883,1037,1065,1091,1121,1163,1039,669,528,396,337,172,93,12168,110,False,North,110,St Louis,False
"Jan 6, 2006",Friday,54,37,22,11,48,109,180,335,481,589,790,964,1096,1164,1234,1228,1259,1002,769,625,460,372,192,118,13139,110,False,North,110,St Louis,False
"Jan 7, 2006",Saturday,81,54,44,28,24,40,91,177,284,505,702,1045,1058,1197,1214,1172,1100,802,698,550,358,329,171,140,11864,110,False,North,110,St Louis,False
"Jan 8, 2006",Sunday,62,47,45,23,25,24,89,120,160,258,436,685,886,860,888,851,739,514,456,267,201,164,110,65,7975,110,False,North,110,St Louis,False
"Jan 9, 2006",Monday,27,26,22,12,34,115,186,305,425,553,679,889,998,1023,1043,1148,1165,980,721,538,344,240,153,83,11709,110,False,North,110,St Louis,False
"Jan 10, 2006",Tuesday,51,26,17,19,36,103,185,329,469,577,729,911,993,1052,1014,1132,1164,1058,713,541,378,252,128,100,11977,110,False,North,110,St Louis,False
"Jan 11, 2006",Wednesday,45,25,28,22,39,98,164,355,461,580,742,931,1057,1050,1044,1097,1120,986,737,521,388,257,138,76,11961,110,False,North,110,St Louis,False
"Jan 12, 2006",Thursday,50,28,39,27,44,112,175,339,471,514,744,902,1054,1102,1020,1123,1231,1032,739,526,383,334,158,98,12245,110,False,North,110,St Louis,False
"Jan 13, 2006",Friday,51,29,24,22,38,77,165,357,475,603,776,1050,1231,1130,1199,1293,1344,1075,807,592,500,476,237,138,13689,110,False,North,110,St Louis,False
"Jan 14, 2006",Saturday,75,46,45,31,39,45,84,147,299,534,785,1055,1201,1264,1298,1261,1065,780,640,567,396,410,207,131,12405,110,False,North,110,St Louis,False
"Jan 15, 2006",Sunday,144,70,39,20,30,27,56,100,174,333,601,780,946,950,920,875,818,609,499,342,262,166,120,71,8952,110,False,North,110,St Louis,False
"Jan 16, 2006",Monday,46,22,15,21,37,103,143,297,426,554,800,892,1044,1051,1070,1140,1119,907,666,495,311,229,127,74,11589,110,False,North,110,St Louis,False
"Jan 17, 2006",Tuesday,40,18,24,22,32,126,188,319,412,521,637,774,887,950,984,1044,1115,969,711,503,435,301,150,87,11249,110,False,North,110,St Louis,False
"Jan 18, 2006",Wednesday,35,23,22,24,32,92,199,320,462,562,732,907,1005,1003,1017,1202,1212,1054,728,490,429,262,140,96,12048,110,False,North,110,St Louis,False
"Jan 19, 2006",Thursday,52,33,32,21,41,104,189,361,452,558,722,886,899,810,911,993,1052,918,730,506,382,300,181,98,11231,110,False,North,110,St Louis,False
"Jan 20, 2006",Friday,46,39,31,16,48,65,181,374,379,601,790,977,1190,1209,1279,1343,1375,1094,853,678,516,401,211,152,13848,110,False,North,110,St Louis,False
"Jan 21, 2006",Saturday,74,47,42,30,34,66,142,190,279,488,821,1016,1181,1229,1304,1177,1077,801,714,530,408,348,206,128,12332,110,False,North,110,St Louis,False
"Jan 22, 2006",Sunday,83,56,41,21,22,39,115,109,167,300,469,710,895,874,886,811,710,558,438,300,179,149,119,73,8124,110,False,North,110,St Louis,False
