DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2006",Sunday,373,351,264,143,106,112,112,173,144,223,322,432,569,576,591,587,567,509,473,375,284,267,211,194,7958,101,False,North,101,St Louis,True
"Jan 2, 2006",Monday,84,67,61,43,24,69,131,261,264,302,431,521,628,713,776,828,756,651,564,428,346,341,254,203,8746,101,False,North,101,St Louis,True
"Jan 3, 2006",Tuesday,128,68,64,46,90,174,410,858,633,592,633,763,830,864,975,1242,1478,1146,712,510,442,452,301,278,13689,101,False,North,101,St Louis,True
"Jan 4, 2006",Wednesday,136,85,65,47,80,190,417,824,663,559,534,683,764,804,900,1169,1480,1193,699,505,430,451,291,326,13295,101,False,North,101,St Louis,True
"Jan 5, 2006",Thursday,152,100,60,57,76,178,405,781,648,543,559,616,780,772,929,1203,1440,1139,679,578,436,483,376,288,13278,101,False,North,101,St Louis,True
"Jan 6, 2006",Friday,121,91,80,50,81,160,368,786,672,609,591,745,850,875,979,1305,1513,1210,867,617,525,608,440,440,14583,101,False,North,101,St Louis,True
"Jan 7, 2006",Saturday,249,120,103,68,51,81,129,270,304,376,482,573,712,696,772,849,842,743,718,531,422,416,419,370,10296,101,False,North,101,St Louis,True
"Jan 8, 2006",Sunday,206,121,89,60,37,61,91,141,143,203,341,446,617,681,684,704,665,577,538,388,294,256,197,168,7708,101,False,North,101,St Louis,True
"Jan 9, 2006",Monday,79,62,54,59,73,167,419,921,717,576,600,718,753,803,955,1158,1440,1190,706,495,415,381,300,229,13270,101,False,North,101,St Louis,True
"Jan 10, 2006",Tuesday,93,70,62,59,75,166,402,888,696,557,630,657,766,772,908,1208,1497,1196,661,535,437,453,322,242,13352,101,False,North,101,St Louis,True
"Jan 11, 2006",Wednesday,102,66,73,60,77,159,436,882,694,581,575,679,803,810,896,1192,1461,1171,769,567,481,435,343,321,13633,101,False,North,101,St Louis,True
"Jan 12, 2006",Thursday,147,84,81,67,66,167,446,918,703,574,586,718,823,835,983,1217,1481,1214,740,525,507,466,330,291,13969,101,False,North,101,St Louis,True
"Jan 13, 2006",Friday,164,84,66,60,70,156,402,881,670,590,664,746,926,942,1086,1369,1508,1258,882,595,557,606,458,391,15131,101,False,North,101,St Louis,True
"Jan 14, 2006",Saturday,227,159,97,64,45,89,156,217,282,406,548,662,665,740,797,919,837,789,757,556,486,535,448,418,10899,101,False,North,101,St Louis,True
"Jan 15, 2006",Sunday,263,167,78,67,47,55,89,131,159,239,403,498,614,644,686,817,734,694,578,447,417,316,249,229,8621,101,False,North,101,St Louis,True
"Jan 16, 2006",Monday,127,70,53,48,51,175,389,835,626,565,581,709,702,788,924,1156,1234,1074,668,448,369,351,266,221,12430,101,False,North,101,St Louis,True
"Jan 17, 2006",Tuesday,98,65,48,70,73,172,437,916,720,558,535,640,764,817,835,1213,1442,1200,683,561,450,418,287,229,13231,101,False,North,101,St Louis,True
"Jan 18, 2006",Wednesday,111,77,75,59,67,150,415,837,738,641,566,644,830,809,934,1217,1420,1234,731,520,504,487,332,330,13728,101,False,North,101,St Louis,True
"Jan 19, 2006",Thursday,158,83,81,60,76,172,425,897,694,530,597,745,784,754,862,1114,1351,1107,711,570,471,461,344,292,13339,101,False,North,101,St Louis,True
"Jan 20, 2006",Friday,147,98,65,40,72,175,438,914,726,595,605,774,906,962,1160,1321,1479,1323,872,611,522,598,460,472,15335,101,False,North,101,St Louis,True
"Jan 21, 2006",Saturday,281,158,142,81,50,67,119,236,302,437,544,661,684,733,805,933,925,824,714,533,457,463,477,434,11060,101,False,North,101,St Louis,True
"Jan 22, 2006",Sunday,237,140,95,85,49,55,112,165,184,267,329,514,652,698,700,695,677,593,554,419,321,275,210,193,8219,101,False,North,101,St Louis,True
"Jan 23, 2006",Monday,93,52,59,58,70,163,401,892,752,635,662,755,761,815,936,1213,1438,1165,714,481,467,388,273,244,13487,101,False,North,101,St Louis,True
"Jan 24, 2006",Tuesday,97,67,62,65,77,166,426,937,738,653,604,685,867,754,930,1174,1405,1184,693,532,446,421,302,249,13534,101,False,North,101,St Louis,True
"Jan 25, 2006",Wednesday,126,75,64,48,75,182,449,899,787,653,627,682,831,852,966,1259,1431,1179,780,564,520,497,446,440,14432,101,False,North,101,St Louis,True
"Jan 26, 2006",Thursday,166,93,77,53,80,183,437,949,753,626,580,773,890,855,969,1253,1547,1264,764,602,528,483,329,281,14535,101,False,North,101,St Louis,True
"Jan 27, 2006",Friday,125,84,70,65,66,154,401,905,750,641,777,853,1033,934,1133,1395,1553,1310,904,651,560,575,543,507,15989,101,False,North,101,St Louis,True
"Jan 28, 2006",Saturday,264,168,116,77,60,78,142,289,304,430,620,692,709,773,920,910,868,836,722,519,458,529,417,355,11256,101,False,North,101,St Louis,True
"Jan 29, 2006",Sunday,189,161,112,55,48,62,96,124,160,273,337,447,552,618,655,742,720,597,543,351,351,279,216,188,7876,101,False,North,101,St Louis,True
