DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2006",Sunday,99,119,66,48,58,79,89,104,197,283,513,764,958,1034,816,753,667,635,573,510,409,311,190,110,9385,382,False,North,382,Dakota
"Jan 2, 2006",Monday,67,44,27,38,79,145,211,272,268,378,512,683,694,681,708,677,632,603,448,387,327,223,154,94,8352,382,False,North,382,Dakota
"Jan 3, 2006",Tuesday,53,49,45,73,194,652,1311,1244,858,625,621,598,544,603,622,591,652,632,530,338,247,226,179,104,11591,382,False,North,382,Dakota
"Jan 4, 2006",Wednesday,76,56,47,73,192,609,1278,1231,850,681,586,587,536,594,559,620,672,741,544,294,239,219,164,111,11559,382,False,North,382,Dakota
"Jan 5, 2006",Thursday,67,59,47,74,194,594,1237,1244,858,690,618,601,662,647,697,710,743,804,624,378,292,322,183,124,12469,382,False,North,382,Dakota
"Jan 6, 2006",Friday,82,67,53,90,178,581,1243,1201,777,723,690,695,670,692,796,780,905,1005,808,526,317,335,261,190,13665,382,False,North,382,Dakota
"Jan 7, 2006",Saturday,86,78,73,53,92,181,342,364,479,717,874,974,894,835,807,864,951,955,648,483,412,304,285,147,11898,382,False,North,382,Dakota
"Jan 8, 2006",Sunday,96,59,55,56,66,106,193,200,282,423,550,799,769,863,889,836,879,839,627,497,393,291,170,92,10030,382,False,North,382,Dakota
"Jan 9, 2006",Monday,52,46,52,85,170,624,1291,1350,902,665,559,595,564,530,596,609,639,721,541,315,261,202,159,117,11645,382,False,North,382,Dakota
"Jan 10, 2006",Tuesday,53,53,50,59,194,643,1304,1317,923,705,610,560,549,606,605,721,727,753,568,334,251,244,181,81,12091,382,False,North,382,Dakota
"Jan 11, 2006",Wednesday,69,54,50,84,194,623,1292,1379,921,701,606,587,581,588,643,669,726,743,618,339,298,237,215,114,12331,382,False,North,382,Dakota
"Jan 12, 2006",Thursday,73,65,55,66,188,634,1318,1335,924,698,618,594,608,677,728,741,774,791,583,384,289,276,201,123,12743,382,False,North,382,Dakota
