DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2013",Tuesday,16,10,6,1,4,3,14,9,8,25,31,48,52,39,40,50,26,43,47,27,21,15,4,8,547,179,False,North,179,Lyon,False
"Jan 2, 2013",Wednesday,0,4,0,1,13,18,55,85,73,55,55,78,55,54,60,58,70,51,37,31,22,18,14,1,908,179,False,North,179,Lyon,False
"Jan 3, 2013",Thursday,2,5,5,7,4,25,55,82,63,73,55,72,56,77,70,56,70,50,50,26,15,29,6,12,965,179,False,North,179,Lyon,False
"Jan 4, 2013",Friday,3,4,2,4,12,24,56,81,63,59,54,75,71,72,64,58,64,69,47,31,29,26,16,8,992,179,False,North,179,Lyon,False
"Jan 5, 2013",Saturday,4,5,4,7,5,11,17,25,41,60,72,65,59,60,62,50,42,41,40,28,14,18,10,8,748,179,False,North,179,Lyon,False
"Jan 6, 2013",Sunday,6,4,2,2,3,4,11,8,25,34,38,49,77,74,45,49,51,47,40,31,25,13,7,9,654,179,False,North,179,Lyon,False
"Jan 7, 2013",Monday,3,1,2,1,12,17,57,74,65,42,72,58,60,60,53,58,71,56,34,27,19,14,12,4,872,179,False,North,179,Lyon,False
"Jan 8, 2013",Tuesday,3,4,2,3,8,22,52,98,63,59,58,55,56,56,54,62,82,61,52,27,16,20,18,4,935,179,False,North,179,Lyon,False
"Jan 9, 2013",Wednesday,5,5,1,3,10,20,60,91,64,61,56,51,56,56,68,67,79,62,49,38,28,17,6,9,962,179,False,North,179,Lyon,False
"Jan 10, 2013",Thursday,5,4,6,4,8,18,56,85,74,53,63,56,67,58,48,54,70,47,38,17,39,18,12,8,908,179,False,North,179,Lyon,False
"Jan 11, 2013",Friday,3,7,1,4,7,22,49,78,45,59,48,52,61,59,46,50,67,62,45,22,32,25,20,9,873,179,False,North,179,Lyon,False
"Jan 12, 2013",Saturday,3,4,5,2,6,8,6,20,40,43,48,88,55,57,39,52,43,36,38,39,19,11,9,4,675,179,False,North,179,Lyon,False
"Jan 13, 2013",Sunday,3,3,0,2,1,4,4,7,29,39,37,55,41,53,47,71,64,47,52,49,21,16,7,3,655,179,False,North,179,Lyon,False
"Jan 14, 2013",Monday,4,0,0,2,9,21,55,86,50,46,55,49,40,58,65,53,59,43,36,19,12,14,10,2,788,179,False,North,179,Lyon,False
"Jan 15, 2013",Tuesday,3,2,5,5,5,25,57,95,66,45,63,39,44,43,72,76,60,65,49,27,16,15,14,5,896,179,False,North,179,Lyon,False
"Jan 16, 2013",Wednesday,2,2,4,0,12,36,63,82,51,57,48,49,54,54,56,47,67,53,44,30,27,14,8,6,866,179,False,North,179,Lyon,False
"Jan 17, 2013",Thursday,5,5,2,2,6,28,44,84,68,48,58,48,57,56,55,57,58,51,36,25,17,23,9,7,849,179,False,North,179,Lyon,False
"Jan 18, 2013",Friday,2,5,6,5,14,25,51,77,70,61,69,55,55,54,52,70,70,83,79,41,28,30,11,10,1023,179,False,North,179,Lyon,False
"Jan 19, 2013",Saturday,3,5,8,2,6,11,13,32,38,53,64,58,53,55,38,50,46,62,43,33,23,13,13,10,732,179,False,North,179,Lyon,False
"Jan 20, 2013",Sunday,2,2,1,6,3,3,5,7,25,21,37,57,33,39,33,41,48,39,57,28,24,15,5,7,538,179,False,North,179,Lyon,False
"Jan 21, 2013",Monday,2,1,2,2,7,18,38,71,82,42,49,38,45,49,53,54,61,60,35,27,30,10,5,3,784,179,False,North,179,Lyon,False
"Jan 22, 2013",Tuesday,1,6,1,5,5,25,47,77,58,51,57,57,46,66,68,45,78,60,36,15,31,26,15,5,881,179,False,North,179,Lyon,False
"Jan 23, 2013",Wednesday,1,2,0,2,7,26,61,87,75,54,38,54,48,61,42,48,58,55,32,21,24,20,17,2,835,179,False,North,179,Lyon,False
"Jan 24, 2013",Thursday,1,5,1,5,7,25,49,80,68,54,47,45,50,47,46,72,55,56,40,34,27,22,8,6,850,179,False,North,179,Lyon,False
"Jan 25, 2013",Friday,4,4,5,2,10,21,49,78,53,56,55,70,60,63,73,65,75,81,57,39,27,15,13,11,986,179,False,North,179,Lyon,False
"Jan 26, 2013",Saturday,6,5,1,3,5,11,9,27,29,53,63,67,87,65,59,48,54,42,40,33,26,20,15,7,775,179,False,North,179,Lyon,False
"Jan 27, 2013",Sunday,5,6,8,5,4,3,4,8,34,31,26,22,44,42,30,35,35,26,12,14,7,2,4,4,411,179,False,North,179,Lyon,False
"Jan 28, 2013",Monday,0,3,3,1,12,19,58,84,48,41,46,48,43,64,52,63,60,45,33,20,24,11,6,1,785,179,False,North,179,Lyon,False
"Jan 29, 2013",Tuesday,3,3,7,2,8,19,43,85,70,45,41,45,67,52,46,66,71,47,25,25,16,30,12,6,834,179,False,North,179,Lyon,False
"Jan 30, 2013",Wednesday,5,4,5,2,9,21,57,84,39,49,42,35,48,60,49,63,57,48,36,31,21,7,7,6,785,179,False,North,179,Lyon,False
"Jan 31, 2013",Thursday,3,6,1,3,8,21,67,63,55,41,52,59,30,40,55,50,55,41,24,14,24,15,9,8,744,179,False,North,179,Lyon,False
"Jan 1, 2013",Tuesday,9,3,11,5,0,1,5,16,8,23,20,26,45,60,58,62,67,45,23,28,10,15,16,6,562,179,False,South,179,Lyon,False
"Jan 2, 2013",Wednesday,3,0,3,5,6,6,33,56,60,42,52,50,63,55,48,65,67,96,52,46,17,18,11,13,867,179,False,South,179,Lyon,False
"Jan 3, 2013",Thursday,5,5,4,2,5,16,29,51,48,55,56,62,60,70,63,75,86,84,62,36,30,36,13,4,957,179,False,South,179,Lyon,False
"Jan 4, 2013",Friday,3,3,3,1,2,13,32,52,40,57,62,54,46,71,60,90,96,103,76,38,24,32,22,12,992,179,False,South,179,Lyon,False
"Jan 5, 2013",Saturday,9,2,5,3,3,2,12,27,24,33,53,41,60,67,62,76,58,86,44,41,27,10,16,5,766,179,False,South,179,Lyon,False
"Jan 6, 2013",Sunday,9,5,2,2,3,1,1,7,14,29,57,40,49,34,51,72,77,81,42,34,27,19,1,2,659,179,False,South,179,Lyon,False
"Jan 7, 2013",Monday,3,2,2,1,3,15,38,64,48,44,50,58,67,57,60,54,75,89,47,43,20,19,15,5,879,179,False,South,179,Lyon,False
