DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2013",Tuesday,262,205,154,98,128,176,254,322,432,576,737,846,906,884,968,906,820,725,736,697,656,589,1138,945,14160,405,False,North,405,Hennepin
"Jan 2, 2013",Wednesday,380,266,204,198,331,952,2359,3706,3578,2897,2526,2858,2788,2892,3340,3508,2712,2817,3008,2329,1876,1525,1094,654,48798,405,False,North,405,Hennepin
"Jan 3, 2013",Thursday,402,268,210,198,320,953,2380,3832,3600,2849,2528,2810,2858,2982,3386,3493,2764,2740,3026,2309,1890,1640,1228,752,49418,405,False,North,405,Hennepin
"Jan 4, 2013",Friday,392,262,208,197,321,950,2371,3816,3576,2823,2586,2928,3008,3072,3494,3609,3016,3114,3118,2307,1880,1580,1242,771,50641,405,False,North,405,Hennepin
"Jan 5, 2013",Saturday,742,485,384,266,270,450,826,1310,1774,2385,2687,3093,2817,2744,2698,2723,2792,2706,2333,1932,1674,1594,1380,995,41060,405,False,North,405,Hennepin
"Jan 6, 2013",Sunday,764,520,398,255,224,330,582,852,1208,1674,2096,2514,2544,2546,2670,2651,2636,2620,2267,1880,1642,1562,1316,929,36680,405,False,North,405,Hennepin
"Jan 7, 2013",Monday,425,259,212,204,308,950,2388,3896,3589,2774,2434,2706,2740,2830,3255,3622,2960,3091,2926,2143,1740,1442,1037,626,48557,405,False,North,405,Hennepin
"Jan 8, 2013",Tuesday,354,246,203,182,313,943,2366,3818,3584,2842,2522,2790,2818,2896,3270,3442,2810,2875,3156,2311,1838,1511,1098,638,48826,405,False,North,405,Hennepin
"Jan 9, 2013",Wednesday,380,266,204,198,331,952,2359,3706,3578,2897,2526,2858,2788,2892,3340,3508,2712,2817,3008,2329,1876,1525,1094,654,48798,405,False,North,405,Hennepin
"Jan 10, 2013",Thursday,402,268,210,198,320,953,2380,3832,3600,2849,2528,2810,2858,2982,3386,3493,2764,2740,3026,2309,1890,1640,1228,752,49418,405,False,North,405,Hennepin
"Jan 11, 2013",Friday,392,262,208,197,321,950,2371,3816,3576,2823,2586,2928,3008,3072,3494,3609,3016,3114,3118,2307,1880,1580,1242,771,50641,405,False,North,405,Hennepin
"Jan 12, 2013",Saturday,742,485,384,266,270,450,826,1310,1774,2385,2687,3093,2817,2744,2698,2723,2792,2706,2333,1932,1674,1594,1380,995,41060,405,False,North,405,Hennepin
"Jan 13, 2013",Sunday,764,520,398,255,224,330,582,852,1208,1674,2096,2514,2544,2546,2670,2651,2636,2620,2267,1880,1642,1562,1316,929,36680,405,False,North,405,Hennepin
"Jan 14, 2013",Monday,425,259,212,204,308,950,2388,3896,3589,2774,2434,2706,2740,2830,3255,3622,2960,3091,2926,2143,1740,1442,1037,626,48557,405,False,North,405,Hennepin
"Jan 15, 2013",Tuesday,354,246,203,182,313,943,2366,3818,3584,2842,2522,2790,2818,2896,3270,3442,2810,2875,3156,2311,1838,1511,1098,638,48826,405,False,North,405,Hennepin
"Jan 16, 2013",Wednesday,380,266,204,198,331,952,2359,3706,3578,2897,2526,2858,2788,2892,3340,3508,2712,2817,3008,2329,1876,1525,1094,654,48798,405,False,North,405,Hennepin
"Jan 17, 2013",Thursday,402,268,210,198,320,953,2380,3832,3600,2849,2528,2810,2858,2982,3386,3493,2764,2740,3026,2309,1890,1640,1228,752,49418,405,False,North,405,Hennepin
"Jan 18, 2013",Friday,392,262,208,197,321,950,2371,3816,3576,2823,2586,2928,3008,3072,3494,3609,3016,3114,3118,2307,1880,1580,1242,771,50641,405,False,North,405,Hennepin
"Jan 19, 2013",Saturday,742,485,384,266,270,450,826,1310,1774,2385,2687,3093,2817,2744,2698,2723,2792,2706,2333,1932,1674,1594,1380,995,41060,405,False,North,405,Hennepin
"Jan 20, 2013",Sunday,764,520,398,255,224,330,582,852,1208,1674,2096,2514,2544,2546,2670,2651,2636,2620,2267,1880,1642,1562,1316,929,36680,405,False,North,405,Hennepin
"Jan 21, 2013",Monday,425,259,212,204,308,950,2388,3896,3589,2774,2434,2706,2740,2830,3255,3622,2960,3091,2926,2143,1740,1442,1037,626,48557,405,False,North,405,Hennepin
"Jan 22, 2013",Tuesday,354,246,203,182,313,943,2366,3818,3584,2842,2522,2790,2818,2896,3270,3442,2810,2875,3156,2311,1838,1511,1098,638,48826,405,False,North,405,Hennepin
"Jan 23, 2013",Wednesday,380,266,204,198,331,952,2359,3706,3578,2897,2526,2858,2788,2892,3340,3508,2712,2817,3008,2329,1876,1525,1094,654,48798,405,False,North,405,Hennepin
"Jan 24, 2013",Thursday,402,268,210,198,320,953,2380,3832,3600,2849,2528,2810,2858,2982,3386,3493,2764,2740,3026,2309,1890,1640,1228,752,49418,405,False,North,405,Hennepin
"Jan 25, 2013",Friday,392,262,208,197,321,950,2371,3816,3576,2823,2586,2928,3008,3072,3494,3609,3016,3114,3118,2307,1880,1580,1242,771,50641,405,False,North,405,Hennepin
"Jan 26, 2013",Saturday,742,485,384,266,270,450,826,1310,1774,2385,2687,3093,2817,2744,2698,2723,2792,2706,2333,1932,1674,1594,1380,995,41060,405,False,North,405,Hennepin
