DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2013",Tuesday,105,99,71,65,51,53,90,95,152,298,503,653,722,848,927,969,978,889,646,496,418,312,239,162,9841,208,False,North,208,Steele,False
"Jan 2, 2013",Wednesday,94,74,82,106,191,386,488,642,500,548,585,584,708,727,759,926,990,872,612,442,356,312,237,208,11429,208,False,North,208,Steele,False
"Jan 3, 2013",Thursday,113,96,79,113,204,368,506,716,575,574,554,607,599,792,818,906,1054,896,631,476,417,360,271,187,11912,208,False,North,208,Steele,False
"Jan 4, 2013",Friday,97,94,110,124,194,386,515,661,549,617,675,729,731,874,864,1073,1189,1014,876,630,527,443,312,207,13491,208,False,North,208,Steele,False
"Jan 5, 2013",Saturday,140,117,77,87,101,154,232,341,494,748,962,919,865,938,884,914,872,724,567,383,275,280,268,183,11525,208,False,North,208,Steele,False
"Jan 6, 2013",Sunday,98,79,97,47,60,93,147,175,270,436,609,792,831,865,924,943,922,838,768,567,407,293,223,155,10639,208,False,North,208,Steele,False
"Jan 7, 2013",Monday,108,72,68,98,184,379,511,716,584,477,611,548,601,639,717,805,895,773,563,403,325,281,195,152,10705,208,False,North,208,Steele,False
"Jan 8, 2013",Tuesday,95,82,67,105,202,385,516,702,573,543,625,594,577,649,729,850,1002,867,601,458,363,262,242,177,11266,208,False,North,208,Steele,False
"Jan 9, 2013",Wednesday,81,101,83,117,195,383,525,747,602,583,588,649,639,632,791,853,971,839,621,491,361,292,263,162,11569,208,False,North,208,Steele,False
"Jan 10, 2013",Thursday,103,112,91,120,198,408,570,726,595,605,597,623,625,699,795,960,975,872,644,476,400,317,222,200,11933,208,False,North,208,Steele,False
"Jan 11, 2013",Friday,110,107,100,115,192,331,490,654,493,564,642,710,788,880,970,1118,1260,1168,824,606,504,469,299,202,13596,208,False,North,208,Steele,False
"Jan 12, 2013",Saturday,128,101,107,72,103,127,256,338,444,659,866,973,883,793,822,839,844,703,552,417,401,312,248,126,11114,208,False,North,208,Steele,False
"Jan 13, 2013",Sunday,104,87,79,52,52,72,108,194,251,367,576,723,770,873,887,986,941,889,732,524,412,334,211,115,10339,208,False,North,208,Steele,False
"Jan 14, 2013",Monday,69,63,65,92,192,356,525,737,531,567,610,574,551,651,685,784,861,817,561,359,303,262,209,160,10584,208,False,North,208,Steele,False
"Jan 15, 2013",Tuesday,68,80,111,106,197,371,519,702,549,542,604,557,611,670,721,795,951,790,642,425,370,273,198,162,11014,208,False,North,208,Steele,False
"Jan 16, 2013",Wednesday,87,92,84,109,194,399,524,714,597,535,596,627,639,632,741,917,935,810,571,411,346,263,224,164,11211,208,False,North,208,Steele,False
"Jan 17, 2013",Thursday,87,84,108,112,210,420,544,733,602,574,608,599,617,752,877,1050,1087,924,698,535,464,362,278,176,12501,208,False,North,208,Steele,False
"Jan 18, 2013",Friday,122,121,99,122,210,372,495,742,622,639,661,801,900,918,1074,1231,1310,1223,937,803,631,525,371,263,15192,208,False,North,208,Steele,False
"Jan 19, 2013",Saturday,132,98,72,78,95,144,265,414,596,795,965,1020,1055,1089,1011,932,892,740,531,407,356,286,233,159,12365,208,False,North,208,Steele,False
"Jan 20, 2013",Sunday,120,78,47,38,52,63,128,162,256,393,606,806,841,867,976,1036,869,781,683,532,392,302,202,128,10358,208,False,North,208,Steele,False
