DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2013",Tuesday,13,8,5,1,2,3,5,4,11,21,26,35,41,28,34,29,32,30,31,23,8,6,9,2,407,400,False,North,400,Hennepin,False
"Jan 2, 2013",Wednesday,3,2,2,1,1,13,38,53,38,35,37,28,47,42,34,50,72,81,40,21,11,2,6,3,660,400,False,North,400,Hennepin,False
"Jan 3, 2013",Thursday,4,2,0,1,1,11,34,69,44,38,40,32,40,33,54,72,79,83,50,20,15,16,11,7,756,400,False,North,400,Hennepin,False
"Jan 4, 2013",Friday,2,2,2,0,1,12,37,54,43,41,33,35,48,53,47,56,69,91,50,29,20,17,13,7,762,400,False,North,400,Hennepin,False
"Jan 5, 2013",Saturday,3,3,1,2,1,6,10,18,34,41,57,51,56,54,38,57,36,49,35,28,10,13,25,10,638,400,False,North,400,Hennepin,False
"Jan 6, 2013",Sunday,4,3,3,0,1,2,12,11,17,29,46,60,55,37,38,34,44,30,31,32,18,10,5,3,525,400,False,North,400,Hennepin,False
"Jan 7, 2013",Monday,2,0,0,0,2,16,33,63,41,49,34,33,36,26,42,44,78,95,50,25,5,8,11,5,698,400,False,North,400,Hennepin,False
"Jan 8, 2013",Tuesday,0,5,1,0,5,9,45,74,39,47,24,30,44,39,48,62,91,87,52,31,23,26,7,4,793,400,False,North,400,Hennepin,False
"Jan 9, 2013",Wednesday,0,2,1,2,2,11,35,58,42,37,46,41,28,38,41,78,67,85,55,28,21,14,7,6,745,400,False,North,400,Hennepin,False
"Jan 10, 2013",Thursday,4,1,0,1,6,13,36,65,52,40,30,36,43,63,48,59,78,80,55,25,24,20,13,2,794,400,False,North,400,Hennepin,False
"Jan 11, 2013",Friday,0,2,1,1,2,12,34,64,37,41,45,42,26,35,54,69,94,90,54,35,20,15,11,5,789,400,False,North,400,Hennepin,False
"Jan 12, 2013",Saturday,5,3,0,1,8,6,8,19,21,54,58,58,49,47,54,44,40,44,42,29,29,14,13,9,655,400,False,North,400,Hennepin,False
"Jan 13, 2013",Sunday,1,4,2,1,0,5,5,8,17,38,36,49,56,45,45,55,31,37,25,32,15,10,8,5,530,400,False,North,400,Hennepin,False
"Jan 14, 2013",Monday,0,0,2,1,3,7,36,67,37,23,28,41,35,33,44,56,102,83,34,36,15,13,9,1,706,400,False,North,400,Hennepin,False
"Jan 15, 2013",Tuesday,3,3,0,0,4,5,36,57,46,40,36,26,47,49,46,56,91,79,51,19,17,15,14,4,744,400,False,North,400,Hennepin,False
"Jan 16, 2013",Wednesday,2,3,1,2,4,6,32,70,48,34,43,38,32,32,39,45,69,82,50,27,14,11,8,7,699,400,False,North,400,Hennepin,False
"Jan 17, 2013",Thursday,0,2,1,0,1,9,42,65,45,33,39,52,36,48,45,66,79,86,52,35,37,17,20,6,816,400,False,North,400,Hennepin,False
"Jan 18, 2013",Friday,0,1,1,0,2,8,41,59,53,39,50,48,36,65,60,83,90,76,54,32,24,25,15,7,869,400,False,North,400,Hennepin,False
"Jan 19, 2013",Saturday,6,4,1,0,3,5,17,23,48,49,53,49,49,49,53,56,50,55,31,21,26,17,13,14,692,400,False,North,400,Hennepin,False
"Jan 20, 2013",Sunday,3,3,0,1,2,3,6,6,14,31,47,47,52,42,39,49,44,33,21,20,13,3,10,9,498,400,False,North,400,Hennepin,False
"Jan 21, 2013",Monday,2,1,1,0,4,6,27,44,43,24,34,33,31,43,39,39,65,85,36,13,13,8,5,2,598,400,False,North,400,Hennepin,False
"Jan 22, 2013",Tuesday,5,1,1,1,4,5,34,61,34,33,35,26,37,39,52,53,68,67,46,27,19,22,8,2,680,400,False,North,400,Hennepin,False
