DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2003",Wednesday,13,7,7,5,8,9,12,12,29,66,99,90,114,104,93,100,84,61,50,39,38,27,16,11,1094,219,False,East,219,Itasca,False
"Jan 2, 2003",Thursday,5,7,1,7,15,35,64,62,92,78,94,120,88,102,110,106,120,85,54,38,35,27,23,12,1380,219,False,East,219,Itasca,False
"Jan 3, 2003",Friday,4,2,7,11,13,20,45,53,92,87,87,132,110,123,119,111,152,118,74,50,38,30,31,22,1531,219,False,East,219,Itasca,False
"Jan 4, 2003",Saturday,6,8,6,12,7,10,42,45,70,96,137,126,118,83,90,80,71,48,47,42,24,34,32,13,1247,219,False,East,219,Itasca,False
"Jan 5, 2003",Sunday,12,7,4,3,7,9,19,21,39,67,131,132,162,155,160,140,135,98,73,65,44,35,29,16,1563,219,False,East,219,Itasca,False
"Jan 6, 2003",Monday,9,8,5,8,16,46,70,81,85,77,95,87,81,87,99,96,108,91,47,41,55,39,24,14,1369,219,False,East,219,Itasca,False
"Jan 7, 2003",Tuesday,12,8,10,8,13,28,56,56,80,75,91,94,67,119,98,144,112,101,55,51,38,56,68,20,1460,219,False,East,219,Itasca,False
"Jan 8, 2003",Wednesday,9,11,7,15,11,27,58,76,81,77,94,104,108,117,99,118,115,77,60,44,37,42,32,14,1433,219,False,East,219,Itasca,False
"Jan 9, 2003",Thursday,14,5,5,8,14,21,53,65,101,85,82,102,98,101,104,115,102,93,57,33,42,58,19,16,1393,219,False,East,219,Itasca,False
"Jan 10, 2003",Friday,10,6,8,14,15,24,50,58,81,82,86,92,119,101,105,152,129,108,81,43,42,46,22,15,1489,219,False,East,219,Itasca,False
"Jan 11, 2003",Saturday,16,4,2,3,8,13,37,36,86,88,104,109,110,87,67,91,71,83,62,40,38,31,66,14,1266,219,False,East,219,Itasca,False
"Jan 12, 2003",Sunday,10,3,4,5,8,13,14,27,35,53,109,121,142,139,154,137,137,122,94,55,57,43,22,11,1515,219,False,East,219,Itasca,False
"Jan 13, 2003",Monday,16,7,6,11,13,40,66,70,78,76,83,88,88,99,102,119,93,70,69,37,27,31,20,16,1325,219,False,East,219,Itasca,False
"Jan 14, 2003",Tuesday,13,8,9,11,10,33,57,68,88,67,64,75,99,107,94,111,96,81,50,27,44,44,24,11,1291,219,False,East,219,Itasca,False
"Jan 15, 2003",Wednesday,6,7,10,16,9,24,63,67,84,82,90,99,92,93,105,104,116,77,63,45,63,34,23,23,1395,219,False,East,219,Itasca,False
"Jan 16, 2003",Thursday,4,8,18,10,17,29,67,63,98,117,77,108,108,97,101,97,102,78,45,40,38,41,35,15,1413,219,False,East,219,Itasca,False
"Jan 17, 2003",Friday,9,10,10,14,14,18,47,77,78,67,106,105,112,102,130,159,158,146,78,56,49,17,31,18,1611,219,False,East,219,Itasca,False
"Jan 18, 2003",Saturday,10,8,5,7,11,13,25,40,61,118,119,113,112,85,83,97,88,65,68,59,55,33,31,18,1324,219,False,East,219,Itasca,False
"Jan 19, 2003",Sunday,8,5,7,7,7,4,22,32,50,75,154,162,176,164,148,146,154,94,65,69,42,38,26,22,1677,219,False,East,219,Itasca,False
"Jan 20, 2003",Monday,3,8,11,12,14,39,60,67,88,121,109,121,142,152,145,136,118,96,58,52,32,37,22,13,1656,219,False,East,219,Itasca,False
"Jan 21, 2003",Tuesday,16,8,9,17,14,21,56,54,64,73,91,91,88,87,90,112,93,84,56,39,42,55,36,21,1317,219,True,East,219,Itasca,False
"Jan 22, 2003",Wednesday,5,8,8,10,12,22,51,62,87,66,86,90,75,119,142,113,120,82,41,36,33,42,28,13,1351,219,False,East,219,Itasca,False
"Jan 23, 2003",Thursday,12,13,11,15,16,21,51,56,70,74,91,86,91,92,83,91,103,74,51,48,30,36,36,13,1264,219,True,East,219,Itasca,False
"Jan 24, 2003",Friday,13,9,9,14,10,22,47,63,73,93,100,112,94,114,102,135,124,120,88,55,49,49,27,15,1537,219,True,East,219,Itasca,False
"Jan 25, 2003",Saturday,12,5,5,6,5,13,37,51,68,120,136,117,120,99,104,78,80,78,53,46,30,46,30,23,1362,219,False,East,219,Itasca,False
"Jan 26, 2003",Sunday,11,10,5,3,4,5,11,23,46,83,106,151,153,179,140,131,100,72,65,51,46,35,22,18,1470,219,False,East,219,Itasca,False
"Jan 27, 2003",Monday,18,5,9,9,15,38,59,62,87,91,110,102,106,83,78,80,81,73,52,26,26,23,19,18,1270,219,False,East,219,Itasca,False
"Jan 28, 2003",Tuesday,17,2,5,12,19,27,64,77,77,81,75,98,80,90,84,100,95,97,54,41,47,43,20,19,1324,219,False,East,219,Itasca,False
"Jan 29, 2003",Wednesday,11,6,13,9,18,24,64,69,69,68,71,98,97,77,89,99,100,82,56,31,33,27,25,14,1250,219,False,East,219,Itasca,False
"Jan 30, 2003",Thursday,8,8,6,9,12,25,66,52,99,88,86,89,92,98,106,123,118,90,58,34,34,40,28,19,1388,219,False,East,219,Itasca,False
"Jan 31, 2003",Friday,8,6,5,14,13,21,66,71,74,67,82,91,98,131,118,141,141,100,94,67,42,32,27,17,1526,219,False,East,219,Itasca,False
"Jan 1, 2003",Wednesday,15,15,17,6,6,5,16,21,28,47,52,77,85,71,76,94,122,96,59,56,42,17,20,13,1056,219,False,West,219,Itasca,False
"Jan 2, 2003",Thursday,8,7,11,10,20,26,51,60,61,98,82,93,94,95,107,114,102,109,96,62,52,37,29,16,1440,219,False,West,219,Itasca,False
"Jan 3, 2003",Friday,11,19,11,17,19,25,44,65,73,105,95,108,102,116,112,154,142,150,129,97,74,62,57,32,1819,219,False,West,219,Itasca,False
