DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2003",Wednesday,100,103,54,34,21,52,50,70,130,218,390,555,742,790,814,802,589,506,419,278,191,140,90,79,7217,110,False,North,110,St Louis
"Jan 2, 2003",Thursday,47,21,28,29,38,72,175,320,418,650,790,1066,1203,1187,1267,1234,1313,1057,790,555,476,275,144,120,13275,110,False,North,110,St Louis
"Jan 3, 2003",Friday,51,37,41,27,22,84,178,339,450,660,890,1114,1313,1294,1363,1350,1383,1121,910,646,541,357,208,139,14518,110,False,North,110,St Louis
"Jan 4, 2003",Saturday,84,56,47,33,31,38,90,158,294,555,798,1104,1249,1260,1354,1281,962,728,632,475,327,208,158,121,12043,110,False,North,110,St Louis
"Jan 5, 2003",Sunday,72,37,29,21,38,25,46,113,145,276,486,709,884,934,1036,981,798,621,454,341,233,167,94,68,8608,110,False,North,110,St Louis
"Jan 6, 2003",Monday,46,43,27,27,33,70,157,301,380,525,712,900,999,1008,1070,1126,1100,915,687,505,370,294,144,85,11524,110,True,North,110,St Louis
"Jan 7, 2003",Tuesday,43,30,20,26,28,81,187,350,405,545,685,877,1025,1021,1049,1129,1140,930,698,526,396,305,145,90,11731,110,True,North,110,St Louis
"Jan 8, 2003",Wednesday,46,28,26,22,32,89,196,380,461,622,781,906,1050,1096,1061,1129,1225,1030,766,519,449,285,147,86,12432,110,True,North,110,St Louis
"Jan 9, 2003",Thursday,62,42,45,24,32,82,195,294,425,524,688,785,968,986,1000,1062,1155,959,712,499,441,264,174,114,11532,110,False,North,110,St Louis
"Jan 10, 2003",Friday,58,39,38,36,29,57,197,347,424,614,753,1035,1123,1131,1139,1268,1309,1073,852,642,491,372,196,168,13391,110,False,North,110,St Louis
"Jan 11, 2003",Saturday,66,64,48,25,31,55,135,204,293,483,761,960,1225,1255,1323,1207,1091,894,769,581,403,282,182,117,12454,110,False,North,110,St Louis
"Jan 12, 2003",Sunday,71,40,53,29,32,34,149,108,177,269,591,695,1006,971,1064,967,820,565,454,308,209,153,93,68,8926,110,False,North,110,St Louis
"Jan 13, 2003",Monday,36,24,19,12,29,73,180,293,376,575,766,923,1019,996,1022,1113,1186,997,683,520,331,207,122,84,11586,110,False,North,110,St Louis
"Jan 14, 2003",Tuesday,53,35,21,16,29,70,199,343,432,589,667,875,1008,994,1044,1113,1156,960,714,500,457,290,116,73,11754,110,False,North,110,St Louis
