DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2003",Wednesday,272,289,176,91,87,65,56,104,118,220,390,531,752,825,901,936,878,784,643,432,368,279,207,148,9552,420,False,East,420,Dakota,False
"Jan 2, 2003",Thursday,113,72,47,43,64,89,284,496,537,556,635,871,945,1005,1173,1258,1297,1322,1054,766,753,644,359,208,14591,420,True,East,420,Dakota,False
"Jan 3, 2003",Friday,132,96,66,59,56,90,265,465,492,570,713,918,1086,1165,1186,1315,1272,1272,1087,987,750,670,438,314,15464,420,True,East,420,Dakota,False
"Jan 4, 2003",Saturday,210,162,99,73,72,48,126,180,350,467,759,955,1118,1316,1281,1314,1287,1148,918,773,630,474,377,307,14444,420,False,East,420,Dakota,False
"Jan 5, 2003",Sunday,225,143,85,56,58,48,102,164,214,302,569,814,1050,1097,1142,1152,1046,960,793,503,414,342,245,133,11657,420,False,East,420,Dakota,False
"Jan 6, 2003",Monday,121,80,42,36,50,113,274,475,489,572,701,771,1005,907,1030,1117,1249,1349,988,861,670,509,289,178,13876,420,False,East,420,Dakota,False
"Jan 7, 2003",Tuesday,112,66,55,36,50,105,264,485,551,555,652,832,967,927,1083,1102,1323,1296,1114,864,709,554,291,198,14191,420,False,East,420,Dakota,False
"Jan 8, 2003",Wednesday,128,85,63,51,51,109,273,480,590,539,676,831,939,980,1022,1127,1219,1361,1141,860,820,632,314,219,14510,420,False,East,420,Dakota,False
"Jan 9, 2003",Thursday,117,83,67,42,70,112,284,487,557,585,702,796,907,846,971,1129,1253,1285,1068,838,667,590,344,190,13990,420,False,East,420,Dakota,False
"Jan 10, 2003",Friday,108,96,55,43,53,104,265,465,493,602,725,866,952,1007,1122,1219,1306,1400,1214,911,786,631,469,314,15206,420,False,East,420,Dakota,False
"Jan 11, 2003",Saturday,233,147,117,67,51,76,138,257,429,514,773,1113,1214,1208,1309,1276,1304,1159,913,744,683,539,398,307,14969,420,False,East,420,Dakota,False
"Jan 12, 2003",Sunday,230,160,94,58,55,51,88,165,266,384,658,889,1036,1042,1106,1122,1069,953,788,518,436,325,219,162,11874,420,False,East,420,Dakota,False
"Jan 13, 2003",Monday,112,51,43,30,51,110,258,496,521,611,639,812,934,868,918,1050,1203,1162,877,670,609,463,269,146,12903,420,False,East,420,Dakota,False
"Jan 14, 2003",Tuesday,92,70,54,42,56,85,286,497,517,550,581,729,811,815,918,1052,1158,1309,1015,734,633,543,289,176,13012,420,False,East,420,Dakota,False
"Jan 15, 2003",Wednesday,115,80,42,39,67,119,291,456,497,547,625,821,892,875,1026,1073,1219,1314,1058,797,796,584,284,196,13813,420,False,East,420,Dakota,False
"Jan 16, 2003",Thursday,113,74,54,40,72,115,281,507,522,559,627,808,948,917,954,1066,1198,1276,1048,796,656,559,315,192,13697,420,False,East,420,Dakota,False
"Jan 17, 2003",Friday,109,83,53,31,48,114,273,480,514,585,702,888,1012,1031,1118,1239,1342,1316,1225,909,770,709,438,309,15298,420,False,East,420,Dakota,False
"Jan 18, 2003",Saturday,187,147,87,60,47,73,118,216,423,592,880,1109,1249,1309,1332,1288,1242,1136,991,829,659,552,436,310,15272,420,False,East,420,Dakota,False
"Jan 19, 2003",Sunday,218,159,86,77,56,67,96,153,279,348,676,830,1152,1093,1055,1066,994,909,839,537,453,368,239,179,11929,420,False,East,420,Dakota,False
"Jan 20, 2003",Monday,130,88,69,39,50,88,214,345,455,511,693,916,1054,1106,1149,1276,1296,1303,1019,740,611,483,266,158,14059,420,False,East,420,Dakota,False
"Jan 21, 2003",Tuesday,86,59,39,24,51,89,295,464,541,574,643,805,844,887,960,1065,1214,1325,1023,819,644,525,261,165,13402,420,False,East,420,Dakota,False
"Jan 22, 2003",Wednesday,93,78,36,37,59,114,250,474,527,509,619,709,838,893,939,1073,1223,1279,1017,760,741,546,302,151,13267,420,False,East,420,Dakota,False
"Jan 23, 2003",Thursday,115,70,40,41,50,119,266,450,523,530,555,759,884,826,945,1041,1233,1254,991,831,681,525,291,184,13204,420,False,East,420,Dakota,False
"Jan 24, 2003",Friday,102,83,42,35,55,104,226,468,503,556,677,834,860,938,1077,1149,1277,1289,1095,868,771,661,456,286,14412,420,False,East,420,Dakota,False
"Jan 25, 2003",Saturday,230,131,78,72,63,62,125,236,416,617,829,1000,1169,1236,1230,1320,1153,1132,1001,761,638,591,372,313,14775,420,False,East,420,Dakota,False
"Jan 26, 2003",Sunday,241,148,95,52,40,58,71,159,259,394,664,840,1089,1052,1118,1147,1079,803,550,341,330,424,286,144,11384,420,False,East,420,Dakota,False
"Jan 27, 2003",Monday,120,51,39,32,55,103,203,346,490,542,577,728,850,807,840,1064,1226,1187,983,715,671,512,300,147,12588,420,False,East,420,Dakota,False
"Jan 28, 2003",Tuesday,97,66,47,28,58,100,264,449,504,539,535,722,739,753,838,955,1107,1211,1043,734,557,481,261,172,12260,420,False,East,420,Dakota,False
"Jan 29, 2003",Wednesday,119,73,48,31,60,115,246,502,563,581,610,817,906,824,986,1093,1176,1305,1061,839,781,566,342,171,13815,420,False,East,420,Dakota,False
"Jan 30, 2003",Thursday,102,81,51,44,50,123,270,484,597,583,639,828,923,870,984,1168,1175,1258,1053,837,656,608,342,189,13915,420,False,East,420,Dakota,False
"Jan 31, 2003",Friday,109,75,55,49,64,116,261,483,496,571,721,856,968,999,1037,1152,1267,1348,1107,826,762,747,477,292,14838,420,False,East,420,Dakota,False
"Jan 1, 2003",Wednesday,274,284,160,85,60,69,93,112,185,347,522,757,849,955,1027,962,802,686,560,442,351,246,195,128,10151,420,False,West,420,Dakota,False
"Jan 2, 2003",Thursday,99,63,37,53,97,356,917,1082,888,879,859,1009,1009,970,975,1109,1059,1069,941,678,523,419,276,145,15512,420,True,West,420,Dakota,False
"Jan 3, 2003",Friday,87,61,56,54,96,339,839,1020,891,854,1002,1014,1149,1145,1203,1200,1152,1031,987,853,637,488,347,302,16807,420,True,West,420,Dakota,False
"Jan 4, 2003",Saturday,182,159,72,54,77,114,192,297,518,645,887,1134,1246,1363,1313,1389,1219,1108,909,680,528,455,395,255,15191,420,False,West,420,Dakota,False
"Jan 5, 2003",Sunday,216,150,85,45,40,70,120,171,381,444,813,889,1132,1154,1216,1123,1016,844,612,510,360,322,229,142,12084,420,False,West,420,Dakota,False
"Jan 6, 2003",Monday,88,58,45,50,93,308,710,871,806,867,869,943,1018,1057,1048,1048,1042,1011,908,678,534,375,236,137,14800,420,False,West,420,Dakota,False
"Jan 7, 2003",Tuesday,89,57,38,36,106,310,778,887,820,851,867,951,1050,1039,987,1092,1030,1099,958,732,584,427,273,172,15233,420,False,West,420,Dakota,False
"Jan 8, 2003",Wednesday,92,88,49,46,107,336,745,865,856,862,853,986,1108,971,1047,1049,1098,1072,1069,752,605,402,258,139,15455,420,False,West,420,Dakota,False
"Jan 9, 2003",Thursday,112,76,42,48,106,322,756,861,850,864,824,877,1059,972,1010,1043,1049,1024,927,681,511,426,262,140,14842,420,False,West,420,Dakota,False
"Jan 10, 2003",Friday,95,60,46,41,101,314,731,923,832,845,928,927,1085,1127,1060,1074,1095,1145,1133,801,675,503,384,271,16196,420,False,West,420,Dakota,False
"Jan 11, 2003",Saturday,212,150,83,66,83,103,196,344,582,798,1066,1231,1360,1352,1339,1244,1230,1134,967,716,534,445,392,281,15908,420,False,West,420,Dakota,False
"Jan 12, 2003",Sunday,167,144,74,52,38,86,133,198,428,453,817,922,1142,1184,1261,1169,1078,873,656,531,379,276,227,121,12409,420,False,West,420,Dakota,False
"Jan 13, 2003",Monday,72,56,43,39,98,321,732,877,831,851,829,866,1054,993,861,917,918,904,791,550,404,359,240,135,13741,420,False,West,420,Dakota,False
"Jan 14, 2003",Tuesday,60,41,44,54,104,336,737,865,840,810,799,827,891,954,885,991,981,1011,833,715,536,417,230,115,14076,420,False,West,420,Dakota,False
