DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2011",Saturday,51,37,28,15,12,33,51,60,104,236,276,391,503,518,576,515,449,403,270,162,142,96,85,52,5065,464,False,East,464,Ramsey,False
"Jan 2, 2011",Sunday,34,18,15,11,12,30,55,71,152,257,480,676,702,766,730,661,566,371,211,134,84,57,61,27,6181,464,False,East,464,Ramsey,False
"Jan 3, 2011",Monday,20,5,12,10,18,78,247,488,542,607,707,753,797,796,845,736,707,732,515,309,158,103,89,43,9317,464,False,East,464,Ramsey,False
"Jan 4, 2011",Tuesday,20,6,10,13,20,84,251,500,567,634,590,620,657,804,793,797,803,857,547,335,186,115,89,47,9345,464,False,East,464,Ramsey,False
"Jan 5, 2011",Wednesday,24,4,11,12,21,91,240,494,538,602,663,708,789,746,746,847,820,747,639,335,184,116,89,50,9516,464,False,East,464,Ramsey,False
"Jan 6, 2011",Thursday,21,7,7,10,19,82,251,527,526,631,679,737,907,828,861,797,832,845,619,386,168,116,101,49,10006,464,False,East,464,Ramsey,False
"Jan 7, 2011",Friday,32,13,13,10,26,77,253,485,565,642,767,769,811,811,797,864,885,810,613,398,202,152,97,47,10139,464,False,East,464,Ramsey,False
"Jan 8, 2011",Saturday,37,16,18,9,21,30,96,123,268,481,736,882,899,880,950,829,776,654,470,302,160,132,111,83,8963,464,False,East,464,Ramsey,False
"Jan 9, 2011",Sunday,47,23,17,5,6,21,79,81,167,278,524,720,818,791,724,669,617,381,247,153,95,73,64,24,6624,464,False,East,464,Ramsey,False
"Jan 10, 2011",Monday,13,11,9,8,19,75,256,480,566,630,638,710,716,676,725,707,777,763,504,313,158,94,88,33,8969,464,False,East,464,Ramsey,False
"Jan 11, 2011",Tuesday,23,14,7,15,29,83,215,429,561,580,583,573,670,666,696,743,738,730,581,321,177,117,93,42,8686,464,False,East,464,Ramsey,False
"Jan 12, 2011",Wednesday,21,11,9,5,19,87,258,486,579,596,703,788,755,701,748,749,745,816,686,358,200,105,74,35,9534,464,False,East,464,Ramsey,False
"Jan 13, 2011",Thursday,13,9,7,12,27,82,263,508,533,639,619,666,660,615,704,757,730,766,584,304,198,121,87,41,8945,464,False,East,464,Ramsey,False
"Jan 14, 2011",Friday,31,6,6,10,22,74,263,513,541,594,709,832,903,832,796,692,736,690,593,373,167,126,115,58,9682,464,False,East,464,Ramsey,False
"Jan 15, 2011",Saturday,34,21,13,13,17,32,73,129,265,430,630,803,838,894,878,764,750,573,416,265,152,128,83,68,8269,464,False,East,464,Ramsey,False
"Jan 16, 2011",Sunday,33,23,13,6,13,22,65,76,163,251,516,637,825,729,676,633,567,391,231,130,103,77,59,24,6263,464,False,East,464,Ramsey,False
"Jan 17, 2011",Monday,18,12,8,10,14,59,213,380,434,587,654,829,836,852,853,852,785,666,490,277,161,107,84,38,9219,464,False,East,464,Ramsey,False
"Jan 18, 2011",Tuesday,26,20,5,13,19,88,266,502,602,674,620,743,734,743,718,743,826,820,554,308,193,93,78,39,9427,464,False,East,464,Ramsey,False
"Jan 19, 2011",Wednesday,16,8,15,9,23,86,272,498,537,691,688,718,754,701,718,723,827,786,654,303,187,102,91,36,9443,464,False,East,464,Ramsey,False
"Jan 20, 2011",Thursday,20,10,10,5,26,65,263,536,520,587,650,648,733,659,681,741,805,797,519,314,179,104,79,40,8991,464,False,East,464,Ramsey,False
"Jan 21, 2011",Friday,19,12,10,6,27,80,242,475,502,571,643,699,732,750,764,821,862,811,555,290,211,137,97,57,9373,464,False,East,464,Ramsey,False
"Jan 22, 2011",Saturday,33,22,11,7,12,30,86,133,246,460,675,855,889,882,876,793,738,647,442,267,188,115,87,74,8568,464,False,East,464,Ramsey,False
"Jan 23, 2011",Sunday,31,24,17,7,8,18,73,85,170,264,494,628,778,708,604,608,447,374,211,116,72,60,70,40,5907,464,False,East,464,Ramsey,False
"Jan 24, 2011",Monday,13,8,9,13,15,74,260,502,557,618,601,710,759,732,710,780,621,743,519,287,169,98,72,44,8914,464,False,East,464,Ramsey,False
"Jan 25, 2011",Tuesday,20,10,15,6,25,85,285,502,588,645,689,738,736,674,721,737,772,765,510,288,165,88,97,32,9193,464,False,East,464,Ramsey,False
"Jan 26, 2011",Wednesday,15,10,4,14,17,89,270,501,580,601,642,755,740,714,729,783,809,750,588,329,174,132,75,31,9352,464,False,East,464,Ramsey,False
"Jan 27, 2011",Thursday,25,7,11,8,27,71,270,531,557,590,661,724,720,708,760,806,815,757,579,314,193,120,118,46,9418,464,False,East,464,Ramsey,False
"Jan 28, 2011",Friday,20,15,11,8,25,76,273,488,537,594,694,804,875,858,852,877,846,899,619,459,209,124,100,55,10318,464,False,East,464,Ramsey,False
