DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2011",Saturday,0,0,0,0,0,0,0,0,0,0,2,2,5,0,4,7,4,6,5,5,7,8,7,6,68,41,False,North
"Jan 2, 2011",Sunday,4,4,4,5,2,4,4,10,7,10,5,9,10,4,14,11,10,8,10,8,8,3,3,3,160,41,False,North
"Jan 3, 2011",Monday,3,4,3,7,2,9,13,28,11,15,10,11,13,18,17,13,13,9,10,10,5,6,4,5,239,41,False,North
"Jan 4, 2011",Tuesday,4,2,2,5,3,7,17,23,21,8,13,15,17,20,17,15,17,14,5,6,3,4,1,2,241,41,False,North
"Jan 5, 2011",Wednesday,1,2,3,3,4,11,12,29,18,20,9,18,20,13,20,18,13,14,11,18,6,4,6,4,277,41,False,North
"Jan 6, 2011",Thursday,4,4,5,6,7,8,18,26,16,13,14,15,15,13,17,13,14,11,13,7,4,4,5,4,256,41,False,North
"Jan 7, 2011",Friday,4,4,5,4,7,7,14,25,17,12,10,12,10,11,12,15,8,11,12,6,5,9,4,3,227,41,False,North
"Jan 8, 2011",Saturday,5,5,4,5,3,5,5,7,12,11,9,10,6,13,14,13,12,12,7,7,4,5,4,4,182,41,False,North
"Jan 9, 2011",Sunday,1,1,0,1,1,1,1,4,5,9,4,7,9,10,7,9,12,11,7,7,7,5,3,2,124,41,False,North
"Jan 10, 2011",Monday,3,3,5,4,6,9,12,37,16,8,14,4,6,12,9,12,10,11,12,9,6,5,3,6,222,41,False,North
"Jan 11, 2011",Tuesday,4,3,2,4,5,6,14,36,15,6,15,13,17,14,13,17,12,16,13,10,8,6,3,6,258,41,False,North
"Jan 12, 2011",Wednesday,5,7,7,6,7,12,15,41,14,10,17,12,14,8,10,14,11,13,6,9,7,4,2,5,256,41,False,North
"Jan 13, 2011",Thursday,6,4,4,7,6,7,17,37,20,10,14,16,9,11,11,20,13,9,11,3,6,6,2,3,252,41,False,North
"Jan 14, 2011",Friday,4,3,4,4,3,10,15,30,15,11,12,10,17,12,13,12,16,14,13,8,1,5,2,3,237,41,False,North
