DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2011",Saturday,9,10,2,6,3,4,4,6,7,10,24,28,28,39,46,42,34,24,25,26,16,27,18,11,449,34,False,North,34,Chippewa
"Jan 2, 2011",Sunday,11,13,11,8,5,11,5,12,36,52,83,98,128,106,96,114,97,69,51,45,36,19,18,12,1136,34,False,North,34,Chippewa
"Jan 3, 2011",Monday,16,6,11,3,14,33,44,74,60,85,75,75,67,93,89,94,84,88,51,37,32,31,20,14,1196,34,False,North,34,Chippewa
"Jan 4, 2011",Tuesday,8,8,5,10,2,20,42,91,86,71,77,83,84,100,91,77,128,97,76,40,30,31,36,26,1319,34,False,North,34,Chippewa
"Jan 5, 2011",Wednesday,8,8,8,7,4,19,41,79,80,80,93,94,84,90,73,106,98,94,89,34,33,23,14,14,1273,34,False,North,34,Chippewa
"Jan 6, 2011",Thursday,16,5,11,4,11,35,51,92,67,73,76,91,113,90,127,110,118,116,73,62,38,28,23,19,1449,34,False,North,34,Chippewa
"Jan 7, 2011",Friday,13,12,18,8,14,58,52,77,90,75,94,84,107,91,87,95,73,60,50,28,28,27,18,10,1269,34,False,North,34,Chippewa
"Jan 8, 2011",Saturday,11,11,11,10,1,9,18,33,53,110,120,138,83,96,96,100,79,78,59,52,41,50,44,14,1317,34,False,North,34,Chippewa
"Jan 9, 2011",Sunday,20,14,10,11,6,4,9,19,32,39,74,103,91,92,106,108,93,68,56,31,28,21,20,7,1062,34,False,North,34,Chippewa
"Jan 10, 2011",Monday,10,7,10,6,4,20,49,66,69,74,74,48,56,54,61,60,77,91,54,33,15,12,19,9,978,34,False,North,34,Chippewa
"Jan 11, 2011",Tuesday,11,12,13,10,8,19,38,60,66,79,54,58,79,93,61,89,106,90,62,36,23,24,30,8,1129,34,False,North,34,Chippewa
"Jan 12, 2011",Wednesday,3,11,8,5,7,22,54,85,74,75,90,76,95,82,68,107,109,127,76,41,36,30,28,17,1326,34,False,North,34,Chippewa
"Jan 13, 2011",Thursday,9,3,9,2,11,19,51,101,77,73,73,78,86,139,95,97,133,117,87,37,34,32,20,17,1400,34,False,North,34,Chippewa
