DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2011",Saturday,9,8,4,2,1,3,4,4,12,13,23,33,51,35,37,22,32,30,25,31,27,6,7,7,426,400,False,North,400,Hennepin,False
"Jan 2, 2011",Sunday,5,1,2,1,4,1,6,6,14,27,40,49,34,26,34,38,29,32,38,23,9,8,13,2,442,400,False,North,400,Hennepin,False
"Jan 3, 2011",Monday,2,2,2,3,8,13,28,63,31,34,36,49,36,41,41,55,75,72,44,17,10,7,8,6,683,400,False,North,400,Hennepin,False
"Jan 4, 2011",Tuesday,5,0,2,3,7,11,35,71,36,41,34,36,44,38,52,71,90,73,51,23,12,15,7,5,762,400,False,North,400,Hennepin,False
"Jan 5, 2011",Wednesday,1,1,1,0,5,11,32,61,46,37,25,32,33,28,46,63,97,88,52,27,23,9,10,8,736,400,False,North,400,Hennepin,False
"Jan 6, 2011",Thursday,3,5,4,1,5,12,31,69,45,34,36,36,33,32,51,55,86,84,52,27,20,11,18,1,751,400,False,North,400,Hennepin,False
"Jan 7, 2011",Friday,4,3,2,0,3,11,30,71,42,64,44,47,37,30,46,76,90,75,64,28,23,12,11,10,823,400,False,North,400,Hennepin,False
"Jan 8, 2011",Saturday,11,1,3,2,2,9,12,20,32,47,53,61,54,52,43,51,36,51,28,28,13,17,19,8,653,400,False,North,400,Hennepin,False
"Jan 9, 2011",Sunday,4,2,1,1,1,6,9,13,25,35,34,56,52,41,38,45,36,36,24,16,17,13,7,4,516,400,False,North,400,Hennepin,False
"Jan 10, 2011",Monday,5,1,1,0,3,11,31,64,55,42,30,27,28,27,40,48,92,90,56,32,16,20,7,6,732,400,False,North,400,Hennepin,False
"Jan 11, 2011",Tuesday,5,0,3,1,5,17,33,72,45,39,34,31,31,38,49,52,95,68,57,30,17,16,10,6,754,400,False,North,400,Hennepin,False
"Jan 12, 2011",Wednesday,5,2,1,0,4,9,34,74,35,39,46,43,28,35,43,70,88,85,50,30,25,12,8,5,771,400,False,North,400,Hennepin,False
"Jan 13, 2011",Thursday,7,1,5,1,6,11,28,75,44,32,30,30,32,33,44,73,89,88,45,24,9,9,11,8,735,400,False,North,400,Hennepin,False
"Jan 14, 2011",Friday,6,6,2,0,6,13,30,68,34,49,29,32,37,27,43,68,90,85,59,53,19,13,13,20,802,400,False,North,400,Hennepin,False
"Jan 15, 2011",Saturday,6,4,5,2,4,5,22,28,32,52,64,46,59,35,51,39,50,47,27,25,12,9,23,15,662,400,False,North,400,Hennepin,False
"Jan 16, 2011",Sunday,4,5,3,2,6,1,5,14,22,44,37,38,44,46,33,39,41,43,38,26,22,11,7,6,537,400,False,North,400,Hennepin,False
