DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2011",Saturday,7,3,1,1,2,1,4,4,6,6,14,13,13,18,12,13,17,12,4,6,4,7,8,6,182,55,False,East,55,Crow Wing,True
"Jan 2, 2011",Sunday,1,2,3,0,0,1,1,5,13,15,15,16,23,14,16,21,20,9,3,2,8,5,5,2,200,55,False,East,55,Crow Wing,True
"Jan 3, 2011",Monday,1,1,0,0,0,6,21,28,21,16,18,13,13,25,20,19,26,25,16,8,7,4,1,3,292,55,False,East,55,Crow Wing,True
"Jan 4, 2011",Tuesday,0,1,1,1,0,7,18,21,28,19,13,19,19,11,15,25,26,20,18,8,6,6,2,2,286,55,False,East,55,Crow Wing,True
"Jan 5, 2011",Wednesday,1,1,1,1,1,3,23,19,21,14,8,15,16,20,19,27,21,21,14,15,6,6,3,1,277,55,False,East,55,Crow Wing,True
"Jan 6, 2011",Thursday,1,2,3,2,2,6,23,25,25,15,21,24,14,19,12,37,25,21,14,2,7,6,6,3,315,55,False,East,55,Crow Wing,True
"Jan 7, 2011",Friday,0,1,0,3,1,3,17,24,29,29,29,24,15,24,27,31,27,19,12,17,2,5,4,3,346,55,False,East,55,Crow Wing,True
"Jan 8, 2011",Saturday,2,0,1,1,0,2,9,8,8,12,19,24,19,17,8,20,17,15,16,7,4,5,9,2,225,55,False,East,55,Crow Wing,True
"Jan 9, 2011",Sunday,2,1,2,0,0,1,2,3,10,17,13,10,19,15,15,11,12,12,9,9,1,7,4,1,176,55,False,East,55,Crow Wing,True
"Jan 10, 2011",Monday,1,0,0,1,0,9,24,20,27,21,13,25,13,25,20,23,30,14,13,5,6,9,6,2,307,55,False,East,55,Crow Wing,True
"Jan 11, 2011",Tuesday,2,0,2,2,0,8,24,23,21,27,18,14,15,13,15,33,19,22,12,12,5,10,6,2,305,55,False,East,55,Crow Wing,True
"Jan 12, 2011",Wednesday,0,0,1,1,1,6,24,23,28,23,16,15,25,17,20,33,23,16,14,8,9,3,3,2,311,55,False,East,55,Crow Wing,True
"Jan 13, 2011",Thursday,0,1,1,1,2,4,23,30,25,24,16,13,19,25,19,25,17,26,20,6,5,3,8,1,314,55,False,East,55,Crow Wing,True
"Jan 14, 2011",Friday,1,2,0,0,2,4,21,29,19,16,16,15,13,25,21,46,32,20,14,8,5,10,3,12,334,55,False,East,55,Crow Wing,True
"Jan 15, 2011",Saturday,3,5,1,2,3,3,4,10,12,17,8,27,13,13,18,22,19,25,9,6,5,10,9,4,248,55,False,East,55,Crow Wing,True
"Jan 16, 2011",Sunday,2,0,1,0,0,2,1,5,13,22,14,13,13,19,8,10,19,15,7,5,3,5,3,3,183,55,False,East,55,Crow Wing,True
"Jan 17, 2011",Monday,0,1,0,0,6,13,19,20,19,20,15,18,26,16,17,25,21,22,12,5,3,5,1,6,290,55,False,East,55,Crow Wing,True
"Jan 18, 2011",Tuesday,2,0,0,1,1,7,27,24,24,27,17,17,15,19,22,18,23,27,13,5,8,10,8,1,316,55,False,East,55,Crow Wing,True
"Jan 19, 2011",Wednesday,1,0,0,1,2,6,27,22,24,23,14,11,9,13,28,25,21,22,15,9,1,6,7,5,292,55,False,East,55,Crow Wing,True
