DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2011",Saturday,1,2,0,0,1,1,0,3,0,3,2,10,9,2,12,9,5,7,7,3,5,2,3,1,88,51,False,East
"Jan 2, 2011",Sunday,1,0,0,0,0,1,1,1,1,2,6,10,13,12,8,9,6,4,6,1,1,0,1,1,85,51,False,East
"Jan 3, 2011",Monday,0,0,0,0,1,0,1,2,6,5,7,4,7,10,5,9,12,7,3,2,2,2,1,0,86,51,False,East
"Jan 4, 2011",Tuesday,0,0,0,0,0,2,1,1,4,8,7,7,2,6,13,9,16,5,6,3,2,3,6,1,102,51,False,East
"Jan 5, 2011",Wednesday,0,0,0,0,0,2,2,3,7,5,7,9,8,9,8,12,9,9,3,4,4,5,1,1,108,51,False,East
"Jan 6, 2011",Thursday,0,0,0,0,1,1,0,7,4,2,6,8,5,5,11,11,11,8,7,7,5,3,2,1,105,51,False,East
"Jan 7, 2011",Friday,0,0,1,0,0,0,3,5,5,1,8,8,7,6,11,15,11,9,6,7,8,3,5,1,120,51,False,East
"Jan 8, 2011",Saturday,2,4,0,2,0,0,1,1,0,3,6,10,13,6,9,9,7,6,8,5,4,5,1,3,105,51,False,East
"Jan 9, 2011",Sunday,1,1,0,0,0,1,2,1,0,2,6,2,3,5,8,5,5,10,8,6,4,1,0,0,71,51,False,East
"Jan 10, 2011",Monday,0,1,0,0,0,1,1,2,5,6,5,7,9,5,6,5,10,11,6,2,3,1,6,1,93,51,False,East
"Jan 11, 2011",Tuesday,0,0,0,0,0,0,0,0,6,5,5,9,10,9,3,15,13,10,6,3,3,8,0,0,105,51,False,East
"Jan 12, 2011",Wednesday,1,0,0,0,0,1,1,5,7,3,4,8,8,6,2,13,4,9,5,3,3,5,2,1,91,51,False,East
"Jan 13, 2011",Thursday,0,0,0,0,0,0,1,3,11,7,4,5,6,9,7,4,11,7,4,3,3,4,5,1,95,51,False,East
"Jan 14, 2011",Friday,0,0,0,0,0,0,2,1,5,4,6,9,12,2,5,8,7,10,4,9,5,5,5,5,104,51,False,East
"Jan 15, 2011",Saturday,1,0,1,0,0,1,4,2,3,9,2,9,10,11,13,8,8,5,6,8,3,3,6,1,114,51,False,East
"Jan 16, 2011",Sunday,3,1,0,1,1,1,1,2,1,2,8,8,9,8,9,4,5,3,6,8,3,4,0,0,88,51,False,East
"Jan 17, 2011",Monday,0,1,0,1,0,0,1,8,6,5,4,8,2,7,6,9,12,10,4,5,3,1,1,1,95,51,False,East
"Jan 18, 2011",Tuesday,2,0,0,0,0,0,0,2,4,6,8,11,7,6,4,5,9,7,7,9,6,3,5,3,104,51,False,East
"Jan 19, 2011",Wednesday,0,0,0,0,0,0,3,1,3,12,4,11,4,6,10,6,14,8,4,8,5,3,4,1,107,51,False,East
"Jan 20, 2011",Thursday,0,0,0,0,0,0,1,0,7,4,7,11,8,5,2,8,10,8,13,2,7,5,4,2,104,51,False,East
"Jan 21, 2011",Friday,0,1,0,0,1,0,1,0,3,0,6,5,8,5,8,5,5,7,6,5,4,1,4,1,76,51,False,East
"Jan 22, 2011",Saturday,1,0,0,0,0,0,1,2,3,4,7,10,6,5,12,9,6,11,4,5,3,4,3,5,101,51,False,East
"Jan 23, 2011",Sunday,1,0,0,0,0,0,3,3,2,3,9,8,9,12,5,3,5,5,10,2,1,4,0,0,85,51,False,East
"Jan 24, 2011",Monday,0,0,0,0,0,0,0,1,9,4,7,4,9,16,11,8,8,12,7,5,2,5,2,0,110,51,False,East
"Jan 25, 2011",Tuesday,0,0,0,0,0,1,2,3,9,2,3,8,8,5,5,16,11,9,6,3,5,2,1,0,99,51,False,East
"Jan 26, 2011",Wednesday,0,0,0,0,0,0,1,1,3,6,8,8,16,8,5,12,8,13,3,3,5,1,3,0,104,51,False,East
"Jan 27, 2011",Thursday,2,0,0,0,0,0,3,1,9,6,10,8,9,5,8,5,17,13,4,12,5,4,3,2,126,51,False,East
"Jan 28, 2011",Friday,0,0,0,0,0,1,2,2,5,3,11,7,10,10,10,5,11,8,3,6,4,6,7,3,114,51,False,East
"Jan 29, 2011",Saturday,1,0,0,0,0,0,0,0,6,4,9,9,7,9,10,9,11,7,11,5,7,2,1,4,112,51,False,East
"Jan 30, 2011",Sunday,2,1,0,1,0,0,3,1,2,6,7,8,10,5,5,9,7,7,6,1,5,1,1,2,90,51,False,East
"Jan 31, 2011",Monday,0,0,0,0,0,0,0,2,7,4,4,7,6,4,12,11,10,9,8,3,3,3,0,0,93,51,False,East
"Jan 1, 2011",Saturday,4,2,3,0,1,0,2,1,0,5,3,7,10,8,7,7,12,7,4,5,2,2,5,0,97,51,False,West
"Jan 2, 2011",Sunday,0,0,0,0,0,1,0,4,6,11,12,10,14,12,10,9,6,8,2,1,2,0,1,1,110,51,False,West
"Jan 3, 2011",Monday,0,0,0,0,0,0,7,13,6,5,4,10,10,11,3,7,7,5,1,1,1,1,1,0,93,51,False,West
"Jan 4, 2011",Tuesday,1,0,0,0,0,0,4,15,8,14,8,9,3,4,11,10,3,4,6,3,1,0,1,0,105,51,False,West
"Jan 5, 2011",Wednesday,1,0,0,0,0,2,3,14,14,11,6,8,12,13,2,6,8,11,4,2,5,1,0,0,123,51,False,West
"Jan 6, 2011",Thursday,0,0,0,0,0,1,8,14,10,4,5,13,6,7,10,3,10,8,3,0,0,4,5,1,112,51,False,West
"Jan 7, 2011",Friday,0,0,1,0,0,0,9,13,11,5,8,5,6,11,9,10,7,6,7,5,3,2,3,2,123,51,False,West
"Jan 8, 2011",Saturday,2,2,2,1,1,1,2,4,10,10,6,18,11,10,7,9,14,5,3,7,1,2,3,2,133,51,False,West
"Jan 9, 2011",Sunday,1,0,0,0,0,0,1,4,4,4,7,7,7,10,9,9,8,6,7,3,3,2,0,0,92,51,False,West
"Jan 10, 2011",Monday,0,1,0,0,0,0,3,12,10,6,11,9,6,12,6,5,6,7,5,3,1,3,2,3,111,51,False,West
"Jan 11, 2011",Tuesday,0,0,0,0,0,1,3,13,4,5,6,10,10,10,10,6,7,3,8,6,2,0,1,1,106,51,False,West
"Jan 12, 2011",Wednesday,1,0,0,0,0,0,4,12,14,7,4,6,6,7,7,4,8,5,3,3,4,2,5,1,103,51,False,West
"Jan 13, 2011",Thursday,0,0,0,0,0,1,4,17,7,10,7,9,12,11,7,4,5,7,4,3,2,0,0,2,112,51,False,West
"Jan 14, 2011",Friday,1,0,0,0,0,0,7,10,11,10,4,5,7,9,11,10,5,6,4,2,6,7,2,2,119,51,False,West
"Jan 15, 2011",Saturday,1,0,1,0,1,3,2,5,6,10,14,14,13,10,9,6,8,11,5,5,4,4,3,1,136,51,False,West
"Jan 16, 2011",Sunday,1,0,1,1,0,1,1,4,5,7,7,7,7,13,6,6,6,4,4,4,5,2,0,0,92,51,False,West
"Jan 17, 2011",Monday,3,0,0,0,0,0,6,10,15,5,3,9,9,2,10,6,11,7,6,4,1,0,0,0,107,51,False,West
"Jan 18, 2011",Tuesday,1,0,0,0,0,3,4,12,13,5,11,3,6,2,10,5,7,6,2,0,5,0,1,0,96,51,False,West
"Jan 19, 2011",Wednesday,0,0,0,0,0,0,9,13,9,7,4,7,7,7,8,7,10,7,5,9,1,1,0,0,111,51,False,West
