DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2011",Saturday,285,320,192,143,114,156,224,328,474,873,1262,1590,1861,1758,1690,1708,1610,1341,1131,1026,867,691,580,433,20657,354,False,East,354,Washington,False
"Jan 2, 2011",Sunday,265,163,109,96,88,232,341,594,866,1358,1703,2124,2431,2446,2525,2561,2368,2117,1782,1504,1245,763,509,370,28560,354,False,East,354,Washington,False
"Jan 3, 2011",Monday,266,155,113,127,200,465,899,1353,1289,1396,1581,1723,1938,2167,2648,3586,3908,3748,3179,1681,1260,1104,768,505,36059,354,False,East,354,Washington,False
"Jan 4, 2011",Tuesday,328,214,165,201,222,512,923,1343,1321,1394,1418,1624,1726,1957,2590,3804,4796,4658,3144,1811,1449,1215,807,578,38200,354,False,East,354,Washington,False
"Jan 5, 2011",Wednesday,357,198,172,179,250,526,952,1399,1382,1371,1431,1568,1753,1960,2564,3747,4632,4601,3174,1832,1536,1232,887,571,38274,354,False,East,354,Washington,False
"Jan 6, 2011",Thursday,375,187,175,171,241,523,948,1402,1334,1438,1531,1667,1836,2068,2616,4066,4774,4784,3123,1843,1499,1317,905,559,39382,354,False,East,354,Washington,False
"Jan 7, 2011",Friday,384,227,187,191,223,474,954,1371,1366,1437,1554,1857,2101,2338,3072,4083,4882,4597,3043,1864,1382,1311,994,753,40645,354,False,East,354,Washington,False
"Jan 8, 2011",Saturday,466,263,238,184,162,259,470,731,1104,1412,1760,2038,2239,2242,2402,2493,2601,2322,1944,1557,1255,1116,1008,717,30983,354,False,East,354,Washington,False
"Jan 9, 2011",Sunday,445,262,179,112,107,144,277,512,771,1117,1566,1773,2286,2407,2433,2363,2208,1926,1487,1587,1062,738,511,348,26621,354,False,East,354,Washington,False
"Jan 10, 2011",Monday,227,138,131,141,198,509,915,1381,1357,1380,1522,1618,1707,1867,2458,3630,4510,4387,2804,1697,1334,1125,741,562,36339,354,False,East,354,Washington,False
"Jan 11, 2011",Tuesday,352,200,153,184,238,485,827,1215,1104,1205,1423,1473,1727,1868,2405,3591,4191,4418,3090,1773,1545,1252,884,582,36185,354,False,East,354,Washington,False
"Jan 12, 2011",Wednesday,351,219,164,163,257,547,952,1359,1276,1444,1462,1629,1862,2033,2656,3776,4554,4620,3286,1917,1568,1285,844,604,38828,354,False,East,354,Washington,False
"Jan 13, 2011",Thursday,327,224,186,187,258,537,982,1375,1410,1404,1425,1561,1776,2014,2552,3800,4474,4415,2927,1914,1482,1421,952,552,38155,354,False,East,354,Washington,False
"Jan 14, 2011",Friday,367,250,209,207,271,449,922,1403,1385,1512,1760,2044,2308,2581,3245,3634,3555,3329,2973,2263,1603,1273,1212,776,39531,354,False,East,354,Washington,False
"Jan 15, 2011",Saturday,463,277,217,196,209,321,469,747,1130,1514,1770,1979,2174,2258,2442,2443,2457,2209,1850,1390,1040,908,1017,699,30179,354,False,East,354,Washington,False
"Jan 16, 2011",Sunday,420,229,182,106,114,157,271,466,710,1119,1586,1906,2175,2380,2313,2506,2391,2104,1684,1608,1192,837,546,354,27356,354,False,East,354,Washington,False
"Jan 17, 2011",Monday,284,146,120,129,175,424,835,1119,1211,1454,1576,1809,1908,2176,2496,3317,3852,3577,2406,1542,1190,1060,709,491,34006,354,False,East,354,Washington,False
"Jan 18, 2011",Tuesday,289,225,182,160,257,500,969,1372,1432,1405,1404,1544,1785,1954,2493,3651,4585,4480,2963,1776,1458,1334,851,504,37573,354,False,East,354,Washington,False
"Jan 19, 2011",Wednesday,386,189,190,144,251,515,890,1340,1324,1308,1401,1606,1829,2050,2512,3653,4749,4587,3045,1751,1550,1302,841,542,37955,354,False,East,354,Washington,False
"Jan 20, 2011",Thursday,352,199,191,163,249,506,986,1359,1385,1348,1398,1594,1742,1984,2602,3601,4625,4511,3056,1796,1577,1362,911,595,38092,354,False,East,354,Washington,False
"Jan 21, 2011",Friday,358,214,189,165,248,414,832,1242,1246,1491,1549,1771,2133,2466,2990,4000,4839,4396,3118,1817,1389,1299,1031,898,40095,354,False,East,354,Washington,False
"Jan 22, 2011",Saturday,483,318,196,170,173,246,446,681,1069,1439,1726,1919,2271,2397,2495,2551,2647,2406,1925,1529,1271,1204,1065,666,31293,354,False,East,354,Washington,False
"Jan 23, 2011",Sunday,423,267,156,129,121,169,260,546,824,1298,1550,1916,2498,2676,2163,1913,1792,1798,1847,1384,963,740,490,385,26308,354,False,East,354,Washington,False
"Jan 24, 2011",Monday,234,126,109,114,176,473,979,1436,1403,1516,1488,1610,1768,1993,2423,3579,4649,4361,2856,1730,1431,1174,761,561,36950,354,False,East,354,Washington,False
"Jan 25, 2011",Tuesday,318,190,155,180,225,491,974,1465,1456,1425,1444,1638,1670,1969,2417,3755,4732,4502,2832,1778,1504,1267,791,547,37725,354,False,East,354,Washington,False
"Jan 26, 2011",Wednesday,346,195,171,158,229,492,997,1534,1518,1375,1387,1538,1865,2061,2675,3745,4733,4569,2998,1810,1554,1313,974,570,38807,354,False,East,354,Washington,False
"Jan 27, 2011",Thursday,320,205,167,192,255,491,989,1552,1446,1469,1486,1681,1745,2052,2622,3799,4628,4441,3165,1940,1587,1438,978,602,39250,354,False,East,354,Washington,False
"Jan 28, 2011",Friday,367,250,195,188,211,465,1014,1549,1499,1630,1833,2096,2345,2644,3188,4326,5016,4557,2975,2046,1537,1381,1178,931,43421,354,False,East,354,Washington,False
"Jan 29, 2011",Saturday,472,302,234,156,187,268,518,843,1162,1522,1846,2077,2201,2286,2343,2491,2527,2276,1978,1526,1132,1232,1065,699,31343,354,False,East,354,Washington,False
"Jan 30, 2011",Sunday,461,280,197,120,125,160,339,518,799,1146,1560,2102,2408,2532,2610,2669,2724,2482,2046,1423,1046,767,582,416,29512,354,False,East,354,Washington,False
"Jan 31, 2011",Monday,233,158,111,112,187,431,870,1237,1140,1147,1316,1399,1571,1705,2084,2882,3233,3219,2601,1506,1081,1051,687,539,30500,354,False,East,354,Washington,False
"Jan 1, 2011",Saturday,308,261,150,140,149,224,298,303,460,770,1022,1527,1840,1797,1847,1817,1679,1438,1254,1025,935,680,634,395,20953,354,False,West,354,Washington,False
"Jan 2, 2011",Sunday,212,142,132,118,153,267,340,418,689,1089,1819,2324,2675,2680,2891,2913,2634,2275,1861,1643,1141,981,736,543,30676,354,False,West,354,Washington,False
"Jan 3, 2011",Monday,287,203,197,247,527,1726,4005,4404,3109,2207,1869,1989,2080,2023,2137,2109,1954,1744,1381,1027,822,682,556,317,37602,354,False,West,354,Washington,False
"Jan 4, 2011",Tuesday,221,155,194,296,632,1883,4292,4867,3467,2232,1864,1893,1847,1809,1973,1943,2106,1970,1500,1038,871,772,581,345,38751,354,False,West,354,Washington,False
"Jan 5, 2011",Wednesday,261,183,221,303,664,1905,4416,4838,3484,2294,1871,1783,1887,1726,1932,2013,2122,2025,1512,1104,844,820,560,357,39125,354,False,West,354,Washington,False
"Jan 6, 2011",Thursday,243,193,206,274,586,1912,4231,4895,3515,2398,1960,1886,1877,1866,2061,2113,2221,2104,1576,1124,947,831,589,381,39989,354,False,West,354,Washington,False
"Jan 7, 2011",Friday,255,222,204,308,572,1667,3912,4573,3285,2292,1885,1902,1852,2077,2104,2262,2391,2294,2008,1440,1031,907,842,480,40765,354,False,West,354,Washington,False
"Jan 8, 2011",Saturday,314,234,196,203,282,440,770,1075,1536,1884,2311,2610,2600,2442,2349,2307,2148,2022,1633,1248,1023,804,784,484,31699,354,False,West,354,Washington,False
"Jan 9, 2011",Sunday,306,178,144,110,158,237,435,533,735,1129,1718,1966,2359,2408,2454,2468,2283,1814,1435,1473,1121,828,553,294,27139,354,False,West,354,Washington,False
"Jan 10, 2011",Monday,182,142,151,226,592,1835,4301,4873,3479,2306,1812,1826,1848,1675,1778,1926,1904,1932,1329,880,778,645,489,345,37254,354,False,West,354,Washington,False
"Jan 11, 2011",Tuesday,227,185,219,287,659,1756,3505,3301,3218,2083,1697,1670,1725,1611,1784,1778,1888,1911,1374,936,880,765,511,341,34311,354,False,West,354,Washington,False
"Jan 12, 2011",Wednesday,213,159,164,283,584,1913,3430,4010,4199,2400,1903,1897,1826,1899,1854,1887,2208,2065,1556,1043,904,898,555,340,38190,354,False,West,354,Washington,False
"Jan 13, 2011",Thursday,247,187,175,285,610,1968,4395,4858,3325,2287,1826,1755,1728,1724,1801,1846,2111,2082,1427,1064,896,834,679,377,38487,354,False,West,354,Washington,False
