DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2002|Tuesday|760|661|366|213|164|259|333|295|566|903|1415|1842|2175|2332|2307|2366|2349|2010|1774|1419|1156|921|642|422|27650|305|False|North
Jan 2, 2002|Wednesday|236|156|147|205|497|1973|4315|4302|3214|2593|2221|2195|2326|2390|2587|2765|2877|2947|2385|1533|1171|1018|655|457|45165|305|False|North
Jan 3, 2002|Thursday|240|174|165|209|504|1930|4263|4420|3584|2764|2253|2299|2228|2340|2514|2742|2832|2660|2174|1451|1122|1054|691|423|45036|305|False|North
Jan 4, 2002|Friday|232|170|175|220|489|1871|4107|4416|3525|2870|2494|2519|2506|2516|2764|3123|3228|3304|2912|1911|1445|1371|936|708|49812|305|False|North
Jan 5, 2002|Saturday|376|239|170|162|247|539|899|1393|1812|2413|2888|3173|3171|3274|3264|3056|3145|3005|2583|1706|1265|1208|940|786|41714|305|False|North
Jan 6, 2002|Sunday|429|302|195|138|166|305|476|709|1186|1622|2323|2425|2783|2727|2714|3110|2912|2377|2100|1459|1272|923|720|385|33758|305|False|North
Jan 7, 2002|Monday|215|156|139|194|527|2060|4505|4572|3419|2645|2113|2152|2158|2236|2343|2626|2650|2601|2128|1371|1022|926|653|386|43797|305|False|North
Jan 8, 2002|Tuesday|224|147|140|193|516|2072|4561|4512|3480|2717|2116|2127|2170|2212|2426|2682|2782|2848|2225|1393|1149|1108|775|390|44965|305|False|North
Jan 9, 2002|Wednesday|213|175|142|222|503|1987|3922|5118|3495|2851|2236|2120|2193|2288|2478|2708|2865|2989|2506|1537|1149|1067|764|381|45909|305|False|North
Jan 10, 2002|Thursday|240|188|141|215|484|1988|4532|4593|3616|2905|2249|2228|2337|2248|2474|2701|2834|2730|2343|1446|1152|1135|740|435|45954|305|False|North
Jan 11, 2002|Friday|211|208|160|221|489|1827|4252|4513|3589|2786|2468|2501|2462|2659|2864|3133|3381|3612|3084|1983|1497|1416|1085|712|51113|305|False|North
Jan 12, 2002|Saturday|436|287|183|164|238|487|896|1432|2055|2866|3230|3561|3424|3247|3177|3081|3081|2921|2577|1729|1229|1238|1073|770|43382|305|False|North
Jan 13, 2002|Sunday|455|345|199|124|152|317|506|652|1184|1788|2379|2675|2892|2626|2731|2811|2885|2223|1782|1408|1078|861|654|357|33084|305|False|North
Jan 14, 2002|Monday|229|170|168|184|582|2029|3906|3513|2853|2496|1994|1917|1969|1882|1997|2282|2376|2201|1796|1210|881|868|704|327|38534|305|False|North
Jan 15, 2002|Tuesday|188|148|154|207|523|2113|4626|4379|3429|2688|2146|2042|2221|2088|2226|2579|2713|2756|2137|1350|1107|1121|725|358|44024|305|False|North
Jan 16, 2002|Wednesday|232|154|149|187|518|2054|4386|3882|3073|2564|2082|2030|2008|2106|2230|2459|2600|2769|2292|1482|1192|995|695|359|42498|305|False|North
Jan 17, 2002|Thursday|246|168|152|214|526|2069|4641|4339|3480|2785|2195|2131|2228|2210|2386|2618|2740|2946|2365|1576|1152|1131|739|395|45432|305|False|North
Jan 18, 2002|Friday|236|171|164|224|514|1865|4186|4252|3424|2845|2592|2542|2590|2543|2846|3020|3254|3242|3045|2010|1443|1417|996|713|50134|305|False|North
Jan 19, 2002|Saturday|482|259|188|173|236|520|840|1417|1903|2496|2886|3227|3150|3091|3109|3094|3075|2861|2633|1696|1094|1188|870|775|41263|305|False|North
Jan 20, 2002|Sunday|491|289|170|128|163|331|458|615|1125|1666|2332|2479|2969|2736|2877|2624|2604|2320|2074|1547|1390|1081|723|463|33655|305|False|North
Jan 21, 2002|Monday|257|160|165|178|508|1859|3726|3662|2993|2720|2668|2661|2738|2645|2955|3096|2952|2813|2346|1547|1202|997|643|384|45875|305|False|North
Jan 22, 2002|Tuesday|228|139|134|207|560|2087|4662|4431|3549|2726|2222|2161|2163|2151|2391|2604|2692|2624|2126|1358|1082|1088|734|377|44496|305|False|North
Jan 23, 2002|Wednesday|196|149|138|199|550|2068|4593|4503|3557|2796|2189|2024|2202|2138|2357|2679|2679|2838|2272|1446|1135|964|669|364|44705|305|False|North
Jan 24, 2002|Thursday|241|159|171|214|535|2050|4683|4548|3519|2746|2182|2187|2241|2237|2439|2747|2807|2846|2363|1575|1217|1157|716|412|45992|305|False|North
Jan 25, 2002|Friday|216|183|181|219|498|1947|4263|4379|3568|2866|2518|2510|2599|2630|2915|3084|3240|3337|3064|2076|1457|1445|1016|766|50977|305|False|North
Jan 26, 2002|Saturday|434|271|200|176|254|509|895|1420|2086|2667|3150|3582|3324|3309|3358|3293|3228|3137|2526|1743|1249|1226|983|766|43786|305|False|North
Jan 27, 2002|Sunday|488|286|146|135|146|294|437|663|1151|1747|2426|2639|2972|2835|2884|2934|2888|2346|2140|1675|1291|959|710|364|34556|305|False|North
Jan 28, 2002|Monday|215|136|140|211|536|2075|4499|4512|3442|2621|2162|2136|2244|2012|2270|2297|2202|2382|1753|1137|793|742|640|320|41477|305|False|North
Jan 29, 2002|Tuesday|169|130|159|218|542|2084|4483|4226|3337|2589|2022|1972|2025|2031|2152|2459|2556|2461|2026|1293|1012|1013|642|342|41943|305|False|North
Jan 30, 2002|Wednesday|179|160|150|191|491|2033|4480|4328|3553|2722|2242|2172|2227|2169|2300|2646|2857|3052|2493|1435|1117|994|683|399|45073|305|False|North
Jan 31, 2002|Thursday|226|145|151|201|506|2043|4477|4440|3492|2747|2158|2129|2229|2181|2314|2345|2467|2328|1780|1142|939|890|707|359|42396|305|False|North
Jan 1, 2002|Tuesday|729|792|407|248|160|177|289|393|610|954|1508|2092|2444|2574|2799|2873|2579|2275|1910|1431|1005|745|534|376|29904|305|False|South
Jan 2, 2002|Wednesday|240|153|118|119|196|473|1397|1876|1705|1737|2020|2316|2455|2583|3133|4273|5023|5083|3195|2270|1903|1702|1268|715|45953|305|False|South
Jan 3, 2002|Thursday|411|291|209|165|174|422|1356|1910|1750|1800|1889|2160|2191|2389|3043|4193|4848|4962|3609|2162|1782|1659|966|710|45051|305|False|South
Jan 4, 2002|Friday|431|303|187|160|185|448|1297|1862|1645|1840|2066|2264|2693|2799|3506|4631|5176|5044|3604|2333|1985|2003|1549|930|48941|305|False|South
Jan 5, 2002|Saturday|699|432|240|178|170|277|573|1057|1343|1852|2347|2804|3114|3047|3196|3365|3520|3083|2778|1970|1823|1594|1306|932|41700|305|False|South
Jan 6, 2002|Sunday|667|462|263|173|118|180|323|610|968|1390|1860|2299|2803|2816|2799|3110|3101|2789|2186|1561|1491|979|685|493|34126|305|False|South
Jan 7, 2002|Monday|258|179|123|112|173|455|1340|1883|1650|1745|1739|2056|2190|2337|3033|4171|4892|4950|3371|2013|1719|1501|861|734|43485|305|False|South
Jan 8, 2002|Tuesday|351|253|164|161|184|413|1399|1885|1655|1883|1815|2063|2177|2246|3092|4377|4952|4932|3284|2227|1858|1810|1171|644|44996|305|False|South
Jan 9, 2002|Wednesday|375|262|193|165|168|404|1411|1873|1718|1742|1793|2133|2345|2457|3046|4255|5041|5003|3569|2219|2090|2104|1162|678|46206|305|False|South
Jan 10, 2002|Thursday|368|268|180|162|194|422|1371|1913|1803|1717|1854|2159|2313|2450|3164|4231|5004|4906|3477|2238|1937|1743|1073|692|45639|305|False|South
