Jan 1, 2008|Tuesday|45|72|69|41|29|45|64|103|154|273|439|726|871|937|935|833|802|643|533|417|323|197|138|117|8806|175|East
Jan 2, 2008|Wednesday|71|73|53|70|145|188|295|405|400|415|568|540|631|625|585|594|675|599|425|386|298|217|178|102|8538|175|East
Jan 3, 2008|Thursday|79|51|66|84|92|164|276|439|445|469|504|535|543|625|704|675|674|576|461|363|280|276|149|105|8635|175|East
Jan 4, 2008|Friday|77|64|72|78|91|153|257|396|418|476|524|652|631|670|714|765|790|762|581|444|398|259|161|143|9576|175|East
Jan 5, 2008|Saturday|76|52|71|49|63|98|130|222|354|547|710|667|686|672|641|679|635|537|456|362|381|250|165|148|8651|175|East
Jan 6, 2008|Sunday|86|58|48|42|38|48|80|136|239|358|558|684|687|879|932|895|925|853|731|596|426|281|181|89|9850|175|East
Jan 7, 2008|Monday|66|57|46|80|148|177|304|461|419|450|514|522|520|603|564|596|603|578|403|330|275|203|158|116|8193|175|East
Jan 8, 2008|Tuesday|66|68|68|85|117|174|284|450|407|509|468|481|489|506|583|596|655|547|434|340|300|268|163|138|8196|175|East
Jan 9, 2008|Wednesday|97|57|81|73|109|159|292|449|495|474|489|533|537|542|647|673|622|619|431|342|267|273|158|135|8554|175|East
Jan 10, 2008|Thursday|78|63|71|97|94|177|268|440|432|434|442|450|543|608|592|617|682|613|478|322|293|251|161|101|8307|175|East
Jan 11, 2008|Friday|81|69|93|85|100|160|263|392|407|497|525|607|609|707|762|768|861|758|675|494|350|270|192|129|9854|175|East
Jan 12, 2008|Saturday|73|61|68|48|50|79|124|213|373|533|647|625|651|555|593|569|581|453|389|340|282|233|156|120|7816|175|East
Jan 13, 2008|Sunday|69|70|64|41|39|44|97|127|235|381|538|735|831|936|969|930|889|889|658|546|398|251|207|92|10036|175|East
Jan 14, 2008|Monday|60|55|56|77|150|185|327|464|429|432|526|517|563|546|538|512|610|530|394|351|252|218|154|122|8068|175|East
Jan 15, 2008|Tuesday|69|67|67|82|108|188|297|456|451|491|505|472|530|513|622|604|664|540|383|293|287|255|177|133|8254|175|East
Jan 16, 2008|Wednesday|85|79|59|70|120|158|293|430|412|471|468|464|497|537|622|658|655|577|460|367|319|217|159|113|8290|175|East
Jan 17, 2008|Thursday|84|62|78|92|119|187|302|453|434|449|502|483|535|614|700|721|749|669|485|424|320|242|171|105|8980|175|East
Jan 18, 2008|Friday|74|70|92|74|113|160|243|391|423|488|543|583|675|723|815|832|847|853|622|506|428|297|177|120|10149|175|East
Jan 19, 2008|Saturday|92|75|55|54|50|85|115|224|325|482|561|609|593|564|502|505|476|391|337|278|254|179|175|100|7081|175|East
Jan 20, 2008|Sunday|71|59|55|38|35|41|52|113|226|334|483|628|799|775|795|784|711|691|527|386|339|270|169|102|8483|175|East
Jan 21, 2008|Monday|70|64|57|83|137|169|278|362|416|557|552|646|625|678|701|719|732|649|544|409|307|236|172|118|9281|175|East
Jan 22, 2008|Tuesday|88|60|73|81|105|197|284|453|451|487|450|483|484|551|539|565|639|544|377|311|310|245|163|120|8060|175|East
Jan 23, 2008|Wednesday|65|68|76|95|115|180|286|450|450|491|465|434|516|543|566|582|628|550|417|374|287|209|164|114|8125|175|East
Jan 24, 2008|Thursday|65|82|78|68|112|184|299|401|401|472|503|535|563|565|623|659|714|632|479|391|335|261|198|106|8726|175|East
Jan 25, 2008|Friday|73|89|84|82|126|190|272|403|415|486|543|605|674|749|843|849|954|890|696|567|438|341|192|137|10698|175|East
Jan 26, 2008|Saturday|94|48|68|57|49|82|154|274|417|592|711|702|644|622|605|553|535|461|447|351|292|213|185|132|8288|175|East
Jan 27, 2008|Sunday|73|70|45|44|40|56|92|141|230|405|606|731|873|997|953|1047|1008|944|658|588|444|285|167|107|10604|175|East
Jan 28, 2008|Monday|67|66|48|86|141|201|297|422|424|474|518|487|569|577|592|570|631|572|435|375|314|217|166|87|8336|175|East
