DATE|DAY|1 am|2 am|3 am|4 am|5 am|6 am|7 am|8 am|9 am|10 am|11 am|Noon|1 pm|2 pm|3 pm|4 pm|5 pm|6 pm|7 pm|8 pm|9 pm|10 pm|11 pm|12 mid|TOTAL|Station number|Estimated|Direction
Jan 1, 2008|Tuesday|70|66|25|12|10|12|12|24|40|63|110|140|170|155|192|172|175|182|136|105|75|43|39|22|2050|390|False|North
Jan 2, 2008|Wednesday|7|7|15|6|18|41|91|156|159|186|197|219|269|280|310|491|599|493|328|190|155|122|66|36|4441|390|False|North
Jan 3, 2008|Thursday|25|16|10|9|29|38|101|178|153|211|218|258|270|277|340|493|632|522|314|196|157|125|82|55|4709|390|False|North
Jan 4, 2008|Friday|39|14|15|12|9|46|111|173|179|224|252|238|319|336|414|538|640|533|432|217|149|152|95|91|5228|390|False|North
Jan 5, 2008|Saturday|56|28|9|16|7|12|35|68|117|191|278|269|319|304|306|329|312|279|253|167|137|138|89|65|3784|390|False|North
Jan 6, 2008|Sunday|49|22|22|8|4|6|19|31|114|131|205|210|254|226|252|259|259|214|157|117|103|61|38|23|2784|390|False|North
Jan 7, 2008|Monday|18|7|8|7|23|38|111|173|189|232|184|278|254|300|336|469|622|516|301|165|139|109|64|46|4589|390|False|North
Jan 8, 2008|Tuesday|33|9|10|11|28|43|98|186|156|232|192|271|265|280|344|481|596|520|319|200|170|155|88|36|4723|390|False|North
Jan 9, 2008|Wednesday|27|19|8|7|26|41|94|174|172|229|206|259|280|293|399|493|566|545|380|221|205|136|78|39|4897|390|False|North
Jan 10, 2008|Thursday|42|6|15|7|32|41|100|179|184|200|217|241|266|278|345|498|604|496|366|223|162|125|77|48|4752|390|False|North
Jan 11, 2008|Friday|41|15|13|9|17|41|108|146|177|200|194|304|301|317|368|535|603|525|342|231|182|142|93|85|4989|390|False|North
Jan 12, 2008|Saturday|51|25|9|19|11|18|36|89|144|158|239|285|336|301|278|340|281|254|216|138|129|121|82|85|3645|390|False|North
Jan 13, 2008|Sunday|56|33|22|18|12|8|16|33|95|139|190|225|235|220|206|251|227|181|160|139|108|68|37|27|2706|390|False|North
Jan 14, 2008|Monday|18|5|12|5|24|42|109|188|149|218|228|216|271|267|346|459|594|529|310|186|146|118|60|43|4543|390|False|North
Jan 15, 2008|Tuesday|28|8|14|10|24|45|93|154|177|195|183|226|292|276|344|474|619|512|296|193|182|119|83|34|4581|390|False|North
Jan 16, 2008|Wednesday|40|15|14|10|29|40|98|166|187|219|206|253|240|272|354|519|607|502|342|210|190|130|74|50|4767|390|False|North
Jan 17, 2008|Thursday|34|12|10|14|28|39|108|162|178|176|224|248|253|293|367|504|574|486|306|213|180|121|73|53|4656|390|False|North
Jan 18, 2008|Friday|33|13|15|14|14|35|102|158|171|194|230|256|311|299|366|492|567|484|322|177|141|119|123|87|4723|390|False|North
Jan 19, 2008|Saturday|46|26|14|12|6|18|21|71|107|156|195|273|275|278|288|293|261|272|203|140|97|101|92|80|3325|390|False|North
Jan 20, 2008|Sunday|55|39|18|14|7|13|14|46|81|117|179|156|198|217|190|191|216|207|142|104|87|90|46|32|2459|390|False|North
Jan 21, 2008|Monday|23|8|12|11|22|35|82|130|147|173|214|199|261|285|322|387|668|609|365|177|119|125|51|39|4464|390|False|North
Jan 22, 2008|Tuesday|26|10|11|8|22|38|106|167|151|191|186|233|236|265|344|470|558|515|341|198|167|122|67|57|4489|390|False|North
Jan 23, 2008|Wednesday|30|10|11|10|15|42|98|168|150|194|218|227|230|279|339|448|569|490|358|198|191|126|67|40|4508|390|False|North
Jan 24, 2008|Thursday|30|12|11|9|20|46|91|168|184|204|187|242|277|264|359|493|604|536|322|206|189|133|72|53|4712|390|False|North
Jan 25, 2008|Friday|35|17|20|17|15|32|95|157|175|183|243|293|303|318|377|525|566|470|377|186|136|143|136|93|4912|390|False|North
Jan 26, 2008|Saturday|49|32|22|9|11|15|28|100|128|193|255|287|315|280|280|321|271|303|239|177|135|133|101|98|3782|390|False|North
