DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction
"Jan 1, 2005",Saturday,460,440,364,283,251,312,369,329,378,485,685,876,1043,1080,1102,996,919,826,650,407,342,296,260,183,13336,102,False,North
"Jan 2, 2005",Sunday,119,94,79,83,73,164,283,246,319,462,669,834,1007,1023,1150,1278,1174,1141,1032,826,697,547,515,257,14072,102,False,North
"Jan 3, 2005",Monday,185,118,101,83,107,538,1339,2520,2126,1444,1369,1586,1659,1751,1868,1983,2135,1792,1215,778,710,639,587,321,26954,102,False,North
"Jan 4, 2005",Tuesday,166,134,114,75,96,526,1554,2843,2208,1486,1415,1548,1633,1728,1690,1986,2101,1813,1329,914,735,673,573,340,27680,102,False,North
"Jan 5, 2005",Wednesday,184,136,118,87,109,518,1484,2519,2304,1506,1351,1411,1566,1608,1760,1974,2107,1931,1258,910,787,724,564,334,27250,102,False,North
"Jan 6, 2005",Thursday,180,169,156,81,92,513,1500,2746,2167,1427,1424,1544,1554,1721,1832,2038,2252,2023,1356,1011,784,733,643,356,28302,102,False,North
"Jan 7, 2005",Friday,207,152,127,80,108,510,1486,2696,2097,1545,1516,1598,1769,1885,1966,2239,2440,2225,2075,1264,1082,932,828,513,31340,102,False,North
"Jan 8, 2005",Saturday,348,275,364,123,110,245,522,568,918,1159,1330,1544,1667,1530,1658,1595,1608,1367,1506,916,770,745,658,479,22005,102,False,North
"Jan 9, 2005",Sunday,349,244,304,134,85,215,340,323,469,704,888,971,1153,1069,1174,1018,782,903,700,766,573,513,458,267,14402,102,False,North
"Jan 10, 2005",Monday,124,109,124,69,109,525,1422,2719,2137,1534,1366,1485,1623,1677,1772,1988,2389,1935,1350,818,736,654,542,318,27525,102,False,North
"Jan 11, 2005",Tuesday,163,120,115,60,124,544,1578,2921,2333,1527,1356,1439,1559,1743,1812,2081,2235,1833,1306,1057,845,741,593,301,28386,102,False,North
"Jan 12, 2005",Wednesday,177,135,124,87,118,542,1383,2343,2191,1259,1021,1055,1028,1024,1124,1391,1342,1016,789,594,508,560,474,260,20545,102,False,North
"Jan 13, 2005",Thursday,141,133,101,68,124,469,1402,2680,2129,1449,1309,1379,1538,1554,1691,1987,2135,1777,1276,928,759,711,543,375,26658,102,False,North
