DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY,RETIRED
"Jan 1, 2002",Tuesday,4,6,2,1,1,0,6,2,7,15,21,30,31,23,27,40,24,25,24,16,12,7,6,0,330,222,False,North,222,Aitkin,False
"Jan 2, 2002",Wednesday,2,2,2,2,1,3,9,20,21,33,27,42,25,28,20,33,36,18,16,18,19,7,3,7,394,222,False,North,222,Aitkin,False
"Jan 3, 2002",Thursday,3,2,2,0,1,3,11,20,21,33,33,41,28,22,26,40,36,30,24,20,14,15,4,8,437,222,False,North,222,Aitkin,False
"Jan 4, 2002",Friday,5,4,3,2,4,5,16,17,29,39,40,39,33,59,62,59,81,102,99,110,80,38,26,14,966,222,False,North,222,Aitkin,False
"Jan 5, 2002",Saturday,3,0,2,3,3,5,11,22,44,65,70,77,48,59,45,29,33,30,25,29,22,14,13,6,658,222,False,North,222,Aitkin,False
"Jan 6, 2002",Sunday,4,1,2,0,0,1,3,7,15,23,31,32,35,41,33,29,26,28,22,19,14,11,4,5,386,222,False,North,222,Aitkin,False
"Jan 7, 2002",Monday,1,3,1,0,2,7,7,23,28,26,28,25,24,22,20,33,29,25,14,5,11,10,4,1,349,222,False,North,222,Aitkin,False
"Jan 8, 2002",Tuesday,4,0,0,3,2,3,13,29,25,32,20,30,18,27,38,23,34,29,11,19,8,10,5,1,384,222,False,North,222,Aitkin,False
"Jan 9, 2002",Wednesday,2,2,5,1,2,3,14,26,24,26,25,21,22,27,32,31,35,32,20,14,19,6,6,4,399,222,False,North,222,Aitkin,False
"Jan 10, 2002",Thursday,5,3,1,1,2,4,6,21,45,45,28,31,34,32,41,34,54,41,34,22,24,14,14,6,542,222,False,North,222,Aitkin,False
"Jan 11, 2002",Friday,7,1,4,1,2,5,9,22,28,44,54,52,46,48,70,74,104,97,120,113,98,43,18,20,1080,222,False,North,222,Aitkin,False
"Jan 12, 2002",Saturday,8,4,2,5,4,10,15,44,52,54,82,74,62,57,46,50,57,32,20,20,23,11,11,5,748,222,False,North,222,Aitkin,False
"Jan 13, 2002",Sunday,6,5,3,1,1,1,7,9,9,14,23,48,34,34,48,44,32,24,33,14,20,8,8,8,434,222,False,North,222,Aitkin,False
"Jan 14, 2002",Monday,3,0,3,2,5,5,7,15,20,15,27,26,26,24,30,20,33,23,14,12,9,3,6,4,332,222,False,North,222,Aitkin,False
"Jan 15, 2002",Tuesday,2,0,2,3,0,3,12,18,25,29,18,32,15,12,25,23,32,30,13,13,11,2,4,9,333,222,False,North,222,Aitkin,False
"Jan 16, 2002",Wednesday,4,1,1,0,1,2,13,25,19,19,34,22,34,30,18,27,32,25,13,15,8,4,5,6,358,222,False,North,222,Aitkin,False
"Jan 17, 2002",Thursday,2,1,0,1,2,4,17,18,22,28,31,31,30,24,26,39,37,51,23,19,17,19,11,6,459,222,False,North,222,Aitkin,False
"Jan 18, 2002",Friday,5,1,1,3,3,10,11,20,29,32,49,50,57,62,76,77,126,140,154,137,111,56,26,22,1258,222,False,North,222,Aitkin,False
"Jan 19, 2002",Saturday,13,5,3,0,2,5,10,25,51,58,84,78,68,56,54,40,42,34,32,19,24,16,17,5,741,222,False,North,222,Aitkin,False
