DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2008",Tuesday,200,225,121,70,57,55,43,74,117,167,313,411,446,517,545,590,600,575,556,430,307,309,192,128,7048,425,False,East,425,Dakota
"Jan 2, 2008",Wednesday,75,38,26,24,39,113,237,282,339,359,375,518,581,565,650,963,1329,1502,969,643,539,429,281,187,11063,425,False,East,425,Dakota
"Jan 3, 2008",Thursday,116,57,35,31,50,107,221,310,344,398,404,562,595,606,671,955,1221,1491,998,671,532,506,355,220,11456,425,False,East,425,Dakota
"Jan 4, 2008",Friday,95,46,45,29,47,115,216,296,339,391,476,574,652,701,740,974,1289,1414,1018,667,552,573,413,257,11919,425,False,East,425,Dakota
"Jan 5, 2008",Saturday,148,101,60,34,33,52,115,198,299,468,569,642,716,739,708,801,809,820,758,540,409,515,359,275,10168,425,False,East,425,Dakota
"Jan 6, 2008",Sunday,162,120,71,36,35,42,55,130,200,353,474,524,674,633,715,708,714,718,676,460,363,274,180,103,8420,425,False,East,425,Dakota
"Jan 7, 2008",Monday,72,43,21,21,47,135,283,426,396,435,366,507,592,512,613,957,1284,1504,1109,662,548,387,197,122,11239,425,False,East,425,Dakota
"Jan 8, 2008",Tuesday,66,34,36,32,49,112,290,655,496,442,361,472,561,552,701,994,1302,1465,1047,702,593,523,267,120,11872,425,False,East,425,Dakota
"Jan 9, 2008",Wednesday,87,48,36,27,56,125,265,483,414,475,373,501,541,562,666,1009,1321,1544,1076,753,567,472,276,144,11821,425,False,East,425,Dakota
"Jan 10, 2008",Thursday,73,39,38,26,48,117,276,458,381,402,339,527,514,558,672,1032,1302,1415,968,741,587,486,296,141,11436,425,False,East,425,Dakota
"Jan 11, 2008",Friday,69,52,44,28,49,119,287,423,429,425,430,529,641,632,738,938,1300,1310,950,640,515,587,416,272,11823,425,False,East,425,Dakota
"Jan 12, 2008",Saturday,164,98,84,34,36,63,108,230,305,480,631,652,749,734,792,868,816,796,700,593,410,482,342,279,10446,425,False,East,425,Dakota
"Jan 13, 2008",Sunday,169,122,77,42,27,34,51,106,245,371,533,531,663,622,696,723,834,683,544,497,380,273,179,110,8512,425,False,East,425,Dakota
"Jan 14, 2008",Monday,55,39,20,20,47,114,293,455,422,439,368,461,542,510,639,955,1211,1456,1018,632,572,443,211,110,11032,425,False,East,425,Dakota
"Jan 15, 2008",Tuesday,70,41,36,27,47,130,264,464,397,444,389,518,548,513,673,957,1271,1431,1036,680,588,503,236,123,11386,425,True,East,425,Dakota
"Jan 16, 2008",Wednesday,75,46,30,29,45,132,258,448,388,445,387,543,528,515,640,939,1245,1462,1085,706,642,490,240,139,11457,425,True,East,425,Dakota
"Jan 17, 2008",Thursday,81,44,40,30,49,139,260,456,422,424,404,528,559,528,708,991,1284,1418,958,672,589,504,292,152,11532,425,True,East,425,Dakota
"Jan 18, 2008",Friday,81,73,31,36,50,98,282,434,423,462,410,548,617,575,694,1043,1221,1309,955,610,516,515,388,267,11638,425,False,East,425,Dakota
"Jan 19, 2008",Saturday,162,89,79,32,41,52,87,185,304,409,593,592,699,705,677,713,803,771,647,550,418,433,313,251,9605,425,False,East,425,Dakota
"Jan 20, 2008",Sunday,184,96,55,31,29,33,48,104,160,299,484,467,678,642,680,659,633,643,523,374,305,355,219,134,7835,425,False,East,425,Dakota
"Jan 21, 2008",Monday,88,58,23,24,50,90,189,253,318,409,411,549,558,624,686,842,1088,1110,885,664,486,334,183,111,10033,425,False,East,425,Dakota
"Jan 22, 2008",Tuesday,74,40,35,33,48,103,281,654,559,457,385,520,520,473,682,932,1214,1386,1023,632,554,454,240,106,11405,425,False,East,425,Dakota
"Jan 23, 2008",Wednesday,62,44,30,28,40,113,289,498,451,436,353,486,550,511,618,985,1235,1456,1042,681,610,459,227,117,11321,425,False,East,425,Dakota
"Jan 24, 2008",Thursday,72,33,35,26,46,104,269,439,383,423,351,487,503,507,641,940,1201,1425,964,741,542,512,267,136,11047,425,False,East,425,Dakota
"Jan 25, 2008",Friday,97,49,26,32,51,118,254,431,387,461,395,526,617,624,813,985,1218,1313,977,633,526,556,363,278,11730,425,False,East,425,Dakota
