DATE,DAY,1 am,2 am,3 am,4 am,5 am,6 am,7 am,8 am,9 am,10 am,11 am,Noon,1 pm,2 pm,3 pm,4 pm,5 pm,6 pm,7 pm,8 pm,9 pm,10 pm,11 pm,12 mid,TOTAL,Station number,Estimated,Direction,STATION,COUNTY
"Jan 1, 2008",Tuesday,10,10,3,6,3,12,2,8,8,6,29,13,26,26,15,17,21,31,22,13,8,14,7,2,312,199,False,North,199,Pipestone
"Jan 2, 2008",Wednesday,7,0,1,1,6,16,19,28,32,30,34,44,41,36,53,62,79,77,20,30,13,11,6,5,651,199,False,North,199,Pipestone
"Jan 3, 2008",Thursday,3,2,1,1,4,17,16,25,34,30,40,38,44,44,51,56,66,59,33,37,22,14,12,4,653,199,True,North,199,Pipestone
"Jan 4, 2008",Friday,1,3,1,3,3,25,22,24,22,36,49,48,54,53,48,74,76,69,39,38,23,26,12,9,758,199,False,North,199,Pipestone
"Jan 5, 2008",Saturday,9,4,0,0,3,7,6,21,30,34,42,40,48,41,42,40,28,41,38,27,32,18,14,6,571,199,False,North,199,Pipestone
"Jan 6, 2008",Sunday,9,4,2,1,5,10,7,11,8,23,18,32,32,35,36,35,41,16,27,14,13,10,7,5,401,199,False,North,199,Pipestone
"Jan 7, 2008",Monday,3,0,1,2,2,13,22,27,23,33,25,40,30,38,40,85,82,60,34,29,20,24,8,3,644,199,False,North,199,Pipestone
"Jan 8, 2008",Tuesday,4,2,0,0,6,20,17,22,29,25,44,40,66,46,55,85,75,60,32,17,19,25,20,7,716,199,False,North,199,Pipestone
"Jan 9, 2008",Wednesday,5,1,0,2,5,14,21,23,29,29,30,35,41,46,47,78,73,70,32,34,28,12,3,4,662,199,False,North,199,Pipestone
"Jan 10, 2008",Thursday,1,2,2,3,2,16,18,22,20,29,38,28,48,41,55,87,88,72,29,26,15,28,9,2,681,199,False,North,199,Pipestone
"Jan 11, 2008",Friday,4,3,4,2,4,17,15,30,30,25,28,37,35,38,42,58,73,72,35,34,27,24,19,12,668,199,False,North,199,Pipestone
"Jan 12, 2008",Saturday,5,5,2,5,5,9,14,19,30,26,32,24,32,36,41,36,47,40,36,26,23,22,8,3,526,199,False,North,199,Pipestone
"Jan 13, 2008",Sunday,6,2,3,3,3,9,5,9,8,11,20,28,25,28,22,20,45,31,18,14,16,13,9,3,351,199,False,North,199,Pipestone
"Jan 14, 2008",Monday,5,1,1,0,5,19,21,29,27,32,36,44,41,50,47,67,88,60,27,28,25,18,8,3,682,199,False,North,199,Pipestone
"Jan 15, 2008",Tuesday,4,4,0,0,3,23,22,28,34,38,35,39,52,58,53,81,61,67,39,24,18,19,7,1,710,199,False,North,199,Pipestone
"Jan 16, 2008",Wednesday,3,2,0,2,5,21,22,34,32,34,31,38,30,44,46,63,74,68,32,30,20,16,6,3,656,199,False,North,199,Pipestone
"Jan 17, 2008",Thursday,0,3,1,1,7,20,22,34,29,23,40,44,31,45,48,71,69,66,47,20,24,26,15,9,695,199,False,North,199,Pipestone
